,CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,Contract,PaymentMethod,Churn,TotalCharges
4589,4589,Male,1,44,47.31,Month-to-month,Electronic check,0,2081.64
4590,4590,Female,1,29,40.16,One year,Credit card,0,1164.64
4591,4591,Male,0,68,49.74,Month-to-month,Bank transfer,1,3382.32
4592,4592,Female,0,17,31.01,One year,Electronic check,0,527.17
4593,4593,Female,0,5,57.03,Two year,Bank transfer,0,285.15
4594,4594,Male,1,50,56.89,One year,Bank transfer,0,2844.5
4595,4595,Female,0,40,100.73,One year,Credit card,0,4029.2
4596,4596,Female,0,46,100.1,Two year,Mailed check,0,4604.6
4597,4597,Male,1,51,99.67,Two year,Electronic check,0,5083.17
4598,4598,Female,1,11,76.7,Month-to-month,Bank transfer,1,843.7
4599,4599,Male,0,12,52.59,One year,Credit card,1,631.08
4600,4600,Male,1,13,61.1,One year,Credit card,1,794.3
4601,4601,Male,0,64,51.77,Month-to-month,Mailed check,0,3313.28
4602,4602,Male,1,8,78.19,One year,Mailed check,1,625.52
4603,4603,Female,1,65,113.8,One year,Credit card,0,7397.0
4604,4604,Female,1,9,48.45,Two year,Credit card,0,436.05
4605,4605,Female,0,2,65.89,Two year,Electronic check,0,131.78
4606,4606,Male,0,13,85.51,Two year,Electronic check,0,1111.63
4607,4607,Female,0,2,104.47,Month-to-month,Credit card,0,208.94
4608,4608,Female,1,68,45.33,Two year,Credit card,0,3082.44
4609,4609,Male,1,48,48.03,Month-to-month,Mailed check,0,2305.44
4610,4610,Male,1,3,108.52,Two year,Electronic check,0,325.56
4611,4611,Female,1,68,28.03,One year,Credit card,0,1906.04
4612,4612,Male,0,6,80.54,One year,Electronic check,1,483.24
4613,4613,Male,0,5,106.05,Two year,Electronic check,1,530.25
4614,4614,Male,0,3,112.17,Two year,Credit card,1,336.51
4615,4615,Male,1,10,21.27,Month-to-month,Credit card,1,212.7
4616,4616,Female,1,43,56.97,One year,Bank transfer,1,2449.71
4617,4617,Male,0,19,45.73,Two year,Electronic check,0,868.87
4618,4618,Male,1,14,76.8,Two year,Electronic check,1,1075.2
4619,4619,Male,0,21,83.29,One year,Mailed check,0,1749.09
4620,4620,Male,1,43,119.98,Two year,Mailed check,1,5159.14
4621,4621,Male,1,28,71.28,One year,Mailed check,0,1995.84
4622,4622,Male,0,21,75.15,Two year,Electronic check,0,1578.15
4623,4623,Male,0,36,61.43,One year,Credit card,1,2211.48
4624,4624,Male,1,24,34.77,Month-to-month,Credit card,0,834.48
4625,4625,Female,0,54,50.33,Two year,Credit card,0,2717.82
4626,4626,Male,0,38,44.7,Two year,Electronic check,0,1698.6
4627,4627,Female,1,17,100.12,Two year,Credit card,0,1702.04
4628,4628,Male,1,22,74.58,Month-to-month,Mailed check,1,1640.76
4629,4629,Male,1,45,49.62,Two year,Credit card,0,2232.9
4630,4630,Male,0,61,68.91,Two year,Credit card,0,4203.51
4631,4631,Male,1,11,41.89,One year,Mailed check,1,460.79
4632,4632,Female,1,61,38.51,Two year,Bank transfer,1,2349.11
4633,4633,Male,1,38,105.99,Two year,Bank transfer,0,4027.62
4634,4634,Male,1,66,114.48,One year,Bank transfer,1,7555.68
4635,4635,Female,1,33,28.0,Month-to-month,Electronic check,0,924.0
4636,4636,Female,0,43,96.49,Month-to-month,Electronic check,0,4149.07
4637,4637,Male,1,31,65.33,One year,Mailed check,1,2025.23
4638,4638,Female,1,35,58.9,Month-to-month,Bank transfer,1,2061.5
4639,4639,Female,0,37,88.94,Month-to-month,Electronic check,0,3290.78
4640,4640,Female,1,47,46.63,Two year,Credit card,0,2191.61
4641,4641,Male,1,23,22.06,Two year,Bank transfer,0,507.38
4642,4642,Male,0,36,41.4,Two year,Bank transfer,1,1490.4
4643,4643,Male,1,40,38.49,Month-to-month,Electronic check,1,1539.6
4644,4644,Female,0,15,23.4,Two year,Bank transfer,0,351.0
4645,4645,Male,1,37,52.13,Month-to-month,Mailed check,0,1928.81
4646,4646,Female,0,4,67.45,Two year,Mailed check,0,269.8
4647,4647,Male,0,22,93.58,Month-to-month,Electronic check,1,2058.76
4648,4648,Male,1,22,52.57,One year,Bank transfer,0,1156.54
4649,4649,Female,0,17,39.45,One year,Mailed check,0,670.65
4650,4650,Male,0,38,43.06,Two year,Bank transfer,1,1636.28
4651,4651,Female,1,24,109.12,Month-to-month,Mailed check,0,2618.88
4652,4652,Female,1,6,40.47,One year,Mailed check,0,242.82
4653,4653,Male,0,68,107.92,One year,Bank transfer,0,7338.56
4654,4654,Female,1,6,64.71,Two year,Electronic check,0,388.26
4655,4655,Male,0,26,113.44,Two year,Electronic check,1,2949.44
4656,4656,Male,0,41,60.81,Month-to-month,Electronic check,0,2493.21
4657,4657,Female,1,38,37.77,One year,Bank transfer,0,1435.26
4658,4658,Male,1,43,74.9,Month-to-month,Bank transfer,0,3220.7
4659,4659,Female,0,53,78.77,Month-to-month,Bank transfer,0,4174.81
4660,4660,Male,1,15,83.55,Two year,Electronic check,0,1253.25
4661,4661,Male,1,56,61.15,Month-to-month,Bank transfer,0,3424.4
4662,4662,Male,0,56,24.86,Month-to-month,Electronic check,1,1392.16
4663,4663,Male,0,31,82.67,One year,Mailed check,1,2562.77
4664,4664,Male,0,57,113.3,Month-to-month,Electronic check,1,6458.1
4665,4665,Female,0,51,115.76,One year,Electronic check,0,5903.76
4666,4666,Female,0,24,79.69,One year,Credit card,1,1912.56
4667,4667,Female,0,58,21.99,Month-to-month,Credit card,1,1275.42
4668,4668,Female,1,4,30.6,Month-to-month,Electronic check,0,122.4
4669,4669,Female,0,10,103.4,One year,Credit card,0,1034.0
4670,4670,Female,1,63,102.97,Month-to-month,Bank transfer,0,6487.11
4671,4671,Male,1,15,114.6,One year,Credit card,0,1719.0
4672,4672,Male,0,63,76.38,Month-to-month,Credit card,1,4811.94
4673,4673,Female,1,19,106.38,One year,Credit card,0,2021.22
4674,4674,Female,0,63,102.49,One year,Electronic check,0,6456.87
4675,4675,Male,1,56,78.94,Two year,Mailed check,0,4420.64
4676,4676,Male,0,21,98.36,Month-to-month,Mailed check,0,2065.56
4677,4677,Male,0,34,32.57,One year,Mailed check,1,1107.38
4678,4678,Female,0,17,83.92,One year,Mailed check,0,1426.64
4679,4679,Female,0,18,115.35,Month-to-month,Mailed check,0,2076.3
4680,4680,Female,1,66,36.2,Month-to-month,Mailed check,0,2389.2
4681,4681,Male,1,51,94.4,Month-to-month,Electronic check,1,4814.4
4682,4682,Male,1,65,52.08,Two year,Bank transfer,0,3385.2
4683,4683,Female,1,43,101.71,Month-to-month,Bank transfer,1,4373.53
4684,4684,Female,1,57,89.72,Two year,Mailed check,0,5114.04
4685,4685,Male,0,10,112.62,Month-to-month,Credit card,0,1126.2
4686,4686,Male,0,37,91.19,Two year,Credit card,0,3374.03
4687,4687,Male,0,48,61.03,Month-to-month,Electronic check,0,2929.44
4688,4688,Male,0,69,21.09,Two year,Mailed check,0,1455.21
4689,4689,Female,0,56,99.29,One year,Mailed check,0,5560.24
4690,4690,Male,1,36,60.85,Two year,Credit card,0,2190.6
4691,4691,Male,0,31,87.06,Two year,Mailed check,0,2698.86
4692,4692,Male,0,55,30.51,One year,Mailed check,0,1678.05
4693,4693,Female,1,38,109.1,Month-to-month,Credit card,0,4145.8
4694,4694,Female,1,15,63.57,One year,Bank transfer,1,953.55
4695,4695,Male,0,16,111.97,One year,Bank transfer,0,1791.52
4696,4696,Male,0,53,90.7,One year,Electronic check,0,4807.1
4697,4697,Male,1,56,32.15,Two year,Credit card,0,1800.4
4698,4698,Female,0,7,77.92,One year,Electronic check,0,545.44
4699,4699,Female,0,57,110.99,Month-to-month,Mailed check,0,6326.43
4700,4700,Female,0,55,100.0,Two year,Credit card,0,5500.0
4701,4701,Male,1,52,61.8,Two year,Bank transfer,1,3213.6
4702,4702,Female,0,4,115.51,One year,Mailed check,1,462.04
4703,4703,Male,0,43,46.86,Two year,Bank transfer,0,2014.98
4704,4704,Male,1,40,57.51,Month-to-month,Bank transfer,0,2300.4
4705,4705,Male,1,30,94.97,Two year,Electronic check,0,2849.1
4706,4706,Female,1,10,43.29,One year,Credit card,0,432.9
4707,4707,Male,0,7,71.54,One year,Credit card,0,500.78
4708,4708,Female,1,36,92.88,One year,Credit card,1,3343.68
4709,4709,Female,0,35,84.4,Two year,Electronic check,0,2954.0
4710,4710,Male,1,39,35.54,One year,Bank transfer,0,1386.06
4711,4711,Male,0,36,82.97,Two year,Electronic check,0,2986.92
4712,4712,Female,1,20,77.27,One year,Credit card,1,1545.4
4713,4713,Male,0,49,75.78,One year,Mailed check,0,3713.22
4714,4714,Female,0,59,102.6,One year,Credit card,0,6053.4
4715,4715,Male,1,49,38.39,Month-to-month,Credit card,0,1881.11
4716,4716,Female,1,26,95.16,Month-to-month,Bank transfer,0,2474.16
4717,4717,Female,0,36,96.09,One year,Credit card,0,3459.24
4718,4718,Female,1,43,92.26,One year,Credit card,0,3967.18
4719,4719,Female,0,43,70.6,Two year,Bank transfer,0,3035.8
4720,4720,Male,1,33,59.55,Two year,Credit card,1,1965.15
4721,4721,Male,1,45,59.47,Month-to-month,Credit card,0,2676.15
4722,4722,Female,0,45,93.38,Two year,Bank transfer,0,4202.1
4723,4723,Female,1,15,69.79,Two year,Mailed check,0,1046.85
4724,4724,Male,1,17,53.84,Two year,Bank transfer,0,915.28
4725,4725,Male,0,12,82.55,Two year,Credit card,1,990.6
4726,4726,Male,0,22,103.7,Month-to-month,Electronic check,0,2281.4
4727,4727,Male,1,23,26.15,Month-to-month,Mailed check,0,601.45
4728,4728,Male,0,12,117.21,Two year,Bank transfer,0,1406.52
4729,4729,Male,1,68,29.67,Two year,Mailed check,1,2017.56
4730,4730,Female,1,51,71.17,Month-to-month,Mailed check,0,3629.67
4731,4731,Male,0,13,76.02,One year,Electronic check,0,988.26
4732,4732,Male,0,57,33.82,Two year,Electronic check,0,1927.74
4733,4733,Female,0,55,111.56,One year,Electronic check,0,6135.8
4734,4734,Male,0,28,67.15,Two year,Credit card,1,1880.2
4735,4735,Male,0,44,34.31,Month-to-month,Bank transfer,0,1509.64
4736,4736,Male,0,19,91.16,Two year,Credit card,0,1732.04
4737,4737,Male,1,46,86.34,One year,Bank transfer,0,3971.64
4738,4738,Male,1,3,116.29,Month-to-month,Credit card,0,348.87
4739,4739,Female,0,20,64.15,Two year,Credit card,0,1283.0
4740,4740,Male,1,25,46.78,Two year,Electronic check,1,1169.5
4741,4741,Female,1,56,26.0,Month-to-month,Credit card,0,1456.0
4742,4742,Female,1,61,93.31,Two year,Electronic check,0,5691.91
4743,4743,Male,1,55,81.73,Month-to-month,Bank transfer,0,4495.15
4744,4744,Female,0,35,117.26,Two year,Electronic check,1,4104.1
4745,4745,Male,1,59,91.22,Month-to-month,Mailed check,0,5381.98
4746,4746,Female,1,39,113.32,Two year,Mailed check,0,4419.48
4747,4747,Female,0,57,119.16,Month-to-month,Credit card,1,6792.12
4748,4748,Male,0,67,62.84,Month-to-month,Mailed check,0,4210.28
4749,4749,Male,0,34,35.03,Two year,Bank transfer,0,1191.02
4750,4750,Male,0,41,39.59,Month-to-month,Credit card,0,1623.19
4751,4751,Male,1,22,51.84,Two year,Electronic check,0,1140.48
4752,4752,Male,0,27,70.89,Two year,Credit card,0,1914.03
4753,4753,Female,1,21,32.24,Two year,Credit card,1,677.04
4754,4754,Female,1,41,50.17,Month-to-month,Mailed check,0,2056.97
4755,4755,Female,0,31,50.78,Two year,Credit card,0,1574.18
4756,4756,Female,0,27,20.41,Month-to-month,Bank transfer,0,551.07
4757,4757,Female,0,37,55.42,One year,Credit card,0,2050.54
4758,4758,Female,0,66,31.62,One year,Electronic check,1,2086.92
4759,4759,Female,0,54,62.97,One year,Electronic check,0,3400.38
4760,4760,Male,0,9,39.65,Two year,Mailed check,1,356.85
4761,4761,Male,1,42,102.21,Month-to-month,Credit card,1,4292.82
4762,4762,Female,1,36,28.05,Two year,Electronic check,1,1009.8
4763,4763,Female,1,10,106.57,Month-to-month,Credit card,0,1065.7
4764,4764,Male,1,59,78.05,One year,Credit card,0,4604.95
4765,4765,Male,0,40,65.86,One year,Electronic check,0,2634.4
4766,4766,Male,0,54,74.97,One year,Credit card,0,4048.38
4767,4767,Male,1,39,57.61,Two year,Mailed check,0,2246.79
4768,4768,Female,1,7,32.76,Two year,Mailed check,0,229.32
4769,4769,Male,1,4,96.59,Month-to-month,Electronic check,1,386.36
4770,4770,Female,0,15,112.79,Month-to-month,Bank transfer,0,1691.85
4771,4771,Female,0,48,115.01,One year,Bank transfer,0,5520.48
4772,4772,Female,0,6,87.07,Two year,Credit card,0,522.42
4773,4773,Male,1,35,61.03,Two year,Mailed check,0,2136.05
4774,4774,Male,1,71,67.84,Month-to-month,Electronic check,0,4816.64
4775,4775,Female,0,68,85.7,Month-to-month,Mailed check,0,5827.6
4776,4776,Female,0,58,102.31,Two year,Bank transfer,0,5933.98
4777,4777,Female,1,19,57.46,Two year,Bank transfer,0,1091.74
4778,4778,Male,1,62,111.68,Month-to-month,Credit card,0,6924.16
4779,4779,Female,0,71,52.43,Two year,Electronic check,0,3722.53
4780,4780,Male,1,10,73.09,Two year,Credit card,0,730.9
4781,4781,Female,0,25,116.14,One year,Mailed check,0,2903.5
4782,4782,Female,0,44,113.82,Two year,Mailed check,0,5008.08
4783,4783,Female,1,58,89.57,Two year,Bank transfer,0,5195.06
4784,4784,Male,1,25,52.46,Two year,Credit card,0,1311.5
4785,4785,Male,1,40,41.9,Month-to-month,Mailed check,1,1676.0
4786,4786,Female,0,70,28.01,One year,Mailed check,0,1960.7
4787,4787,Male,1,10,90.87,Month-to-month,Mailed check,0,908.7
4788,4788,Female,1,66,70.35,One year,Electronic check,1,4643.1
4789,4789,Male,0,25,77.23,One year,Bank transfer,0,1930.75
4790,4790,Male,0,71,67.24,Two year,Credit card,0,4774.04
4791,4791,Male,1,11,68.29,One year,Mailed check,1,751.19
4792,4792,Female,0,36,77.13,One year,Electronic check,0,2776.68
4793,4793,Male,0,49,111.43,Two year,Mailed check,1,5460.07
4794,4794,Male,0,48,22.94,Two year,Mailed check,0,1101.12
4795,4795,Female,1,7,100.16,One year,Bank transfer,0,701.12
4796,4796,Female,1,51,59.05,Month-to-month,Electronic check,0,3011.55
4797,4797,Female,0,17,94.49,One year,Mailed check,0,1606.33
4798,4798,Female,0,32,114.85,Month-to-month,Bank transfer,0,3675.2
4799,4799,Male,0,26,50.63,Month-to-month,Electronic check,1,1316.38
4800,4800,Male,1,22,28.96,One year,Mailed check,0,637.12
4801,4801,Male,0,13,43.23,Month-to-month,Credit card,1,561.99
4802,4802,Male,0,12,42.21,One year,Bank transfer,0,506.52
4803,4803,Male,1,71,94.18,Month-to-month,Mailed check,1,6686.78
4804,4804,Female,0,1,26.19,Month-to-month,Mailed check,0,26.19
4805,4805,Male,1,33,25.09,One year,Electronic check,0,827.97
4806,4806,Male,1,14,89.36,Two year,Credit card,0,1251.04
4807,4807,Male,1,64,75.67,Two year,Bank transfer,0,4842.88
4808,4808,Female,0,43,61.78,One year,Electronic check,0,2656.54
4809,4809,Female,0,58,77.54,One year,Mailed check,0,4497.32
4810,4810,Male,1,41,93.52,Two year,Bank transfer,0,3834.32
4811,4811,Female,0,68,30.35,Two year,Mailed check,0,2063.8
4812,4812,Female,1,39,75.33,Month-to-month,Mailed check,0,2937.87
4813,4813,Female,0,1,102.44,Month-to-month,Credit card,1,102.44
4814,4814,Female,1,41,56.24,Month-to-month,Mailed check,0,2305.84
4815,4815,Female,1,45,96.3,Two year,Bank transfer,0,4333.5
4816,4816,Female,0,13,104.54,One year,Mailed check,1,1359.02
4817,4817,Female,0,71,102.09,Month-to-month,Bank transfer,0,7248.39
4818,4818,Male,0,9,85.04,One year,Credit card,1,765.36
4819,4819,Male,0,63,91.73,Two year,Mailed check,1,5778.99
4820,4820,Female,1,23,98.77,Month-to-month,Electronic check,0,2271.71
4821,4821,Male,1,54,93.37,Two year,Bank transfer,1,5041.98
4822,4822,Male,0,47,65.17,One year,Mailed check,0,3062.99
4823,4823,Female,0,39,35.91,Month-to-month,Electronic check,1,1400.49
4824,4824,Male,1,26,50.97,One year,Bank transfer,0,1325.22
4825,4825,Female,0,1,40.72,One year,Electronic check,0,40.72
4826,4826,Female,0,14,56.14,Month-to-month,Mailed check,0,785.96
4827,4827,Female,0,65,68.93,Month-to-month,Credit card,1,4480.45
4828,4828,Male,0,69,115.9,Two year,Credit card,0,7997.1
4829,4829,Male,1,67,115.95,Month-to-month,Electronic check,0,7768.65
4830,4830,Male,1,49,96.96,Month-to-month,Mailed check,0,4751.04
4831,4831,Male,0,50,118.01,Month-to-month,Mailed check,1,5900.5
4832,4832,Female,1,58,119.8,Month-to-month,Bank transfer,0,6948.4
4833,4833,Female,0,53,108.53,Month-to-month,Mailed check,0,5752.09
4834,4834,Male,0,57,27.95,Two year,Credit card,0,1593.15
4835,4835,Female,0,18,62.6,One year,Mailed check,0,1126.8
4836,4836,Female,1,16,73.41,Two year,Bank transfer,0,1174.56
4837,4837,Male,1,2,32.41,One year,Bank transfer,1,64.82
4838,4838,Female,1,13,100.86,Month-to-month,Mailed check,1,1311.18
4839,4839,Male,1,45,34.87,Two year,Mailed check,0,1569.15
4840,4840,Female,1,43,58.33,One year,Bank transfer,1,2508.19
4841,4841,Male,0,54,26.89,One year,Bank transfer,1,1452.06
4842,4842,Female,0,31,72.46,Month-to-month,Electronic check,1,2246.26
4843,4843,Female,1,9,79.7,Month-to-month,Credit card,1,717.3
4844,4844,Male,1,48,93.52,One year,Credit card,0,4488.96
4845,4845,Male,1,18,53.95,Two year,Electronic check,0,971.1
4846,4846,Male,0,11,79.05,One year,Electronic check,0,869.55
4847,4847,Male,1,62,93.41,Two year,Credit card,1,5791.42
4848,4848,Female,0,19,96.2,Two year,Bank transfer,1,1827.8
4849,4849,Female,0,24,50.16,One year,Credit card,0,1203.84
4850,4850,Male,1,13,26.77,Two year,Bank transfer,1,348.01
4851,4851,Female,0,46,23.76,One year,Credit card,0,1092.96
4852,4852,Male,0,53,96.81,One year,Bank transfer,0,5130.93
4853,4853,Male,1,29,58.54,Month-to-month,Credit card,0,1697.66
4854,4854,Female,0,36,33.39,One year,Electronic check,1,1202.04
4855,4855,Female,1,71,38.45,One year,Mailed check,0,2729.95
4856,4856,Male,0,17,96.62,Month-to-month,Mailed check,0,1642.54
4857,4857,Male,1,48,79.89,Month-to-month,Mailed check,0,3834.72
4858,4858,Male,1,24,70.14,Two year,Bank transfer,1,1683.36
4859,4859,Female,0,54,82.3,Two year,Mailed check,0,4444.2
4860,4860,Female,1,1,33.75,Month-to-month,Credit card,1,33.75
4861,4861,Female,0,67,51.9,Month-to-month,Mailed check,0,3477.3
4862,4862,Female,0,6,57.41,Month-to-month,Bank transfer,0,344.46
4863,4863,Male,1,55,51.45,One year,Bank transfer,0,2829.75
4864,4864,Male,0,38,106.44,One year,Bank transfer,1,4044.72
4865,4865,Male,1,33,78.14,One year,Credit card,0,2578.62
4866,4866,Male,0,8,92.93,Month-to-month,Bank transfer,0,743.44
4867,4867,Male,0,20,43.67,Two year,Credit card,0,873.4
4868,4868,Male,1,55,46.41,Two year,Bank transfer,1,2552.55
4869,4869,Female,0,48,42.53,One year,Electronic check,0,2041.44
4870,4870,Female,0,56,88.8,One year,Bank transfer,0,4972.8
4871,4871,Male,0,10,54.9,Month-to-month,Mailed check,0,549.0
4872,4872,Male,0,52,60.51,Month-to-month,Mailed check,0,3146.52
4873,4873,Female,0,50,90.91,Two year,Electronic check,0,4545.5
4874,4874,Female,0,34,117.18,Two year,Bank transfer,0,3984.12
4875,4875,Female,0,36,36.19,Month-to-month,Mailed check,0,1302.84
4876,4876,Female,0,61,26.27,Two year,Mailed check,0,1602.47
4877,4877,Male,1,16,39.48,Two year,Credit card,0,631.68
4878,4878,Male,0,18,93.5,One year,Credit card,0,1683.0
4879,4879,Male,0,71,39.46,Month-to-month,Bank transfer,1,2801.66
4880,4880,Male,1,47,78.44,Month-to-month,Electronic check,0,3686.68
4881,4881,Male,1,32,79.03,Month-to-month,Bank transfer,0,2528.96
4882,4882,Female,1,43,49.44,One year,Credit card,1,2125.92
4883,4883,Male,0,40,26.87,Month-to-month,Credit card,0,1074.8
4884,4884,Female,1,65,59.92,Two year,Bank transfer,0,3894.8
4885,4885,Male,1,35,38.68,One year,Bank transfer,0,1353.8
4886,4886,Male,0,69,38.45,One year,Bank transfer,0,2653.05
4887,4887,Male,0,50,72.26,Month-to-month,Bank transfer,0,3613.0
4888,4888,Male,1,12,87.31,Two year,Electronic check,1,1047.72
4889,4889,Male,1,58,27.54,Month-to-month,Mailed check,0,1597.32
4890,4890,Female,0,63,77.83,Two year,Bank transfer,0,4903.29
4891,4891,Female,0,49,44.62,Month-to-month,Mailed check,1,2186.38
4892,4892,Female,0,36,87.33,Two year,Credit card,0,3143.88
4893,4893,Male,0,54,101.02,Two year,Mailed check,0,5455.08
4894,4894,Male,0,47,100.7,Two year,Bank transfer,0,4732.9
4895,4895,Female,1,32,56.99,One year,Mailed check,1,1823.68
4896,4896,Male,0,53,76.73,Month-to-month,Bank transfer,0,4066.69
4897,4897,Male,0,32,99.37,Month-to-month,Bank transfer,0,3179.84
4898,4898,Female,0,62,26.08,Month-to-month,Credit card,0,1616.96
4899,4899,Male,0,37,80.56,One year,Bank transfer,0,2980.72
4900,4900,Female,0,38,103.65,Two year,Credit card,0,3938.7
4901,4901,Male,1,30,57.24,One year,Electronic check,0,1717.2
4902,4902,Female,0,58,65.54,One year,Bank transfer,0,3801.32
4903,4903,Male,1,32,89.87,Two year,Credit card,1,2875.84
4904,4904,Male,0,66,26.79,Month-to-month,Credit card,1,1768.14
4905,4905,Female,1,51,58.56,One year,Bank transfer,1,2986.56
4906,4906,Male,1,11,49.57,Two year,Mailed check,0,545.27
