adult,original_language,original_title,popularity,release_date,video,vote_average,vote_count,genre_ids
False,en,The Countess,7.9549,2009-03-13,False,5.912,178,"[18, 36, 53, 9648, 27]"
False,ko,바꿔 할래?,8.6632,2020-03-16,False,6.2,5,"[18, 10749]"
False,en,The Hills Have Eyes,7.7697,2006-03-10,False,6.452,3253,"[27, 53]"
False,en,Anastasia,8.1232,1997-11-20,False,7.606,5523,"[16, 10751, 14, 12]"
False,en,Scream VI,9.4154,2023-03-08,False,7.0,2995,"[27, 80, 53]"
False,ja,映画ドラえもん のび太の宇宙英雄記,7.5557,2015-03-07,False,6.2,84,"[35, 16, 10751, 12, 878, 14]"
False,en,The Witch,7.8108,2016-02-19,False,6.996,7480,"[27, 14, 18]"
False,en,Dead Bride,9.129,2025-01-09,False,4.8,5,"[27, 53]"
False,zh,征途,7.1159,2020-07-21,False,6.704,245,"[28, 12, 14]"
False,en,Norbit,8.6841,2007-02-08,False,5.669,2533,[35]
False,en,Lost in Translation,20.4605,2003-09-18,False,7.383,7848,"[18, 10749, 35]"
False,ml,ഭ. ഭ. ബ.,7.669,2025-12-18,False,4.3,3,"[35, 28]"
False,ko,돈의 맛,7.4694,2012-05-17,False,5.5,63,[18]
False,en,Ocean's Twelve,8.1102,2004-12-09,False,6.565,7705,"[53, 80]"
False,bn,Open Tee Bioscope,7.6006,2015-01-16,False,6.9,6,[18]
False,hi,दिल तेरा दीवाना,6.7971,1962-01-01,False,6.0,2,"[35, 18, 10749]"
False,en,12 Years a Slave,8.7784,2013-10-18,False,7.935,11771,"[18, 36]"
False,en,Night of the Wild,6.8562,2015-10-03,False,3.7,38,"[27, 10770]"
False,es,La niña santa,8.1599,2004-05-06,False,6.622,98,[18]
False,cn,殺破狼,8.062,2005-11-18,False,6.94,348,"[28, 80, 18, 53]"
False,en,Night of the Wild,6.8562,2015-10-03,False,3.7,38,"[27, 10770]"
False,es,La niña santa,8.1599,2004-05-06,False,6.622,98,[18]
False,cn,殺破狼,8.062,2005-11-18,False,6.94,348,"[28, 80, 18, 53]"
False,cn,山村老屍,6.8885,1999-11-04,False,4.9,14,[27]
False,ko,명량,7.918,2014-07-30,False,7.015,310,"[10752, 28, 18, 36]"
False,ja,美肌家政婦　指責め濡らして,7.2189,2004-03-01,False,0.0,0,[]
False,en,The Secret Life of Walter Mitty,7.7515,2013-12-18,False,7.211,8047,"[12, 35, 18, 14]"
False,ja,痴漢電車　パンティーの穴,8.1208,1990-03-15,False,2.0,1,[]
False,ja,生きる,8.2345,1952-10-09,False,8.316,1281,[18]
False,es,Los novios búlgaros,7.916,2003-04-30,False,5.4,27,"[18, 35, 10749]"
False,en,Beverly Hills Cop,6.6695,1984-12-05,False,7.199,4466,"[35, 80, 28]"
False,en,Hunter Killer,8.8783,2018-10-19,False,6.899,2317,"[28, 12, 53]"
False,ar,نزوح,6.9009,2023-01-19,False,6.783,23,[18]
False,en,Star Wars: Episode I - The Phantom Menace,8.6003,1999-05-19,False,6.569,15500,"[12, 28, 878]"
False,ja,劇場版 ソードアート・オンライン -プログレッシブ- 冥き夕闇のスケルツォ,8.0195,2022-10-22,False,7.658,206,"[16, 28, 14, 878]"
False,th,สวยลากไส้,7.9923,2007-07-14,False,5.0,63,"[80, 27, 53]"
False,en,Until Dawn,8.383,2025-04-23,False,6.3,1277,"[27, 9648]"
False,fr,Bardot,8.2793,2025-12-03,False,8.25,4,[99]
False,en,Breakthrough,8.2637,2019-04-10,False,7.643,1131,[18]
False,en,Dolittle,7.8672,2020-01-02,False,6.584,3810,"[10751, 35, 14, 12]"
False,ml,പ്രേമലു,7.7368,2024-02-09,False,7.745,55,"[10749, 35]"
False,ja,愛なき森で叫べ,8.1294,2019-10-10,False,6.325,169,"[80, 53]"
False,cn,喜劇之王,7.2434,1999-02-08,False,7.4,200,"[35, 18, 10749]"
False,no,Spermageddon,8.0982,2025-02-21,False,6.491,112,"[16, 12, 14, 35]"
False,en,Mission: Impossible II,8.8129,2000-05-24,False,6.139,7367,"[12, 28, 53]"
False,en,Blackmail,6.8232,1929-07-28,False,6.5,271,"[18, 53, 80]"
False,en,Mission: Impossible III,9.3575,2006-04-25,False,6.757,7436,"[12, 28, 53]"
False,ja,クレヨンしんちゃん 嵐を呼ぶモーレツ！オトナ帝国の逆襲,7.7707,2001-04-21,False,8.2,73,"[16, 35, 12]"
False,ko,마이웨이,8.5902,2011-12-21,False,7.892,429,"[18, 28, 36, 10752]"
False,en,Scary Movie 5,7.5462,2013-04-11,False,4.797,2944,[35]
False,cn,靈與慾,7.9417,1995-01-01,False,5.0,3,[18]
False,ta,மாநகரம்,7.6059,2017-03-10,False,7.5,54,"[53, 28]"
False,ml,ജോണി വാക്കർ,7.7454,1992-04-10,False,5.0,5,[18]
False,ta,மகாராஜா,8.2128,2024-06-14,False,7.703,192,"[28, 53, 9648]"
False,en,Megamind,7.7144,2010-10-28,False,7.015,7301,"[16, 28, 35, 10751, 878]"
False,ko,암살,8.6599,2015-07-22,False,7.297,263,"[28, 53, 18]"
False,en,The Naked Gun: From the Files of Police Squad!,8.1869,1988-12-02,False,7.269,4314,"[35, 80]"
False,en,Barely Legal,7.9879,2011-07-26,False,3.62,79,[35]
False,ar,بهية,6.5032,1960-04-11,False,10.0,1,[18]
False,ja,リンダ リンダ リンダ,8.2766,2005-07-23,False,7.5,137,"[35, 10402, 18]"
False,ja,リンダ リンダ リンダ,8.2766,2005-07-23,False,7.5,137,"[35, 10402, 18]"
False,cn,火燒島,7.6078,1990-03-28,False,6.194,139,"[28, 80, 18]"
False,en,Tinker Bell and the Legend of the NeverBeast,7.3489,2014-12-12,False,7.4,1163,"[12, 16, 10751]"
False,en,The Running Man,8.0153,1987-11-13,False,6.542,2704,"[28, 53, 878]"
False,ja,ザ・ギニーピッグ マンホールの中の人魚,8.6254,1988-07-25,False,5.3,68,"[27, 10749]"
False,th,บ้านฉัน..ตลกไว้ก่อน (พ่อสอนไว้),7.1413,2010-03-11,False,6.5,9,"[35, 18]"
False,ru,Джунгли,7.9912,2012-11-29,False,4.9,40,"[35, 12, 10749]"
False,en,Intrusive Thoughts,7.5887,2018-07-01,False,0.0,0,"[53, 27]"
False,el,Φουσκοθαλασσιές,7.9922,1966-01-01,False,3.25,4,"[10749, 35, 18]"
False,en,Ms. Christmas Comes to Town,8.2596,2023-10-26,False,7.0,12,"[10770, 18, 10749]"
False,ja,回路,8.6377,2001-02-03,False,6.663,637,"[27, 53, 9648]"
False,zh,一出好戏,8.1874,2018-08-10,False,6.59,94,"[35, 18, 9648]"
False,hi,Ferrous,6.663,2022-02-08,False,0.0,0,[]
False,it,Welcome Venice,7.0221,2021-09-09,False,6.9,24,[18]
False,ko,담보,7.7449,2020-09-29,False,8.391,69,"[35, 18, 10751]"
False,fr,One Voice: Searching for Michael Spears,6.302,,False,0.0,0,[99]
False,en,The Twisters,8.5674,2024-06-28,False,5.894,85,"[28, 12, 18]"
False,ko,스와핑: 친구의 아내,8.0739,2016-11-15,False,3.8,5,"[10749, 18]"
False,en,Star Wars: Episode II - Attack of the Clones,8.24,2002-05-15,False,6.587,14046,"[12, 28, 878]"
False,ja,密会の女たち　人妻から女子大生まで,7.2325,1996-10-10,False,2.0,1,[]
False,ja,処女が見た,7.8271,1966-01-29,False,0.0,0,[]
False,ja,馬と後妻と令嬢,7.1671,2006-12-20,False,2.0,2,[18]
False,en,Men in Black 3,7.7697,2012-05-23,False,6.538,10782,"[28, 35, 878]"
False,en,Sherlock Holmes,8.8527,2009-12-23,False,7.216,14538,"[28, 12, 80, 9648]"
False,en,Return of the Jedi,8.6256,1983-05-25,False,7.903,16599,"[12, 28, 878]"
False,ja,スティルライフオブメモリーズ,7.8827,2018-07-21,False,4.143,14,"[18, 10749]"
False,en,Johnny & Clyde,8.6073,2023-03-23,False,4.926,47,"[28, 53, 80]"
False,fr,Miraculous - le film,7.8255,2023-07-05,False,7.608,936,"[16, 14, 28, 10749, 10751]"
False,en,Presence,8.4252,2025-01-17,False,6.113,661,"[27, 53, 18]"
False,ja,崖の上のポニョ,7.9982,2008-07-19,False,7.753,4673,"[16, 14, 10751]"
False,en,Rocky Balboa,7.7797,2006-12-20,False,6.876,3710,[18]
False,es,Dreams,8.142,2025-07-10,False,5.865,37,"[18, 10749]"
False,ko,나도 때론 포르노그라피의 주인공이고 싶다,8.6577,2015-11-12,False,4.7,3,"[10749, 18]"
False,en,Tusk,8.4979,2014-09-19,False,5.513,1556,"[35, 27]"
False,en,The Lost City,7.0494,2022-03-23,False,6.5,3886,"[28, 12, 35]"
False,en,Joyeux Noel,8.2414,2023-10-29,False,5.688,16,"[10770, 35, 10749, 18]"
False,zh,重启地球,7.6961,2021-09-03,False,6.706,143,"[878, 27, 28]"
False,en,American Beauty,8.1232,1999-09-15,False,8.002,12754,[18]
False,en,The Brutalist,8.8327,2024-12-20,False,6.977,1516,[18]
False,ko,비밀일 수밖에,6.6453,2025-09-10,False,6.5,2,[18]
False,en,Predators,8.0357,2025-09-19,False,6.148,27,[99]
False,en,Ghost Rider: Spirit of Vengeance,7.7673,2011-12-10,False,5.0,3973,"[28, 14, 53]"
False,en,A Clockwork Orange,8.5243,1971-10-28,False,8.18,13559,"[878, 80]"
False,es,Apocalipsis Z: el principio del fin,8.8159,2024-10-04,False,6.719,1197,"[18, 28, 27]"
False,hi,माया,6.6276,1961-11-24,False,6.0,1,"[18, 10749]"
False,en,Thunderball,8.2658,1965-12-11,False,6.674,2538,"[12, 28, 53]"
False,fr,L'Amant,7.8501,1992-01-22,False,6.98,741,"[18, 10749]"
False,cn,古惑仔激情篇之洪興大飛哥,6.6342,1999-12-10,False,5.406,16,"[80, 18]"
False,cn,絕色武器,6.8494,2012-08-15,False,4.724,29,"[28, 80, 53]"
False,en,Lawless,8.1887,2012-08-29,False,7.063,3227,"[80, 18, 37]"
False,sv,Ur mörkret,8.2695,2024-03-22,False,6.083,18,"[27, 9648, 53]"
False,el,Οι Γαμπροί της Ευτυχίας,6.8377,2015-01-15,False,6.1,4,[35]
False,ko,널 기다리며,8.3487,2016-03-10,False,7.233,75,"[80, 53]"
False,ko,새폴더 2,8.0072,2015-10-23,False,5.1,5,[18]
False,en,Bobby Deerfield,5.6441,1977-09-29,False,5.825,102,"[18, 10749]"
False,ko,해운대,8.6356,2009-07-22,False,6.918,478,"[28, 18, 53]"
False,fr,K.O.,7.7179,2025-06-05,False,6.427,254,"[28, 18, 12]"
False,en,The Da Vinci Code,7.8823,2006-05-17,False,6.727,9853,"[53, 9648]"
False,en,The Searchers,7.4937,1956-05-16,False,7.7,1535,[37]
False,zh,地下兵工廠,7.2644,1991-05-30,False,5.5,9,[28]
False,en,The Jungle Book,7.389,2016-04-07,False,6.867,8370,"[10751, 12, 14]"
False,ja,不良姐御伝　猪の鹿お蝶,7.785,1973-02-17,False,6.1,97,"[28, 80]"
False,ko,박하사탕,7.874,2000-01-01,False,7.464,278,[18]
False,zh,武林怪獸,7.962,2018-12-21,False,5.2,18,"[28, 14, 12]"
False,en,You Only Live Twice,7.992,1967-06-13,False,6.592,2384,"[28, 53, 12]"
False,en,Terminator: Dark Fate,7.8849,2019-10-23,False,6.4,5513,"[878, 28, 12, 53]"
False,cn,韓城攻略,7.7647,2005-02-05,False,6.1,51,"[28, 35, 12]"
False,tr,密令,7.0806,1974-01-30,False,5.3,5,[12]
False,en,Once Again,6.9031,1987-12-01,False,0.0,0,[]
False,hi,प्यास,8.4208,1982-01-01,False,0.0,0,[]
False,el,Μπάρμπα Γιάννης ο Κανατάς,7.1438,1957-03-14,False,4.8,3,"[35, 18]"
False,en,Facing Life,7.913,,False,0.0,0,[]
False,th,สารวัตรหมาบ้า,8.3037,2013-07-04,False,6.2,2,"[28, 18, 80]"
False,zh,太極八蛟,7.9783,1977-01-01,False,4.167,12,"[28, 18]"
False,zh,繼園臺七號,7.5243,2019-09-02,False,4.775,20,"[16, 18, 10749]"
False,ja,地下幻燈劇画 少女椿,7.7983,1992-05-02,False,6.1,157,"[16, 18, 27, 10749]"
False,ko,밀수,7.1863,2023-07-26,False,6.514,69,"[80, 28]"
False,ko,연화,6.7114,1975-03-08,False,0.0,0,"[18, 36]"
False,hi,आशिकी २,7.1161,2013-04-26,False,6.8,181,"[18, 10749]"
False,ko,밀정,8.1409,2016-09-07,False,7.201,358,"[28, 53]"
False,en,Painting Life,7.1435,2018-10-27,False,0.0,0,[18]
False,ja,劇場版 ソードアート・オンライン -オーディナル・スケール-,7.9416,2017-02-18,False,7.688,728,"[16, 28, 12, 14, 878]"
False,ja,続 悪名,6.2751,1961-12-17,False,2.5,1,[]
False,ja,劇場版 ポケットモンスター キミにきめた！,7.9848,2017-07-15,False,7.078,658,"[10751, 16, 12, 14]"
False,cn,賭城風雲,6.4786,2014-01-30,False,5.162,68,"[35, 28]"
False,cn,獸性新人類,5.9688,2000-09-23,False,6.2,23,"[80, 27]"
False,ja,濡れ髪喧嘩旅,6.4658,1960-02-17,False,0.0,0,[]
False,ko,베테랑,5.8369,2015-08-05,False,6.913,235,"[28, 80, 35, 53]"
False,en,The Sixth Year,6.7908,2013-12-11,False,3.0,1,"[35, 18]"
False,ko,가슴 큰 태희,8.3436,2020-02-27,False,5.167,6,[10749]
False,cn,旺角卡門,7.7175,1988-06-09,False,6.933,360,"[18, 80, 10749]"
False,bn,অবশেষে,6.7378,1963-01-11,False,0.0,0,[18]
False,ja,ウマ娘 プリティーダービー 新時代の扉,8.0412,2024-05-24,False,7.7,15,"[16, 18, 35, 14]"
False,en,The Human Centipede (First Sequence),8.1464,2009-10-31,False,5.188,2325,[27]
False,ja,映画ドラえもん のび太とブリキの迷宮,7.7161,1993-03-06,False,7.1,40,"[12, 16, 10751]"
False,ja,菊次郎の夏,7.9397,1999-06-05,False,7.502,577,"[35, 18]"
False,en,The Prince of Egypt,8.0876,1998-12-16,False,7.3,4209,"[12, 16, 18, 10751]"
False,en,The Midnight Meat Train,7.8626,2008-08-07,False,6.17,1212,"[27, 9648, 14]"
False,ko,마누라 바꿔먹기,7.7289,2022-08-14,False,1.0,1,[18]
False,ja,デッド　リーブス,7.7218,2004-01-17,False,7.0,133,"[28, 16, 35, 80, 878]"
False,ja,女教師,6.9884,1994-10-07,False,0.0,0,[]
False,en,Pacific Rim: Uprising,7.1908,2018-03-21,False,6.13,5215,"[28, 14, 878, 12]"
False,en,Contact,7.111,1997-07-11,False,7.437,4831,"[18, 878, 9648]"
False,en,The Big Short,8.4358,2015-12-11,False,7.358,9599,"[35, 18]"
False,ja,人のセックスを笑うな,7.8939,2008-01-19,False,5.9,30,"[35, 18]"
False,cn,洪熙官之少林五祖,8.8502,1994-02-05,False,7.006,160,"[28, 35, 53]"
False,zh,寻找成龙,7.8462,2009-07-03,False,4.137,62,"[28, 35, 10751]"
False,en,Geostorm,7.0958,2017-10-12,False,6.111,5047,"[28, 878, 53]"
False,en,Treasure Planet,7.1451,2002-11-26,False,7.564,4491,"[878, 12, 16, 10751, 14]"
False,en,Social Briars,6.6376,1918-05-13,False,0.0,0,"[35, 18]"
False,ja,AKIRA,7.7528,1988-06-10,False,7.939,4619,"[16, 878, 28]"
False,ja,蛇にピアス,6.8801,2008-09-20,False,6.231,39,"[10749, 53, 80]"
False,ja,シン・ウルトラマン,8.2882,2022-05-13,False,7.436,226,"[28, 878]"
False,en,RoboCop,7.4785,1987-07-17,False,7.352,5555,"[28, 53, 878]"
False,hi,खतरों के खिलाड़ी,6.777,2001-05-04,False,0.0,0,[28]
False,en,Rambo: First Blood Part II,8.0859,1985-05-21,False,6.657,4203,"[28, 12, 53, 10752]"
False,en,The Cured,5.6039,2017-11-24,False,5.524,396,"[27, 18, 878]"
False,it,Buen Camino,7.2227,2025-12-25,False,6.405,342,"[35, 10751, 12]"
False,en,The Assent,5.2364,2020-01-09,False,5.8,250,"[27, 53]"
False,en,Lady and the Tramp,7.3589,1955-06-22,False,7.123,5538,"[10751, 16, 10749, 12, 35]"
False,fr,Je me tue à le dire,5.3439,2016-05-04,False,4.9,14,"[35, 18]"
False,en,Coyote Ugly,8.4316,2000-07-30,False,6.267,2220,"[35, 18, 10402, 10749]"
False,en,Green Street Hooligans,7.2415,2005-09-09,False,7.275,2503,"[80, 18]"
False,en,Secret Weapons,8.1748,1985-03-03,False,6.3,14,"[18, 10770]"
False,ko,조건섹스 ： 라스트 원나잇,8.6917,2024-02-09,False,10.0,2,[10749]
False,th,แคท อ่ะ แว้บ! #แบบว่ารักอ่ะ,7.705,2015-03-04,False,5.7,7,"[35, 10749]"
False,ta,சத்யா,7.8183,1988-01-28,False,7.1,7,"[28, 53]"
False,en,Neighbors,7.2778,2014-05-08,False,6.185,7161,[35]
False,en,The Fugitive,9.2209,1993-08-06,False,7.466,4629,"[28, 53, 18]"
False,en,Father Mother Sister Brother,8.0565,2025-12-01,False,6.716,118,"[35, 18]"
False,en,Chasing Taste,7.0639,2016-08-12,False,6.0,1,[35]
False,ar,ظرف طارق,8.1259,2006-01-03,False,6.982,57,"[10749, 35]"
False,ru,Балканский рубеж,7.8699,2019-03-21,False,7.44,565,"[18, 28, 10752]"
False,en,Drive,8.7781,2011-09-15,False,7.583,13308,"[18, 53, 80]"
False,en,Monsters vs Aliens,7.3278,2009-03-19,False,6.238,4863,"[16, 10751, 12, 878]"
False,en,The Seductress,6.5413,2000-08-12,False,3.278,9,"[18, 10749, 53]"
False,en,Wonder,7.6925,2017-11-13,False,8.11,8140,"[10751, 18]"
False,en,Casino,7.9289,1995-11-22,False,7.99,6337,"[80, 18]"
False,fr,RRRrrrr!!!,7.5672,2004-01-28,False,6.3,1232,[35]
False,ru,Яга на нашу голову,7.0901,2025-11-13,False,6.3,3,"[14, 10751, 35]"
False,ru,Яга на нашу голову,7.0901,2025-11-13,False,6.3,3,"[14, 10751, 35]"
False,ta,கருப்பு,8.3382,2026-04-10,False,0.0,0,"[80, 28, 14, 18]"
False,en,Ex Machina,8.732,2015-01-21,False,7.573,13963,"[18, 878]"
False,en,Andy Williams and the NBC Kids Search for Santa,6.2276,1985-12-20,False,0.0,0,"[10751, 35]"
False,en,Scary Movie 2,7.0387,2001-07-04,False,5.811,4967,[35]
False,ja,ミスミソウ,7.0313,2018-04-07,False,6.309,68,"[27, 53, 18]"
False,zh,牯嶺街少年殺人事件,7.928,1991-07-27,False,8.3,368,"[80, 18, 10749]"
False,cn,力王,5.9547,1991-10-05,False,6.853,356,"[28, 80, 35, 53]"
False,cn,黑獄群龍會,7.7252,1992-01-01,False,4.5,2,[]
False,en,2 Hearts,7.3668,2020-10-16,False,7.253,633,"[10749, 18]"
False,cn,射鵰英雄傳之東成西就,7.988,1993-02-05,False,7.022,115,"[28, 35]"
False,cn,奪寶龍虎鬥,7.5644,1989-01-01,False,6.0,1,[28]
False,en,Bram Stoker's Dracula,7.3449,1992-11-13,False,7.443,5608,"[10749, 27]"
False,en,Hulk,8.4862,2003-06-19,False,5.6,6147,"[878, 12, 28]"
False,cn,俠骨仁心,7.1769,2000-09-03,False,5.2,8,"[18, 10749]"
False,ta,சாயாவனம்,5.552,2025-12-19,False,0.0,0,"[53, 18]"
False,en,The Croods,7.304,2013-03-15,False,6.928,7400,"[16, 12, 10751, 35]"
False,en,Safe Harbour,7.3996,2007-10-30,False,4.9,10,"[18, 10749]"
False,ko,샤크: 더 비기닝,7.8257,2021-11-26,False,7.419,74,"[28, 18]"
False,cn,惡男事件,8.2459,2008-01-04,False,5.0,2,"[27, 18, 53]"
False,en,Pinocchio,7.6824,1940-02-23,False,7.1,6144,"[16, 10751, 14]"
False,en,ஜென்ம நட்சத்திரம்,7.0754,1991-05-13,False,0.0,0,[27]
False,zh,小拳王,6.69,1972-10-03,False,5.8,12,[28]
False,ml,ഗോദ,7.4904,2017-05-19,False,7.0,29,"[35, 18]"
False,en,Mom at Sixteen,6.9217,2005-03-01,False,6.4,48,"[10770, 18]"
False,en,Black Swan,9.2881,2010-12-03,False,7.687,15263,"[18, 53, 27]"
False,en,Extraction 2,8.1505,2023-06-09,False,7.396,2773,"[28, 53, 80]"
False,ko,파이프라인,7.2957,2021-05-26,False,6.946,46,"[80, 28]"
False,el,Ο ΓΥΦΤΟΡΟΚΑΣ,7.1112,1988-01-15,False,0.0,0,[35]
False,en,The Passion of the Christ,8.6523,2004-02-25,False,7.518,4994,[18]
False,en,Ghostland,7.5811,2018-03-14,False,7.391,2588,"[27, 9648, 53]"
False,en,The Boy in the Striped Pyjamas,8.1077,2008-05-07,False,7.818,7513,"[18, 10752, 36]"
False,en,Faster & Faster,5.1006,2004-11-20,False,6.333,3,[99]
False,en,The Skeleton Key,7.1584,2005-07-29,False,6.622,2220,"[18, 27, 9648, 53]"
False,hi,Umrao Jaan,7.282,2006-11-02,False,8.125,24,"[10749, 18]"
False,en,Arenas Mortales,6.9115,2023-08-31,False,6.234,107,"[53, 27, 9648, 18]"
False,ko,동거의 목적,8.1154,2016-03-07,False,4.8,4,[10749]
False,en,Virtually Heroes,7.5957,2013-01-18,False,6.0,2,"[14, 28, 878, 35, 10752]"
False,en,The Incredible Stranger,7.5693,1942-06-20,False,6.5,2,"[9648, 18]"
False,en,The Bounty Hunter,7.7794,1954-09-25,False,6.643,21,"[37, 28]"
False,en,The Bounty Hunter,7.7794,1954-09-25,False,6.643,21,"[37, 28]"
False,hi,लव के लिये कुछ भी करेगा,6.6568,2001-06-21,False,5.611,18,[35]
False,en,Highest 2 Lowest,7.7272,2025-08-14,False,5.512,418,"[53, 80, 18]"
False,en,Strange Wilderness,8.256,2008-02-01,False,4.888,241,"[35, 12]"
False,ja,カルト,7.338,2013-07-20,False,6.053,57,"[27, 14]"
False,cn,家有囍事,8.1999,1992-01-25,False,7.0,88,"[10749, 35]"
False,ar,همام في أمستردام,6.4058,1999-08-17,False,7.259,27,"[35, 18]"
False,hi,Sohni Mahiwal,6.9175,1958-01-01,False,0.0,0,"[10749, 10402]"
False,zh,西遊記之孫悟空三打白骨精,7.4345,2016-01-22,False,5.972,109,"[28, 12, 14]"
False,zh,精武門續集,6.8554,1977-01-01,False,6.0,21,[28]
False,en,Never Say Never Again,7.4306,1983-10-07,False,6.053,1556,"[12, 28, 53]"
False,en,Man Searching for Immortality/Woman Searching for Eternity,6.213,2013-01-01,False,0.0,0,[]
False,en,Minions 3,6.7533,2026-07-01,False,0.0,0,"[10751, 35, 16, 878]"
False,ko,피막,7.0941,1981-06-13,False,5.5,10,"[27, 18, 9648]"
False,en,Juice,8.311,1992-01-17,False,7.2,435,"[80, 18, 53]"
False,en,Deadly Harvest,8.2288,1972-09-26,False,6.0,1,"[53, 18, 10770]"
False,en,The Aristocats,8.2067,1970-12-24,False,7.296,5285,"[16, 35, 10751, 12]"
False,en,Twelve Monkeys,9.7287,1995-01-05,False,7.603,8877,"[878, 53, 9648]"
False,en,Bikini Jones and the Temple of Eros,6.7947,2010-03-02,False,4.542,24,[35]
False,ko,휴민트,8.4433,2026-02-11,False,0.0,0,"[28, 12, 18]"
False,ja,映画ドラえもん のび太と鉄人兵団,7.8388,1986-03-15,False,6.544,34,"[16, 12, 10751, 14, 878]"
False,ja,銀蛇の岩屋,6.3661,1956-05-24,False,0.0,0,[]
False,hi,सिंम्बा,8.505,2018-12-28,False,6.2,91,"[28, 35, 18]"
False,te,అన్నయ్య,8.107,2000-01-07,False,5.8,5,"[10751, 35]"
False,zh,少女集中營,6.3734,1986-01-01,False,4.4,5,"[28, 12, 18, 27, 53]"
False,en,Intimacy,8.0927,2001-01-20,False,6.229,542,"[10749, 18, 14]"
False,en,The 13th Warrior,7.1264,1999-08-13,False,6.673,1981,"[12, 36, 28]"
False,en,The Confession,6.8964,2026-01-08,False,5.0,15,[27]
False,en,Ultimax Force,4.8604,1987-08-01,False,7.0,2,[28]
False,nl,Swingers,7.2459,2002-10-01,False,5.8,67,"[10749, 18]"
False,en,Terminator 3: Rise of the Machines,8.0669,2003-07-02,False,6.181,7072,"[28, 53, 878]"
False,ru,Последний богатырь: Посланник тьмы,5.5466,2021-12-23,False,7.0,62,"[14, 12, 35]"
False,en,Sweetness in the Belly,4.8552,2019-09-06,False,6.171,38,[18]
False,en,Godzilla vs. Kong,7.9406,2021-03-24,False,7.548,10450,"[28, 878, 12]"
False,en,Southpaw,8.3632,2015-03-24,False,7.362,5702,"[28, 18]"
False,en,Surf's Up,7.9741,2007-06-08,False,6.481,2672,"[16, 35, 10751]"
False,zh,金石情,8.3008,1968-01-20,False,0.0,0,"[10749, 36, 18, 10402]"
False,fr,Dans l'Ombre de Marlow,7.2026,2025-09-03,False,0.0,0,"[12, 53, 37]"
