anime_id,title,score,rank,popularity,members,synopsis,start_date,end_date,type,episodes,image_url
646,Haunted Junction,6.63,6524,9058,5388,"Saito High is a high school with its spiritual beings and a principal whose hobby is collecting occult paraphernalia. The school has the prophecy-chosen members of the Holy Student Council to protect it. These students have problems of their own; Haruto Houjo, the president, has a way of summoning spirits, and would resign from his duty for a normal life if it weren't for the principal. Kazumi Ryodo, the next member, is good at being possessed and has something for the Hanako. The last member is Mutsuki Asahina, who is a master of exorcism and is attracted to small boys. Unfortunately, these three are in charge of keeping the school in line and defending the world from supernatural beings, and this mission brings them through wacky predicaments. (Source: ANN)",1997-01-01,1997-01-01,TV,12,https://cdn.myanimelist.net/images/anime/1163/94507.jpg
2804,Hana no Mahoutsukai Mary Bell,6.63,6521,10071,3977,"Mary Bell, a magical girl who looks like a girl around five years old, comes to the human world from a magical world called ""Flower Magic World"", and helps and encourages people. (Source: Wikipedia)",1992-01-01,1993-01-01,TV,50,https://cdn.myanimelist.net/images/anime/7/27032.jpg
12471,Eureka Seven AO,6.63,6514,2327,100482,"The story is set on Okinawa's isolated island of Iwado, which has seen a growing movement advocating a return to an autonomous government. Ao Fukai, a 12-year-old boy with a missing father, lives on the island with an old doctor named Toshio and is about to enter middle school. Ao's mother was taken away a decade ago by unknown individuals. Naru Arata, Ao's 12-year-old childhood friend and the story's heroine, lives with her father, older sister, and grandmother. She has a ""Yuta"" power awakened within her due to an incident when she was young. A mysterious entity called ""Secret"" suddenly appears and launches an attack on the Scub Coral lifeform on the island. Ao launches a certain military FP called ""Nirvash"" aboard a Japanese military transport in his fervent desire to protect the island. (Source: FUNimation)",2012-01-01,2012-01-01,TV,24,https://cdn.myanimelist.net/images/anime/1964/150161.jpg
22419,Acchi wa Kocchi,6.63,6497,7690,8081,"The film fuses live action and animation and was screened at Three-Person Animation 2. Musique concrète and electronic sounds made by modulating everyday noises such as flush toilets are interspersed throughout the work. Contrasts between opposites, as encapsulated by the title—between live-action space and animated space, between mundane sounds of daily life and bizarre noises—and the war between the sexes, a signature theme in Youji Kuri's work, are also palpable in the juxtaposition of musique concrète and scat singing. (Source: Collaborative Cataloging Japan, edited)",1961-01-01,1961-01-01,Movie,1,https://cdn.myanimelist.net/images/anime/1908/119359.jpg
9957,Hoshizora no Violin,6.63,6526,14739,1047,The story is about a boy and his dream of making the best violin.,1994-01-01,1994-01-01,Movie,1,https://cdn.myanimelist.net/images/anime/2/27524.jpg
50633,Jiandao Di Yi Xian,6.63,6528,13099,1608,"In his previous life, the protagonist Su Yi was the respected XuanJun Sword Master in Dahuang. In order to pursue supreme swordsmanship, he chose to reincarnate and retrain. After reincarnation, Su Yi's new identity is the servant of the Su family in zhou Yujing's kingdom. But, he bravely ran away from home at the age of fourteen and went to Qinghe Sword House to practice. Never thought that three years later, when Su Yi would become the core disciple of Qinghe Sword House, he suddenly lost his cultivation level overnight and became a paralyzed person, thus becoming an abandoned disciple of Qinghe Sword House. Su Yi, who fell into a slump, was forced to accept the Su family's power arrangement and became the son-in-law of the Wen family, one of the three major clans in the remote town. His wife, Wen Lingzhao, is the most beautiful woman in Guangling City. She rejected this marriage in her heart, never admitted that Su Yi was her husband, and desperately wanted to dissolve the marriage. As for Su Yi, one year after he became a son-in-law, he evoked memories of his past life, and finally realized that in his past life, he was the famous Xuanjun Sword Master. in Dahuang Jiuzhou! Su Yi embarked on the road to rise. Like his wife Wen Lingzhao, he also wanted to dissolve the marriage. Moreover, in order to know the truth of his mother's death, he began to fight with the power of the Su family. When these grievances are resolved, Su Yi will return to Dahuang Jiuzhou to find the disciples who betrayed him one by one and end his grievances.‎ (Source: v.qq.com)",2022-01-01,2022-01-01,ONA,20,https://cdn.myanimelist.net/images/anime/1120/120181.jpg
271,Gad Guard,6.63,6515,5906,15569,"Several hundred years in the future, the resources of the Earth runs out, and the progression of the human race has stagnated. The world is now divided into ""Units."" A boy named Hajiki Sanada lives with his mother and sister in Unit 74, in a place called ""Night Town,"" in which all electricity is shut down at midnight. The key in this story is an object called the GAD. GADs have the ability to reconstruct materials while reacting to feelings of an organic life. The size and shape of the resulting product seem to be different depending on the kinds of feelings that the life possesses. When Hajiki comes in contact with one by accident, it transforms into a huge robot—a Tekkoudo, or ""Iron Giant""—which Hajiki names Lightning. And soon he realizes that he isn't the only one with a Tekkoudo, and must find out how to deal with those others who he feels are the ""same"" as himself. (Source: ANN)",2003-01-01,2003-01-01,TV,26,https://cdn.myanimelist.net/images/anime/5/12863.jpg
1645,Herlock Saga: Nibelung no Yubiwa,6.63,6525,7979,7395,Captain Herlock is drawn into a saga of intergalactic proportions when the son of a deceased comrade unwittingly forges the Ring of the Niebelung. Evil forces gather to wage war against the last remaining superpowers of the galaxy led by a demented outcast. Herlock must counter the amassed armadas that threaten the last gods and recover the ring before Paradise is lost. (Source: ANN),1999-01-01,1999-01-01,OVA,6,https://cdn.myanimelist.net/images/anime/1367/148590.jpg
33314,Digimon Universe: Appli Monsters,6.63,6511,5698,17100,"Everyone in the world uses smartphone apps. But inside them lurks unknown creatures called ""Appli Monsters,"" or ""Appmon."" The Appmon are AI lifeforms with the ability to think and act, and exist in the boundary between the human world and digital space. In the vast sea of the internet, the ""last boss AI"" Leviathan takes control of the Appmon with a virus and begins hacking every system, thus starting to control the human world from the world of the net. Haru Shinkai is led to acquire the Appli Drive, and uses it to materialize Gatchmon, a search app monster. (Source: ANN)",2016-01-01,2017-01-01,TV,52,https://cdn.myanimelist.net/images/anime/1189/98841.jpg
2494,Goshuushou-sama Ninomiya-kun,6.63,6518,2300,102037,"Shungo Ninomiya is just an ordinary, run-of-the-mill high school student who lives at home with his older sister Ryoko—at least when she's not away doing her job as a mercenary. However, Shungo's life ceases to be normal the moment a cute girl named Mayu Tsukimura descends into the middle of his school's campus in a military-grade helicopter. It turns out Ryoko sent this girl, along with her older brother Mikihiro, to live at the Ninomiya household. But the newly-arrived siblings are a little special: Mayu is, in fact, a succubus and her brother, an incubus! And as if the circumstances are not problematic enough, Mayu is crippled with androphobia—the fear of men—and it's up to Shungo to help her overcome this at the behest of his sister. Ryoko plans to force Mayu to be closer to Shungo, and to do this, she’ll employ some questionable methods such as having them share the same bed and even take baths together. The situation further complicates when student council president Reika Houjou arrives as the new maid of the Ninomiya family, and she will stop at nothing to thwart Shungo and Mayu’s sexually-geared training. With the sudden arrival of all these oddities, Shungo's ordinary life is about to be thrown into utter turmoil. [Written by MAL Rewrite]",2007-01-01,2007-01-01,TV,12,https://cdn.myanimelist.net/images/anime/6/75603.jpg
25689,Hyakka Ryouran: Samurai After,6.63,6527,4914,24876,"OVA bundled with Niθ Art Works Vol. 2, featuring a new character named Kagekatsu Uesugi.",2015-01-01,2015-01-01,OVA,2,https://cdn.myanimelist.net/images/anime/6/73391.jpg
4320,Lupin III: Green vs. Red,6.63,6533,7084,9989,"Yasuo works at a ramen restaurant and is dating the pretty news reporter Yukiko. However, things aren't going well for him financially and after a customer leaves a green jacket behind, Yasuo starts adding to his income by walking the crowded streets of the Tokyo metroplex and stealing people's wallets. With this, he's able to buy his girlfriend a nice ring even though she says he didn't need to buy this for her. Over time, Yasuo becomes obsessed with becoming Lupin to the point that he reads and watches everything regarding him, he even works with Jigen for a time. However, when Yasuo learns of the Ice Cube diamond, he knows that if he can steal this, he will be the real Lupin. (Source: Lupin Wiki, edited)",2008-01-01,2008-01-01,OVA,1,https://cdn.myanimelist.net/images/anime/1633/134186.jpg
37272,Kujira no Kora wa Sajou ni Manabu!,6.63,6531,6845,10795,Two special episodes set in a school setting. Included with the Blu-ray/DVD volumes of Kujira no Kora wa Sajou ni Utau .,2018-01-01,2018-01-01,Special,2,https://cdn.myanimelist.net/images/anime/1857/90626.jpg
1805,Master Mosquiton,6.63,6536,8005,7305,"In the 1920's, Inaho resurrects a vampire named Mosquiton with her blood. He awakens and becomes her slave. Now, Inaho is after the O-Part, which will grant her immortality. However, a bunch of supernatural monsters are out to stop them from achieving their goal. (Source: ANN)",1996-01-01,1997-01-01,OVA,6,https://cdn.myanimelist.net/images/anime/8/15445.jpg
37894,Ling Yu 4th Season,6.63,6532,12459,1982,No synopsis information has been added to this title. Help improve our database by adding a synopsis here .,2016-01-01,2017-01-01,ONA,12,https://cdn.myanimelist.net/images/anime/1753/92962.jpg
32202,Kimi ni Maji Kyun!,6.63,6530,8903,5650,"Full chorus animation and situational anime bundled as a DVD with the ""Kimi ni Maji Kyun!"" CD release.",2016-01-01,2016-01-01,OVA,1,https://cdn.myanimelist.net/images/anime/13/80048.jpg
9335,Megane na Kanojo,6.63,6538,5928,15390,"For most people, wearing glasses is a necessity for clear sight, but for four young girls, their spectacles mean so much more. From a teenage girl wearing her glasses with pride and a top idol who uses hers to disguise herself as a regular person, to a couple whose bent frames bring them closer together, a good pair of glasses can not only open your eyes, but also open your heart.",2010-01-01,2010-01-01,OVA,4,https://cdn.myanimelist.net/images/anime/1358/112335.jpg
