产品名称,年份,厂家,规格,终端类型,销售额
头孢氨苄胶囊,2015,宁夏启元国药,250mg,城市公立,192176
头孢氨苄胶囊,2015,山东罗欣药业集团,250mg,城市公立,376022
头孢氨苄胶囊,2015,山东鲁抗医药,250mg,城市公立,36426
头孢氨苄胶囊,2015,康普药业,250mg,城市公立,2093
头孢氨苄胶囊,2015,浙江亚太药业,250mg,城市公立,181
头孢氨苄胶囊,2015,石药欧意药业,250mg,城市公立,289195
头孢氨苄胶囊,2015,葵花药业湖北武当,250mg,城市公立,3856
头孢氨苄胶囊,2015,西南药业,250mg,城市公立,6580
头孢氨苄胶囊,2015,长春迪瑞制药,250mg,城市公立,726545
头孢氨苄胶囊,2016,云南昊邦制药,250mg,城市公立,25347
头孢氨苄胶囊,2016,华北制药河北华民药业,250mg,城市公立,2469596
头孢氨苄胶囊,2016,华裕(无锡)制药,250mg,城市公立,12905
头孢氨苄胶囊,2016,哈药制药总厂,250mg,城市公立,49527
头孢氨苄胶囊,2016,四川制药制剂,250mg,城市公立,98924
头孢氨苄胶囊,2016,宁夏启元国药,250mg,城市公立,176103
头孢氨苄胶囊,2016,山东罗欣药业集团,250mg,城市公立,709638
头孢氨苄胶囊,2016,山东鲁抗医药,250mg,城市公立,743333
头孢氨苄胶囊,2016,敖东延边药业,250mg,城市公立,2378
头孢氨苄胶囊,2016,浙江亚太药业,250mg,城市公立,204
头孢氨苄胶囊,2016,石药欧意药业,250mg,城市公立,449482
头孢氨苄胶囊,2016,葵花药业湖北武当,250mg,城市公立,1406
头孢氨苄胶囊,2016,西南药业,250mg,城市公立,6308
头孢氨苄胶囊,2016,长春迪瑞制药,250mg,城市公立,1996327
头孢氨苄胶囊,2017,云南昊邦制药,250mg,城市公立,20644
头孢氨苄胶囊,2017,华北制药河北华民药业,250mg,城市公立,1589337
头孢氨苄胶囊,2017,哈药制药总厂,250mg,城市公立,5974
头孢氨苄胶囊,2017,四川制药制剂,250mg,城市公立,46507
头孢氨苄胶囊,2017,宁夏启元国药,250mg,城市公立,143431
头孢氨苄胶囊,2017,山东罗欣药业集团,250mg,城市公立,313713
头孢氨苄胶囊,2017,山东鲁抗医药,250mg,城市公立,180869
头孢氨苄胶囊,2017,石药欧意药业,250mg,城市公立,338965
头孢氨苄胶囊,2017,葵花药业湖北武当,250mg,城市公立,1277
头孢氨苄胶囊,2017,西南药业,250mg,城市公立,5137
头孢氨苄胶囊,2017,长春迪瑞制药,250mg,城市公立,271203
头孢氨苄胶囊,2018,云南昊邦制药,250mg,城市公立,29644
头孢氨苄胶囊,2018,华北制药河北华民药业,250mg,城市公立,2073427
头孢氨苄胶囊,2018,哈药制药总厂,250mg,城市公立,250
头孢氨苄胶囊,2018,四川制药制剂,250mg,城市公立,9687
头孢氨苄胶囊,2018,宁夏启元国药,250mg,城市公立,205952
头孢氨苄胶囊,2018,山东罗欣药业集团,250mg,城市公立,866072
头孢氨苄胶囊,2018,山东鲁抗医药,250mg,城市公立,173031
头孢氨苄胶囊,2018,石药欧意药业,250mg,城市公立,181249
头孢氨苄胶囊,2018,西南药业,250mg,城市公立,7378
头孢氨苄胶囊,2018,长春迪瑞制药,250mg,城市公立,60407
头孢氨苄胶囊,2019,华北制药河北华民药业,250mg,城市公立,1229083
头孢氨苄胶囊,2019,宁夏启元国药,250mg,城市公立,173334
头孢氨苄胶囊,2019,山东罗欣药业集团,250mg,城市公立,761485
头孢氨苄胶囊,2019,山东鲁抗医药,250mg,城市公立,177383
头孢氨苄胶囊,2019,石药欧意药业,250mg,城市公立,192651
头孢氨苄胶囊,2019,西南药业,250mg,城市公立,286760
头孢氨苄胶囊,2019,长春迪瑞制药,250mg,城市公立,33992
头孢氨苄胶囊,2019,黄山盛基药业,250mg,城市公立,3453
头孢氨苄胶囊,2020,华北制药河北华民药业,250mg,城市公立,671744
头孢氨苄胶囊,2020,宁夏启元国药,250mg,城市公立,9297
头孢氨苄胶囊,2020,山东罗欣药业集团,250mg,城市公立,1111255
头孢氨苄胶囊,2020,山东鲁抗医药,250mg,城市公立,51764
头孢氨苄胶囊,2020,石药欧意药业,250mg,城市公立,57534
头孢氨苄胶囊,2020,长春迪瑞制药,250mg,城市公立,24686
头孢氨苄胶囊,2021,华北制药河北华民药业,250mg,城市公立,1877624
头孢氨苄胶囊,2021,宁夏启元国药,250mg,城市公立,8368
头孢氨苄胶囊,2021,山东罗欣药业集团,250mg,城市公立,6096258
头孢氨苄胶囊,2021,山东鲁抗医药,250mg,城市公立,855
头孢氨苄胶囊,2021,湖南科伦制药,250mg,城市公立,635402
头孢氨苄胶囊,2021,长春迪瑞制药,250mg,城市公立,160040
头孢氨苄胶囊,2022,华北制药河北华民药业,250mg,城市公立,80000
头孢氨苄胶囊,2022,山东罗欣药业集团,250mg,城市公立,3790000
头孢氨苄胶囊,2022,湖南科伦制药,250mg,城市公立,1350000
头孢氨苄胶囊,2022,长春迪瑞制药,250mg,城市公立,110000
头孢氨苄胶囊,2023,华北制药河北华民药业,250mg,城市公立,70000
头孢氨苄胶囊,2023,山东罗欣药业集团,250mg,城市公立,1780000
头孢氨苄胶囊,2023,湖南科伦制药,250mg,城市公立,2070000
头孢氨苄胶囊,2024,华北制药河北华民药业,250mg,城市公立,100000
头孢氨苄胶囊,2024,山东罗欣药业集团,250mg,城市公立,1170000
头孢氨苄胶囊,2024,湖南科伦制药,250mg,城市公立,2470000
头孢氨苄胶囊,2025,华北制药河北华民药业,250mg,城市公立,50000
头孢氨苄胶囊,2025,山东罗欣药业集团,250mg,城市公立,420000
头孢氨苄胶囊,2025,湖南科伦制药,250mg,城市公立,1190000
头孢氨苄胶囊,2013,山东罗欣药业集团,500mg,城市公立,858
头孢氨苄胶囊,2015,山东罗欣药业集团,500mg,城市公立,48365
头孢氨苄胶囊,2016,山东罗欣药业集团,500mg,城市公立,111502
头孢氨苄胶囊,2017,山东罗欣药业集团,500mg,城市公立,94499
头孢氨苄胶囊,2018,山东罗欣药业集团,500mg,城市公立,14580
头孢氨苄胶囊,2020,华北制药河北华民药业,500mg,城市公立,488
头孢氨苄胶囊,2013,上海普康药业,125mg,城市社区,268
头孢氨苄胶囊,2013,华北制药河北华民药业,125mg,城市社区,2682623
头孢氨苄胶囊,2013,华北制药秦皇岛,125mg,城市社区,244346
头孢氨苄胶囊,2013,哈药制药总厂,125mg,城市社区,4137
头孢氨苄胶囊,2013,四川制药制剂,125mg,城市社区,70920
头孢氨苄胶囊,2013,安徽国森药业,125mg,城市社区,653000
头孢氨苄胶囊,2013,安科恒益药业,125mg,城市社区,707184
头孢氨苄胶囊,2013,宜昌人福药业,125mg,城市社区,1868404
头孢氨苄胶囊,2013,山东罗欣药业集团,125mg,城市社区,8583
头孢氨苄胶囊,2013,山东鲁抗医药,125mg,城市社区,14327
头孢氨苄胶囊,2013,扬子江药业集团,125mg,城市社区,5174
头孢氨苄胶囊,2013,普洛药业,125mg,城市社区,475
头孢氨苄胶囊,2013,江苏亚邦强生药业,125mg,城市社区,138
头孢氨苄胶囊,2013,浙江亚太药业,125mg,城市社区,925
头孢氨苄胶囊,2013,浙江医药新昌制药,125mg,城市社区,416
头孢氨苄胶囊,2013,海南制药,125mg,城市社区,62
头孢氨苄胶囊,2013,石家庄四药,125mg,城市社区,41733
头孢氨苄胶囊,2013,辅仁药业集团,125mg,城市社区,659
头孢氨苄胶囊,2013,长春迪瑞制药,125mg,城市社区,370
头孢氨苄胶囊,2014,上海华源安徽仁济制药,125mg,城市社区,13236
头孢氨苄胶囊,2014,上海新亚药业闵行,125mg,城市社区,12785
头孢氨苄胶囊,2014,上海普康药业,125mg,城市社区,62518
头孢氨苄胶囊,2014,上海衡山药业,125mg,城市社区,93661
头孢氨苄胶囊,2014,华北制药河北华民药业,125mg,城市社区,1377708
头孢氨苄胶囊,2014,华北制药秦皇岛,125mg,城市社区,11748
头孢氨苄胶囊,2014,南昌济生制药,125mg,城市社区,2429
头孢氨苄胶囊,2014,哈药三精明水药业,125mg,城市社区,982
头孢氨苄胶囊,2014,哈药制药总厂,125mg,城市社区,3774
头孢氨苄胶囊,2014,四川制药制剂,125mg,城市社区,98828
头孢氨苄胶囊,2014,宁波大红鹰药业,125mg,城市社区,1286
头孢氨苄胶囊,2014,安徽国森药业,125mg,城市社区,334960
头孢氨苄胶囊,2014,安科恒益药业,125mg,城市社区,732845
头孢氨苄胶囊,2014,宜昌人福药业,125mg,城市社区,1101990
头孢氨苄胶囊,2014,山东新华制药,125mg,城市社区,179
头孢氨苄胶囊,2014,山东罗欣药业集团,125mg,城市社区,510136
头孢氨苄胶囊,2014,山东鲁抗医药,125mg,城市社区,19044
头孢氨苄胶囊,2014,扬子江药业集团,125mg,城市社区,4568
头孢氨苄胶囊,2014,普洛药业,125mg,城市社区,1116
头孢氨苄胶囊,2014,浙江亚太药业,125mg,城市社区,406962
头孢氨苄胶囊,2014,浙江医药新昌制药,125mg,城市社区,4984
头孢氨苄胶囊,2014,海南惠普森医药,125mg,城市社区,628
头孢氨苄胶囊,2014,海虹巢湖今辰药业,125mg,城市社区,1002
头孢氨苄胶囊,2014,淄博新达制药,125mg,城市社区,196
头孢氨苄胶囊,2014,湖南科伦制药,125mg,城市社区,118361
头孢氨苄胶囊,2014,石家庄四药,125mg,城市社区,8405
头孢氨苄胶囊,2014,石药中诺药业(石家庄),125mg,城市社区,3715
头孢氨苄胶囊,2014,辅仁药业集团,125mg,城市社区,1969
头孢氨苄胶囊,2014,长春迪瑞制药,125mg,城市社区,226
头孢氨苄胶囊,2015,三才石岐制药,125mg,城市社区,19569
头孢氨苄胶囊,2015,上海福达制药,125mg,城市社区,1352
头孢氨苄胶囊,2015,上海衡山药业,125mg,城市社区,117068
头孢氨苄胶囊,2015,佛山手心制药,125mg,城市社区,16244
头孢氨苄胶囊,2015,华北制药河北华民药业,125mg,城市社区,750700
头孢氨苄胶囊,2015,华北制药秦皇岛,125mg,城市社区,47084
头孢氨苄胶囊,2015,哈药制药总厂,125mg,城市社区,40734
头孢氨苄胶囊,2015,四川制药制剂,125mg,城市社区,16917
头孢氨苄胶囊,2015,回音必浙江齐齐,125mg,城市社区,22731
头孢氨苄胶囊,2015,安徽国森药业,125mg,城市社区,75502
头孢氨苄胶囊,2015,安科恒益药业,125mg,城市社区,50102
头孢氨苄胶囊,2015,宜昌人福药业,125mg,城市社区,176798
头孢氨苄胶囊,2015,山东新华制药,125mg,城市社区,754591
头孢氨苄胶囊,2015,山东罗欣药业集团,125mg,城市社区,582215
头孢氨苄胶囊,2015,山东鲁抗医药,125mg,城市社区,91727
头孢氨苄胶囊,2015,广东华南药业集团,125mg,城市社区,48193
头孢氨苄胶囊,2015,广东南国药业,125mg,城市社区,1257
头孢氨苄胶囊,2015,广东恒健制药,125mg,城市社区,99013
头孢氨苄胶囊,2015,广东邦民制药,125mg,城市社区,3017
头孢氨苄胶囊,2015,扬子江药业集团,125mg,城市社区,3365
头孢氨苄胶囊,2015,普洛药业,125mg,城市社区,11594
头孢氨苄胶囊,2015,江苏亚邦强生药业,125mg,城市社区,1274
头孢氨苄胶囊,2015,浙江亚太药业,125mg,城市社区,697709
头孢氨苄胶囊,2015,浙江医药新昌制药,125mg,城市社区,31667
头孢氨苄胶囊,2015,湖南科伦制药,125mg,城市社区,214749
头孢氨苄胶囊,2015,特一药业集团,125mg,城市社区,47943
头孢氨苄胶囊,2015,白云山制药总厂,125mg,城市社区,23900
头孢氨苄胶囊,2015,石家庄华新药业,125mg,城市社区,681
头孢氨苄胶囊,2015,石家庄四药,125mg,城市社区,12462
头孢氨苄胶囊,2015,辅仁药业集团,125mg,城市社区,137868
头孢氨苄胶囊,2015,迪沙药业集团,125mg,城市社区,214
头孢氨苄胶囊,2015,重庆科瑞制药(集团),125mg,城市社区,181
头孢氨苄胶囊,2015,长春迪瑞制药,125mg,城市社区,231
头孢氨苄胶囊,2016,三才石岐制药,125mg,城市社区,27644
头孢氨苄胶囊,2016,上海华源安徽仁济制药,125mg,城市社区,2701
头孢氨苄胶囊,2016,上海新亚药业闵行,125mg,城市社区,38186
头孢氨苄胶囊,2016,上海福达制药,125mg,城市社区,69469
头孢氨苄胶囊,2016,上海衡山药业,125mg,城市社区,68322
头孢氨苄胶囊,2016,佛山手心制药,125mg,城市社区,35786
头孢氨苄胶囊,2016,华北制药河北华民药业,125mg,城市社区,384554
头孢氨苄胶囊,2016,华北制药秦皇岛,125mg,城市社区,60009
头孢氨苄胶囊,2016,哈药三精明水药业,125mg,城市社区,67
头孢氨苄胶囊,2016,哈药制药总厂,125mg,城市社区,190676
头孢氨苄胶囊,2016,四川制药制剂,125mg,城市社区,20958
头孢氨苄胶囊,2016,回音必浙江齐齐,125mg,城市社区,70530
头孢氨苄胶囊,2016,国药汕头金石制药,125mg,城市社区,10842
头孢氨苄胶囊,2016,天津太平洋制药,125mg,城市社区,773
头孢氨苄胶囊,2016,宁波大红鹰药业,125mg,城市社区,30
头孢氨苄胶囊,2016,宜昌人福药业,125mg,城市社区,152904
头孢氨苄胶囊,2016,山东新华制药,125mg,城市社区,42511
头孢氨苄胶囊,2016,山东罗欣药业集团,125mg,城市社区,840049
头孢氨苄胶囊,2016,山东鲁抗医药,125mg,城市社区,102520
头孢氨苄胶囊,2016,山西好医生药业,125mg,城市社区,1329
头孢氨苄胶囊,2016,广东华南药业集团,125mg,城市社区,90106
头孢氨苄胶囊,2016,广东南国药业,125mg,城市社区,6173
头孢氨苄胶囊,2016,广东恒健制药,125mg,城市社区,214978
头孢氨苄胶囊,2016,广东罗特药业,125mg,城市社区,5437
头孢氨苄胶囊,2016,广东邦民制药,125mg,城市社区,3587
头孢氨苄胶囊,2016,广东香山堂制药,125mg,城市社区,251
头孢氨苄胶囊,2016,广西邦琪药业集团,125mg,城市社区,1055
头孢氨苄胶囊,2016,扬子江药业集团,125mg,城市社区,68240
头孢氨苄胶囊,2016,昆明积大制药,125mg,城市社区,477
头孢氨苄胶囊,2016,普洛药业,125mg,城市社区,3333
头孢氨苄胶囊,2016,汕头鮀滨制药,125mg,城市社区,199
头孢氨苄胶囊,2016,江苏亚邦强生药业,125mg,城市社区,1865
头孢氨苄胶囊,2016,浙江亚太药业,125mg,城市社区,97741
头孢氨苄胶囊,2016,浙江京新药业,125mg,城市社区,93
头孢氨苄胶囊,2016,海南制药,125mg,城市社区,501
头孢氨苄胶囊,2016,海南惠普森医药,125mg,城市社区,1965
头孢氨苄胶囊,2016,海口制药,125mg,城市社区,1216
头孢氨苄胶囊,2016,海虹巢湖今辰药业,125mg,城市社区,33
头孢氨苄胶囊,2016,淄博新达制药,125mg,城市社区,130
头孢氨苄胶囊,2016,湖南方盛制药,125mg,城市社区,15742
头孢氨苄胶囊,2016,湖南科伦制药,125mg,城市社区,281274
头孢氨苄胶囊,2016,特一药业集团,125mg,城市社区,85426
头孢氨苄胶囊,2016,白云山制药总厂,125mg,城市社区,70525
头孢氨苄胶囊,2016,石家庄华新药业,125mg,城市社区,1679
头孢氨苄胶囊,2016,石家庄四药,125mg,城市社区,22205
头孢氨苄胶囊,2016,辅仁药业集团,125mg,城市社区,74324
头孢氨苄胶囊,2016,迪沙药业集团,125mg,城市社区,215392
头孢氨苄胶囊,2016,重庆科瑞制药(集团),125mg,城市社区,1051
头孢氨苄胶囊,2016,长春迪瑞制药,125mg,城市社区,76
头孢氨苄胶囊,2016,黄山盛基药业,125mg,城市社区,212
头孢氨苄胶囊,2017,三才石岐制药,125mg,城市社区,24833
头孢氨苄胶囊,2017,上海华源安徽仁济制药,125mg,城市社区,4679
头孢氨苄胶囊,2017,上海新亚药业闵行,125mg,城市社区,30305
头孢氨苄胶囊,2017,上海福达制药,125mg,城市社区,49194
头孢氨苄胶囊,2017,上海美优制药,125mg,城市社区,23
头孢氨苄胶囊,2017,上海衡山药业,125mg,城市社区,4227
头孢氨苄胶囊,2017,佛山手心制药,125mg,城市社区,37955
头孢氨苄胶囊,2017,华北制药河北华民药业,125mg,城市社区,339969
头孢氨苄胶囊,2017,华北制药秦皇岛,125mg,城市社区,53906
头孢氨苄胶囊,2017,哈药三精明水药业,125mg,城市社区,4230
头孢氨苄胶囊,2017,哈药制药总厂,125mg,城市社区,99816
头孢氨苄胶囊,2017,四川制药制剂,125mg,城市社区,18577
头孢氨苄胶囊,2017,回音必浙江齐齐,125mg,城市社区,147213
头孢氨苄胶囊,2017,国药汕头金石制药,125mg,城市社区,6353
头孢氨苄胶囊,2017,天津太平洋制药,125mg,城市社区,516
头孢氨苄胶囊,2017,宁波大红鹰药业,125mg,城市社区,4
头孢氨苄胶囊,2017,宜昌人福药业,125mg,城市社区,81655
头孢氨苄胶囊,2017,山东新华制药,125mg,城市社区,26228
头孢氨苄胶囊,2017,山东罗欣药业集团,125mg,城市社区,616312
头孢氨苄胶囊,2017,山东鲁抗医药,125mg,城市社区,69290
头孢氨苄胶囊,2017,山西好医生药业,125mg,城市社区,939
头孢氨苄胶囊,2017,广东华南药业集团,125mg,城市社区,80940
头孢氨苄胶囊,2017,广东南国药业,125mg,城市社区,5347
头孢氨苄胶囊,2017,广东恒健制药,125mg,城市社区,193291
头孢氨苄胶囊,2017,广东罗特药业,125mg,城市社区,4224
头孢氨苄胶囊,2017,广东邦民制药,125mg,城市社区,3120
头孢氨苄胶囊,2017,广东香山堂制药,125mg,城市社区,121
头孢氨苄胶囊,2017,广西邦琪药业集团,125mg,城市社区,951
头孢氨苄胶囊,2017,扬子江药业集团,125mg,城市社区,37791
头孢氨苄胶囊,2017,昆明积大制药,125mg,城市社区,10
头孢氨苄胶囊,2017,普洛药业,125mg,城市社区,11696
头孢氨苄胶囊,2017,汕头鮀滨制药,125mg,城市社区,80
头孢氨苄胶囊,2017,江苏亚邦强生药业,125mg,城市社区,1530
头孢氨苄胶囊,2017,河北三石药业,125mg,城市社区,2420
头孢氨苄胶囊,2017,浙江亚太药业,125mg,城市社区,83063
头孢氨苄胶囊,2017,浙江京新药业,125mg,城市社区,26
头孢氨苄胶囊,2017,浙江医药新昌制药,125mg,城市社区,12007
