country,region,year,vehicle_segment,powertrain_type,ev_sales,petrol_car_sales,diesel_car_sales,total_vehicle_sales,ev_market_share,charging_stations,fast_chargers_share,avg_ev_range_km,fuel_price_usd_per_liter,electricity_price_usd_per_kwh,gdp_per_capita,urban_population_percent,co2_emissions_transport_mt,ev_subsidy_usd,emission_regulation_score,ev_growth_rate_yoy,is_ev_dominant
Turkey,Europe,2021,premium,ICE,1840,177944,15473,195257,0.94,952,21.5,340,1.043,0.077,10026,76.3,53.8,2977,48.6,150.34,0
Turkey,Europe,2022,commercial,ICE,452,70795,47196,118443,0.38,3026,26.3,374,1.07,0.083,10587,76.7,55.0,3235,52.4,73.85,0
Turkey,Europe,2022,mass_market,ICE,5149,411177,56070,472396,1.09,3026,26.3,374,1.07,0.083,10587,76.7,55.0,3235,52.4,65.67,0
Turkey,Europe,2022,premium,ICE,3139,179836,15638,198613,1.58,3026,26.3,374,1.07,0.083,10587,76.7,55.0,3235,52.4,70.6,0
Turkey,Europe,2023,commercial,ICE,4067,104809,69873,178749,2.28,9970,31.1,395,1.083,0.088,11100,77.5,55.5,3517,55.1,300.0,0
Turkey,Europe,2023,mass_market,ICE,46300,586080,79920,712300,6.5,9970,31.1,395,1.083,0.088,11100,77.5,55.5,3517,55.1,300.0,0
Turkey,Europe,2023,premium,ICE,28260,249855,21727,299842,9.42,9970,31.1,395,1.083,0.088,11100,77.5,55.5,3517,55.1,300.0,0
Turkey,Europe,2024,commercial,ICE,5567,96900,64600,167067,3.33,18314,27.7,418,1.06,0.094,11175,77.7,54.4,3486,58.1,36.88,0
Turkey,Europe,2024,mass_market,ICE,63742,533118,72698,669558,9.52,18314,27.7,418,1.06,0.094,11175,77.7,54.4,3486,58.1,37.67,0
Turkey,Europe,2024,premium,ICE,38925,223612,19445,281982,13.8,18314,27.7,418,1.06,0.094,11175,77.7,54.4,3486,58.1,37.74,0
Turkey,Europe,2025,commercial,ICE,6105,93067,62044,161216,3.79,27835,36.5,434,1.02,0.1,11439,77.4,53.9,3515,61.0,9.66,0
Turkey,Europe,2025,mass_market,ICE,70514,511448,69743,651705,10.82,27835,36.5,434,1.02,0.1,11439,77.4,53.9,3515,61.0,10.62,0
Turkey,Europe,2025,premium,ICE,42921,212204,18452,273577,15.69,27835,36.5,434,1.02,0.1,11439,77.4,53.9,3515,61.0,10.27,0
United Kingdom,Europe,2010,commercial,ICE,35,182996,122020,305051,0.01,104,3.0,114,1.43,0.158,38619,81.0,118.2,5030,54.9,0.0,0
United Kingdom,Europe,2010,mass_market,ICE,414,1066605,145503,1212522,0.03,104,3.0,114,1.43,0.158,38619,81.0,118.2,5030,54.9,0.0,0
United Kingdom,Europe,2010,premium,ICE,226,460859,40094,501179,0.05,104,3.0,114,1.43,0.158,38619,81.0,118.2,5030,54.9,0.0,0
United Kingdom,Europe,2011,commercial,ICE,76,185246,123497,308819,0.02,605,4.4,120,1.4,0.168,40135,81.6,121.8,5006,56.9,117.14,0
United Kingdom,Europe,2011,mass_market,ICE,872,1095633,149404,1245909,0.07,605,4.4,120,1.4,0.168,40135,81.6,121.8,5006,56.9,110.63,0
United Kingdom,Europe,2011,premium,ICE,520,470904,40948,512372,0.1,605,4.4,120,1.4,0.168,40135,81.6,121.8,5006,56.9,130.09,0
United Kingdom,Europe,2012,commercial,ICE,126,196380,130920,327426,0.04,1046,5.3,140,1.39,0.176,41128,81.8,124.1,5017,59.6,89.74,0
United Kingdom,Europe,2012,mass_market,ICE,1441,1151581,157034,1310056,0.11,1046,5.3,140,1.39,0.176,41128,81.8,124.1,5017,59.6,65.25,0
United Kingdom,Europe,2012,premium,ICE,889,511954,44518,557361,0.16,1046,5.3,140,1.39,0.176,41128,81.8,124.1,5017,59.6,70.96,0
United Kingdom,Europe,2013,commercial,ICE,417,198389,132259,331065,0.13,1441,7.3,146,1.38,0.187,42339,82.1,122.9,5083,61.2,230.95,0
United Kingdom,Europe,2013,mass_market,ICE,4898,1192990,162680,1360568,0.36,1441,7.3,146,1.38,0.187,42339,82.1,122.9,5083,61.2,239.9,0
United Kingdom,Europe,2013,premium,ICE,2890,506744,44065,553699,0.52,1441,7.3,146,1.38,0.187,42339,82.1,122.9,5083,61.2,225.08,0
United Kingdom,Europe,2014,commercial,ICE,710,229062,152708,382480,0.19,3169,8.6,149,1.367,0.202,43303,82.2,123.7,4930,61.8,70.26,0
United Kingdom,Europe,2014,mass_market,ICE,8006,1322276,180310,1510592,0.53,3169,8.6,149,1.367,0.202,43303,82.2,123.7,4930,61.8,63.45,0
United Kingdom,Europe,2014,premium,ICE,4750,564315,49071,618136,0.77,3169,8.6,149,1.367,0.202,43303,82.2,123.7,4930,61.8,64.36,0
United Kingdom,Europe,2015,commercial,ICE,1279,237609,158406,397294,0.32,5211,9.5,165,1.373,0.213,44387,82.4,123.3,4971,64.5,80.14,0
United Kingdom,Europe,2015,mass_market,ICE,14359,1360865,185573,1560797,0.92,5211,9.5,165,1.373,0.213,44387,82.4,123.3,4971,64.5,79.35,0
United Kingdom,Europe,2015,premium,ICE,8793,598324,52028,659145,1.33,5211,9.5,165,1.373,0.213,44387,82.4,123.3,4971,64.5,85.12,0
United Kingdom,Europe,2016,commercial,ICE,2053,233407,155604,391064,0.52,8891,11.6,190,1.387,0.219,43543,83.3,122.3,4599,69.6,60.52,0
United Kingdom,Europe,2016,mass_market,ICE,23607,1364198,186027,1573832,1.5,8891,11.6,190,1.387,0.219,43543,83.3,122.3,4599,69.6,64.41,0
United Kingdom,Europe,2016,premium,ICE,14237,589105,51227,654569,2.18,8891,11.6,190,1.387,0.219,43543,83.3,122.3,4599,69.6,61.91,0
United Kingdom,Europe,2017,commercial,ICE,2599,229292,152862,384753,0.68,11246,13.5,223,1.387,0.222,43598,83.2,121.2,4266,71.6,26.6,0
United Kingdom,Europe,2017,mass_market,ICE,29540,1320914,180125,1530579,1.93,11246,13.5,223,1.387,0.222,43598,83.2,121.2,4266,71.6,25.13,0
United Kingdom,Europe,2017,premium,ICE,17799,568772,49458,636029,2.8,11246,13.5,223,1.387,0.222,43598,83.2,121.2,4266,71.6,25.02,0
United Kingdom,Europe,2018,commercial,ICE,3231,220506,147004,370741,0.87,18600,16.4,265,1.397,0.228,43026,83.4,119.5,3826,73.9,24.32,0
United Kingdom,Europe,2018,mass_market,ICE,36411,1254759,171104,1462274,2.49,18600,16.4,265,1.397,0.228,43026,83.4,119.5,3826,73.9,23.26,0
United Kingdom,Europe,2018,premium,ICE,22252,546540,47525,616317,3.61,18600,16.4,265,1.397,0.228,43026,83.4,119.5,3826,73.9,25.02,0
United Kingdom,Europe,2019,commercial,ICE,3896,201883,134589,340368,1.14,24654,18.0,300,1.463,0.234,42135,83.7,113.4,3485,77.1,20.58,0
United Kingdom,Europe,2019,mass_market,ICE,45266,1178324,160680,1384270,3.27,24654,18.0,300,1.463,0.234,42135,83.7,113.4,3485,77.1,24.32,0
United Kingdom,Europe,2019,premium,ICE,26642,492430,42820,561892,4.74,24654,18.0,300,1.463,0.234,42135,83.7,113.4,3485,77.1,19.73,0
United Kingdom,Europe,2020,commercial,ICE,9287,140359,93573,243219,3.82,36758,19.4,338,1.627,0.257,44242,83.9,108.3,2955,79.4,138.37,0
United Kingdom,Europe,2020,mass_market,ICE,104287,749402,102191,955880,10.91,36758,19.4,338,1.627,0.257,44242,83.9,108.3,2955,79.4,130.39,0
United Kingdom,Europe,2020,premium,ICE,64152,314061,27310,405523,15.82,36758,19.4,338,1.627,0.257,44242,83.9,108.3,2955,79.4,140.79,0
United Kingdom,Europe,2021,commercial,ICE,16747,141535,94356,252638,6.63,43790,22.1,370,1.783,0.29,44705,84.0,105.8,2539,83.6,80.33,0
United Kingdom,Europe,2021,mass_market,ICE,189100,712199,97118,998417,18.94,43790,22.1,370,1.783,0.29,44705,84.0,105.8,2539,83.6,81.33,0
United Kingdom,Europe,2021,premium,ICE,112369,273052,23744,409165,27.46,43790,22.1,370,1.783,0.29,44705,84.0,105.8,2539,83.6,75.16,0
United Kingdom,Europe,2022,commercial,ICE,18993,131342,87562,237897,7.98,46365,23.9,399,1.883,0.32,46109,84.3,109.2,1485,85.8,13.41,0
United Kingdom,Europe,2022,mass_market,ICE,220435,656447,89516,966398,22.81,46365,23.9,399,1.883,0.32,46109,84.3,109.2,1485,85.8,16.57,0
United Kingdom,Europe,2022,premium,ICE,132109,245934,21386,399429,33.07,46365,23.9,399,1.883,0.32,46109,84.3,109.2,1485,85.8,17.57,0
United Kingdom,Europe,2023,commercial,ICE,20126,152535,101690,274351,7.34,56485,25.8,430,1.883,0.328,47646,84.5,108.2,0,86.9,5.97,0
United Kingdom,Europe,2023,mass_market,ICE,228986,759884,103621,1092491,20.96,56485,25.8,430,1.883,0.328,47646,84.5,108.2,0,86.9,3.88,0
United Kingdom,Europe,2023,premium,ICE,144839,288401,25548,458788,31.57,56485,25.8,430,1.883,0.328,47646,84.5,108.2,0,86.9,9.64,0
United Kingdom,Europe,2024,commercial,ICE,21312,153582,102388,277282,7.69,68445,28.7,452,1.81,0.32,48422,84.4,104.0,0,89.2,5.89,0
United Kingdom,Europe,2024,mass_market,ICE,245173,766726,104554,1116453,21.96,68445,28.7,452,1.81,0.32,48422,84.4,104.0,0,89.2,7.07,0
United Kingdom,Europe,2024,premium,ICE,150014,295417,25688,471119,31.84,68445,28.7,452,1.81,0.32,48422,84.4,104.0,0,89.2,3.57,0
United Kingdom,Europe,2025,commercial,ICE,25267,156110,104074,285451,8.85,82665,34.5,476,1.7,0.311,49906,84.9,98.7,0,92.3,18.56,0
United Kingdom,Europe,2025,mass_market,ICE,293009,761717,103870,1158596,25.29,82665,34.5,476,1.7,0.311,49906,84.9,98.7,0,92.3,19.51,0
United Kingdom,Europe,2025,premium,ICE,176462,280367,24380,481209,36.67,82665,34.5,476,1.7,0.311,49906,84.9,98.7,0,92.3,17.63,0
United States,North America,2010,commercial,ICE,630,1014179,676540,1691349,0.04,500,5.4,127,0.79,0.119,48771,80.5,1771.2,7536,40.4,0.0,0
United States,North America,2010,mass_market,ICE,7603,6089352,831403,6928358,0.11,500,5.4,127,0.79,0.119,48771,80.5,1771.2,7536,40.4,0.0,0
United States,North America,2010,premium,ICE,4734,2634122,229466,2868322,0.17,500,5.4,127,0.79,0.119,48771,80.5,1771.2,7536,40.4,0.0,0
United States,North America,2011,commercial,ICE,1408,1148891,765928,1916227,0.07,2327,6.7,135,0.733,0.121,50576,81.0,1767.4,7513,41.6,123.49,0
United States,North America,2011,mass_market,ICE,16457,6881698,938413,7836568,0.21,2327,6.7,135,0.733,0.121,50576,81.0,1767.4,7513,41.6,116.45,0
United States,North America,2011,premium,ICE,9932,2991604,260140,3261676,0.3,2327,6.7,135,0.733,0.121,50576,81.0,1767.4,7513,41.6,109.8,0
United States,North America,2012,commercial,ICE,2708,1287944,858629,2149281,0.13,4176,8.5,144,0.693,0.124,52387,81.4,1791.5,7430,42.7,92.33,0
United States,North America,2012,mass_market,ICE,31001,7550782,1029652,8611435,0.36,4176,8.5,144,0.693,0.124,52387,81.4,1791.5,7430,42.7,88.38,0
United States,North America,2012,premium,ICE,18456,3235864,281380,3535700,0.52,4176,8.5,144,0.693,0.124,52387,81.4,1791.5,7430,42.7,85.82,0
United States,North America,2013,commercial,ICE,4592,1402874,935249,2342715,0.2,6925,11.3,150,0.66,0.128,53854,81.2,1809.3,7442,45.4,69.57,0
United States,North America,2013,mass_market,ICE,53229,8317730,1134236,9505195,0.56,6925,11.3,150,0.66,0.128,53854,81.2,1809.3,7442,45.4,71.7,0
United States,North America,2013,premium,ICE,31738,3566691,310147,3908576,0.81,6925,11.3,150,0.66,0.128,53854,81.2,1809.3,7442,45.4,71.97,0
United States,North America,2014,commercial,ICE,6137,1478149,985432,2469718,0.25,10926,11.8,159,0.637,0.129,54924,81.8,1830.2,7419,45.7,33.65,0
United States,North America,2014,mass_market,ICE,69305,8528977,1163042,9761324,0.71,10926,11.8,159,0.637,0.129,54924,81.8,1830.2,7419,45.7,30.2,0
United States,North America,2014,premium,ICE,42126,3725739,323977,4091842,1.03,10926,11.8,159,0.637,0.129,54924,81.8,1830.2,7419,45.7,32.73,0
United States,North America,2015,commercial,ICE,7479,1540155,1026770,2574404,0.29,14121,15.0,170,0.623,0.128,57223,81.2,1849.0,7450,48.7,21.87,0
United States,North America,2015,mass_market,ICE,85014,8938743,1218919,10242676,0.83,14121,15.0,170,0.623,0.128,57223,81.2,1849.0,7450,48.7,22.67,0
United States,North America,2015,premium,ICE,52552,3968886,345120,4366558,1.2,14121,15.0,170,0.623,0.128,57223,81.2,1849.0,7450,48.7,24.75,0
United States,North America,2016,commercial,ICE,8265,1587086,1058057,2653408,0.31,17343,16.4,193,0.647,0.128,58692,81.7,1868.4,7530,50.0,10.51,0
United States,North America,2016,mass_market,ICE,92934,9107189,1241889,10442012,0.89,17343,16.4,193,0.647,0.128,58692,81.7,1868.4,7530,50.0,9.32,0
United States,North America,2016,premium,ICE,55199,3884355,337770,4277324,1.29,17343,16.4,193,0.647,0.128,58692,81.7,1868.4,7530,50.0,5.04,0
United States,North America,2017,commercial,ICE,14094,1520764,1013843,2548701,0.55,20826,15.2,235,0.66,0.13,60648,82.2,1899.1,7430,52.6,70.53,0
United States,North America,2017,mass_market,ICE,159800,8759644,1194497,10113941,1.58,20826,15.2,235,0.66,0.13,60648,82.2,1899.1,7430,52.6,71.95,0
United States,North America,2017,premium,ICE,96883,3801421,330558,4228862,2.29,20826,15.2,235,0.66,0.13,60648,82.2,1899.1,7430,52.6,75.52,0
United States,North America,2018,commercial,ICE,16868,1511770,1007847,2536485,0.67,31182,16.2,260,0.69,0.13,62911,82.3,1900.8,7392,52.7,19.68,0
United States,North America,2018,mass_market,ICE,194189,8823117,1203152,10220458,1.9,31182,16.2,260,0.69,0.13,62911,82.3,1900.8,7392,52.7,21.52,0
United States,North America,2018,premium,ICE,118883,3860591,335704,4315178,2.75,31182,16.2,260,0.69,0.13,62911,82.3,1900.8,7392,52.7,22.71,0
United States,North America,2019,commercial,ICE,17207,1550392,1033595,2601194,0.66,43795,18.2,301,0.763,0.131,65046,82.5,1811.5,7619,56.2,2.01,0
United States,North America,2019,mass_market,ICE,194052,8864448,1208788,10267288,1.89,43795,18.2,301,0.763,0.131,65046,82.5,1811.5,7619,56.2,-0.07,0
United States,North America,2019,premium,ICE,119406,3898677,339015,4357098,2.74,43795,18.2,301,0.763,0.131,65046,82.5,1811.5,7619,56.2,0.44,0
United States,North America,2020,commercial,ICE,17860,1259676,839784,2117320,0.84,41745,19.9,337,0.903,0.133,68832,82.6,1750.5,7564,56.7,3.79,0
United States,North America,2020,mass_market,ICE,208174,7418173,1011569,8637916,2.41,41745,19.9,337,0.903,0.133,68832,82.6,1750.5,7564,56.7,7.28,0
United States,North America,2020,premium,ICE,123410,3135497,272652,3531559,3.49,41745,19.9,337,0.903,0.133,68832,82.6,1750.5,7564,56.7,3.35,0
United States,North America,2021,commercial,ICE,32430,1343135,895424,2270989,1.43,50615,21.5,382,1.107,0.139,72246,83.0,1731.2,7498,61.0,81.58,0
United States,North America,2021,mass_market,ICE,374652,7751025,1056958,9182635,4.08,50615,21.5,382,1.107,0.139,72246,83.0,1731.2,7498,61.0,79.97,0
United States,North America,2021,premium,ICE,221508,3240899,281817,3744224,5.92,50615,21.5,382,1.107,0.139,72246,83.0,1731.2,7498,61.0,79.49,0
United States,North America,2022,commercial,ICE,49964,1220420,813614,2083998,2.4,57225,21.8,405,1.193,0.147,76960,83.2,1771.6,7502,63.9,54.07,0
United States,North America,2022,mass_market,ICE,577091,6905886,941712,8424689,6.85,57225,21.8,405,1.193,0.147,76960,83.2,1771.6,7502,63.9,54.03,0
United States,North America,2022,premium,ICE,346870,2893773,251632,3492275,9.93,57225,21.8,405,1.193,0.147,76960,83.2,1771.6,7502,63.9,56.59,0
United States,North America,2023,commercial,ICE,70685,1322159,881439,2274283,3.11,67646,24.1,440,1.18,0.154,80821,82.9,1766.7,7587,65.7,41.47,0
United States,North America,2023,mass_market,ICE,832852,7520574,1025533,9378959,8.88,67646,24.1,440,1.18,0.154,80821,82.9,1766.7,7587,65.7,44.32,0
United States,North America,2023,premium,ICE,497358,3096091,269225,3862674,12.88,67646,24.1,440,1.18,0.154,80821,82.9,1766.7,7587,65.7,43.38,0
United States,North America,2024,commercial,ICE,89968,1379392,919594,2388954,3.77,94953,24.8,467,1.05,0.162,82800,83.3,1708.2,7476,69.5,27.28,0
United States,North America,2024,mass_market,ICE,1048083,7649368,1043096,9740547,10.76,94953,24.8,467,1.05,0.162,82800,83.3,1708.2,7476,69.5,25.84,0
United States,North America,2024,premium,ICE,612716,3049289,265156,3927161,15.6,94953,24.8,467,1.05,0.162,82800,83.3,1708.2,7476,69.5,23.19,0
United States,North America,2025,commercial,ICE,105003,1393349,928899,2427251,4.33,131267,28.3,480,0.94,0.168,84696,83.1,1671.6,7446,72.5,16.71,0
United States,North America,2025,mass_market,ICE,1233705,7698000,1049727,9981432,12.36,131267,28.3,480,0.94,0.168,84696,83.1,1671.6,7446,72.5,17.71,0
United States,North America,2025,premium,ICE,730489,3077808,267636,4075933,17.92,131267,28.3,480,0.94,0.168,84696,83.1,1671.6,7446,72.5,19.22,0
