dt,position_name_cn,business_type,dsp_name,position_type,discovery_cnt_num,click_cnt_num,consume_amount
20260110,激励视频-时长模式,品牌广告,东风,时长模式,7941,7824,513.63515
20260108,福利页-领现金-激励视频,声播,?,福利页,112,110,1.935787
20260105,极速版-激励视频-福利页,效果广告,穿山甲（模板）,极速版,145960,105662,2095.5329
20260108,激励视频-福利页,效果广告,点思,福利页,7452,7290,172.18019
20260117,激励视频-福利页-唤端广告,效果广告,方歌,福利页,516,504,12.08843
20260102,收听时长-超级翻倍-激励视频,效果广告,穿山甲聚合SDK,极速版,97073,77931,1903.25991
20260106,激励视频-福利页,效果广告,亿典v2,福利页,7942,7183,253.81283
20260114,激励视频-福利页-唤端广告,adsounds,?,福利页,194707,136257,2345.451773
20260119,极速版免费领时长激励视频,效果广告,爱奇艺,极速版,252,247,16.50389
20260109,激励视频-唤端广告,效果广告,荣耀_他方,时长模式,430,21,4.3059
20260124,激励视频-福利页,效果广告,荣耀_他方,福利页,219337,214535,7157.4512
20260106,前插视频,adsounds,?,主app-其他,17372,2801,514.7806399999299
20260115,激励视频-时长模式,品牌广告,喜马拉雅,时长模式,44411,15926,0.0
20260105,积分中心-任务-banner,效果广告,旺脉2,福利页,32569,32424,506.44516
20260119,收听时长-超级翻倍-激励视频,adsounds,?,极速版,2614,2729,28.698592
20260113,激励视频-时长模式,品牌广告,京准通_API,时长模式,108122,106641,9347.08713
20260110,积分中心激励视频,adsounds,?,福利页,29048,2076,298.0310929999997
20260126,福利页-下载任务,效果广告,荣耀_他方,福利页,5752,2831,242.50019
20260117,极速版-信息流激励视频-卡友,效果广告,广点通,极速版,105,95,1.995
20260128,激励视频-福利页-唤端广告,效果广告,荣耀_他方,福利页,5744,5185,138.16018
20260104,激励视频-唤端广告,声播,?,时长模式,5,0,0.0
20260103,极速版免费领时长激励视频,效果广告,爱奇艺,极速版,586,533,38.64369
20260103,激励视频-时长模式,效果广告,布鲁肯,时长模式,26622,21315,1505.61374
20260128,福利页红包-激励视频,效果广告,穿山甲（模板）,极速版,5923,3825,28.06
20260117,激励视频-福利页,品牌广告,京准通_API,福利页,18149,18032,896.01978
20260113,积分中心激励视频,效果广告,广点通,福利页,103002,79521,5068.18288
20260126,福利页红包-激励视频,声播,?,极速版,279,515,10.428201
20260124,福利页-下载任务,品牌广告,Tap-tap,福利页,138,44,1.86299
20260123,极速版免费领时长激励视频,声播,?,极速版,7,12,0.102255
20260123,福利页红包-激励视频,效果广告,广点通,极速版,3882,4011,66.53428
20260113,收听时长-激励视频,效果广告,穿山甲（模板）,极速版,3418,2076,54.688
20260112,激励视频-福利页,品牌广告,汇川,福利页,283501,269037,6316.61371
20260117,福利页-提取现金-激励视频,效果广告,方歌,福利页,32,31,1.02733
20260104,激励视频-福利页,品牌广告,汇川,福利页,314703,300601,6919.98234
20260120,喝水打卡激励视频,效果广告,穿山甲（模板）,极速版,97080,63710,1616.92334
20260119,激励视频-福利页-唤端广告,效果广告,讯飞,福利页,1328,785,22.24768
20260118,激励视频-唤端广告,效果广告,易点天下,时长模式,2285,255,56.03844
20260113,积分中心-任务-banner,效果广告,佳投-v2,福利页,40612,40477,720.74561
20260116,激励视频-唤端广告,效果广告,吉欣,时长模式,1664,251,47.03224
20260126,激励视频-福利页-唤端广告,效果广告,OPPO-API,福利页,2304,1719,47.49623
20260122,激励视频-福利页,adsounds,?,福利页,571809,436992,7533.802616977331
20260111,积分中心-任务-banner,效果广告,枫岚rtb,福利页,3502,3503,18.29717
20260104,喝水打卡激励视频,效果广告,穿山甲（模板）,极速版,104824,77573,1831.10459
20260122,福利页-提取现金-激励视频,效果广告,广点通,福利页,5794,4688,463.52
20260119,福利页-提取现金-激励视频,效果广告,广点通,福利页,9257,7897,740.56
20260105,激励视频-金币模式,效果广告,佳投-v2,福利页,2,2,0.00552
20260118,激励视频-时长模式,效果广告,星梵,时长模式,11869,10794,1205.17129
20260106,福利页-提取现金-激励视频,效果广告,广推,福利页,15,18,0.93712
20260121,激励视频-福利页,效果广告,枫岚rtb,福利页,129012,117279,3100.35772
20260116,激励视频-听书任务,效果广告,穿山甲（模板）,主app-其他,27723,19470,273.10805
20260126,极速版-激励视频-福利页唤端,adsounds,?,极速版,24346,9265,158.971064
20260112,激励视频-唤端广告,效果广告,佳投-v2,时长模式,4609,441,65.15449
20260106,积分中心-任务-banner,效果广告,fancy-v2,福利页,2624,2598,81.31121
20260117,福利页红包-激励视频,adsounds,?,极速版,856,874,11.917737
20260118,极速版-福利页-愉悦赚H5,效果广告,,极速版,,,583.7246002239676
20260115,福利页-提取现金-激励视频,声播,?,福利页,927,911,72.4382019998342
20260107,激励视频-时长模式,效果广告,软告V2,时长模式,38021,34298,2336.33135
20260128,激励视频-时长模式,效果广告,荣耀_他方,时长模式,35311,31346,2670.39993
20260117,激励视频-福利页,效果广告,讯飞,福利页,313858,303885,6894.76888
20260121,激励视频-时长模式,效果广告,多盟,时长模式,23402,20396,1202.86231
20260124,极速版-信息流激励视频-卡友,效果广告,广点通,极速版,113,97,2.147
20260113,激励视频-时长模式,效果广告,方歌,时长模式,68919,61109,2357.14631
20260114,激励视频-时长模式,效果广告,华为,时长模式,1342,1293,96.0882
20260112,激励视频-时长模式,效果广告,Ubix,时长模式,1,0,0.08319
20260126,激励视频-唤端广告,效果广告,fancy-v2,时长模式,9127,667,281.82943
20260106,福利页-下载任务,品牌广告,汇川,福利页,87352,2920,1056.92412
20260126,积分中心-任务-banner,adsounds,?,福利页,30183,21793,6157.327792
20260105,激励视频-时长模式,效果广告,旺脉2,时长模式,39582,36232,2936.36816
20260107,激励视频-时长模式,效果广告,讯飞,时长模式,127241,114598,4812.5661
20260112,激励视频-时长模式,效果广告,枫岚rtb,时长模式,81638,69510,4049.44532
20260106,奇迹小说-宝箱激励视频,效果广告,穿山甲（模板）,极速版,181,37,1.267
20260120,激励视频-时长模式,品牌广告,Tap-tap,时长模式,135725,121945,7511.7543
20260118,激励视频-福利页,效果广告,爱奇艺,福利页,294935,290353,7485.60388
20260114,福利页红包-激励视频,效果广告,广点通,极速版,3065,3053,47.16002
20260108,激励视频-唤端广告,品牌广告,Tap-tap,时长模式,13314,2211,244.36959
20260121,激励视频-听书任务,adsounds,?,主app-其他,10129,607,47.8864650000179
20260109,激励视频-福利页-唤端广告,效果广告,荣耀_他方,福利页,9265,8413,198.45233
20260126,福利页-小游戏,效果广告,广点通,主app-其他,599,119,6.27626
20260112,分享奖励弹窗-激励视频,效果广告,广点通,极速版,779,768,7.79
20260110,极速版-激励视频-福利页,效果广告,穿山甲（模板）,极速版,148673,103854,2109.17033
20260124,激励视频-福利页-唤端广告,效果广告,美数_v2,福利页,435,393,5.71939
20260112,激励视频-时长模式,效果广告,荣耀_他方,时长模式,41767,37629,2816.26067
20260120,奇迹小说-宝箱激励视频,效果广告,广点通,极速版,59,4,0.295
20260116,极速版-激励视频-福利页,效果广告,穿山甲（模板）,极速版,151193,110616,2529.60151
20260103,激励视频-时长模式,品牌广告,东风,时长模式,8596,8994,472.71505
20260113,福利页-下载任务,品牌广告,汇川,福利页,16682,1920,165.13831
20260107,福利页-领现金-激励视频,adsounds,?,福利页,334,157,7.8855439999998
20260119,激励视频-时长模式,效果广告,荣耀_他方,时长模式,38326,33580,2560.75399
20260121,福利页-提取现金-激励视频,品牌广告,汇川,福利页,736,701,44.38435
20260109,收听时长-激励视频,adsounds,?,极速版,84,78,0.979807
20260109,激励视频-唤端广告,效果广告,吉欣,时长模式,2707,218,81.87094
20260123,极速版免费领时长激励视频,效果广告,墨果,极速版,29,29,2.28509
20260102,激励视频-唤端广告,效果广告,荣耀_他方,时长模式,160,20,1.52393
20260123,收听时长-超级翻倍-激励视频,效果广告,穿山甲（模板）,极速版,52228,38319,829.4536
20260126,极速版-激励视频-福利页唤端,效果广告,穿山甲（开屏/自渲染）,极速版,41462,25077,1166.66438
20260125,福利页-领现金-激励视频,效果广告,枫岚rtb,福利页,71,41,3.05002
20260121,激励视频-时长模式,效果广告,快友V2,时长模式,4318,4092,393.9588
20260111,答题活动激励视频,声播,?,极速版,4037,7211,69.838334
20260114,激励视频-唤端广告,效果广告,舜飞,时长模式,32,5,0.80468
20260123,福利页-领现金-激励视频,效果广告,广推,福利页,3,3,0.02154
20260111,激励视频-福利页-唤端广告,效果广告,佳投-v2,福利页,3677,2820,79.54844
20260102,首页金币播报-激励视频,效果广告,穿山甲（模板）,极速版,29,19,0.264
20260105,激励视频-时长模式,效果广告,吉欣,时长模式,411,388,36.90103
20260103,福利页-领现金-激励视频,品牌广告,手淘_巨浪,福利页,5,4,0.74534
20260116,激励视频-唤端广告,效果广告,穿山甲（开屏/自渲染）,时长模式,633482,200796,24117.31564
20260122,激励视频-唤端广告,品牌广告,手淘_巨浪,时长模式,1751,644,65.75452
20260124,激励视频-福利页-唤端广告,效果广告,快友V2,福利页,4326,2886,110.04225
20260128,激励视频-福利页,效果广告,OPPO-API,福利页,29093,24142,1348.16399
20260128,激励视频-福利页,效果广告,布鲁肯,福利页,101065,96403,2926.22356
20260121,激励视频-福利页,效果广告,华为,福利页,23475,23153,473.72405
20260103,激励视频-听书任务,效果广告,广点通,主app-其他,46278,35117,596.74946
20260118,激励视频-听书任务,adsounds,?,主app-其他,12062,580,25.844103
20260111,福利页-提取现金-激励视频,品牌广告,汇川,福利页,925,898,56.62038
20260128,激励视频-福利页-唤端广告,效果广告,亿典v2,福利页,6335,4240,134.24795
20260123,极速版-激励视频-福利页唤端,声播,?,极速版,37866,22521,821.526771
20260108,激励视频-唤端广告,效果广告,易点天下,时长模式,5402,649,134.40494
20260122,激励视频-唤端广告,效果广告,VIVO,时长模式,18070,6163,723.9464
20260125,激励视频-福利页,效果广告,新义-v2,福利页,2213,1861,169.11907
20260126,福利页红包-激励视频,效果广告,广点通,极速版,3865,3958,76.67314
20260116,极速版-福利页-愉悦赚H5,效果广告,,极速版,,,794.246800173696
20260113,收听时长-激励视频,adsounds,?,极速版,108,97,1.211941
20260124,答题活动激励视频,声播,?,极速版,2223,3822,44.052479
20260102,激励视频-福利页,效果广告,华为,福利页,18917,18502,579.21684
20260125,激励视频-唤端广告,效果广告,易点天下,时长模式,148,2,1.72285
20260115,激励视频-时长模式,效果广告,OPPO-API,时长模式,40300,32518,4168.63653
20260101,激励视频-福利页-唤端广告,效果广告,穿山甲（开屏/自渲染）,福利页,229600,195964,2905.0822
20260109,喝水打卡激励视频,声播,?,极速版,638,1058,12.929579
20260103,积分中心-任务-banner,效果广告,fancy-v2,福利页,5422,5350,158.42496
20260117,激励视频-时长模式,效果广告,OPPO-API,时长模式,26613,21989,2365.024
20260102,答题活动激励视频,声播,?,极速版,5840,9883,99.829613
20260126,激励视频-时长模式,效果广告,美数_v2,时长模式,5420,3865,356.47072
20260124,激励视频-福利页,效果广告,点思,福利页,8018,7871,134.13149
20260105,激励视频-福利页-唤端广告,效果广告,枫岚rtb,福利页,5562,4789,119.30815
20260112,边听边看-看广免广,adsounds,?,主app-其他,961,64,47.294906
20260112,福利页-提取现金-激励视频,效果广告,方歌,福利页,33,30,1.05398
20260112,极速版-信息流激励视频-卡友,效果广告,广点通,极速版,115,110,2.185
20260101,激励视频-时长模式,效果广告,瑞狮,时长模式,18918,18669,1089.0944
20260104,首页金币播报-激励视频,效果广告,穿山甲（模板）,极速版,39,17,0.356
20260128,喝水打卡激励视频,效果广告,穿山甲（模板）,极速版,96322,64202,1801.62099
20260113,答题成就激励视频,效果广告,穿山甲（模板）,极速版,4,1,0.038
20260126,激励视频-福利页-唤端广告,效果广告,荣耀_他方,福利页,8145,7325,243.81414
20260113,激励视频-听书任务,声播,?,主app-其他,1255,97,4.324496000073
20260118,首页金币播报-激励视频,效果广告,广点通,极速版,7979,7246,80.07046
20260112,福利页-领现金-激励视频,效果广告,方歌,福利页,16,14,0.50542
20260111,积分中心-任务-banner,效果广告,fancy-v2,福利页,6253,6200,145.16821
20260109,激励视频-福利页,品牌广告,京准通_API,福利页,15928,15858,737.13862
20260123,激励视频-福利页,品牌广告,快手UG,福利页,535,374,11.76827
20260115,激励视频-福利页,效果广告,华为,福利页,24677,24434,533.0406
20260126,激励视频-金币模式,声播,?,福利页,13,2,0.090936
20260124,激励视频-福利页,效果广告,广点通,福利页,1431484,931896,53863.98505
20260107,福利页-领现金-激励视频,效果广告,旺脉2,福利页,33,18,2.50563
20260101,前插视频,声播,?,主app-其他,115,158,1.02347
20260126,福利页-领现金-激励视频,效果广告,枫岚rtb,福利页,56,43,2.88116
20260110,答题活动激励视频,adsounds,?,极速版,18857,19266,139.601475
20260123,激励视频-福利页,效果广告,快友V2,福利页,12464,12102,439.18636
