下单数量,购买时间,昨日销售数量,过去七天平均销售数量,过去30天平均销售数量,昨日退回数量,过去七天平均退回数量,过去30天平均退回数量,昨日返利金额,过去七天平均返利金额,过去30天平均返利金额,昨日折扣金额,过去七天平均折扣金额,过去30天平均折扣金额,过去七天平均特批数量,过去30天平均特批数量,过去七天平均特批价格,一周的第几天,距离五一多少日,距离十一多少日,距离双11多少日,距离内购会多少日,距离春节多少日,距离奥运会多少日,距离世界杯多少日,过去7天客户价变动次数,过去7天价格里使用的固定折扣点值
4143,2020-06-12,43287.0,12519.0,23300.0,10465.0,1500.0,516.0,0.0,0.0,201.0,0.0,0.0,0.0,34306.0,44992.0,603818.0,5,42,111,152,83,140,406,892,138.0,1.649999999999996
19590,2020-06-13,4143.0,12022.0,22616.0,0.0,1495.0,498.0,0.0,0.0,194.0,0.0,0.0,0.0,34132.0,43537.0,515102.0,6,43,110,151,82,141,405,891,135.0,1.649999999999996
9558,2020-06-14,19590.0,12238.0,21770.0,8.0,1496.0,490.0,0.0,0.0,77.0,0.0,0.0,0.0,28843.0,44361.0,526533.0,7,44,109,150,81,142,404,890,135.0,1.649999999999996
1830,2020-06-15,9558.0,12285.0,22112.0,55.0,1504.0,492.0,0.0,0.0,77.0,0.0,0.0,0.0,25678.0,44776.0,357748.0,1,45,108,149,80,143,403,889,147.0,1.649999999999996
6994,2020-06-16,1830.0,12367.0,20084.0,1.0,1504.0,491.0,0.0,0.0,58.0,0.0,0.0,0.0,27190.0,38963.0,367870.0,2,46,107,148,79,144,402,888,164.0,1.649999999999996
7837,2020-06-17,6994.0,12201.0,19261.0,1.0,1504.0,490.0,0.0,0.0,58.0,0.0,0.0,0.0,28597.0,34352.0,449387.0,3,47,106,147,78,145,401,887,155.0,0.29499999999999593
2993,2020-06-18,7837.0,13320.0,19408.0,1101.0,1662.0,529.0,0.0,0.0,58.0,0.0,0.0,0.0,37107.0,30628.0,555630.0,4,48,105,146,77,146,400,886,182.0,0.29499999999999593
8237,2020-06-19,2993.0,7564.0,17783.0,0.0,167.0,507.0,0.0,0.0,58.0,0.0,0.0,0.0,20908.0,27551.0,464416.0,5,49,104,145,76,147,399,885,170.0,-4.107825191113079e-15
7184,2020-06-20,8237.0,8148.0,16844.0,0.0,167.0,506.0,0.0,0.0,58.0,0.0,0.0,0.0,23739.0,26104.0,473949.0,6,50,103,144,75,148,398,884,166.0,-4.107825191113079e-15
1578,2020-06-21,7184.0,6376.0,16452.0,4.0,166.0,505.0,0.0,0.0,58.0,0.0,0.0,0.0,21250.0,26104.0,515357.0,7,51,102,143,74,149,397,883,164.0,-4.107825191113079e-15
1332,2020-06-22,1578.0,5236.0,15939.0,0.0,158.0,488.0,0.0,0.0,56.0,0.0,0.0,0.0,20627.0,25453.0,540725.0,1,52,101,142,73,150,396,882,179.0,-4.107825191113079e-15
11149,2020-06-24,0.0,4860.0,13103.0,0.0,184.0,437.0,0.0,0.0,58.0,0.0,0.0,0.0,18372.0,23423.0,390276.0,3,54,99,140,71,152,394,880,225.0,-4.107825191113079e-15
63510,2020-06-28,0.0,4686.0,12463.0,0.0,3.0,486.0,0.0,0.0,65.0,0.0,0.0,0.0,7569.0,22306.0,449155.0,7,58,95,136,67,156,390,876,343.0,2.304999999999996
14648,2020-06-29,63510.0,25330.0,14390.0,926.0,312.0,520.0,0.0,0.0,65.0,0.0,0.0,0.0,33036.0,25538.0,723684.0,1,59,94,135,66,157,389,875,338.0,2.304999999999996
12059,2020-06-30,14648.0,29769.0,13069.0,0.0,312.0,511.0,0.0,0.0,65.0,0.0,0.0,0.0,42161.0,26493.0,775525.0,2,60,93,134,65,158,388,874,356.0,2.304999999999996
4180,2020-07-01,12059.0,25342.0,13234.0,2415.0,838.0,608.0,0.0,0.0,65.0,0.0,0.0,0.0,38646.0,27515.0,771277.0,3,61,92,133,64,159,387,873,345.0,2.304999999999996
7865,2020-07-02,4180.0,23599.0,13361.0,26.0,842.0,609.0,0.0,0.0,0.0,0.0,0.0,0.0,42525.0,27345.0,584678.0,4,62,91,132,63,160,386,872,323.0,2.304999999999996
4832,2020-07-03,7865.0,20452.0,11306.0,3.0,674.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,37022.0,26373.0,494774.0,5,63,90,131,62,161,385,871,317.0,2.304999999999996
17958,2020-07-04,4832.0,17849.0,11057.0,67.0,573.0,582.0,0.0,0.0,0.0,0.0,0.0,0.0,32307.0,25694.0,707512.0,6,64,89,130,61,162,384,870,292.0,2.304999999999996
258,2020-07-05,17958.0,17865.0,11350.0,80.0,502.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,29712.0,25088.0,651652.0,7,65,88,129,60,163,383,869,232.0,2.304999999999996
35,2020-07-06,258.0,8829.0,11067.0,0.0,370.0,583.0,0.0,0.0,0.0,0.0,0.0,0.0,17898.0,24913.0,500173.0,1,66,87,128,59,164,382,868,90.0,-3.996802888650564e-15
13211,2020-07-07,35.0,6741.0,10373.0,0.0,370.0,583.0,0.0,0.0,0.0,0.0,0.0,0.0,13603.0,22397.0,462869.0,2,67,86,127,58,165,381,867,88.0,-3.996802888650564e-15
6414,2020-07-08,13211.0,6906.0,10526.0,4437.0,659.0,754.0,0.0,0.0,0.0,0.0,0.0,0.0,20095.0,23928.0,408659.0,3,68,85,126,57,166,380,866,53.0,-3.996802888650564e-15
15841,2020-07-09,6414.0,7225.0,10725.0,3630.0,1174.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,51216.0,33321.0,430934.0,4,69,84,125,56,167,379,865,50.0,-3.996802888650564e-15
5072,2020-07-10,15841.0,8364.0,11020.0,7.0,1174.0,894.0,0.0,0.0,0.0,0.0,0.0,0.0,51845.0,33507.0,442229.0,5,70,83,124,55,168,378,864,64.0,-3.996802888650564e-15
10244,2020-07-11,5072.0,8398.0,11215.0,2689.0,1549.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,52777.0,34093.0,262354.0,6,71,82,123,54,169,377,863,86.0,0.13499999999999598
2044,2020-07-12,10244.0,7296.0,9944.0,162.0,1561.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0,51151.0,29623.0,308597.0,7,72,81,122,53,170,376,862,84.0,0.13499999999999598
6727,2020-07-13,2044.0,7552.0,9864.0,3.0,1561.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0,51117.0,29486.0,317589.0,1,73,80,121,52,171,375,861,94.0,0.13499999999999598
33093,2020-07-15,0.0,7724.0,9361.0,0.0,1157.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,48791.0,29404.0,371647.0,3,75,78,119,50,173,373,859,168.0,0.37499999999999606
3706,2020-07-16,33093.0,12170.0,10612.0,10.0,554.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,14166.0,30440.0,451842.0,4,76,77,118,49,174,372,858,186.0,0.49499999999999605
12996,2020-07-17,3706.0,10148.0,10480.0,0.0,552.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,11782.0,29667.0,469499.0,5,77,76,117,48,175,371,857,217.0,0.49499999999999605
28328,2020-07-18,12996.0,11468.0,10687.0,8.0,106.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0,14616.0,28575.0,515232.0,6,78,75,116,47,176,370,856,221.0,0.49499999999999605
4728,2020-07-19,28328.0,14482.0,11700.0,333.0,134.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,14682.0,28477.0,480935.0,7,79,74,115,46,177,369,855,237.0,0.49499999999999605
1681,2020-07-20,4728.0,14930.0,11560.0,0.0,134.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,15500.0,27739.0,491249.0,1,80,73,114,45,178,368,854,243.0,0.35999999999999605
4372,2020-07-21,1681.0,14089.0,11340.0,0.0,58.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,14658.0,27436.0,498675.0,2,81,72,113,44,179,367,853,245.0,0.35999999999999605
49723,2020-07-23,0.0,9302.0,11873.0,0.0,57.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,8460.0,28213.0,370034.0,4,83,70,111,42,181,365,851,303.0,1.3749999999999958
16981,2020-07-24,49723.0,16971.0,13387.0,729.0,178.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,12893.0,28352.0,580995.0,5,84,69,110,41,182,364,850,255.0,1.1349999999999958
6421,2020-07-25,16981.0,17636.0,13620.0,409.0,245.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,7917.0,27939.0,503442.0,6,85,68,109,40,183,363,849,233.0,1.014999999999996
1314,2020-07-26,6421.0,13984.0,13343.0,344.0,247.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,7833.0,26967.0,568539.0,7,86,67,108,39,184,362,848,197.0,1.2149999999999959
4741,2020-07-27,1314.0,13415.0,12898.0,279.0,294.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,7321.0,26062.0,585478.0,1,87,66,107,38,185,361,847,212.0,1.2149999999999959
3892,2020-07-28,4741.0,13925.0,12606.0,0.0,294.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,7274.0,25245.0,558162.0,2,88,65,106,37,186,360,846,285.0,1.3699999999999959
38206,2020-07-29,3892.0,13845.0,10477.0,65.0,304.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,7792.0,22410.0,685933.0,3,89,64,105,36,187,359,845,273.0,1.6699999999999962
4103,2020-07-30,38206.0,17325.0,11319.0,0.0,261.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,12582.0,22811.0,751729.0,4,90,63,104,35,188,358,844,286.0,1.6699999999999962
12078,2020-07-31,4103.0,10808.0,11034.0,17.0,159.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,8447.0,21906.0,612822.0,5,91,62,103,34,189,357,843,223.0,0.7949999999999959
12037,2020-08-01,12078.0,10108.0,11317.0,352.0,151.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,9072.0,21138.0,727402.0,6,92,61,102,33,190,356,842,249.0,0.7949999999999959
4117,2020-08-02,12037.0,10910.0,11466.0,47.0,109.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,9654.0,20843.0,716466.0,7,93,60,101,32,191,355,841,247.0,0.7949999999999959
10946,2020-08-03,4117.0,11311.0,11440.0,0.0,69.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,9612.0,20611.0,697407.0,1,94,59,100,31,192,354,840,244.0,0.594999999999996
6902,2020-08-04,10946.0,12197.0,11190.0,105.0,84.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,10288.0,20389.0,710609.0,2,95,58,99,30,193,353,839,261.0,0.594999999999996
4730,2020-08-05,6902.0,12627.0,11427.0,21.0,77.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,11019.0,20690.0,687728.0,3,96,57,98,29,194,352,838,168.0,0.594999999999996
5987,2020-08-06,4730.0,7845.0,11595.0,34.0,82.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,5744.0,20846.0,598818.0,4,97,56,97,28,195,351,837,312.0,0.584999999999996
7756,2020-08-07,5987.0,8114.0,11337.0,1.0,80.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,6353.0,18470.0,556499.0,5,98,55,96,27,196,350,836,328.0,0.7849999999999959
10053,2020-08-08,7756.0,7496.0,11384.0,103.0,44.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,5990.0,9832.0,485513.0,6,99,54,95,26,197,349,835,340.0,0.6449999999999959
2470,2020-08-09,10053.0,7213.0,11178.0,211.0,68.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,6459.0,9496.0,442341.0,7,100,53,94,25,198,348,834,313.0,0.6449999999999959
15867,2020-08-11,0.0,6316.0,11116.0,0.0,62.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,6208.0,9262.0,459192.0,2,102,51,92,23,200,346,832,408.0,1.044999999999996
5792,2020-08-12,15867.0,7810.0,11628.0,207.0,93.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,8180.0,10022.0,458793.0,3,103,50,91,22,201,345,831,421.0,1.8349999999999957
11464,2020-08-13,5792.0,7988.0,11593.0,72.0,99.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,8121.0,9856.0,449262.0,4,104,49,90,21,202,344,830,425.0,1.964999999999996
7791,2020-08-14,11464.0,8900.0,11589.0,4.0,100.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,8325.0,9799.0,602261.0,5,105,48,89,20,203,343,829,434.0,2.0949999999999958
6051,2020-08-15,7791.0,8906.0,10685.0,509.0,168.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,9113.0,8749.0,546363.0,6,106,47,88,19,204,342,828,318.0,1.9849999999999963
4124,2020-08-16,6051.0,8239.0,10769.0,1.0,132.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,8390.0,8769.0,520229.0,7,107,46,87,18,205,341,827,290.0,1.939999999999996
36787,2020-08-21,0.0,5989.0,10564.0,0.0,170.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,5606.0,8420.0,224218.0,5,112,41,82,13,210,336,822,415.0,2.0749999999999957
14483,2020-08-22,36787.0,15654.0,11613.0,48.0,16.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,29956.0,11363.0,1006105.0,6,113,40,81,12,211,335,821,433.0,2.3199999999999963
2868,2020-08-23,14483.0,18465.0,10204.0,495.0,181.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,30737.0,10416.0,1194354.0,7,114,39,80,11,212,334,820,340.0,1.9199999999999964
1540,2020-08-24,2868.0,18046.0,9639.0,0.0,181.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,35796.0,11014.0,1291414.0,1,115,38,79,10,213,333,819,341.0,1.1299999999999963
10496,2020-08-25,1540.0,13920.0,9444.0,10.0,138.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,27762.0,11054.0,1000747.0,2,116,37,78,9,214,332,818,327.0,0.9999999999999964
12455,2020-08-26,10496.0,13235.0,9811.0,18.0,114.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,27712.0,12053.0,1038896.0,3,117,36,77,8,215,331,817,344.0,0.8699999999999962
7707,2020-08-27,12455.0,13105.0,10120.0,7.0,96.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,25802.0,12576.0,927783.0,4,118,35,76,7,216,330,816,366.0,0.8449999999999962
6159,2020-08-28,7707.0,12334.0,10272.0,0.0,83.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,26292.0,13575.0,939379.0,5,119,34,75,6,217,329,815,434.0,0.7749999999999961
10457,2020-08-29,6159.0,7958.0,8991.0,50.0,83.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,15550.0,12194.0,660347.0,6,120,33,74,5,218,328,814,337.0,0.6399999999999961
5100,2020-08-30,10457.0,7383.0,9245.0,4.0,13.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,18023.0,13097.0,1162576.0,7,121,32,73,4,219,327,813,356.0,0.3949999999999961
1010,2020-08-31,5100.0,7702.0,8966.0,0.0,13.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,16975.0,13227.0,1149095.0,1,122,31,72,3,220,326,812,368.0,0.3949999999999961
15,2020-09-01,1010.0,7626.0,8524.0,39.0,17.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,16703.0,13028.0,1148973.0,2,123,30,71,2,221,325,811,351.0,0.3949999999999961
8911,2020-09-02,15.0,6129.0,8360.0,0.0,14.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,12788.0,12943.0,985416.0,3,124,29,70,1,222,324,810,354.0,1.2449999999999963
2773,2020-09-03,8911.0,5623.0,8279.0,34.0,18.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,19298.0,15099.0,991408.0,4,125,28,69,0,223,323,809,316.0,1.0899999999999963
8601,2020-09-04,2773.0,4918.0,8114.0,20.0,21.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,15254.0,14760.0,854271.0,5,126,27,68,1,224,322,808,282.0,1.1949999999999965
7160,2020-09-05,8601.0,5267.0,8269.0,7.0,15.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,16300.0,15150.0,943514.0,6,127,26,67,2,225,321,807,217.0,1.1099999999999963
3117,2020-09-06,7160.0,4796.0,8316.0,238.0,48.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,14835.0,15472.0,550823.0,7,128,25,66,3,226,320,806,188.0,1.1099999999999963
9339,2020-09-07,3117.0,4512.0,8130.0,2.0,49.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,14498.0,15609.0,552642.0,1,129,24,65,4,227,319,805,141.0,1.1099999999999963
15339,2020-09-08,9339.0,5702.0,8101.0,1000.0,186.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,15589.0,15585.0,605147.0,2,130,23,64,5,228,318,804,167.0,1.2399999999999962
12984,2020-09-09,15339.0,7891.0,8616.0,0.0,186.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,17057.0,15912.0,630991.0,3,131,22,63,6,229,317,803,221.0,1.3399999999999963
8079,2020-09-10,12984.0,8473.0,8784.0,18.0,184.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,11252.0,16115.0,800065.0,4,132,21,62,7,230,316,802,207.0,0.4899999999999961
10425,2020-09-11,8079.0,9231.0,8485.0,1.0,181.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,11996.0,15535.0,893222.0,5,133,20,61,8,231,315,801,235.0,0.4899999999999961
9176,2020-09-12,10425.0,9492.0,8663.0,151.0,201.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,12661.0,16102.0,805608.0,6,134,19,60,9,232,314,800,222.0,0.42999999999999616
8135,2020-09-13,9176.0,9780.0,8575.0,18.0,170.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,11168.0,15963.0,672078.0,7,135,18,59,10,233,313,799,233.0,0.5149999999999961
5977,2020-09-14,8135.0,10497.0,8588.0,31.0,174.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,10696.0,15786.0,642212.0,1,136,17,58,11,234,312,798,261.0,0.5149999999999961
10600,2020-09-15,5977.0,10016.0,8585.0,1.0,31.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,35602.0,22634.0,615013.0,2,137,16,57,12,235,311,797,266.0,0.5149999999999961
12519,2020-09-16,10600.0,9339.0,8834.0,0.0,31.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,34635.0,22689.0,620664.0,3,138,15,56,13,236,310,796,298.0,0.5949999999999961
6604,2020-09-17,12519.0,9273.0,8971.0,11.0,30.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,34339.0,22557.0,449577.0,4,139,14,55,14,237,309,795,305.0,0.8449999999999961
6839,2020-09-18,6604.0,9062.0,8886.0,16.0,33.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,34416.0,21989.0,484915.0,5,140,13,54,15,238,308,794,339.0,0.8949999999999961
10053,2020-09-19,6839.0,8550.0,8816.0,327.0,58.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,32900.0,21513.0,473072.0,6,141,12,53,16,239,307,793,351.0,1.0549999999999962
3603,2020-09-20,10053.0,8675.0,8857.0,4.0,56.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,33076.0,20991.0,488832.0,7,142,11,52,17,240,306,792,368.0,1.0099999999999962
3346,2020-09-21,3603.0,8028.0,7751.0,2.0,52.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,33278.0,18450.0,502331.0,1,143,10,51,18,241,305,791,410.0,1.0249999999999964
12199,2020-09-22,3346.0,7652.0,7380.0,1.0,52.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,9148.0,18677.0,538085.0,2,144,9,50,19,242,304,790,452.0,1.7249999999999963
7913,2020-09-23,12199.0,7880.0,7691.0,8.0,53.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,10579.0,18553.0,613625.0,3,145,8,49,20,243,303,789,478.0,1.8249999999999964
16288,2020-09-25,0.0,7326.0,7814.0,0.0,62.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,9308.0,18379.0,593109.0,5,147,6,47,22,245,301,787,542.0,2.2549999999999963
16159,2020-09-26,16288.0,8900.0,7946.0,1042.0,182.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,12038.0,18665.0,790468.0,6,148,5,46,23,246,300,786,541.0,2.0649999999999964
8207,2020-09-27,16159.0,9918.0,8237.0,38.0,187.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,18048.0,19103.0,851372.0,7,149,4,45,24,247,299,785,514.0,2.4149999999999965
13590,2020-09-28,8207.0,10685.0,8308.0,10.0,188.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,20165.0,19505.0,987189.0,1,150,3,44,25,248,298,784,590.0,2.5349999999999966
9452,2020-09-29,13590.0,12393.0,8416.0,24.0,192.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,23428.0,19818.0,1126162.0,2,151,2,43,26,249,297,783,618.0,2.6099999999999968
4637,2020-09-30,9452.0,11935.0,8566.0,10.0,193.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,24488.0,20162.0,1079363.0,3,152,1,42,27,250,296,782,593.0,2.6099999999999968
11258,2020-10-01,4637.0,11389.0,8691.0,0.0,187.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,24960.0,20460.0,1132209.0,4,153,0,41,28,251,295,781,538.0,1.9099999999999968
1010,2020-10-02,11258.0,11370.0,9079.0,422.0,221.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,21970.0,20596.0,983622.0,5,154,1,40,29,252,294,780,496.0,2.0099999999999967
2541,2020-10-03,1010.0,9188.0,8806.0,3.0,72.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,18823.0,18551.0,730512.0,6,155,2,39,30,253,293,779,360.0,1.3699999999999966
3592,2020-10-04,2541.0,7242.0,8798.0,0.0,67.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,12992.0,18557.0,566225.0,7,156,3,38,31,254,292,778,306.0,1.2099999999999966
2587,2020-10-05,3592.0,6583.0,8626.0,32.0,70.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,10988.0,18223.0,430606.0,1,157,4,37,32,255,291,777,287.0,0.8099999999999966
7009,2020-10-06,2587.0,5011.0,8468.0,2.0,67.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,6161.0,17724.0,242006.0,2,158,5,36,33,256,290,776,172.0,0.5299999999999966
3022,2020-10-07,7009.0,4662.0,8602.0,0.0,66.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,3746.0,17567.0,181653.0,3,159,6,35,34,257,289,775,111.0,0.2999999999999966
2636,2020-10-08,3022.0,4431.0,8384.0,25.0,69.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,2428.0,17284.0,53030.0,4,160,7,34,35,258,288,774,83.0,0.1999999999999966
22973,2020-10-10,0.0,3564.0,7766.0,0.0,11.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,2204.0,16873.0,94371.0,6,162,9,32,37,260,286,772,78.0,0.1999999999999966
7502,2020-10-11,22973.0,6970.0,8298.0,95.0,27.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,4094.0,17098.0,565315.0,7,163,10,31,38,261,285,771,99.0,-3.413935800722357e-15
5882,2020-10-12,7502.0,7622.0,8194.0,646.0,129.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4445.0,16661.0,633635.0,1,164,11,30,39,262,284,770,115.0,-3.413935800722357e-15
10758,2020-10-13,5882.0,8171.0,8076.0,1.0,129.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5744.0,16796.0,675729.0,2,165,12,29,40,263,283,769,126.0,-3.413935800722357e-15
8787,2020-10-14,10758.0,8796.0,8170.0,19.0,132.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,6026.0,16811.0,898619.0,3,166,13,28,41,264,282,768,133.0,0.05999999999999658
12676,2020-10-15,8787.0,9756.0,8270.0,2.0,128.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,8804.0,10887.0,1211988.0,4,167,14,27,42,265,281,767,141.0,0.05999999999999658
12034,2020-10-16,12676.0,11430.0,8344.0,58.0,137.0,101.0,1155.86,193.0,41.0,0.0,0.0,0.0,12832.0,11720.0,1394571.0,5,168,15,26,43,266,280,766,162.0,0.05999999999999658
9521,2020-10-18,0.0,9606.0,8391.0,0.0,126.0,105.0,0.0,193.0,43.0,0.0,0.0,0.0,12919.0,11679.0,1043091.0,7,170,17,24,45,268,278,764,188.0,0.05999999999999658
3341,2020-10-19,9521.0,9943.0,8490.0,114.0,37.0,97.0,0.0,193.0,43.0,0.0,0.0,0.0,13244.0,11692.0,1078592.0,1,171,18,23,46,269,277,763,212.0,0.05999999999999658
5396,2020-10-20,3341.0,9520.0,8242.0,19.0,40.0,98.0,0.0,193.0,43.0,0.0,0.0,0.0,13030.0,11738.0,1106443.0,2,172,19,22,47,270,276,762,210.0,0.11999999999999658
5435,2020-10-21,5396.0,8626.0,8308.0,13.0,39.0,98.0,0.0,193.0,43.0,0.0,0.0,0.0,13157.0,11730.0,1005488.0,3,173,20,21,48,271,275,761,215.0,0.38999999999999657
4000,2020-10-22,5435.0,8067.0,8385.0,94.0,54.0,102.0,0.0,193.0,43.0,0.0,0.0,0.0,11531.0,11481.0,812043.0,4,174,21,20,49,272,274,760,220.0,0.4199999999999966
5973,2020-10-23,4000.0,6621.0,8082.0,19.0,48.0,102.0,0.0,0.0,43.0,0.0,0.0,0.0,7858.0,11158.0,722014.0,5,175,22,19,50,273,273,759,236.0,0.7199999999999966
5840,2020-10-24,5973.0,5611.0,8010.0,26.0,48.0,102.0,0.0,0.0,43.0,0.0,0.0,0.0,6144.0,10976.0,696540.0,6,176,23,18,51,274,272,758,235.0,0.7199999999999966
79,2020-10-25,5840.0,5644.0,7932.0,3.0,41.0,98.0,0.0,0.0,41.0,0.0,0.0,0.0,6702.0,10943.0,639300.0,7,177,24,17,52,275,271,757,206.0,0.7199999999999966
6294,2020-10-26,79.0,4295.0,7353.0,0.0,25.0,61.0,0.0,0.0,41.0,0.0,0.0,0.0,5508.0,10072.0,542846.0,1,178,25,16,53,276,270,756,222.0,0.8999999999999966
7499,2020-10-27,6294.0,4717.0,7001.0,11.0,24.0,60.0,0.0,0.0,41.0,0.0,0.0,0.0,5200.0,8752.0,517272.0,2,179,26,15,54,277,269,755,188.0,0.8999999999999966
8963,2020-10-28,7499.0,5017.0,6976.0,9.0,23.0,60.0,0.0,0.0,41.0,0.0,0.0,0.0,5686.0,8412.0,528574.0,3,180,27,14,55,278,268,754,204.0,0.8399999999999965
11552,2020-10-29,8963.0,5521.0,6811.0,709.0,111.0,84.0,0.0,0.0,41.0,0.0,0.0,0.0,5685.0,7472.0,474732.0,4,181,28,13,56,279,267,753,210.0,0.6299999999999966
1088,2020-10-30,11552.0,6600.0,6886.0,12.0,110.0,85.0,0.0,0.0,41.0,0.0,0.0,0.0,8418.0,7616.0,836258.0,5,182,29,12,57,280,266,752,189.0,0.6999999999999965
24901,2020-10-31,1088.0,5902.0,6759.0,0.0,106.0,85.0,0.0,0.0,41.0,0.0,0.0,0.0,8124.0,7267.0,905558.0,6,183,30,11,58,281,265,751,169.0,0.7149999999999965
11791,2020-11-01,24901.0,8625.0,7246.0,57.0,114.0,72.0,0.0,0.0,41.0,0.0,0.0,0.0,7761.0,7391.0,937089.0,7,184,31,10,59,282,264,750,157.0,0.8699999999999966
4110,2020-11-02,11791.0,10298.0,7631.0,1.0,114.0,71.0,0.0,0.0,41.0,0.0,0.0,0.0,8176.0,7410.0,974455.0,1,185,32,9,60,283,263,749,176.0,0.8699999999999966
