gameid,usd,eur,gbp,jpy,rub,date_acquired
6184,19.99,19.99,19.99,,1772.0,2025-02-22
11995,14.99,14.99,11.99,,1329.0,2025-02-22
10615,,39.99,29.99,,3545.0,2025-02-22
4969,,,,,,2025-02-22
3619,,,,,,2025-02-22
9508,,,,,,2025-02-22
7097,,,,,,2025-02-22
5907,14.99,14.99,12.49,,1329.0,2025-02-22
3747,29.99,,24.99,,,2025-02-22
3538,14.99,14.99,11.99,,1329.0,2025-02-22
2760,,,,,,2025-02-22
2820,,,,,,2025-02-22
9482,,,,,,2025-02-22
757700,,,,,,2025-02-22
1977,14.99,,11.99,,,2025-02-22
755684,4.99,4.99,4.19,,442.0,2025-02-22
5947,,,,,,2025-02-22
372601,,,,,,2025-02-22
1775,,,,,,2025-02-22
1578,9.99,,,,,2025-02-22
735538,14.99,13.99,11.99,,1284.0,2025-02-22
3463,,,,,,2025-02-22
1889,,,,,,2025-02-22
738784,19.99,19.99,16.74,,1772.0,2025-02-22
1685,29.99,29.99,24.99,,3102.0,2025-02-22
1078,4.99,4.79,3.39,,,2025-02-22
735284,9.99,9.99,8.99,,886.0,2025-02-22
746997,,,,,,2025-02-22
701603,,,,,,2025-02-22
722905,29.99,29.99,24.99,,2658.0,2025-02-22
745658,34.99,34.99,29.24,,3102.0,2025-02-22
630864,15.99,,16.69,,1772.0,2025-02-22
606387,24.99,24.99,20.99,,2215.0,2025-02-22
707443,,,,,,2025-02-22
706607,34.99,34.99,29.24,,3102.0,2025-02-22
177162,14.99,14.99,12.49,,1594.0,2025-02-22
17177,24.99,24.99,19.99,,2215.0,2025-02-22
688414,,,,,,2025-02-22
440712,2.19,1.99,1.33,,212.0,2025-02-22
727758,4.99,4.99,4.19,,442.0,2025-02-22
10562,,,,,,2025-02-22
553184,4.99,4.99,4.19,,442.0,2025-02-22
569318,2.99,2.99,2.49,,265.0,2025-02-22
5396,,,,,,2025-02-22
16452,,,,,,2025-02-22
8578,,,,,,2025-02-22
5629,,,,,,2025-02-22
2598,4.99,4.79,3.39,,,2025-02-22
3725,,,,,,2025-02-22
5579,,,,,,2025-02-22
2554,,,,,,2025-02-22
2448,,,,,,2025-02-22
742722,3.49,3.49,2.93,,309.0,2025-02-22
9118,,,,,,2025-02-22
3485,,29.99,24.99,,1444.0,2025-02-22
757515,15.99,15.99,13.24,,1417.0,2025-02-22
754488,12.49,12.49,10.49,,1107.0,2025-02-22
757706,4.99,5.19,,,442.0,2025-02-22
2249,,,,,,2025-02-22
9324,14.99,14.99,12.99,,1329.0,2025-02-22
1507,,,,,,2025-02-22
756962,4.99,4.99,4.19,,442.0,2025-02-22
767045,4.99,4.99,4.99,,442.0,2025-02-22
1467,,,,,,2025-02-22
193549,,,,,,2025-02-22
175364,,,,,,2025-02-22
182723,,,,,,2025-02-22
165563,,,,,,2025-02-22
183880,9.99,9.99,7.99,,886.0,2025-02-22
20563,19.99,,,,,2025-02-22
18848,4.99,,4.19,,442.0,2025-02-22
15064,13.49,,10.74,,1434.0,2025-02-22
13799,,,,,,2025-02-22
9851,24.99,,19.99,,,2025-02-22
1570,,,,,,2025-02-22
7117,,,,,,2025-02-22
167504,19.99,19.99,15.99,,1772.0,2025-02-22
17299,,,,,,2025-02-22
136238,,,,,,2025-02-22
5215,,,,,,2025-02-22
4935,,,,,,2025-02-22
3451,,,,,,2025-02-22
2896,,,,,,2025-02-22
2191,,,,,,2025-02-22
2261,,,,,,2025-02-22
2019,,,,,,2025-02-22
2930,,,,,,2025-02-22
2079,,,,,,2025-02-22
717969,19.99,19.99,16.24,,974.0,2025-02-22
6512,,,,,,2025-02-22
2762,,,,,,2025-02-22
2570,,19.99,,,,2025-02-22
2260,9.99,9.49,6.75,,480.0,2025-02-22
194776,14.99,14.99,12.49,,1329.0,2025-02-22
5688,14.99,14.39,9.99,,722.0,2025-02-22
3514,,,,,,2025-02-22
3409,,,,,,2025-02-22
2116,,,,,,2025-02-22
337637,24.99,,21.74,,,2025-02-22
2751,,,,,,2025-02-22
1851,9.99,,6.75,,,2025-02-22
6780,,,,,,2025-02-22
686366,,,,,,2025-02-22
1808,,,,,,2025-02-22
9168,,,,,,2025-02-22
7908,,,,,,2025-02-22
359246,,,,,,2025-02-22
333953,29.99,29.99,24.99,,2658.0,2025-02-22
671408,,,,,,2025-02-22
190807,,,,,,2025-02-22
135799,,,,,,2025-02-22
1700,,,,,,2025-02-22
1710,,,,,,2025-02-22
1274,9.99,9.99,8.99,,628.0,2025-02-22
2584,,,,,,2025-02-22
386442,14.99,,12.49,,1329.0,2025-02-22
2364,,,,,,2025-02-22
385171,29.99,29.98,24.99,,3189.0,2025-02-22
2461,24.99,,21.74,,,2025-02-22
163829,9.99,9.99,7.99,,886.0,2025-02-22
16292,29.99,29.99,24.99,,2658.0,2025-02-22
13328,14.99,14.99,11.99,,753.0,2025-02-22
11200,,,,,,2025-02-22
1377,,,,,,2025-02-22
2714,,,,,,2025-02-22
1213,,,,,,2025-02-22
668800,,,,,,2025-02-22
20711,19.99,,15.74,,,2025-02-22
672194,4.99,4.99,4.19,,442.0,2025-02-22
337822,24.99,24.99,19.99,,2215.0,2025-02-22
688467,14.99,14.99,12.49,,1329.0,2025-02-22
662436,,,,,,2025-02-22
660345,,,,,,2025-02-22
705158,,16.99,14.24,,1506.0,2025-02-22
614973,9.99,9.99,8.39,,886.0,2025-02-22
605514,9.99,9.99,8.39,,886.0,2025-02-22
1814,,,,,,2025-02-22
589329,9.99,9.99,8.39,,886.0,2025-02-22
563482,4.99,4.99,4.19,,442.0,2025-02-22
569212,14.99,14.99,12.49,,1329.0,2025-02-22
529300,7.99,7.99,6.69,,708.0,2025-02-22
653376,9.99,9.99,8.39,,886.0,2025-02-22
31625,,,,,,2025-02-22
631361,,,,,,2025-02-22
751874,24.99,24.99,,,2215.0,2025-02-22
184812,,,,,,2025-02-22
748291,3.99,3.99,3.29,,354.0,2025-02-22
743212,49.99,49.99,39.99,,3456.0,2025-02-22
5849,,,,,,2025-02-22
660188,4.99,4.99,4.19,,442.0,2025-02-22
2815,,,,,,2025-02-22
551552,9.99,9.99,8.39,,886.0,2025-02-22
5848,,,,,,2025-02-22
737243,4.99,4.99,4.99,,442.0,2025-02-22
2786,,,,,,2025-02-22
2840,,,,,,2025-02-22
7711,,,,,,2025-02-22
2787,24.99,24.99,19.99,,1284.0,2025-02-22
766493,14.99,14.99,12.49,,1329.0,2025-02-22
766245,7.99,7.99,6.69,,708.0,2025-02-22
2763,,,,,,2025-02-22
765881,11.99,11.99,9.99,,1063.0,2025-02-22
766073,6.99,6.99,5.79,,620.0,2025-02-22
765644,6.99,6.99,5.79,,620.0,2025-02-22
2785,,,,,,2025-02-22
765642,9.99,9.99,8.39,,886.0,2025-02-22
765846,19.99,19.99,16.74,,1772.0,2025-02-22
5845,,,,,,2025-02-22
765645,9.99,9.99,8.39,,886.0,2025-02-22
765589,24.99,24.99,20.99,,2215.0,2025-02-22
766121,,,,,,2025-02-22
764788,29.99,29.99,24.99,,2658.0,2025-02-22
764521,24.99,24.99,19.99,,1772.0,2025-02-22
764465,,,,,,2025-02-22
764462,,,,,,2025-02-22
764104,,,,,,2025-02-22
765171,6.99,6.99,5.79,,620.0,2025-02-22
765643,4.99,4.99,4.19,,442.0,2025-02-22
764103,,,,,,2025-02-22
763773,14.99,14.99,12.49,,1329.0,2025-02-22
765609,4.99,4.99,4.19,,442.0,2025-02-22
763623,11.99,11.99,9.99,,1063.0,2025-02-22
763422,9.99,9.99,7.99,,886.0,2025-02-22
763321,4.99,4.99,4.19,,442.0,2025-02-22
762525,29.99,29.99,24.99,,2658.0,2025-02-22
762445,9.99,9.99,8.39,,886.0,2025-02-22
764466,,,,,,2025-02-22
761174,,,,,,2025-02-22
763874,4.99,4.99,4.19,,,2025-02-22
763914,2.99,2.99,2.49,,265.0,2025-02-22
760510,9.99,9.99,8.39,,886.0,2025-02-22
764463,,,,,,2025-02-22
760511,4.99,4.99,4.19,,442.0,2025-02-22
760027,5.99,5.99,4.99,,531.0,2025-02-22
760187,39.99,39.99,34.99,,3545.0,2025-02-22
761474,6.99,6.99,5.79,,620.0,2025-02-22
760026,4.99,4.99,4.19,,442.0,2025-02-22
760328,9.99,9.99,8.39,,886.0,2025-02-22
760685,,,,,,2025-02-22
760025,9.99,9.99,8.39,,886.0,2025-02-22
759714,4.99,4.99,4.19,,442.0,2025-02-22
759551,9.99,9.99,8.39,,886.0,2025-02-22
759639,4.99,4.99,4.19,,442.0,2025-02-22
759093,,,,,,2025-02-22
759635,4.99,4.99,4.19,,442.0,2025-02-22
760084,24.99,24.99,20.99,,2215.0,2025-02-22
760459,4.99,4.99,4.19,,442.0,2025-02-22
760167,,,,,,2025-02-22
759092,,,,,,2025-02-22
759089,,,,,,2025-02-22
760008,4.99,4.99,4.19,,,2025-02-22
757707,4.99,5.19,4.19,,442.0,2025-02-22
757852,4.99,4.99,4.19,,442.0,2025-02-22
757437,9.99,9.99,8.39,,886.0,2025-02-22
759090,,,,,,2025-02-22
757384,4.49,4.49,3.79,,398.0,2025-02-22
757317,24.99,24.99,19.99,,2215.0,2025-02-22
757397,,,,,,2025-02-22
757136,4.24,4.24,3.56,,376.0,2025-02-22
757493,9.99,9.99,8.39,,886.0,2025-02-22
757018,29.99,29.99,24.99,,2658.0,2025-02-22
757039,4.99,4.99,4.19,,442.0,2025-02-22
756961,4.99,4.99,4.19,,442.0,2025-02-22
756551,39.99,39.99,33.49,,3545.0,2025-02-22
756452,19.99,19.99,16.74,,1772.0,2025-02-22
756482,11.99,11.99,9.99,,1063.0,2025-02-22
755687,,,,,,2025-02-22
757135,19.99,,16.74,,,2025-02-22
756554,5.99,5.99,4.99,,531.0,2025-02-22
755681,4.99,4.99,4.99,,442.0,2025-02-22
756274,34.99,34.99,29.24,,3102.0,2025-02-22
755680,12.99,12.99,10.49,,1151.0,2025-02-22
755679,12.99,12.99,10.49,,1151.0,2025-02-22
755862,14.99,14.99,12.49,,1329.0,2025-02-22
755678,12.99,12.99,10.49,,1151.0,2025-02-22
755685,6.99,6.99,5.79,,620.0,2025-02-22
758955,4.99,4.99,4.19,,,2025-02-22
755682,4.99,4.99,4.19,,442.0,2025-02-22
755140,,,,,,2025-02-22
755683,4.99,4.99,4.19,,442.0,2025-02-22
755120,69.99,,69.99,,6204.0,2025-02-22
755359,4.99,4.99,4.19,,,2025-02-22
755119,,,,,,2025-02-22
755358,3.49,3.49,2.93,,,2025-02-22
754673,9.99,11.99,9.99,,1063.0,2025-02-22
754742,29.99,29.99,24.99,,2658.0,2025-02-22
754641,49.99,59.99,49.99,,4431.0,2025-02-22
754638,9.99,9.99,8.39,,886.0,2025-02-22
754340,29.99,,24.99,,2658.0,2025-02-22
754317,9.99,9.99,8.39,,886.0,2025-02-22
754271,39.99,39.99,33.49,,3545.0,2025-02-22
754321,24.99,23.99,19.99,,2126.0,2025-02-22
756514,19.99,19.99,16.74,,1772.0,2025-02-22
754254,29.99,29.99,24.99,,2658.0,2025-02-22
754223,19.99,19.99,16.74,,1772.0,2025-02-22
753411,5.99,5.99,4.99,,531.0,2025-02-22
754743,7.99,7.99,6.69,,708.0,2025-02-22
753998,4.99,4.99,4.19,,442.0,2025-02-22
753410,5.99,5.99,4.99,,531.0,2025-02-22
753407,4.99,4.99,4.19,,442.0,2025-02-22
754320,4.99,4.99,4.19,,442.0,2025-02-22
753406,4.99,4.99,4.19,,442.0,2025-02-22
752866,9.99,9.99,8.39,,886.0,2025-02-22
751199,19.99,19.99,16.99,,1772.0,2025-02-22
754319,4.99,4.99,4.19,,442.0,2025-02-22
749825,,,,,,2025-02-22
753409,4.99,4.99,4.19,,442.0,2025-02-22
751923,12.49,12.49,10.49,,1107.0,2025-02-22
748479,21.99,,18.49,,1949.0,2025-02-22
750848,2.99,2.99,2.49,,265.0,2025-02-22
748147,,,,,,2025-02-22
747825,29.99,29.99,24.99,,2658.0,2025-02-22
751872,,,,,,2025-02-22
746934,24.99,24.99,20.99,,2215.0,2025-02-22
749823,4.99,4.99,4.99,,442.0,2025-02-22
746780,,,,,,2025-02-22
746295,16.99,16.99,14.24,,1506.0,2025-02-22
748664,5.24,4.49,4.41,,464.0,2025-02-22
745746,34.99,34.99,29.24,,3102.0,2025-02-22
745067,12.99,12.99,12.99,,1151.0,2025-02-22
744279,4.99,4.99,4.19,,,2025-02-22
743834,19.99,19.99,16.74,,1772.0,2025-02-22
743274,24.99,24.99,20.99,,2215.0,2025-02-22
747218,8.49,8.49,7.09,,753.0,2025-02-22
738893,59.99,59.99,49.99,,5318.0,2025-02-22
739359,9.99,,8.39,,886.0,2025-02-22
739396,49.99,59.49,47.99,,,2025-02-22
738963,24.99,24.99,20.99,,2215.0,2025-02-22
745204,19.99,19.99,16.74,,1772.0,2025-02-22
737814,39.99,39.99,34.99,,3545.0,2025-02-22
736225,12.99,11.99,10.49,,1151.0,2025-02-22
736020,14.99,14.99,11.99,,1329.0,2025-02-22
743219,11.99,9.99,8.79,,602.0,2025-02-22
739639,3.49,3.49,2.93,,309.0,2025-02-22
735371,29.99,29.99,24.99,,2658.0,2025-02-22
736893,24.99,24.99,19.99,,2215.0,2025-02-22
734200,4.99,4.99,4.19,,442.0,2025-02-22
734202,4.99,4.99,4.19,,442.0,2025-02-22
733317,29.99,29.99,24.99,,2658.0,2025-02-22
728780,14.99,14.99,12.49,,1329.0,2025-02-22
738557,,,,,,2025-02-22
728777,39.99,,34.99,,,2025-02-22
727764,4.99,4.99,4.19,,442.0,2025-02-22
726944,24.99,25.99,20.99,,,2025-02-22
733852,8.99,8.99,7.49,,797.0,2025-02-22
716105,39.99,,34.99,,,2025-02-22
711118,9.99,9.99,8.39,,886.0,2025-02-22
728781,14.99,14.99,12.49,,1329.0,2025-02-22
572742,14.99,14.99,12.49,,1329.0,2025-02-22
390740,24.99,24.99,19.99,,2215.0,2025-02-22
459209,,,,,,2025-02-22
728427,3.49,3.49,2.93,,309.0,2025-02-22
734450,11.99,11.99,9.99,,1063.0,2025-02-22
373297,39.99,39.99,34.99,,3545.0,2025-02-22
337356,,,,,,2025-02-22
190200,59.99,69.98,54.99,,,2025-02-22
665195,,,,,,2025-02-22
183807,,,,,,2025-02-22
360031,,,,,,2025-02-22
168046,39.99,39.99,34.99,,3545.0,2025-02-22
163627,14.99,,11.99,,1329.0,2025-02-22
12499,9.99,9.99,8.39,,886.0,2025-02-22
12567,,,,,,2025-02-22
581600,,,,,,2025-02-22
11683,,,,,,2025-02-22
697964,,,,,,2025-02-22
6817,,,,,,2025-02-22
5862,,,,,,2025-02-22
5859,,,,,,2025-02-22
5169,,,,,,2025-02-22
163747,,,,,,2025-02-22
14136,,,,,,2025-02-22
3895,,,,,,2025-02-22
4963,,,,,,2025-02-22
6807,,,,,,2025-02-22
2519,,,,,,2025-02-22
2750,,,,,,2025-02-22
2283,,,,,,2025-02-22
2176,,,,,,2025-02-22
5860,,,,,,2025-02-22
5855,,,,,,2025-02-22
2844,,,,,,2025-02-22
444809,19.99,19.99,16.74,,2126.0,2025-02-22
465367,19.99,19.99,16.74,,1772.0,2025-02-22
711178,4.99,4.99,4.19,,442.0,2025-02-22
634018,,,,,,2025-02-22
504484,4.99,4.99,4.19,,442.0,2025-02-22
439625,14.99,13.99,12.99,,1487.0,2025-02-22
2893,9.99,9.49,6.75,,480.0,2025-02-22
442547,39.99,39.99,31.99,,3545.0,2025-02-22
2474,14.99,14.39,9.99,,,2025-02-22
1082,,,,,,2025-02-22
1371,,,,,,2025-02-22
1340,9.99,9.49,6.75,,,2025-02-22
2106,39.99,39.99,32.98,,3545.0,2025-02-22
6499,14.99,14.99,11.99,,1594.0,2025-02-22
6879,,,,,,2025-02-22
10772,24.99,24.99,19.99,,2215.0,2025-02-22
7407,,,,,,2025-02-22
6511,,,,,,2025-02-22
1250,,,,,,2025-02-22
1704,,,,,,2025-02-22
374019,14.99,14.99,12.49,,1594.0,2025-02-22
329378,3.99,3.99,3.34,,354.0,2025-02-22
6953,,,,,,2025-02-22
6951,,,,,,2025-02-22
431044,14.99,14.99,12.49,,1594.0,2025-02-22
193988,19.99,19.99,16.74,,2126.0,2025-02-22
16763,9.99,9.99,7.99,,886.0,2025-02-22
181958,29.99,29.99,24.99,,2658.0,2025-02-22
189102,7.99,6.98,6.39,,849.0,2025-02-22
189157,19.99,19.99,16.74,,1772.0,2025-02-22
373985,19.99,19.99,16.74,,1772.0,2025-02-22
191714,39.99,39.99,34.99,,3545.0,2025-02-22
184998,24.99,24.99,20.99,,2215.0,2025-02-22
16740,,,,,,2025-02-22
193505,14.99,14.99,12.49,,1329.0,2025-02-22
188519,14.99,14.99,12.49,,1329.0,2025-02-22
16215,,,,,,2025-02-22
16557,7.99,6.98,6.39,,849.0,2025-02-22
16212,,,,,,2025-02-22
15680,,,,,,2025-02-22
16549,7.99,6.98,6.39,,849.0,2025-02-22
3714,,,,,,2025-02-22
2623,,,,,,2025-02-22
9136,,,,,,2025-02-22
3379,,,,,,2025-02-22
2562,,,,,,2025-02-22
8429,,,,,,2025-02-22
16628,,,,,,2025-02-22
640487,19.99,19.99,16.74,,1772.0,2025-02-22
3504,,,,,,2025-02-22
3668,14.99,,11.99,,1329.0,2025-02-22
2580,,,,,,2025-02-22
636686,12.49,12.49,10.49,,1107.0,2025-02-22
638312,12.49,12.49,10.49,,1107.0,2025-02-22
637402,,,,,,2025-02-22
636701,19.99,19.99,16.74,,,2025-02-22
461588,,,,,,2025-02-22
1872,,,,,,2025-02-22
639412,9.99,9.99,8.39,,886.0,2025-02-22
2298,,,,,,2025-02-22
638491,4.29,,3.59,,380.0,2025-02-22
6813,,,,,,2025-02-22
727135,17.99,17.99,14.99,,1598.0,2025-02-24
747995,4.79,4.79,3.99,,426.0,2025-02-24
749026,14.99,14.99,12.49,,1332.0,2025-02-24
704802,,,,,,2025-02-24
748541,19.99,19.99,16.74,,1776.0,2025-02-24
750229,3.49,3.49,2.93,,,2025-02-24
727440,17.99,17.99,14.99,,1598.0,2025-02-24
749821,3.99,3.99,3.29,,354.0,2025-02-24
747223,0.99,0.99,0.79,,88.0,2025-02-24
1253,19.99,19.99,15.99,,1776.0,2025-02-24
749824,11.99,11.99,9.99,,1065.0,2025-02-24
747236,7.99,7.99,6.69,,710.0,2025-02-24
749025,9.99,9.99,8.39,,888.0,2025-02-24
748280,,,,,,2025-02-24
717296,14.99,14.99,12.49,,1332.0,2025-02-24
750970,4.99,4.99,4.19,,443.0,2025-02-24
726024,3.99,3.99,3.29,,354.0,2025-02-24
717134,11.99,11.99,11.99,,1065.0,2025-02-24
747222,19.99,19.99,16.74,,1776.0,2025-02-24
749330,4.99,4.99,4.19,,443.0,2025-02-24
716026,24.99,24.99,20.99,,2220.0,2025-02-24
693001,109.99,59.99,49.99,,,2025-02-24
714317,4.99,4.99,4.19,,,2025-02-24
748795,12.99,12.99,10.74,,1154.0,2025-02-24
722997,19.99,19.99,16.74,,1776.0,2025-02-24
374020,21.49,21.49,17.99,,2290.0,2025-02-24
626678,4.99,4.99,4.19,,443.0,2025-02-24
726851,19.99,19.99,16.74,,1776.0,2025-02-24
653553,8.49,8.49,7.09,,754.0,2025-02-24
747494,5.99,5.99,5.99,,532.0,2025-02-24
456131,29.99,29.99,29.99,,2664.0,2025-02-24
717252,24.99,24.99,20.99,,2220.0,2025-02-24
703642,4.99,4.99,4.19,,443.0,2025-02-24
716287,24.99,24.99,20.99,,2220.0,2025-02-24
689933,4.99,4.99,4.19,,443.0,2025-02-24
716357,8.99,8.99,7.49,,799.0,2025-02-24
707197,4.99,4.99,4.19,,443.0,2025-02-24
708080,4.99,4.99,4.19,,443.0,2025-02-24
597922,,,,,,2025-02-24
713121,4.99,4.99,4.19,,443.0,2025-02-24
713122,9.99,9.99,8.39,,888.0,2025-02-24
715064,39.99,39.99,34.99,,3553.0,2025-02-24
713783,4.99,4.99,4.19,,443.0,2025-02-24
713027,,31.99,,,,2025-02-24
712187,4.99,4.99,4.19,,443.0,2025-02-24
712188,4.99,4.99,4.19,,443.0,2025-02-24
723180,4.99,4.89,4.99,,417.0,2025-02-24
653531,,,,,,2025-02-24
1582,,,,,,2025-02-24
745830,4.99,4.99,4.19,,,2025-02-24
745401,39.99,39.99,34.99,,,2025-02-24
736287,4.99,4.99,4.19,,,2025-02-24
746777,29.99,29.99,24.99,,2664.0,2025-02-24
746658,11.99,11.99,9.99,,1065.0,2025-02-24
743687,,,,,,2025-02-24
746281,4.99,4.99,4.19,,,2025-02-24
744426,9.99,9.99,8.39,,888.0,2025-02-24
743836,9.99,9.99,8.39,,888.0,2025-02-24
742669,24.99,24.99,20.99,,2220.0,2025-02-24
667238,4.99,4.99,4.19,,443.0,2025-02-24
745756,19.99,19.49,16.74,,657.0,2025-02-24
742754,29.99,29.99,24.99,,2664.0,2025-02-24
738556,,,,,,2025-02-24
170347,19.99,19.99,15.99,,1776.0,2025-02-24
739473,4.99,4.99,4.19,,443.0,2025-02-24
745398,14.99,14.99,12.49,,1021.0,2025-02-24
169268,4.79,,3.99,,,2025-02-24
743677,39.99,39.99,34.99,,2753.0,2025-02-24
739362,14.99,14.99,12.49,,1332.0,2025-02-24
746250,2.99,2.99,2.51,,266.0,2025-02-24
702268,4.99,4.99,4.19,,443.0,2025-02-24
739402,4.99,4.99,4.19,,,2025-02-24
739409,9.99,9.99,8.39,,888.0,2025-02-24
738595,11.99,11.99,9.99,,1065.0,2025-02-24
492777,49.99,49.99,41.74,,4441.0,2025-02-24
738929,14.99,14.99,11.99,,1332.0,2025-02-24
712955,9.99,9.99,8.39,,888.0,2025-02-24
746657,9.99,9.99,8.39,,888.0,2025-02-24
184897,6.99,6.99,5.79,,745.0,2025-02-24
15358,14.99,14.99,11.99,,1332.0,2025-02-24
717928,7.49,7.49,6.29,,665.0,2025-02-24
667239,4.99,4.99,4.19,,443.0,2025-02-24
718344,3.99,3.99,3.29,,354.0,2025-02-24
719911,17.99,17.99,14.99,,1598.0,2025-02-24
717719,4.99,4.99,4.99,,443.0,2025-02-24
718031,11.99,11.99,9.99,,1065.0,2025-02-24
592428,49.99,49.99,41.74,,4441.0,2025-02-24
598418,,,,,,2025-02-24
712622,19.99,19.99,16.99,,1776.0,2025-02-24
712983,19.99,19.99,16.74,,1776.0,2025-02-24
712618,4.99,4.99,4.19,,443.0,2025-02-24
738287,4.24,4.24,3.56,,377.0,2025-02-24
736226,9.99,9.99,8.39,,888.0,2025-02-24
735766,29.99,29.99,24.99,,2664.0,2025-02-24
734203,8.99,8.99,7.49,,799.0,2025-02-24
735971,9.99,9.99,8.39,,888.0,2025-02-24
733784,49.99,49.99,44.99,,,2025-02-24
735789,19.99,19.99,16.74,,1776.0,2025-02-24
738273,,,,,,2025-02-24
730871,49.99,49.99,44.9,,3464.0,2025-02-24
731959,4.99,4.99,4.19,,,2025-02-24
733893,19.99,19.99,16.74,,1776.0,2025-02-24
730975,,,,,,2025-02-24
737242,5.99,5.99,5.99,,532.0,2025-02-24
736228,6.99,6.99,5.79,,621.0,2025-02-24
733567,24.99,20.99,19.74,,2220.0,2025-02-24
334407,29.99,29.99,24.99,,2664.0,2025-02-24
733346,19.99,19.99,16.74,,1776.0,2025-02-24
730772,24.99,24.49,20.99,,976.0,2025-02-24
407976,49.99,49.99,41.74,,4441.0,2025-02-24
738075,29.99,29.99,24.99,,2664.0,2025-02-24
1852,,,,,,2025-02-24
731958,4.99,4.99,4.19,,443.0,2025-02-24
737542,39.99,39.99,34.99,,,2025-02-24
752820,4.99,4.99,4.19,,443.0,2025-02-24
424153,9.99,9.99,7.99,,888.0,2025-02-24
712587,17.99,17.99,14.99,,1598.0,2025-02-24
712184,2.99,2.99,2.49,,266.0,2025-02-24
712438,,,,,3553.0,2025-02-24
712183,17.99,17.99,14.99,,1598.0,2025-02-24
711995,24.99,24.99,20.99,,2220.0,2025-02-24
635481,49.99,49.99,42.99,,2043.0,2025-02-24
711824,14.99,14.99,12.99,,1332.0,2025-02-24
711783,9.99,9.99,8.39,,888.0,2025-02-24
711178,4.99,4.99,4.19,,443.0,2025-02-24
711180,24.99,24.99,20.99,,2220.0,2025-02-24
711176,12.99,12.99,10.74,,1154.0,2025-02-24
504484,4.99,4.99,4.19,,443.0,2025-02-24
735592,4.99,4.99,4.19,,443.0,2025-02-24
716072,4.99,4.99,4.19,,443.0,2025-02-24
476540,4.99,4.99,4.19,,443.0,2025-02-24
572596,4.99,4.99,4.19,,443.0,2025-02-24
659315,3.49,3.49,2.93,,310.0,2025-02-24
634992,,,,,,2025-02-24
711179,4.99,4.99,4.19,,443.0,2025-02-24
619081,49.99,49.99,41.74,,4441.0,2025-02-24
728778,24.99,22.99,20.99,,2220.0,2025-02-24
730960,49.99,39.99,39.99,,4441.0,2025-02-24
708332,,,,,,2025-02-24
706925,10.49,10.49,8.79,,932.0,2025-02-24
708524,9.99,9.99,8.39,,888.0,2025-02-24
727843,3.99,3.99,3.29,,354.0,2025-02-24
701729,59.99,69.99,59.99,,5330.0,2025-02-24
700322,24.99,24.99,20.99,,2220.0,2025-02-24
706616,9.99,9.99,8.39,,888.0,2025-02-24
706615,5.99,5.99,4.99,,532.0,2025-02-24
706771,29.99,29.99,24.99,,2664.0,2025-02-24
700349,,,,,,2025-02-24
705867,19.99,19.99,16.74,,1776.0,2025-02-24
701886,19.99,19.99,16.74,,1776.0,2025-02-24
705034,,,,,,2025-02-24
752774,2.99,2.99,2.49,,266.0,2025-02-24
708775,4.99,4.99,4.19,,,2025-02-24
692773,24.99,,21.74,,,2025-02-24
403780,5.99,5.99,4.49,,532.0,2025-02-24
330027,24.99,24.99,19.99,,2664.0,2025-02-24
387878,5.99,5.99,4.49,,532.0,2025-02-24
525234,7.99,7.99,6.49,,710.0,2025-02-24
620544,19.99,17.99,15.49,,1199.0,2025-02-24
708681,39.99,39.99,34.99,,,2025-02-24
708349,19.99,19.99,16.74,,1776.0,2025-02-24
708312,4.99,4.99,4.19,,443.0,2025-02-24
707936,29.99,39.99,34.99,,3553.0,2025-02-24
707377,4.99,4.99,4.19,,443.0,2025-02-24
707376,,,,,,2025-02-24
707196,29.99,,24.99,,,2025-02-24
707195,5.99,5.99,4.99,,532.0,2025-02-24
706840,24.99,24.99,20.99,,2220.0,2025-02-24
706871,4.99,4.99,4.19,,443.0,2025-02-24
706768,19.99,19.99,16.74,,1776.0,2025-02-24
478064,9.99,9.99,7.99,,888.0,2025-02-24
706613,24.99,24.99,20.99,,2220.0,2025-02-24
706612,19.99,19.99,16.74,,1776.0,2025-02-24
706182,2.74,2.74,2.3,,243.0,2025-02-24
705976,,,,,,2025-02-24
705375,4.99,4.99,4.99,,443.0,2025-02-24
649233,69.99,69.99,59.98,,6218.0,2025-02-24
705006,39.99,39.99,33.49,,3553.0,2025-02-24
705010,11.99,11.99,9.99,,1065.0,2025-02-24
704757,14.99,14.99,12.49,,1332.0,2025-02-24
704774,7.99,7.99,6.69,,710.0,2025-02-24
701824,14.99,14.99,12.49,,1332.0,2025-02-24
700852,9.99,9.99,8.39,,888.0,2025-02-24
700309,19.49,19.49,16.24,,,2025-02-24
700236,18.99,18.99,15.74,,1687.0,2025-02-24
694332,9.99,9.99,8.39,,888.0,2025-02-24
699762,9.99,9.99,8.39,,888.0,2025-02-24
659058,9.99,9.99,8.39,,888.0,2025-02-24
694331,9.99,9.99,8.39,,888.0,2025-02-24
693026,24.99,24.99,20.99,,2220.0,2025-02-24
695833,23.99,23.99,19.99,,2131.0,2025-02-24
696618,9.99,9.99,8.39,,888.0,2025-02-24
697783,24.99,24.99,20.99,,,2025-02-24
694722,24.99,24.99,20.99,,2220.0,2025-02-24
694312,7.99,7.99,6.99,,710.0,2025-02-24
696258,11.99,11.99,9.99,,1065.0,2025-02-24
