gameid,title,developers,publishers,genres,supported_languages,release_date
10761,Fallout 4,['Bethesda Game Studios'],['Bethesda Softworks'],['Role-Playing Games (RPG)'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Chinese (simplified)', 'Polish']",2015-11-10
10602,Assassin's Creed Syndicate,['Ubisoft Quebec'],['Ubisoft'],"['Action', 'Adventure']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",2015-10-23
400120,The Messenger,['Sabotage'],['Devolver Digital and Croteam'],['Indie'],,2020-06-25
9030,Devil May Cry 4 Special Edition,"['CAPCOM Co.', 'LTD.']","['CAPCOM Co.', 'LTD.']","['Action', 'Adventure']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Chinese (simplified)']",2015-06-23
10947,The Incredible Adventures of Van Helsing,['NeocoreGames'],['NeocoreGames'],"['Action', 'Adventure', 'Role-Playing Games (RPG)']","['French', 'Spanish', 'German', 'Italian', 'Russian', 'Polish', 'Portuguese (Brazil)']",2015-12-01
14064,Dogos,['OPQAM'],['INTERNET URL S.A.'],['shooter'],['Spanish'],2016-09-07
14109,Jotun: Valhalla Edition,['Thunder Lotus Games'],['Thunder Lotus Games'],"['Action', 'Adventure']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Polish', 'Portuguese (Brazil)']",2016-09-09
10851,Mitsurugi Kamui Hikae,['Zenith Blue'],['AGM PLAYISM'],"['Action', 'Adventure']",['Japanese'],2016-02-16
14176,BioShock 2,['digital extremes'],['2K Games'],['shooter'],"['Japanese', 'French', 'Spanish', 'German', 'Italian']",2016-09-13
10876,Rock Zombie,['Quaternion Studio'],['EnjoyUp Games S.L.'],"['Action', 'Adventure']",,2015-12-04
8867,BLAZBLUE CHRONOPHANTASMA EXTEND,['Arc System Works Co.'],['aksys games'],"['Action', 'Adventure', 'fighting']","['Japanese', 'Korean', 'Chinese (simplified)']",2015-06-30
399378,West of Dead,['Upstream Arcade'],['Raw Fury'],['Indie'],,2020-06-18
399415,West of Dead,['Upstream Arcade'],['Raw Fury'],['Indie'],,2020-06-18
14197,Mount & Blade: Warband,['TaleWorlds Entertainment'],['paradox interactive'],"['Action', 'Adventure', 'Role-Playing Games (RPG)']","['French', 'Spanish', 'German']",2016-09-16
7416,Assassin's Creed Rogue,['Ubisoft'],['Ubisoft'],"['Action', 'Adventure']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Polish']",2014-11-11
14157,Dead Rising,['QLOC'],['Capcom'],"['Action', 'Adventure']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian']",2016-09-13
664326,SKELER BOY,['MANIAC BOY STUDIO'],['Ratalaika Games'],['Adventure'],,2024-05-31
637219,Fall of the New Age - Collectors Edition,['Joindots'],['Joindots'],"['Adventure', 'Point & Click']",,2023-12-07
662578,Ario,['Vata Games'],['Artax Games'],['Platformer'],,2024-03-28
665210,Greed 2: Forbidden Experiments,['Joindots'],['Joindots'],"['Adventure', 'Point & Click']",,2024-04-04
6803,francetv pluzz,['France Télévisions'],['France Télévisions'],['Video'],,2013-11-22
14122,The Witness,['Thekla Inc.'],['Thekla Inc.'],['puzzle'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Korean', 'Chinese (simplified)', 'Swedish', 'Polish', 'Portuguese (Brazil)']",2016-09-13
5988,Earth Defense Force 2025,['SANDLOT'],['D3Publisher of America Inc.'],"['Action', 'Adventure', 'shooter']",,2019-08-27
392997,Georifters,['Busy Toaster'],['Busy Toaster'],['Adventure'],,2020-05-28
14082,Awesomenauts Assemble!,['Ronimo Games'],['Ronimo Games'],['Multi-player Online Battle Arena'],"['French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Portuguese (Brazil)']",2016-09-07
10877,Unepic,['Francisco Téllez de Meneses'],['Francisco Téllez de Meneses'],"['Action', 'Adventure', 'platformer', 'Role-Playing Games (RPG)']","['French', 'Spanish', 'German', 'Italian', 'Russian', 'Portuguese (Brazil)']",2016-01-08
4999,Thunder Wolves,['Most Wanted Entertainment'],['Nordic Games'],"['Action', 'Adventure', 'Racing', 'shooter', 'Flying']",,2013-06-12
4989,Fireburst,['exDream'],['Bigben Interactive'],"['Racing', 'Flying']","['French', 'Spanish', 'German', 'Italian']",2013-06-14
183832,Tropico 6,['Limbic Entertainment GmbH'],['Kalypso Media Digital'],['strategy'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)']",2019-09-27
392792,"Warhammer 40,000: Mechanicus",['Bulwark Studios'],['Kasedo Games'],['strategy'],"['French', 'Spanish', 'German', 'Russian', 'Chinese (simplified)']",2020-07-17
399824,REZ PLZ,['Long Neck Games'],['Graffiti Games'],['Adventure'],,2020-07-15
399408,Night Call,['Black Muffin'],['Raw Fury'],['Simulation'],,2020-06-24
2848,WARP,['Trapdoor'],['Electronic Arts'],"['Action', 'Adventure', 'platformer', 'puzzle']",,2012-02-15
3851,Serious Sam Double D XXL,"[""Mommy's Best Games""]",['Devolver Digital and Croteam'],['shooter'],"['French', 'Spanish', 'German', 'Italian']",2013-02-20
2826,The Simpsons Arcade,['Backbone Entertainment'],['Konami Digital Entertainment'],['Classics'],"['French', 'Spanish', 'German', 'Italian']",2012-02-03
662313,Ato,['Tiny Warrior Games'],['Tiny Warrior Games'],['Action-Adventure'],,2024-04-11
640276,Top Racer Collection,,,,,2024-03-07
636726,Everdream Valley,['Mooneaters'],['Untold Tales'],"['Simulation', 'Open World']",,2023-12-15
638223,Speed Crew,['Wild Fields'],['Wild Fields'],['Party'],,2024-01-31
661720,Terra Memoria,['La Moutarde'],['Dear Villagers'],"['Role Playing', 'Turn Based']",,2024-03-27
637521,Guts 'n Grunts,['Cascadia Games'],['Cascadia Games'],['Run & Gun'],,2024-01-05
637183,Jinshin,['EXE-CREATE'],['KEMCO'],"['Role Playing', 'Turn Based']",,2023-12-22
6423,Peggle 2,['PopCap Games'],['Electronic Arts'],"['puzzle', 'Family']","['French', 'Spanish', 'German', 'Italian']",2013-12-09
641822,Food Truck Simulator,"['Drago Entertainment', 'Ultimate Games']",['Ultimate Games'],['Simulation'],,2024-01-16
6794,FXNOW,['FX Networks'],['FX Networks'],['Video'],,2013-11-22
6793,Amazon Instant Video,['Amazon'],['Amazon'],['Video'],,2013-11-22
6787,ESPN,['SEG'],['SEG'],['Video'],,2013-11-22
664414,Metro Simulator 2,"['KishMish Games', '100 Games']",['Ultimate Games'],['Simulation'],,2024-04-24
640638,Creatura,['Koksny'],['FreeMind'],['Simulation'],,2024-01-12
638074,The Spy Who Shot Me,['Retro Army'],['PixelHeart'],['First Person Shooter'],,2024-01-04
6805,Demand 5,['Channel 5 Broadcasting'],['Channel 5 Broadcasting'],['Video'],,2013-11-22
664915,Rainbow Cotton,"['SUCCESS', 'Kritzelkratz 3000']",['ININ Games'],"['Third Person Shooter', 'On Rails']",,2024-05-09
639080,Go Mecha Ball,['Whale Peak Games'],['Super Rare Games'],"['Roguelite', ""Shoot 'em up""]",,2024-01-25
664490,Jorel’s Brother and The Most Important Game of the Galaxy Complete Edition,,,,,2024-04-10
640114,Popcorn Rocket,['Battle Geek Plus'],['Battle Geek Plus'],"[""Shoot 'em up""]",,2024-01-10
636728,Raccoo Venture,['Diego Ras'],['QUByte Interactive'],['Platformer'],,2023-12-14
4837,THE SIMS MEDIEVAL,['EA India'],['Electronic Arts'],['Simulation'],,2013-03-26
14267,LASTFIGHT,['Piranaking'],['Piranaking'],['fighting'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Portuguese (Brazil)']",2016-09-20
10928,Handball 16,['Eko Software'],['Bigben Interactive'],['sports'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Korean', 'Chinese (simplified)', 'Swedish', 'Polish', 'Portuguese (Brazil)']",2015-11-27
6365,Trials Fusion,['Redlynx'],['Ubisoft'],"['Racing', 'Flying']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian']",2014-04-16
4821,Giana Sisters: Twisted Dreams,['Black Forest Games'],['Black Forest Games'],"['Action', 'Adventure', 'platformer', 'Classics']",,2013-03-20
2608,Rotastic,['Dancing Dots'],['focus home interactive'],"['Action', 'Adventure', 'platformer', 'Family']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean']",2013-03-19
10935,Starpoint Gemini 2,['Little Green Men Games'],['Iceberg Interactive'],"['Action', 'Adventure', 'strategy', 'Simulation', 'Racing', 'Role-Playing Games (RPG)', 'Flying']",,2015-12-11
665078,Lunar Axe,,,,,2024-04-18
14159,Pro Evolution Soccer 2017,['Konami Digital Entertainment'],['Konami Digital Entertainment'],['sports'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Korean', 'Chinese (simplified)', 'Swedish', 'Portuguese (Brazil)']",2016-09-15
6763,Putty Squad,['System 3'],['System 3'],['platformer'],"['French', 'Spanish', 'German', 'Italian']",2014-06-25
7159,MTV,['Viacom International'],['Viacom International'],['Video'],,2014-08-19
8399,ABC News,['ABC News'],['ABC News'],['Video'],,2015-02-19
6661,Blood of the Werewolf,['Scientifically Proven'],['Midnight City'],['platformer'],,2014-06-11
6800,VUDU Movies & TV,['VUDU'],['VUDU'],['Video'],,2013-11-22
5866,The Amazing Spider-Man,['Beenox'],['Activision'],['Adventure'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)']",2012-06-29
6783,Machinima,['Machinima'],['Machinima'],['Video'],,2013-11-22
7830,Atari: Game Over,['Microsoft'],['Microsoft'],['Video'],,2014-11-20
4861,Ms. Splosion Man,['Twisted Pixel Games'],['Microsoft Studios'],['Indie'],,2011-07-13
3996,Real Soccer 2013,['Gameloft'],['Gameloft'],"['Sports', 'Football']",,2013-03-06
6828,Bonnaroo,['Xbox Game Studios'],['Microsoft Studios'],['Video'],,2014-09-04
6804,The CW,['The CW Network'],['The CW Network'],['Video'],,2013-11-22
6819,MLB.TV,['MLB'],['MLB'],['sports'],,2014-03-27
6802,Redbox Instant by Verizon,['Verizon and Redbox Digital Entertainment Services'],['Verizon and Redbox Digital Entertainment Services'],['Video'],,2013-12-04
6788,FOX NOW,['Fox Broadcasting'],['Fox Broadcasting'],['Video'],,2013-11-22
6808,Univision Deportes,['Univision Deportes'],['Univision Deportes'],['Video'],,2013-12-10
6785,Hulu Plus,['Hulu'],['Hulu'],['Video'],,2013-11-22
2707,MLB BOBBLEHEAD BATTLE,['Konami Digital Entertainment'],['Konami Digital Entertainment Inc.'],['sports'],['Japanese'],2011-09-28
6212,Skydive,,,['sports'],"['French', 'Spanish', 'German', 'Italian', 'Russian']",2014-03-14
661612,Planet Zoo: Console Edition,['Frontier Developments'],['Frontier Developments'],"['Simulation', 'Management']",,2024-03-26
642868,Tools Up - Ultimate Edition,['The Knights of Unity'],['Untold Tales'],['Party'],,2024-01-05
664526,GRAPPIN,['POLYLABO'],['POLYLABO'],['Adventure'],,2024-06-07
7820,niconico,['Dwango'],['Dwango'],['Video'],,2014-11-20
637519,Cookie Cutter,,,,,2023-12-14
6797,tenplay,['Network Ten'],['Network Ten'],['Video'],,2013-11-22
459988,SHINRAI - Broken Beyond Despair,['Gosatsu Visual Novels'],['Ratalaika Games'],['Visual Novel'],,2021-10-29
461862,The Dark Pictures Anthology: House of Ashes,['Supermassive Games'],['Bandai Namco Entertainment'],['Adventure'],,2021-10-22
460116,Black Widow: Recharged,"['Adamvision Studios', 'SneakyBox Studios']",['Atari'],"[""Shoot 'em up""]",,2021-10-28
460212,VirtuaVerse,['Theta Division'],['Blood Music'],"['Adventure', 'Point & Click']",,2021-10-28
462426,Nowhere Girl,['Trainwreck Studios'],['Penguin Pop Games'],['Visual Novel'],,2021-10-27
462334,Hermitage: Strange Case Files,['Arrowiz'],['Giiku Games'],['Visual Novel'],,2021-10-26
462444,Zombie Hill Racing,['Inlogic Software'],['Inlogic Software'],['Action'],,2021-10-27
456855,Evertried,['Lunic Games'],['DANGEN Entertainment'],"['Strategy', 'Turn Based']",,2021-10-21
462368,Cyanide & Happiness - Freakpocalypse (Episode 1),"['Explosm', 'Skeleton Crew Studios']",['Serenity Forge'],"['Adventure', 'Point & Click']",,2021-10-26
462427,FATAL FRAME: Maiden of Black Water,['KOEI TECMO'],['KOEI TECMO'],['Survival Horror'],,2021-10-28
461727,Skul: The Hero Slayer,"['SouthPAW Games', 'BlitWorks']",['Neowiz'],"['Platformer', 'Roguelite']",,2021-10-21
452352,NASCAR 21: Ignition,['Motorsport Games'],['Motorsport Games'],"['Simulation Racing', 'Automobile', 'Sports']",,2021-10-28
461671,Lucid Cycle,"['Tonguc Bodur', 'eastasiasoft']",['eastasiasoft'],['Adventure'],,2021-10-27
460439,Harvest Life,['Joindots'],['Joindots'],"['Simulation', 'Management']",,2021-10-22
458349,Death Park 2,['Euphoria Games'],['EpiXR Games'],['Survival Horror'],,2021-10-27
461255,Bloodshore,"['Good Gate Media', 'Wales Interactive', 'Wayout Pictures', 'Posterity Entertainment']",['Wales Interactive'],['Visual Novel'],,2021-11-03
460549,The Solitaire Conspiracy,['Bithell Games'],['Ant Workshop'],['Card & Board'],,2021-11-03
452933,Murder Diaries 2,['EpiXR Games'],['EpiXR Games'],['Adventure'],,2021-10-22
460197,Demon Turf,['Fabraz'],"['Playtonic Friends', 'Nighthawk Interactive']",['Platformer'],,2021-11-04
2615,Dead Rising 2: Off the Record,['Capcom Game Studio Vancouver'],['Capcom'],"['Action', 'Adventure']","['Japanese', 'French', 'Spanish', 'Italian', 'Korean']",2016-09-13
1149,SoulCalibur IV,['Namco Bandai Games'],['BANDAI NAMCO Games'],"['Action', 'Adventure', 'fighting']","['Japanese', 'Spanish', 'German', 'Italian']",2008-08-01
459210,AlphaLink,['Black Hive Media'],['Black Hive Media'],['Platformer'],,2021-09-30
459001,Immortus Temporus,"['Khud0', 'eastasiasoft']",['eastasiasoft'],['Puzzle'],,2021-10-13
457358,Asdivine Saga,['EXE-CREATE'],['KEMCO'],"['Role Playing', 'Turn Based']",,2021-09-30
457625,Takorita Meets Fries,['ROSEVERTE'],['Ratalaika Games'],['Visual Novel'],,2021-10-01
456047,Sheepo,['Kyle Thompson'],['Top Hat Studios'],"['Platformer', 'Metroidvania']",,2021-10-20
456853,UNSIGHTED,['Studio Pixel Punk'],['Humble Games'],"['Action-Adventure', 'Metroidvania']",,2021-09-30
456423,Catty & Batty: The Spirit Guide,['Philipp Lehner'],['Sometimes You'],['Puzzle'],,2021-10-13
456424,Catty & Batty: The Spirit Guide,['Philipp Lehner'],['Sometimes You'],['Puzzle'],,2021-10-13
458427,Underland,['Minicactus Games'],['QUByte Interactive'],['Puzzle'],,2021-09-30
458758,BPM: Bullets Per Minute,['Awe Interactive'],['Playtonic Friends'],"['First Person Shooter', 'Roguelite', 'Music & Rhythm']",,2021-10-05
458236,Medieval Dynasty,['Render Cube'],['Toplitz Productions'],"['Survival', 'Open World', 'Management']",,2022-10-06
157040,Madden NFL 19,['EA Orlando'],['Electronic Arts'],"['Sports', 'American Football']",,2018-08-10
458707,Nickelodeon All-Star Brawl,"['Fair Play Labs', 'Ludosity']",['GameMill Entertainment'],['Fighting'],,2021-10-05
451758,Harvest Moon: One World,"['Appci', 'Natsume']",['Natsume'],"['Simulation', 'Management']",,2021-09-28
458163,Sable,['Shedworks'],['Raw Fury'],"['Adventure', 'Open World']",,2021-09-23
458239,Tainted Grail: Conquest,['Awaken Realms Digital'],['Awaken Realms Digital'],"['Roguelite', 'Collectable Card Game', 'Card & Board']",,2021-09-23
457460,Aeon Drive,['2Awesome Studio'],['Critical Reflex'],['Platformer'],,2021-09-30
456425,Space Revenge,['Eskema Games'],['JanduSoft'],"[""Shoot 'em up""]",,2021-10-01
7378,Comedy Central,['Viacom International'],['Viacom International'],['Video'],,2014-09-23
461874,Tinytopia,,,,,2021-10-20
10566,NBC,['NBC Universal Media'],['NBC Universal Media'],['Video'],,2015-10-20
5865,Xbox 360 Team,['Xbox Game Studios'],['Microsoft Studios'],,,2012-10-23
750753,Tri Breaker: A Sacred Symbols Odyssey,['Lillymo Games'],['Lillymo Games'],['Action'],,2024-12-12
638108,Dungeons of Sundaria,['Industry Games'],['Industry Games'],"['Action-RPG', 'Role Playing']",,2023-12-12
640201,This Bed We Made,['Lowbirth Games'],['Lowbirth Games'],['Adventure'],,2023-12-20
6784,CANAL+ / CANALSAT,['Canal+'],['Canal+'],['Video'],,2013-11-22
7009,Verizon FiOS,['Verizon'],['Verizon'],['Video'],,2014-07-31
638525,GNOSIA,['Petit Depotto'],['PLAYISM'],['Visual Novel'],,2023-12-14
6826,NOW TV,['Sky'],['Sky'],['Video'],,2014-12-02
14271,Tani Masaki's Golfercise,['East Field'],['East Field'],['sports'],,2016-08-31
638520,BLUE PROTOCOL,['Bandai Namco Online'],['Bandai Namco Entertainment'],"['Action-RPG', 'Role Playing', 'MMO']",,2023-12-13
7519,Ludo,['France Télévisions'],['France Télévisions'],"['Video', 'Family']",,2014-10-14
6815,RTVE.es A la Carta,['Corporación de RTVE'],['Corporación de RTVE'],['Video'],,2013-11-22
6801,4oD,['Channel 4 Television'],['Channel 4'],['Video'],,2013-11-22
8699,NAT GEO TV,['National Geographic Channels'],['National Geographic Channels'],['Video'],,2015-03-31
7050,STARZ Play,['Starz Entertainment'],['Starz Entertainment'],['Video'],,2015-01-06
6806,Telecine Play,['Globosat'],['Globosat'],['Video'],,2013-11-25
7515,WATCHEVER,['WATCHEVER'],['WATCHEVER'],['Video'],,2014-08-05
6823,Quickflix,['Quickflix'],['Quickflix'],['Video'],,2014-05-20
6811,6play M6,['M6 Web'],['M6 Web'],['Video'],,2013-12-17
7985,Atresplayer,['Antena 3 Multimedia'],['Antena 3 Multimedia'],['Video'],,2014-12-09
5844,Xbox 360 Team,['Xbox Game Studios'],['Microsoft Studios'],,,2012-10-23
5846,Xbox 360 Team,['Xbox Game Studios'],['Microsoft Studios'],,,2012-10-23
6821,CBC,['CBC'],['CBC'],['Video'],,2013-12-17
751069,Dreamland Farm,['RedDeerGames'],['RedDeerGames'],['Management'],,2024-11-27
6814,Azteca,['Azteca'],['Azteca'],['Video'],,2013-12-20
749234,Kiting Cat (Windows),['AFIL Games'],['AFIL Games'],['Puzzle'],,2024-12-26
749193,ReactorX 3,['Lovixsama'],['TERNOX'],['Puzzle'],,2024-11-28
748976,Tap Wizard 2,"['TopCog', 'Ultimate Games']",['Ultimate Games'],,,2025-01-07
748367,Tribe: Primitive Builder,"['Baked Games', 'Space Boat Studios', 'Console Labs']",['PlayWay'],['Survival'],,2024-11-27
749042,Kiting Cat,['AFIL Games'],['AFIL Games'],['Puzzle'],,2024-12-26
749498,Beyond Doors,['Old School Vibes'],['Old School Vibes'],['Platformer'],,2024-11-25
750791,ReactorX 3,['Lovixsama'],['TERNOX'],['Puzzle'],,2024-11-28
748454,Big Helmet Heroes,['Exalted Studio'],['Dear Villagers'],,,2025-02-06
747992,Apex Heroines,['XIAOXIAO STUDIO'],['Happy Player'],['Action-Adventure'],,2024-12-13
747840,JanKenUP!,"['Humita Games', 'Dolores Entertainment']",['Dolores Entertainment'],['Action'],,2024-12-06
749040,Malu the Princess,['Rafael Valim Fernandes'],['AFIL Games'],['Platformer'],,2024-12-12
749822,SokoNature,['Old School Vibes'],['Old School Vibes'],['Puzzle'],,2024-11-27
665077,Die Again,,,,,2024-04-11
8505,Xbox Beta,['Xbox Game Studios'],['Microsoft Studios'],,,2010-11-01
748797,MasterChef: Learn to Cook!,['QubicGames'],['QubicGames'],['Simulation'],,2024-12-06
750641,Nine Sols,['Red Candle Games'],['Red Candle Games'],"['Platformer', 'Metroidvania']",,2024-11-26
717372,Mr. T-Shirt,['Old School Vibes'],['Old School Vibes'],['Platformer'],,2024-10-09
716358,Mr. T-Shirt,['Old School Vibes'],['Old School Vibes'],['Platformer'],,2024-10-09
702640,Alpacapaca Dash,['Synnergy Circle Games'],['Synnergy Circle Games'],['Platformer'],,2024-09-04
699279,Star Wars Outlaws,['Massive Entertainment'],['Ubisoft'],"['Action-Adventure', 'Open World']",,2024-08-30
717368,Quartz Caverns,['MerakiDev'],['MerakiDev'],['Platformer'],,2024-10-16
178435,Stellaris: Console Edition,"['Paradox Development Studio', 'Tantalus Media', 'Paradox Arctic']",['Paradox Interactive'],"['Strategy', 'Management', 'Real Time']","['French', 'Spanish', 'German', 'Russian', 'Polish', 'Portuguese (Brazil)']",2019-02-26
