company,industry,country,continent,layoff_date,layoff_count,workforce_percentage,funding_stage,total_funding_million_usd,stock_price_change_7d,hiring_status,reason,revenue_growth_percent,market_cap_billion_usd,company_size,layoff_severity_score,ai_automation_flag,economic_cycle_flag
Company_8002,EdTech,Japan,Asia,2022-03-11,14,7.04,IPO,547.59,-4.12,Slowdown,AI Automation,-20.72,497.07,Enterprise,98.56,1,Tech Correction
Company_8003,AI,Germany,Europe,2025-08-20,119,8.16,Series A,615.5,-3.32,Freeze,Overexpansion,30.44,327.93,Startup,971.04,0,AI Restructuring
Company_8004,Healthcare,UK,Europe,2021-11-09,92,21.95,Series A,1396.31,-6.54,Slowdown,AI Automation,16.84,274.96,Startup,2019.3999999999999,1,Pandemic Impact
Company_8005,Retail,Singapore,Asia,2020-12-04,133,11.38,Series A,1896.5,-10.12,Freeze,AI Automation,15.67,353.09,Enterprise,1513.5400000000002,1,Pandemic Impact
Company_8006,Healthcare,Germany,Europe,2023-10-15,36,1.79,IPO,1983.59,-6.26,Freeze,AI Automation,0.14,300.12,Startup,64.44,1,Tech Correction
Company_8007,EdTech,USA,North America,2026-07-07,300,36.92,Series B,1027.95,-6.37,Slowdown,M&A Activity,25.98,314.09,Startup,11076.0,0,AI Restructuring
Company_8008,Finance,Canada,North America,2023-05-10,205,32.61,Seed,220.34,-4.77,Freeze,Market Downturn,33.52,354.51,Startup,6685.05,0,Tech Correction
Company_8009,Healthcare,UK,Europe,2026-08-14,324,35.27,Series A,325.0,19.89,Freeze,Overexpansion,5.1,58.26,Mid-size,11427.480000000001,0,AI Restructuring
Company_8010,EdTech,USA,North America,2025-11-09,317,37.82,IPO,1559.0,12.29,Slowdown,M&A Activity,-15.3,182.29,Startup,11988.94,0,AI Restructuring
Company_8011,Retail,Brazil,South America,2020-05-21,403,39.52,Series B,1248.03,-4.84,Hiring,M&A Activity,-15.27,412.58,Mid-size,15926.560000000001,0,Pandemic Impact
Company_8012,Retail,Germany,Europe,2025-02-23,68,3.45,Series B,789.5,-7.76,Freeze,AI Automation,11.84,307.36,Startup,234.60000000000002,1,AI Restructuring
Company_8013,Manufacturing,Singapore,Asia,2022-08-17,297,35.81,Series A,1877.18,-2.98,Slowdown,Overexpansion,-6.43,336.61,Enterprise,10635.570000000002,0,Tech Correction
Company_8014,FinTech,Brazil,South America,2026-12-31,19,1.21,Seed,482.74,2.33,Slowdown,Cost Cutting,18.72,258.05,Enterprise,22.99,0,AI Restructuring
Company_8015,Manufacturing,Germany,Europe,2020-05-12,160,28.71,IPO,958.26,-2.91,Slowdown,Market Downturn,-2.4,428.71,Enterprise,4593.6,0,Pandemic Impact
Company_8016,Manufacturing,Singapore,Asia,2025-05-29,41,16.23,Series B,1044.99,-3.06,Freeze,Cost Cutting,-9.84,220.41,Enterprise,665.4300000000001,0,AI Restructuring
Company_8017,FinTech,UK,Europe,2023-11-15,122,13.74,Series C,563.45,-5.17,Hiring,AI Automation,16.23,237.69,Startup,1676.28,1,Tech Correction
Company_8018,Retail,USA,North America,2020-01-24,4,1.52,Series C,22.39,-0.32,Slowdown,Overexpansion,4.64,388.47,Startup,6.08,0,Pandemic Impact
Company_8019,Finance,Singapore,Asia,2024-11-19,114,11.76,IPO,1334.93,-13.18,Slowdown,Market Downturn,3.93,235.88,Mid-size,1340.6399999999999,0,AI Restructuring
Company_8020,Energy,Japan,Asia,2023-03-13,114,4.22,Series C,49.24,-3.43,Slowdown,Market Downturn,23.35,382.32,Enterprise,481.08,0,Tech Correction
Company_8021,Healthcare,India,Asia,2023-01-06,445,34.72,IPO,688.78,-1.79,Slowdown,Market Downturn,15.72,296.52,Startup,15450.4,0,Tech Correction
Company_8022,Energy,Brazil,South America,2020-06-18,466,37.95,IPO,1673.0,-5.81,Freeze,Restructuring,28.58,156.01,Enterprise,17684.7,0,Pandemic Impact
Company_8023,Healthcare,UK,Europe,2025-02-19,129,6.99,Seed,1222.67,-0.23,Hiring,Market Downturn,-6.93,321.94,Enterprise,901.71,0,AI Restructuring
Company_8024,Healthcare,Brazil,South America,2022-12-18,44,4.89,Seed,1492.38,-0.49,Slowdown,M&A Activity,11.99,31.97,Startup,215.16,0,Tech Correction
Company_8025,Tech,Brazil,South America,2023-12-25,1021,38.54,Series C,1841.48,14.74,Slowdown,Market Downturn,12.36,52.96,Startup,39349.34,0,Tech Correction
Company_8026,Finance,UK,Europe,2024-09-27,447,33.72,Series C,1321.5,1.16,Freeze,M&A Activity,48.19,174.75,Mid-size,15072.84,0,AI Restructuring
Company_8027,FinTech,USA,North America,2026-05-22,202,12.31,Series B,1095.1,-8.39,Slowdown,Market Downturn,7.7,312.53,Startup,2486.62,0,AI Restructuring
Company_8028,Energy,Canada,North America,2025-06-04,164,11.18,Seed,793.25,-2.11,Hiring,Overexpansion,4.72,262.8,Startup,1833.52,0,AI Restructuring
Company_8029,AI,UK,Europe,2023-03-29,450,15.49,Series B,215.58,3.72,Slowdown,AI Automation,-13.03,327.2,Startup,6970.5,1,Tech Correction
Company_8030,Tech,Australia,Oceania,2023-08-04,101,10.36,Series B,1362.49,9.24,Slowdown,AI Automation,-12.06,233.43,Enterprise,1046.36,1,Tech Correction
Company_8031,Healthcare,Australia,Oceania,2020-10-02,58,7.97,Series B,1045.04,-9.45,Freeze,Cost Cutting,16.28,348.42,Startup,462.26,0,Pandemic Impact
Company_8032,Retail,Japan,Asia,2020-10-18,264,29.44,Series B,593.01,-2.75,Slowdown,Market Downturn,-12.75,116.45,Startup,7772.160000000001,0,Pandemic Impact
Company_8033,Retail,India,Asia,2020-06-25,53,7.55,IPO,1818.42,-2.7,Freeze,M&A Activity,4.47,213.51,Startup,400.15,0,Pandemic Impact
Company_8034,Energy,Singapore,Asia,2022-10-10,58,5.29,Seed,40.04,-9.27,Slowdown,Market Downturn,3.94,497.53,Enterprise,306.82,0,Tech Correction
Company_8035,Retail,India,Asia,2022-02-02,920,32.96,Series A,945.0,-0.77,Hiring,M&A Activity,-7.59,305.46,Mid-size,30323.2,0,Tech Correction
Company_8036,Energy,Canada,North America,2026-07-30,47,10.37,Series C,124.67,-4.24,Freeze,Restructuring,1.53,128.88,Mid-size,487.39,0,AI Restructuring
Company_8037,EdTech,USA,North America,2024-11-16,104,15.79,Series C,977.01,-0.18,Slowdown,M&A Activity,11.61,86.85,Enterprise,1642.1599999999999,0,AI Restructuring
Company_8038,Energy,Canada,North America,2023-02-28,31,5.81,Series A,1446.01,-10.7,Freeze,M&A Activity,13.43,462.13,Enterprise,180.10999999999999,0,Tech Correction
Company_8039,Retail,USA,North America,2025-03-26,314,35.66,Seed,1872.23,-0.19,Slowdown,Cost Cutting,0.59,345.51,Mid-size,11197.24,0,AI Restructuring
Company_8040,Tech,India,Asia,2020-05-30,188,13.54,Seed,448.73,2.77,Freeze,Market Downturn,22.24,118.35,Startup,2545.52,0,Pandemic Impact
Company_8041,FinTech,USA,North America,2024-03-03,172,17.57,Series C,214.39,-13.27,Slowdown,Market Downturn,-2.93,206.43,Enterprise,3022.04,0,AI Restructuring
Company_8042,Healthcare,India,Asia,2021-04-05,315,32.54,IPO,13.11,0.09,Freeze,M&A Activity,12.67,169.42,Mid-size,10250.1,0,Pandemic Impact
Company_8043,Tech,USA,North America,2023-02-18,82,26.76,Series B,212.37,12.37,Hiring,Cost Cutting,-2.49,423.8,Enterprise,2194.32,0,Tech Correction
Company_8044,Tech,Japan,Asia,2021-11-25,101,33.19,Series A,77.29,-3.88,Hiring,M&A Activity,-23.58,167.43,Enterprise,3352.1899999999996,0,Pandemic Impact
Company_8045,AI,UK,Europe,2020-05-06,123,16.67,Series B,1848.2,-4.29,Slowdown,AI Automation,-20.1,246.61,Enterprise,2050.4100000000003,1,Pandemic Impact
Company_8046,Tech,Australia,Oceania,2023-03-30,27,13.78,Seed,1538.16,-5.46,Hiring,AI Automation,-9.49,52.16,Mid-size,372.06,1,Tech Correction
Company_8047,Finance,USA,North America,2025-02-20,520,35.55,Seed,1331.07,0.31,Freeze,M&A Activity,9.54,431.29,Enterprise,18486.0,0,AI Restructuring
Company_8048,Retail,India,Asia,2020-04-29,15,5.66,Series B,961.79,-6.46,Hiring,AI Automation,22.18,137.43,Mid-size,84.9,1,Pandemic Impact
Company_8049,Finance,Brazil,South America,2025-11-08,49,21.65,IPO,762.17,-8.55,Slowdown,Market Downturn,8.97,265.87,Mid-size,1060.85,0,AI Restructuring
Company_8050,Tech,Australia,Oceania,2024-08-27,24,19.25,Seed,1965.24,0.82,Freeze,Market Downturn,51.55,485.42,Mid-size,462.0,0,AI Restructuring
Company_8051,Finance,Canada,North America,2021-04-20,192,15.58,Series B,1325.78,7.26,Hiring,Market Downturn,-2.59,257.19,Enterprise,2991.36,0,Pandemic Impact
Company_8052,Finance,Brazil,South America,2024-07-09,497,26.13,Seed,1586.13,9.88,Freeze,Cost Cutting,4.28,488.51,Enterprise,12986.609999999999,0,AI Restructuring
Company_8053,AI,UK,Europe,2025-02-18,161,17.09,Series C,1378.69,-8.8,Slowdown,AI Automation,2.1,482.53,Startup,2751.49,1,AI Restructuring
Company_8054,Finance,Brazil,South America,2022-08-01,233,22.33,IPO,1680.61,-2.13,Hiring,Cost Cutting,0.57,191.72,Mid-size,5202.889999999999,0,Tech Correction
Company_8055,Manufacturing,India,Asia,2021-04-26,471,32.79,Seed,1196.54,4.92,Freeze,AI Automation,-30.02,26.05,Enterprise,15444.09,1,Pandemic Impact
Company_8056,EdTech,India,Asia,2022-11-14,385,24.48,Series A,1255.87,-21.75,Slowdown,AI Automation,6.74,170.87,Mid-size,9424.8,1,Tech Correction
Company_8057,AI,India,Asia,2020-05-26,14,1.21,Series C,806.05,7.32,Slowdown,Overexpansion,7.99,378.62,Startup,16.939999999999998,0,Pandemic Impact
Company_8058,Manufacturing,USA,North America,2022-11-09,72,7.4,Series C,332.17,-8.61,Freeze,Market Downturn,-0.78,225.1,Startup,532.8000000000001,0,Tech Correction
Company_8059,Retail,India,Asia,2020-05-27,127,12.59,Series C,1069.72,4.95,Freeze,Cost Cutting,-2.32,371.96,Startup,1598.93,0,Pandemic Impact
Company_8060,Healthcare,UK,Europe,2020-01-29,40,4.14,Series C,1850.39,-5.26,Freeze,M&A Activity,16.33,269.95,Startup,165.6,0,Pandemic Impact
Company_8061,Tech,Singapore,Asia,2023-06-08,65,3.58,Series B,627.51,3.05,Slowdown,AI Automation,2.32,283.47,Enterprise,232.70000000000002,1,Tech Correction
Company_8062,AI,USA,North America,2026-02-25,169,13.18,IPO,493.81,3.63,Slowdown,Cost Cutting,32.45,204.15,Mid-size,2227.42,0,AI Restructuring
Company_8063,Energy,UK,Europe,2023-07-24,919,30.81,Series A,255.52,4.82,Freeze,Cost Cutting,26.93,209.23,Startup,28314.39,0,Tech Correction
Company_8064,Finance,USA,North America,2026-07-13,353,30.86,IPO,1774.49,-15.12,Hiring,Cost Cutting,1.76,250.64,Enterprise,10893.58,0,AI Restructuring
Company_8065,Finance,Canada,North America,2020-08-29,185,24.22,Seed,1079.28,8.1,Slowdown,M&A Activity,-11.28,21.47,Enterprise,4480.7,0,Pandemic Impact
Company_8066,FinTech,India,Asia,2021-11-05,165,38.29,IPO,1591.0,-16.7,Slowdown,Cost Cutting,-13.28,407.47,Mid-size,6317.849999999999,0,Pandemic Impact
Company_8067,Healthcare,UK,Europe,2025-10-15,162,13.26,IPO,298.63,-15.07,Freeze,M&A Activity,37.24,410.48,Mid-size,2148.12,0,AI Restructuring
Company_8068,Finance,Brazil,South America,2026-08-18,224,23.97,Series B,1816.93,-9.6,Hiring,Market Downturn,-4.68,155.9,Enterprise,5369.28,0,AI Restructuring
Company_8069,AI,Germany,Europe,2023-05-05,47,10.54,Series B,1179.73,-4.65,Hiring,Overexpansion,10.76,216.02,Startup,495.37999999999994,0,Tech Correction
Company_8070,Energy,Canada,North America,2021-12-12,104,22.44,Series C,517.18,-21.43,Slowdown,M&A Activity,-17.8,459.02,Startup,2333.76,0,Pandemic Impact
Company_8071,Energy,Australia,Oceania,2024-11-26,58,3.19,Series B,539.24,-10.73,Hiring,Cost Cutting,2.69,162.36,Enterprise,185.02,0,AI Restructuring
Company_8072,Tech,Brazil,South America,2020-10-14,49,9.17,Series A,1981.81,-3.48,Slowdown,M&A Activity,-1.85,86.11,Enterprise,449.33,0,Pandemic Impact
Company_8073,Healthcare,Japan,Asia,2021-08-30,16,5.91,Series B,1347.83,3.5,Hiring,M&A Activity,15.78,315.65,Startup,94.56,0,Pandemic Impact
Company_8074,Energy,Japan,Asia,2025-04-12,7,1.66,Series C,1407.74,-18.68,Slowdown,AI Automation,7.63,88.63,Enterprise,11.62,1,AI Restructuring
Company_8075,Energy,Japan,Asia,2025-02-22,14,1.66,IPO,460.74,3.29,Hiring,Overexpansion,52.52,347.54,Startup,23.24,0,AI Restructuring
Company_8076,Tech,Singapore,Asia,2021-07-05,454,33.6,Series B,510.97,-5.24,Slowdown,Restructuring,-9.65,377.09,Startup,15254.400000000001,0,Pandemic Impact
Company_8077,Retail,Brazil,South America,2020-12-06,198,18.43,Series A,1796.1,-4.25,Slowdown,Cost Cutting,0.59,60.35,Startup,3649.14,0,Pandemic Impact
Company_8078,Manufacturing,Japan,Asia,2026-06-18,93,27.98,Series A,219.19,-22.98,Slowdown,AI Automation,12.97,66.41,Startup,2602.14,1,AI Restructuring
Company_8079,Retail,Australia,Oceania,2024-04-27,174,8.89,Seed,1175.77,-6.71,Freeze,M&A Activity,12.53,193.11,Enterprise,1546.8600000000001,0,AI Restructuring
Company_8080,Healthcare,USA,North America,2020-12-03,17,1.47,Series C,1006.22,0.35,Slowdown,Market Downturn,8.41,135.73,Startup,24.99,0,Pandemic Impact
Company_8081,Finance,UK,Europe,2024-04-11,53,4.47,Series C,1861.64,-7.16,Slowdown,Restructuring,33.66,72.19,Startup,236.91,0,AI Restructuring
Company_8082,Energy,Australia,Oceania,2021-03-28,77,33.58,Seed,275.06,-3.58,Slowdown,Market Downturn,5.54,308.86,Startup,2585.66,0,Pandemic Impact
Company_8083,Tech,Germany,Europe,2020-04-20,132,14.44,IPO,1574.25,-0.76,Slowdown,M&A Activity,-41.38,326.39,Startup,1906.08,0,Pandemic Impact
Company_8084,EdTech,Australia,Oceania,2025-06-03,127,24.36,Series A,874.12,-12.22,Hiring,Restructuring,-3.02,441.07,Mid-size,3093.72,0,AI Restructuring
Company_8085,Energy,Germany,Europe,2022-04-26,179,12.38,Series A,1995.44,9.7,Slowdown,M&A Activity,41.69,226.22,Enterprise,2216.02,0,Tech Correction
Company_8086,Manufacturing,USA,North America,2024-05-21,69,23.12,Series C,1117.15,8.47,Freeze,M&A Activity,29.35,180.74,Enterprise,1595.28,0,AI Restructuring
Company_8087,EdTech,Australia,Oceania,2020-02-05,148,23.91,Series B,888.35,-3.8,Hiring,Restructuring,-12.17,289.15,Mid-size,3538.68,0,Pandemic Impact
Company_8088,Tech,USA,North America,2023-10-23,239,23.87,Seed,478.85,-9.34,Slowdown,Cost Cutting,17.1,81.56,Enterprise,5704.93,0,Tech Correction
Company_8089,FinTech,Germany,Europe,2020-06-25,274,25.28,Series C,456.26,-2.47,Slowdown,AI Automation,22.0,374.52,Enterprise,6926.72,1,Pandemic Impact
Company_8090,Manufacturing,USA,North America,2026-08-15,405,21.94,IPO,135.25,6.95,Freeze,Market Downturn,7.25,80.68,Startup,8885.7,0,AI Restructuring
Company_8091,Energy,Canada,North America,2023-06-30,398,15.57,Seed,671.71,-8.58,Slowdown,M&A Activity,32.56,489.96,Enterprise,6196.86,0,Tech Correction
Company_8092,AI,India,Asia,2021-06-03,50,25.48,Series B,1246.17,-13.51,Freeze,Cost Cutting,-8.64,366.73,Startup,1274.0,0,Pandemic Impact
Company_8093,Energy,USA,North America,2024-03-02,547,29.53,Seed,1102.37,-7.13,Hiring,Restructuring,11.51,334.21,Enterprise,16152.91,0,AI Restructuring
Company_8094,Tech,Japan,Asia,2024-06-22,233,35.93,Seed,1906.44,-2.96,Hiring,M&A Activity,22.99,295.75,Enterprise,8371.69,0,AI Restructuring
Company_8095,FinTech,India,Asia,2023-06-25,1045,35.33,IPO,1324.15,-3.75,Hiring,Overexpansion,-1.27,435.15,Enterprise,36919.85,0,Tech Correction
Company_8096,EdTech,Singapore,Asia,2022-12-15,853,35.77,IPO,579.88,-7.74,Hiring,AI Automation,31.03,266.2,Startup,30511.81,1,Tech Correction
Company_8097,Finance,Japan,Asia,2024-12-17,372,31.0,Series B,989.57,-16.61,Slowdown,Cost Cutting,-5.0,278.39,Enterprise,11532.0,0,AI Restructuring
Company_8098,Finance,Japan,Asia,2024-11-18,283,20.91,Series C,1875.15,-5.59,Freeze,Cost Cutting,5.22,65.65,Mid-size,5917.53,0,AI Restructuring
Company_8099,Tech,Canada,North America,2022-02-10,576,24.78,Series C,1551.5,-14.79,Slowdown,AI Automation,-0.77,238.63,Mid-size,14273.28,1,Tech Correction
Company_8100,Finance,Brazil,South America,2024-12-30,652,36.57,Series B,1059.46,-6.29,Slowdown,AI Automation,36.97,181.62,Enterprise,23843.64,1,AI Restructuring
Company_8101,Healthcare,Brazil,South America,2020-08-02,86,39.55,IPO,799.78,-13.0,Slowdown,Overexpansion,9.99,493.91,Startup,3401.2999999999997,0,Pandemic Impact
Company_8102,Tech,Germany,Europe,2026-07-16,87,26.35,Seed,199.81,8.2,Freeze,Overexpansion,0.7,166.5,Startup,2292.4500000000003,0,AI Restructuring
Company_8103,AI,Singapore,Asia,2024-10-24,528,34.6,Series C,1338.4,0.4,Freeze,Overexpansion,21.11,480.14,Mid-size,18268.8,0,AI Restructuring
Company_8104,Manufacturing,Germany,Europe,2023-08-24,846,34.28,Seed,847.22,-9.85,Hiring,Market Downturn,-4.6,72.73,Mid-size,29000.88,0,Tech Correction
Company_8105,EdTech,Canada,North America,2022-04-07,140,39.49,IPO,804.25,-4.37,Freeze,Cost Cutting,28.27,85.4,Startup,5528.6,0,Tech Correction
Company_8106,FinTech,India,Asia,2021-11-30,138,21.62,Seed,1402.32,-0.67,Slowdown,Cost Cutting,-35.1,475.99,Mid-size,2983.56,0,Pandemic Impact
Company_8107,Tech,Germany,Europe,2025-07-10,244,12.58,IPO,1123.57,-7.27,Hiring,Cost Cutting,-1.73,441.66,Startup,3069.52,0,AI Restructuring
Company_8108,Tech,Germany,Europe,2021-08-09,16,3.19,Seed,1349.16,-16.82,Hiring,AI Automation,-12.21,157.3,Enterprise,51.04,1,Pandemic Impact
Company_8109,AI,India,Asia,2024-07-16,58,10.38,Seed,284.06,2.4,Slowdown,Restructuring,-15.87,442.38,Enterprise,602.0400000000001,0,AI Restructuring
Company_8110,Tech,Japan,Asia,2023-11-24,442,20.07,Series C,426.44,-8.72,Slowdown,Restructuring,7.14,34.91,Enterprise,8870.94,0,Tech Correction
Company_8111,Manufacturing,India,Asia,2024-06-28,326,30.76,Series C,957.36,-16.03,Slowdown,Cost Cutting,26.78,202.09,Startup,10027.76,0,AI Restructuring
Company_8112,EdTech,Australia,Oceania,2022-12-03,244,28.07,Series B,451.54,4.19,Slowdown,Cost Cutting,4.21,130.82,Mid-size,6849.08,0,Tech Correction
Company_8113,AI,Germany,Europe,2026-08-13,204,11.69,Series B,1027.28,2.65,Slowdown,M&A Activity,-12.66,177.18,Enterprise,2384.7599999999998,0,AI Restructuring
Company_8114,Energy,India,Asia,2024-11-13,38,21.49,Series A,850.91,-1.8,Slowdown,AI Automation,-5.49,370.06,Startup,816.6199999999999,1,AI Restructuring
Company_8115,EdTech,Japan,Asia,2021-06-25,165,17.61,Series C,1924.55,-5.43,Hiring,Market Downturn,-1.74,211.93,Startup,2905.65,0,Pandemic Impact
Company_8116,AI,USA,North America,2021-11-24,334,37.95,Series C,859.32,-12.6,Slowdown,AI Automation,-19.03,266.76,Startup,12675.300000000001,1,Pandemic Impact
Company_8117,FinTech,Canada,North America,2024-08-15,357,22.71,Series B,1771.71,-6.12,Freeze,Restructuring,7.73,31.8,Enterprise,8107.47,0,AI Restructuring
Company_8118,Healthcare,India,Asia,2025-12-12,7,5.64,IPO,1215.26,1.39,Freeze,Restructuring,2.28,293.85,Mid-size,39.48,0,AI Restructuring
Company_8119,FinTech,Australia,Oceania,2022-10-21,441,31.7,IPO,48.82,-11.45,Hiring,AI Automation,23.61,17.03,Enterprise,13979.699999999999,1,Tech Correction
Company_8120,EdTech,Canada,North America,2023-12-13,120,12.33,Series A,1744.2,-13.31,Hiring,Restructuring,-24.74,229.28,Enterprise,1479.6,0,Tech Correction
Company_8121,Tech,UK,Europe,2022-08-13,42,5.99,IPO,1414.2,10.44,Slowdown,Overexpansion,20.49,128.03,Mid-size,251.58,0,Tech Correction
Company_8122,Energy,India,Asia,2023-05-29,14,4.43,Series B,433.14,0.93,Hiring,M&A Activity,-2.03,432.6,Mid-size,62.019999999999996,0,Tech Correction
Company_8123,Retail,Japan,Asia,2022-08-07,544,30.14,Series C,6.43,2.76,Slowdown,Cost Cutting,-19.92,128.75,Enterprise,16396.16,0,Tech Correction
Company_8124,Tech,Singapore,Asia,2023-09-10,806,33.78,Series C,850.54,-4.21,Hiring,M&A Activity,-5.53,394.41,Mid-size,27226.68,0,Tech Correction
Company_8125,EdTech,Canada,North America,2024-12-18,76,10.62,Series C,1767.12,-0.72,Hiring,Restructuring,5.42,143.61,Startup,807.1199999999999,0,AI Restructuring
Company_8126,Retail,Canada,North America,2022-01-06,369,34.64,IPO,645.57,-13.29,Hiring,AI Automation,3.13,428.18,Startup,12782.16,1,Tech Correction
Company_8127,AI,UK,Europe,2025-06-18,325,23.7,IPO,1239.2,-11.68,Hiring,AI Automation,0.2,77.55,Mid-size,7702.5,1,AI Restructuring
Company_8128,AI,Australia,Oceania,2020-11-17,226,28.77,Series B,1446.91,-10.38,Hiring,Cost Cutting,29.97,281.94,Startup,6502.0199999999995,0,Pandemic Impact
Company_8129,Energy,Japan,Asia,2024-07-09,80,37.62,Seed,1593.19,6.62,Slowdown,Overexpansion,-22.85,127.17,Enterprise,3009.6,0,AI Restructuring
Company_8130,Tech,India,Asia,2020-03-21,289,34.03,Series C,1006.11,-1.78,Freeze,Restructuring,-10.8,244.45,Mid-size,9834.67,0,Pandemic Impact
Company_8131,EdTech,Singapore,Asia,2021-10-17,145,22.51,Series B,1510.08,3.44,Slowdown,Market Downturn,16.17,317.11,Startup,3263.9500000000003,0,Pandemic Impact
Company_8132,Energy,Brazil,South America,2026-03-12,217,38.23,Series A,323.25,-3.86,Hiring,Restructuring,-18.86,450.69,Enterprise,8295.91,0,AI Restructuring
Company_8133,Manufacturing,Canada,North America,2020-06-19,145,10.3,Series B,1468.22,-8.23,Freeze,M&A Activity,31.8,392.46,Enterprise,1493.5,0,Pandemic Impact
Company_8134,Manufacturing,USA,North America,2022-08-10,178,8.49,IPO,1520.98,-3.04,Freeze,AI Automation,8.17,464.02,Enterprise,1511.22,1,Tech Correction
Company_8135,FinTech,Germany,Europe,2022-11-05,23,2.77,Series C,454.11,3.04,Slowdown,Cost Cutting,-11.03,115.27,Mid-size,63.71,0,Tech Correction
Company_8136,FinTech,India,Asia,2022-11-20,564,25.33,Series B,950.92,6.27,Slowdown,Overexpansion,20.61,172.55,Enterprise,14286.119999999999,0,Tech Correction
Company_8137,Tech,UK,Europe,2026-10-14,74,20.52,Series C,343.24,-7.91,Hiring,AI Automation,-4.85,473.83,Mid-size,1518.48,1,AI Restructuring
Company_8138,FinTech,Germany,Europe,2020-11-10,363,34.76,Series B,1004.38,-0.06,Hiring,Cost Cutting,-0.33,116.27,Enterprise,12617.88,0,Pandemic Impact
Company_8139,EdTech,USA,North America,2025-03-24,69,8.64,IPO,463.78,-5.26,Slowdown,Cost Cutting,-7.76,403.11,Startup,596.1600000000001,0,AI Restructuring
Company_8140,AI,Singapore,Asia,2025-07-25,327,16.97,IPO,409.75,-8.89,Hiring,Cost Cutting,-10.04,9.58,Mid-size,5549.19,0,AI Restructuring
