产品名称,给药途径,剂型,年份,厂家,规格,终端类型,销售额
注射用奥美拉唑钠,注射,粉针,2022,海南灵康制药,20mg,城市公立,18050000
注射用奥美拉唑钠,注射,粉针,2022,青海晨菲制药,20mg,城市公立,10000
注射用奥美拉唑钠,注射,粉针,2023,山东北大高科华泰制药,20mg,城市公立,290000
注射用奥美拉唑钠,注射,粉针,2023,山东裕欣药业,20mg,城市公立,4910000
注射用奥美拉唑钠,注射,粉针,2023,广东众生药业,20mg,城市公立,10000
注射用奥美拉唑钠,注射,粉针,2023,晋城海斯制药,20mg,城市公立,650000
注射用奥美拉唑钠,注射,粉针,2023,朗天药业(湖北),20mg,城市公立,540000
注射用奥美拉唑钠,注射,粉针,2023,江苏奥赛康药业,20mg,城市公立,56220000
注射用奥美拉唑钠,注射,粉针,2023,海南灵康制药,20mg,城市公立,6240000
注射用奥美拉唑钠,注射,粉针,2024,山东北大高科华泰制药,20mg,城市公立,240000
注射用奥美拉唑钠,注射,粉针,2024,山东裕欣药业,20mg,城市公立,8470000
注射用奥美拉唑钠,注射,粉针,2024,广州一品红制药,20mg,城市公立,280000
注射用奥美拉唑钠,注射,粉针,2024,晋城海斯制药,20mg,城市公立,180000
注射用奥美拉唑钠,注射,粉针,2024,江苏奥赛康药业,20mg,城市公立,92100000
注射用奥美拉唑钠,注射,粉针,2025 H1,山东北大高科华泰制药,20mg,城市公立,170000
注射用奥美拉唑钠,注射,粉针,2025 H1,山东裕欣药业,20mg,城市公立,6920000
注射用奥美拉唑钠,注射,粉针,2025 H1,广州一品红制药,20mg,城市公立,120000
注射用奥美拉唑钠,注射,粉针,2025 H1,晋城海斯制药,20mg,城市公立,80000
注射用奥美拉唑钠,注射,粉针,2025 H1,江苏奥赛康药业,20mg,城市公立,43860000
注射用艾司奥美拉唑钠,注射,粉针,2017,正大天晴药业集团,20mg,城市公立,131655376
注射用艾司奥美拉唑钠,注射,粉针,2017,江苏奥赛康药业,20mg,城市公立,166994
注射用艾司奥美拉唑钠,注射,粉针,2018,朗天药业(湖北),20mg,城市公立,1513219
注射用艾司奥美拉唑钠,注射,粉针,2018,正大天晴药业集团,20mg,城市公立,297551434
注射用艾司奥美拉唑钠,注射,粉针,2018,江苏奥赛康药业,20mg,城市公立,24117099
注射用艾司奥美拉唑钠,注射,粉针,2019,宜昌东阳光长江药业,20mg,城市公立,5237925
注射用艾司奥美拉唑钠,注射,粉针,2019,朗天药业(湖北),20mg,城市公立,46400739
注射用艾司奥美拉唑钠,注射,粉针,2019,正大天晴药业集团,20mg,城市公立,349487728
注射用艾司奥美拉唑钠,注射,粉针,2019,江苏奥赛康药业,20mg,城市公立,56229939
注射用艾司奥美拉唑钠,注射,粉针,2020,宜昌东阳光长江药业,20mg,城市公立,10395113
注射用艾司奥美拉唑钠,注射,粉针,2020,朗天药业(湖北),20mg,城市公立,72000595
注射用艾司奥美拉唑钠,注射,粉针,2020,正大天晴药业集团,20mg,城市公立,228397424
注射用艾司奥美拉唑钠,注射,粉针,2020,江苏奥赛康药业,20mg,城市公立,122517225
注射用艾司奥美拉唑钠,注射,粉针,2020,辽宁海思科制药,20mg,城市公立,17116758
注射用艾司奥美拉唑钠,注射,粉针,2021,宜昌东阳光长江药业,20mg,城市公立,1589519
注射用艾司奥美拉唑钠,注射,粉针,2021,朗天药业(湖北),20mg,城市公立,87427470
注射用艾司奥美拉唑钠,注射,粉针,2021,正大天晴药业集团,20mg,城市公立,248261642
注射用艾司奥美拉唑钠,注射,粉针,2021,江苏奥赛康药业,20mg,城市公立,130670623
注射用艾司奥美拉唑钠,注射,粉针,2021,海南中玉药业,20mg,城市公立,636453
注射用艾司奥美拉唑钠,注射,粉针,2021,辽宁海思科制药,20mg,城市公立,31959262
注射用艾司奥美拉唑钠,注射,粉针,2022,宜昌东阳光长江药业,20mg,城市公立,320000
注射用艾司奥美拉唑钠,注射,粉针,2022,朗天药业(湖北),20mg,城市公立,10730000
注射用艾司奥美拉唑钠,注射,粉针,2022,正大天晴药业集团,20mg,城市公立,14840000
注射用艾司奥美拉唑钠,注射,粉针,2022,江苏奥赛康药业,20mg,城市公立,18210000
注射用艾司奥美拉唑钠,注射,粉针,2022,海南中玉药业,20mg,城市公立,5680000
注射用艾司奥美拉唑钠,注射,粉针,2022,辽宁海思科制药,20mg,城市公立,6490000
注射用艾司奥美拉唑钠,注射,粉针,2023,朗天药业(湖北),20mg,城市公立,10840000
注射用艾司奥美拉唑钠,注射,粉针,2023,正大天晴药业集团,20mg,城市公立,11630000
注射用艾司奥美拉唑钠,注射,粉针,2023,江苏奥赛康药业,20mg,城市公立,26710000
注射用艾司奥美拉唑钠,注射,粉针,2023,海南中玉药业,20mg,城市公立,7020000
注射用艾司奥美拉唑钠,注射,粉针,2023,辽宁海思科制药,20mg,城市公立,11450000
注射用艾司奥美拉唑钠,注射,粉针,2024,朗天药业(湖北),20mg,城市公立,4320000
注射用艾司奥美拉唑钠,注射,粉针,2024,正大天晴药业集团,20mg,城市公立,7780000
注射用艾司奥美拉唑钠,注射,粉针,2024,江苏奥赛康药业,20mg,城市公立,27640000
注射用艾司奥美拉唑钠,注射,粉针,2024,海南中玉药业,20mg,城市公立,1650000
注射用艾司奥美拉唑钠,注射,粉针,2024,辽宁海思科制药,20mg,城市公立,12410000
注射用艾司奥美拉唑钠,注射,粉针,2025 H1,朗天药业(湖北),20mg,城市公立,2100000
注射用艾司奥美拉唑钠,注射,粉针,2025 H1,正大天晴药业集团,20mg,城市公立,5500000
注射用艾司奥美拉唑钠,注射,粉针,2025 H1,江苏奥赛康药业,20mg,城市公立,14620000
注射用艾司奥美拉唑钠,注射,粉针,2025 H1,海南中玉药业,20mg,城市公立,640000
注射用艾司奥美拉唑钠,注射,粉针,2025 H1,辽宁海思科制药,20mg,城市公立,5230000
注射用雷贝拉唑钠,注射,粉针,2017,南京长澳制药,20mg,城市公立,449389572
注射用雷贝拉唑钠,注射,粉针,2017,山东罗欣药业集团,20mg,城市公立,153955712
注射用雷贝拉唑钠,注射,粉针,2017,江苏奥赛康药业,20mg,城市公立,247505414
注射用雷贝拉唑钠,注射,粉针,2018,南京长澳制药,20mg,城市公立,656685473
注射用雷贝拉唑钠,注射,粉针,2018,山东罗欣药业集团,20mg,城市公立,359940817
注射用雷贝拉唑钠,注射,粉针,2018,江苏奥赛康药业,20mg,城市公立,436595198
注射用雷贝拉唑钠,注射,粉针,2019,南京长澳制药,20mg,城市公立,766901457
注射用雷贝拉唑钠,注射,粉针,2019,山东罗欣药业集团,20mg,城市公立,461425540
注射用雷贝拉唑钠,注射,粉针,2019,江苏奥赛康药业,20mg,城市公立,585747830
注射用雷贝拉唑钠,注射,粉针,2020,南京长澳制药,20mg,城市公立,599386849
注射用雷贝拉唑钠,注射,粉针,2020,山东罗欣药业集团,20mg,城市公立,468623949
注射用雷贝拉唑钠,注射,粉针,2020,江苏奥赛康药业,20mg,城市公立,623523539
注射用雷贝拉唑钠,注射,粉针,2021,南京长澳制药,20mg,城市公立,578157680
注射用雷贝拉唑钠,注射,粉针,2021,山东罗欣药业集团,20mg,城市公立,408371934
注射用雷贝拉唑钠,注射,粉针,2021,江苏奥赛康药业,20mg,城市公立,473844941
注射用雷贝拉唑钠,注射,粉针,2022,南京长澳制药,20mg,城市公立,417400000
注射用雷贝拉唑钠,注射,粉针,2022,山东罗欣药业集团,20mg,城市公立,363770000
注射用雷贝拉唑钠,注射,粉针,2022,江苏奥赛康药业,20mg,城市公立,338030000
注射用雷贝拉唑钠,注射,粉针,2023,南京长澳制药,20mg,城市公立,364420000
注射用雷贝拉唑钠,注射,粉针,2023,山东罗欣药业集团,20mg,城市公立,343750000
注射用雷贝拉唑钠,注射,粉针,2023,江苏奥赛康药业,20mg,城市公立,261060000
注射用雷贝拉唑钠,注射,粉针,2024,南京长澳制药,20mg,城市公立,355360000
注射用雷贝拉唑钠,注射,粉针,2024,山东罗欣药业集团,20mg,城市公立,232560000
注射用雷贝拉唑钠,注射,粉针,2024,江苏奥赛康药业,20mg,城市公立,146990000
注射用雷贝拉唑钠,注射,粉针,2025 H1,南京长澳制药,20mg,城市公立,151330000
注射用雷贝拉唑钠,注射,粉针,2025 H1,山东罗欣药业集团,20mg,城市公立,73810000
注射用雷贝拉唑钠,注射,粉针,2025 H1,江苏奥赛康药业,20mg,城市公立,48540000
泮托拉唑钠肠溶片,口服,肠溶片,2017,印度瑞迪博士实验室,20mg,城市公立,3692072
泮托拉唑钠肠溶片,口服,肠溶片,2017,湖南九典制药,20mg,城市公立,12216251
泮托拉唑钠肠溶片,口服,肠溶片,2017,辽宁诺维诺制药,20mg,城市公立,44304041
泮托拉唑钠肠溶片,口服,肠溶片,2018,印度瑞迪博士实验室,20mg,城市公立,3319098
泮托拉唑钠肠溶片,口服,肠溶片,2018,湖南九典制药,20mg,城市公立,11657223
泮托拉唑钠肠溶片,口服,肠溶片,2018,辽宁诺维诺制药,20mg,城市公立,39874310
泮托拉唑钠肠溶片,口服,肠溶片,2019,印度瑞迪博士实验室,20mg,城市公立,7591525
泮托拉唑钠肠溶片,口服,肠溶片,2019,湖南九典制药,20mg,城市公立,19887903
泮托拉唑钠肠溶片,口服,肠溶片,2019,辽宁诺维诺制药,20mg,城市公立,40701612
泮托拉唑钠肠溶片,口服,肠溶片,2020,印度瑞迪博士实验室,20mg,城市公立,10890771
泮托拉唑钠肠溶片,口服,肠溶片,2020,湖南九典制药,20mg,城市公立,23665412
泮托拉唑钠肠溶片,口服,肠溶片,2020,辽宁诺维诺制药,20mg,城市公立,44139725
泮托拉唑钠肠溶片,口服,肠溶片,2021,印度瑞迪博士实验室,20mg,城市公立,1808975
泮托拉唑钠肠溶片,口服,肠溶片,2021,湖南九典制药,20mg,城市公立,18029182
泮托拉唑钠肠溶片,口服,肠溶片,2021,辽宁诺维诺制药,20mg,城市公立,31480825
泮托拉唑钠肠溶片,口服,肠溶片,2022,印度瑞迪博士实验室,20mg,城市公立,1020000
泮托拉唑钠肠溶片,口服,肠溶片,2022,湖南九典制药,20mg,城市公立,7930000
泮托拉唑钠肠溶片,口服,肠溶片,2022,辽宁诺维诺制药,20mg,城市公立,13630000
泮托拉唑钠肠溶片,口服,肠溶片,2023,Aurobindo,20mg,城市公立,30000
泮托拉唑钠肠溶片,口服,肠溶片,2023,印度瑞迪博士实验室,20mg,城市公立,470000
泮托拉唑钠肠溶片,口服,肠溶片,2023,湖南九典制药,20mg,城市公立,4420000
泮托拉唑钠肠溶片,口服,肠溶片,2023,辽宁诺维诺制药,20mg,城市公立,9290000
泮托拉唑钠肠溶片,口服,肠溶片,2024,印度瑞迪博士实验室,20mg,城市公立,230000
泮托拉唑钠肠溶片,口服,肠溶片,2024,湖南九典制药,20mg,城市公立,460000
泮托拉唑钠肠溶片,口服,肠溶片,2024,辽宁诺维诺制药,20mg,城市公立,2520000
泮托拉唑钠肠溶片,口服,肠溶片,2025 H1,印度瑞迪博士实验室,20mg,城市公立,110000
泮托拉唑钠肠溶片,口服,肠溶片,2025 H1,湖南九典制药,20mg,城市公立,210000
泮托拉唑钠肠溶片,口服,肠溶片,2025 H1,辽宁诺维诺制药,20mg,城市公立,1320000
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2017,双鹤药业(海南),20mg,城市公立,15620463
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2017,杭州中美华东制药,20mg,城市公立,30768466
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2017,湖北唯森制药,20mg,城市公立,7808707
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2017,福州闽海药业,20mg,城市公立,31781345
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2017,辽宁康博士制药,20mg,城市公立,50429785
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2018,双鹤药业(海南),20mg,城市公立,8673144
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2018,杭州中美华东制药,20mg,城市公立,32796209
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2018,湖北唯森制药,20mg,城市公立,9013710
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2018,福州闽海药业,20mg,城市公立,37183851
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2018,辽宁康博士制药,20mg,城市公立,33137953
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2019,双鹤药业(海南),20mg,城市公立,7095785
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2019,杭州中美华东制药,20mg,城市公立,37970718
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2019,湖北唯森制药,20mg,城市公立,10517570
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2019,福州闽海药业,20mg,城市公立,34906769
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2019,辽宁康博士制药,20mg,城市公立,21104612
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2020,双鹤药业(海南),20mg,城市公立,4908700
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2020,杭州中美华东制药,20mg,城市公立,33618704
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2020,湖北唯森制药,20mg,城市公立,8928501
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2020,福州闽海药业,20mg,城市公立,29806669
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2020,辽宁康博士制药,20mg,城市公立,20410777
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2021,双鹤药业(海南),20mg,城市公立,1958959
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2021,杭州中美华东制药,20mg,城市公立,28029264
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2021,湖北唯森制药,20mg,城市公立,9805955
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2021,福州闽海药业,20mg,城市公立,10553073
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2021,辽宁康博士制药,20mg,城市公立,21715073
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2022,双鹤药业(海南),20mg,城市公立,210000
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2022,杭州中美华东制药,20mg,城市公立,17900000
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2022,湖北唯森制药,20mg,城市公立,6120000
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2022,福州闽海药业,20mg,城市公立,1850000
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2022,辽宁康博士制药,20mg,城市公立,11080000
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2023,双鹤药业(海南),20mg,城市公立,140000
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2023,杭州中美华东制药,20mg,城市公立,14550000
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2023,湖北唯森制药,20mg,城市公立,6520000
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2023,福州闽海药业,20mg,城市公立,2070000
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2023,辽宁康博士制药,20mg,城市公立,7590000
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2024,双鹤药业(海南),20mg,城市公立,10000
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2024,杭州中美华东制药,20mg,城市公立,6220000
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2024,湖北唯森制药,20mg,城市公立,4120000
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2024,福州闽海药业,20mg,城市公立,1260000
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2024,辽宁康博士制药,20mg,城市公立,9590000
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2025 H1,杭州中美华东制药,20mg,城市公立,4430000
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2025 H1,湖北唯森制药,20mg,城市公立,1450000
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2025 H1,福州闽海药业,20mg,城市公立,580000
泮托拉唑钠肠溶胶囊,口服,肠溶胶囊,2025 H1,辽宁康博士制药,20mg,城市公立,7370000
艾司奥美拉唑肠溶胶囊,口服,肠溶胶囊,2017,重庆莱美药业,20mg,城市公立,142699785
艾司奥美拉唑肠溶胶囊,口服,肠溶胶囊,2018,重庆莱美药业,20mg,城市公立,237046615
艾司奥美拉唑肠溶胶囊,口服,肠溶胶囊,2019,重庆莱美药业,20mg,城市公立,292670992
艾司奥美拉唑肠溶胶囊,口服,肠溶胶囊,2020,重庆莱美药业,20mg,城市公立,293284518
艾司奥美拉唑肠溶胶囊,口服,肠溶胶囊,2021,重庆莱美药业,20mg,城市公立,181820565
艾司奥美拉唑肠溶胶囊,口服,肠溶胶囊,2022,重庆莱美药业,20mg,城市公立,28460000
艾司奥美拉唑肠溶胶囊,口服,肠溶胶囊,2023,重庆莱美药业,20mg,城市公立,23650000
艾司奥美拉唑肠溶胶囊,口服,肠溶胶囊,2024,重庆莱美药业,20mg,城市公立,29090000
艾司奥美拉唑肠溶胶囊,口服,肠溶胶囊,2025 H1,重庆莱美药业,20mg,城市公立,16360000
艾司奥美拉唑镁肠溶干混悬剂,口服,肠溶干混悬剂,2024,北京福元医药,20mg,城市公立,880000
艾司奥美拉唑镁肠溶干混悬剂,口服,肠溶干混悬剂,2024,西普拉,20mg,城市公立,160000
艾司奥美拉唑镁肠溶干混悬剂,口服,肠溶干混悬剂,2025 H1,北京福元医药,20mg,城市公立,500000
艾司奥美拉唑镁肠溶干混悬剂,口服,肠溶干混悬剂,2025 H1,西普拉,20mg,城市公立,90000
艾司奥美拉唑镁肠溶片,口服,肠溶片,2017,阿斯利康,20mg,城市公立,871029110
艾司奥美拉唑镁肠溶片,口服,肠溶片,2018,阿斯利康,20mg,城市公立,972498405
艾司奥美拉唑镁肠溶片,口服,肠溶片,2019,阿斯利康,20mg,城市公立,1055491151
艾司奥美拉唑镁肠溶片,口服,肠溶片,2020,江西山香药业,20mg,城市公立,198384
艾司奥美拉唑镁肠溶片,口服,肠溶片,2020,阿斯利康,20mg,城市公立,1021973804
艾司奥美拉唑镁肠溶片,口服,肠溶片,2021,江西山香药业,20mg,城市公立,74610937
艾司奥美拉唑镁肠溶片,口服,肠溶片,2021,阿斯利康,20mg,城市公立,636337859
艾司奥美拉唑镁肠溶片,口服,肠溶片,2022,江西山香药业,20mg,城市公立,139600000
艾司奥美拉唑镁肠溶片,口服,肠溶片,2022,阿斯利康,20mg,城市公立,273520000
艾司奥美拉唑镁肠溶片,口服,肠溶片,2023,江西山香药业,20mg,城市公立,163780000
艾司奥美拉唑镁肠溶片,口服,肠溶片,2023,阿斯利康,20mg,城市公立,244260000
艾司奥美拉唑镁肠溶片,口服,肠溶片,2024,江西山香药业,20mg,城市公立,199160000
艾司奥美拉唑镁肠溶片,口服,肠溶片,2024,阿斯利康,20mg,城市公立,229480000
艾司奥美拉唑镁肠溶片,口服,肠溶片,2025 H1,江西山香药业,20mg,城市公立,101260000
艾司奥美拉唑镁肠溶片,口服,肠溶片,2025 H1,阿斯利康,20mg,城市公立,123630000
艾司奥美拉唑镁肠溶胶囊,口服,肠溶胶囊,2021,广东东阳光药业,20mg,城市公立,26666356
艾司奥美拉唑镁肠溶胶囊,口服,肠溶胶囊,2021,正大天晴药业集团,20mg,城市公立,47108161
