,Year,City,Sport,Discipline,Athlete,Code,Gender,Event,Medal,Country
11731,1968,Mexico,Aquatics,Swimming,Vladimir Kosinsky,URS,Men,200M Breaststroke,Silver,
11732,1968,Mexico,Aquatics,Swimming,Galina Prozumenschikova-Stepanova,URS,Women,200M Breaststroke,Bronze,
11733,1968,Mexico,Aquatics,Swimming,Sharon Lynn Wichman,USA,Women,200M Breaststroke,Gold,United States
11734,1968,Mexico,Aquatics,Swimming,Djurdjica Bjedov,YUG,Women,200M Breaststroke,Silver,
11735,1968,Mexico,Aquatics,Swimming,John Edward Ferris,USA,Men,200M Butterfly,Bronze,United States
11736,1968,Mexico,Aquatics,Swimming,Carl Joseph Iii Robie,USA,Men,200M Butterfly,Gold,United States
11737,1968,Mexico,Aquatics,Swimming,Martyn John Woodroffe,GBR,Men,200M Butterfly,Silver,United Kingdom
11738,1968,Mexico,Aquatics,Swimming,Eleanor Suzanne Daniel,USA,Women,200M Butterfly,Bronze,United States
11739,1968,Mexico,Aquatics,Swimming,Aagje Ada Kok,NED,Women,200M Butterfly,Gold,Netherlands
11740,1968,Mexico,Aquatics,Swimming,Helga Lindner,GDR,Women,200M Butterfly,Silver,
11741,1968,Mexico,Aquatics,Swimming,John Mauer Nelson,USA,Men,200M Freestyle,Bronze,United States
11742,1968,Mexico,Aquatics,Swimming,Michael Vincent Wenden,AUS,Men,200M Freestyle,Gold,Australia
11743,1968,Mexico,Aquatics,Swimming,Donald Arthur Schollander,USA,Men,200M Freestyle,Silver,United States
11744,1968,Mexico,Aquatics,Swimming,Jane Louise Barkman,USA,Women,200M Freestyle,Bronze,United States
11745,1968,Mexico,Aquatics,Swimming,Deborah Meyer,USA,Women,200M Freestyle,Gold,United States
11746,1968,Mexico,Aquatics,Swimming,Jane Margo Henne,USA,Women,200M Freestyle,Silver,United States
11747,1968,Mexico,Aquatics,Swimming,John Edward Ferris,USA,Men,200M Individual Medley,Bronze,United States
11748,1968,Mexico,Aquatics,Swimming,Charles Buchanan Hickcox,USA,Men,200M Individual Medley,Gold,United States
11749,1968,Mexico,Aquatics,Swimming,Gregory F. Buckingham,USA,Men,200M Individual Medley,Silver,United States
11750,1968,Mexico,Aquatics,Swimming,Jane Margo Henne,USA,Women,200M Individual Medley,Bronze,United States
11751,1968,Mexico,Aquatics,Swimming,Claudia Anne Kolb,USA,Women,200M Individual Medley,Gold,United States
11752,1968,Mexico,Aquatics,Swimming,Susan Jane Pedersen,USA,Women,200M Individual Medley,Silver,United States
11753,1968,Mexico,Aquatics,Swimming,Alain Mosconi,FRA,Men,400M Freestyle,Bronze,France
11754,1968,Mexico,Aquatics,Swimming,Michael Jay Burton,USA,Men,400M Freestyle,Gold,United States
11755,1968,Mexico,Aquatics,Swimming,Ralph Hutton,CAN,Men,400M Freestyle,Silver,Canada
11756,1968,Mexico,Aquatics,Swimming,Karen Lynne Moras,AUS,Women,400M Freestyle,Bronze,Australia
11757,1968,Mexico,Aquatics,Swimming,Deborah Meyer,USA,Women,400M Freestyle,Gold,United States
11758,1968,Mexico,Aquatics,Swimming,Linda Lee Gustavson,USA,Women,400M Freestyle,Silver,United States
11759,1968,Mexico,Aquatics,Swimming,Michael Holthaus,FRG,Men,400M Individual Medley,Bronze,
11760,1968,Mexico,Aquatics,Swimming,Charles Buchanan Hickcox,USA,Men,400M Individual Medley,Gold,United States
11761,1968,Mexico,Aquatics,Swimming,Gary Wayne Hall,USA,Men,400M Individual Medley,Silver,United States
11762,1968,Mexico,Aquatics,Swimming,Sabine Steinbach,GDR,Women,400M Individual Medley,Bronze,
11763,1968,Mexico,Aquatics,Swimming,Claudia Anne Kolb,USA,Women,400M Individual Medley,Gold,United States
11764,1968,Mexico,Aquatics,Swimming,Lynn Marie Vidali,USA,Women,400M Individual Medley,Silver,United States
11765,1968,Mexico,Aquatics,Swimming,Robert Cusack,AUS,Men,4X100M Freestyle Relay,Bronze,Australia
11766,1968,Mexico,Aquatics,Swimming,Gregory Rogers,AUS,Men,4X100M Freestyle Relay,Bronze,Australia
11767,1968,Mexico,Aquatics,Swimming,Michael Vincent Wenden,AUS,Men,4X100M Freestyle Relay,Bronze,Australia
11768,1968,Mexico,Aquatics,Swimming,Robert George Windle,AUS,Men,4X100M Freestyle Relay,Bronze,Australia
11769,1968,Mexico,Aquatics,Swimming,Stephen Karl Rerych,USA,Men,4X100M Freestyle Relay,Gold,United States
11770,1968,Mexico,Aquatics,Swimming,Mark Spitz,USA,Men,4X100M Freestyle Relay,Gold,United States
11771,1968,Mexico,Aquatics,Swimming,Kenneth Marshall Walsh,USA,Men,4X100M Freestyle Relay,Gold,United States
11772,1968,Mexico,Aquatics,Swimming,Zachary Zorn,USA,Men,4X100M Freestyle Relay,Gold,United States
11773,1968,Mexico,Aquatics,Swimming,Semyon Belits-Geiman,URS,Men,4X100M Freestyle Relay,Silver,
11774,1968,Mexico,Aquatics,Swimming,Leonid Ilyichev,URS,Men,4X100M Freestyle Relay,Silver,
11775,1968,Mexico,Aquatics,Swimming,Georgi Kulikov,URS,Men,4X100M Freestyle Relay,Silver,
11776,1968,Mexico,Aquatics,Swimming,Viktor Mazanov,URS,Men,4X100M Freestyle Relay,Silver,
11777,1968,Mexico,Aquatics,Swimming,Marilyn Corson-Whitney,CAN,Women,4X100M Freestyle Relay,Bronze,Canada
11778,1968,Mexico,Aquatics,Swimming,Angela Coughlan,CAN,Women,4X100M Freestyle Relay,Bronze,Canada
11779,1968,Mexico,Aquatics,Swimming,Marion Beverly Lay,CAN,Women,4X100M Freestyle Relay,Bronze,Canada
11780,1968,Mexico,Aquatics,Swimming,Elaine Tanner,CAN,Women,4X100M Freestyle Relay,Bronze,Canada
11781,1968,Mexico,Aquatics,Swimming,Jane Louise Barkman,USA,Women,4X100M Freestyle Relay,Gold,United States
11782,1968,Mexico,Aquatics,Swimming,Linda Lee Gustavson,USA,Women,4X100M Freestyle Relay,Gold,United States
11783,1968,Mexico,Aquatics,Swimming,Jane Margo Henne,USA,Women,4X100M Freestyle Relay,Gold,United States
11784,1968,Mexico,Aquatics,Swimming,Susan Jane Pedersen,USA,Women,4X100M Freestyle Relay,Gold,United States
11785,1968,Mexico,Aquatics,Swimming,Roswitha Krause,GDR,Women,4X100M Freestyle Relay,Silver,
11786,1968,Mexico,Aquatics,Swimming,Gabriele Perthes,GDR,Women,4X100M Freestyle Relay,Silver,
11787,1968,Mexico,Aquatics,Swimming,Uta Schmuck,GDR,Women,4X100M Freestyle Relay,Silver,
11788,1968,Mexico,Aquatics,Swimming,Gabriele Wetzko,GDR,Women,4X100M Freestyle Relay,Silver,
11789,1968,Mexico,Aquatics,Swimming,Yuri Gromak,URS,Men,4X100M Medley Relay,Bronze,
11790,1968,Mexico,Aquatics,Swimming,Leonid Ilyichev,URS,Men,4X100M Medley Relay,Bronze,
11791,1968,Mexico,Aquatics,Swimming,Vladimir Kosinsky,URS,Men,4X100M Medley Relay,Bronze,
11792,1968,Mexico,Aquatics,Swimming,Vladimir Nemshilov,URS,Men,4X100M Medley Relay,Bronze,
11793,1968,Mexico,Aquatics,Swimming,Charles Buchanan Hickcox,USA,Men,4X100M Medley Relay,Gold,United States
11794,1968,Mexico,Aquatics,Swimming,Donald Ward Jr. Mckenzie,USA,Men,4X100M Medley Relay,Gold,United States
11795,1968,Mexico,Aquatics,Swimming,Douglas Albert Russell,USA,Men,4X100M Medley Relay,Gold,United States
11796,1968,Mexico,Aquatics,Swimming,Kenneth Marshall Walsh,USA,Men,4X100M Medley Relay,Gold,United States
11797,1968,Mexico,Aquatics,Swimming,Horst-Günther Gregor,GDR,Men,4X100M Medley Relay,Silver,
11798,1968,Mexico,Aquatics,Swimming,Egon Henninger,GDR,Men,4X100M Medley Relay,Silver,
11799,1968,Mexico,Aquatics,Swimming,Roland Matthes,GDR,Men,4X100M Medley Relay,Silver,
11800,1968,Mexico,Aquatics,Swimming,Frank Wiegand,GDR,Men,4X100M Medley Relay,Silver,
11801,1968,Mexico,Aquatics,Swimming,Uta Frommater,FRG,Women,4X100M Medley Relay,Bronze,
11802,1968,Mexico,Aquatics,Swimming,Heike Hustede-Nagel,FRG,Women,4X100M Medley Relay,Bronze,
11803,1968,Mexico,Aquatics,Swimming,Angelika Kraus,FRG,Women,4X100M Medley Relay,Bronze,
11804,1968,Mexico,Aquatics,Swimming,Heidemarie Reineck,FRG,Women,4X100M Medley Relay,Bronze,
11805,1968,Mexico,Aquatics,Swimming,Catherine Ball,USA,Women,4X100M Medley Relay,Gold,United States
11806,1968,Mexico,Aquatics,Swimming,Eleanor Suzanne Daniel,USA,Women,4X100M Medley Relay,Gold,United States
11807,1968,Mexico,Aquatics,Swimming,Kaye Marie Hall,USA,Women,4X100M Medley Relay,Gold,United States
11808,1968,Mexico,Aquatics,Swimming,Susan Jane Pedersen,USA,Women,4X100M Medley Relay,Gold,United States
11809,1968,Mexico,Aquatics,Swimming,Lynette Mcclements,AUS,Women,4X100M Medley Relay,Silver,Australia
11810,1968,Mexico,Aquatics,Swimming,Judith Playfair,AUS,Women,4X100M Medley Relay,Silver,Australia
11811,1968,Mexico,Aquatics,Swimming,Janet Steinbeck,AUS,Women,4X100M Medley Relay,Silver,Australia
11812,1968,Mexico,Aquatics,Swimming,Lynette Watson,AUS,Women,4X100M Medley Relay,Silver,Australia
11813,1968,Mexico,Aquatics,Swimming,Semyon Belits-Geiman,URS,Men,4X200M Freestyle Relay,Bronze,
11814,1968,Mexico,Aquatics,Swimming,Vladimir Bure,URS,Men,4X200M Freestyle Relay,Bronze,
11815,1968,Mexico,Aquatics,Swimming,Leonid Ilyichev,URS,Men,4X200M Freestyle Relay,Bronze,
11816,1968,Mexico,Aquatics,Swimming,Georgi Kulikov,URS,Men,4X200M Freestyle Relay,Bronze,
11817,1968,Mexico,Aquatics,Swimming,John Mauer Nelson,USA,Men,4X200M Freestyle Relay,Gold,United States
11818,1968,Mexico,Aquatics,Swimming,Stephen Karl Rerych,USA,Men,4X200M Freestyle Relay,Gold,United States
11819,1968,Mexico,Aquatics,Swimming,Donald Arthur Schollander,USA,Men,4X200M Freestyle Relay,Gold,United States
11820,1968,Mexico,Aquatics,Swimming,Mark Spitz,USA,Men,4X200M Freestyle Relay,Gold,United States
11821,1968,Mexico,Aquatics,Swimming,Gregory Rogers,AUS,Men,4X200M Freestyle Relay,Silver,Australia
11822,1968,Mexico,Aquatics,Swimming,Michael Vincent Wenden,AUS,Men,4X200M Freestyle Relay,Silver,Australia
11823,1968,Mexico,Aquatics,Swimming,Graham Rose White,AUS,Men,4X200M Freestyle Relay,Silver,Australia
11824,1968,Mexico,Aquatics,Swimming,Robert George Windle,AUS,Men,4X200M Freestyle Relay,Silver,Australia
11825,1968,Mexico,Aquatics,Swimming,Maria Teresa Ramirez,MEX,Women,800M Freestyle,Bronze,Mexico
11826,1968,Mexico,Aquatics,Swimming,Deborah Meyer,USA,Women,800M Freestyle,Gold,United States
11827,1968,Mexico,Aquatics,Swimming,Pamela Jean Kruse,USA,Women,800M Freestyle,Silver,United States
11828,1968,Mexico,Aquatics,Water polo,Andras Bodnar,HUN,Men,Water Polo,Bronze,Hungary
11829,1968,Mexico,Aquatics,Water polo,Zoltan Dömötör,HUN,Men,Water Polo,Bronze,Hungary
11830,1968,Mexico,Aquatics,Water polo,Laszlo Felkai,HUN,Men,Water Polo,Bronze,Hungary
11831,1968,Mexico,Aquatics,Water polo,Ferenc Konrad,HUN,Men,Water Polo,Bronze,Hungary
11832,1968,Mexico,Aquatics,Water polo,Janos Konrad,HUN,Men,Water Polo,Bronze,Hungary
11833,1968,Mexico,Aquatics,Water polo,Mihaly Mayer,HUN,Men,Water Polo,Bronze,Hungary
11834,1968,Mexico,Aquatics,Water polo,Endre Molnar,HUN,Men,Water Polo,Bronze,Hungary
11835,1968,Mexico,Aquatics,Water polo,Denes Pocsik,HUN,Men,Water Polo,Bronze,Hungary
11836,1968,Mexico,Aquatics,Water polo,Laszlo Sarosi,HUN,Men,Water Polo,Bronze,Hungary
11837,1968,Mexico,Aquatics,Water polo,Janos Steinmetz,HUN,Men,Water Polo,Bronze,Hungary
11838,1968,Mexico,Aquatics,Water polo,Istvan Szivos,HUN,Men,Water Polo,Bronze,Hungary
11839,1968,Mexico,Aquatics,Water polo,Ozren Bonacic,YUG,Men,Water Polo,Gold,
11840,1968,Mexico,Aquatics,Water polo,Dejan Dabovic,YUG,Men,Water Polo,Gold,
11841,1968,Mexico,Aquatics,Water polo,Zdravko Hebel,YUG,Men,Water Polo,Gold,
11842,1968,Mexico,Aquatics,Water polo,Zoran Jankovic,YUG,Men,Water Polo,Gold,
11843,1968,Mexico,Aquatics,Water polo,Ronald Lopatini,YUG,Men,Water Polo,Gold,
11844,1968,Mexico,Aquatics,Water polo,Uros Marovic,YUG,Men,Water Polo,Gold,
11845,1968,Mexico,Aquatics,Water polo,Djordje Perisic,YUG,Men,Water Polo,Gold,
11846,1968,Mexico,Aquatics,Water polo,Miroslav Poljak,YUG,Men,Water Polo,Gold,
11847,1968,Mexico,Aquatics,Water polo,Mirko Sandic,YUG,Men,Water Polo,Gold,
11848,1968,Mexico,Aquatics,Water polo,Karlo Stipanic,YUG,Men,Water Polo,Gold,
11849,1968,Mexico,Aquatics,Water polo,Ivo Trumbic,YUG,Men,Water Polo,Gold,
11850,1968,Mexico,Aquatics,Water polo,Aleksei Barkalov,URS,Men,Water Polo,Silver,
11851,1968,Mexico,Aquatics,Water polo,Oleg Bovin,URS,Men,Water Polo,Silver,
11852,1968,Mexico,Aquatics,Water polo,Givi Chikvanaya,URS,Men,Water Polo,Silver,
11853,1968,Mexico,Aquatics,Water polo,Aleksandr Dolgushin,URS,Men,Water Polo,Silver,
11854,1968,Mexico,Aquatics,Water polo,Yuri Grigorovsky,URS,Men,Water Polo,Silver,
11855,1968,Mexico,Aquatics,Water polo,Boris Grishin,URS,Men,Water Polo,Silver,
11856,1968,Mexico,Aquatics,Water polo,Vadim Gulyaev,URS,Men,Water Polo,Silver,
11857,1968,Mexico,Aquatics,Water polo,Leonid Osipov,URS,Men,Water Polo,Silver,
11858,1968,Mexico,Aquatics,Water polo,Vladimir Semenov,URS,Men,Water Polo,Silver,
11859,1968,Mexico,Aquatics,Water polo,Aleksandr Shidlovsky,URS,Men,Water Polo,Silver,
11860,1968,Mexico,Aquatics,Water polo,Vyacheslav Skok,URS,Men,Water Polo,Silver,
11861,1968,Mexico,Athletics,Athletics,Mohamed Gammoudi,TUN,Men,10000M,Bronze,Tunisia
11862,1968,Mexico,Athletics,Athletics,Nabiba Naftali Temu,KEN,Men,10000M,Gold,Kenya
11863,1968,Mexico,Athletics,Athletics,Mamo Wolde,ETH,Men,10000M,Silver,Ethiopia
11864,1968,Mexico,Athletics,Athletics,Charles Edward Greene,USA,Men,100M,Bronze,United States
11865,1968,Mexico,Athletics,Athletics,James Ray Hines,USA,Men,100M,Gold,United States
11866,1968,Mexico,Athletics,Athletics,Lennox Miller,JAM,Men,100M,Silver,Jamaica
11867,1968,Mexico,Athletics,Athletics,Irena Szewinska,POL,Women,100M,Bronze,Poland
11868,1968,Mexico,Athletics,Athletics,Wyomia Tyus,USA,Women,100M,Gold,United States
11869,1968,Mexico,Athletics,Athletics,Barbara Ann Ferrell,USA,Women,100M,Silver,United States
11870,1968,Mexico,Athletics,Athletics,Eddy Ottoz,ITA,Men,110M Hurdles,Bronze,Italy
11871,1968,Mexico,Athletics,Athletics,Willie Davenport,USA,Men,110M Hurdles,Gold,United States
11872,1968,Mexico,Athletics,Athletics,Ervin Hall,USA,Men,110M Hurdles,Silver,United States
11873,1968,Mexico,Athletics,Athletics,Bodo Tümmler,FRG,Men,1500M,Bronze,
11874,1968,Mexico,Athletics,Athletics,Kipchoge Keino,KEN,Men,1500M,Gold,Kenya
11875,1968,Mexico,Athletics,Athletics,James Ronald Ryun,USA,Men,1500M,Silver,United States
11876,1968,Mexico,Athletics,Athletics,John Wesley Carlos,USA,Men,200M,Bronze,United States
11877,1968,Mexico,Athletics,Athletics,Thomas C. Smith,USA,Men,200M,Gold,United States
11878,1968,Mexico,Athletics,Athletics,Peter George Norman,AUS,Men,200M,Silver,Australia
11879,1968,Mexico,Athletics,Athletics,Jennifer Lamy-Frank,AUS,Women,200M,Bronze,Australia
11880,1968,Mexico,Athletics,Athletics,Irena Szewinska,POL,Women,200M,Gold,Poland
11881,1968,Mexico,Athletics,Athletics,Raelene Ann Boyle,AUS,Women,200M,Silver,Australia
11882,1968,Mexico,Athletics,Athletics,Nikolai Smaga,URS,Men,20KM Walk,Bronze,
11883,1968,Mexico,Athletics,Athletics,Vladimir Golubnichy,URS,Men,20KM Walk,Gold,
11884,1968,Mexico,Athletics,Athletics,Jose Pedraza Zuniga,MEX,Men,20KM Walk,Silver,Mexico
11885,1968,Mexico,Athletics,Athletics,George L. Young,USA,Men,3000M Steeplechase,Bronze,United States
11886,1968,Mexico,Athletics,Athletics,Amos Kipwabok Biwott,KEN,Men,3000M Steeplechase,Gold,Kenya
11887,1968,Mexico,Athletics,Athletics,Benjamin Kogo,KEN,Men,3000M Steeplechase,Silver,Kenya
11888,1968,Mexico,Athletics,Athletics,Ronald John Iii Freeman,USA,Men,400M,Bronze,United States
11889,1968,Mexico,Athletics,Athletics,Lee Edward Evans,USA,Men,400M,Gold,United States
11890,1968,Mexico,Athletics,Athletics,George Lawrence James,USA,Men,400M,Silver,United States
11891,1968,Mexico,Athletics,Athletics,Natalya Pechenkina,URS,Women,400M,Bronze,
11892,1968,Mexico,Athletics,Athletics,Colette Besson,FRA,Women,400M,Gold,France
11893,1968,Mexico,Athletics,Athletics,Lillian Barbara Board,GBR,Women,400M,Silver,United Kingdom
11894,1968,Mexico,Athletics,Athletics,John Sherwood,GBR,Men,400M Hurdles,Bronze,United Kingdom
11895,1968,Mexico,Athletics,Athletics,David Peter Hemery,GBR,Men,400M Hurdles,Gold,United Kingdom
11896,1968,Mexico,Athletics,Athletics,Gerhard Hennige,FRG,Men,400M Hurdles,Silver,
11897,1968,Mexico,Athletics,Athletics,Roger Bambuck,FRA,Men,4X100M Relay,Bronze,France
11898,1968,Mexico,Athletics,Athletics,Jocelyn Delecour,FRA,Men,4X100M Relay,Bronze,France
11899,1968,Mexico,Athletics,Athletics,Gerard Fenouil,FRA,Men,4X100M Relay,Bronze,France
11900,1968,Mexico,Athletics,Athletics,Claude Piquemal,FRA,Men,4X100M Relay,Bronze,France
11901,1968,Mexico,Athletics,Athletics,Charles Edward Greene,USA,Men,4X100M Relay,Gold,United States
11902,1968,Mexico,Athletics,Athletics,James Ray Hines,USA,Men,4X100M Relay,Gold,United States
11903,1968,Mexico,Athletics,Athletics,Melvin Jr. Pender,USA,Men,4X100M Relay,Gold,United States
11904,1968,Mexico,Athletics,Athletics,Ronald Ray Smith,USA,Men,4X100M Relay,Gold,United States
11905,1968,Mexico,Athletics,Athletics,Enrique Figuerola Camue,CUB,Men,4X100M Relay,Silver,Cuba
11906,1968,Mexico,Athletics,Athletics,Pablo Montes Casanova,CUB,Men,4X100M Relay,Silver,Cuba
11907,1968,Mexico,Athletics,Athletics,Juan Morales Hachavarria,CUB,Men,4X100M Relay,Silver,Cuba
11908,1968,Mexico,Athletics,Athletics,Hermes Julian Ramirez Limonta,CUB,Men,4X100M Relay,Silver,Cuba
11909,1968,Mexico,Athletics,Athletics,Galina Bukharina,URS,Women,4X100M Relay,Bronze,
11910,1968,Mexico,Athletics,Athletics,Lyudmila Ignatyeva-Samotesova,URS,Women,4X100M Relay,Bronze,
11911,1968,Mexico,Athletics,Athletics,Vera Popkova,URS,Women,4X100M Relay,Bronze,
11912,1968,Mexico,Athletics,Athletics,Liudmila Zharkova-Maslakova,URS,Women,4X100M Relay,Bronze,
11913,1968,Mexico,Athletics,Athletics,Margaret Johnson Bailes,USA,Women,4X100M Relay,Gold,United States
11914,1968,Mexico,Athletics,Athletics,Barbara Ann Ferrell,USA,Women,4X100M Relay,Gold,United States
11915,1968,Mexico,Athletics,Athletics,Mildrette Netter,USA,Women,4X100M Relay,Gold,United States
11916,1968,Mexico,Athletics,Athletics,Wyomia Tyus,USA,Women,4X100M Relay,Gold,United States
11917,1968,Mexico,Athletics,Athletics,Miguelina Cobian Hechevarria,CUB,Women,4X100M Relay,Silver,Cuba
11918,1968,Mexico,Athletics,Athletics,Marlene Elejalde Diaz,CUB,Women,4X100M Relay,Silver,Cuba
11919,1968,Mexico,Athletics,Athletics,Violetta Quesada Diaz,CUB,Women,4X100M Relay,Silver,Cuba
11920,1968,Mexico,Athletics,Athletics,Fulgencia Romay Martinez,CUB,Women,4X100M Relay,Silver,Cuba
11921,1968,Mexico,Athletics,Athletics,Gerhard Hennige,FRG,Men,4X400M Relay,Bronze,
11922,1968,Mexico,Athletics,Athletics,Martin Jellinghaus,FRG,Men,4X400M Relay,Bronze,
11923,1968,Mexico,Athletics,Athletics,Manfred Kinder,FRG,Men,4X400M Relay,Bronze,
11924,1968,Mexico,Athletics,Athletics,Helmar Muller,FRG,Men,4X400M Relay,Bronze,
11925,1968,Mexico,Athletics,Athletics,Lee Edward Evans,USA,Men,4X400M Relay,Gold,United States
11926,1968,Mexico,Athletics,Athletics,Ronald John Iii Freeman,USA,Men,4X400M Relay,Gold,United States
11927,1968,Mexico,Athletics,Athletics,George Lawrence James,USA,Men,4X400M Relay,Gold,United States
11928,1968,Mexico,Athletics,Athletics,Vincent Edward Matthews,USA,Men,4X400M Relay,Gold,United States
11929,1968,Mexico,Athletics,Athletics,Charles Asati,KEN,Men,4X400M Relay,Silver,Kenya
11930,1968,Mexico,Athletics,Athletics,Naftali Bon,KEN,Men,4X400M Relay,Silver,Kenya
11931,1968,Mexico,Athletics,Athletics,Hezekiah Munyoro Nyamau,KEN,Men,4X400M Relay,Silver,Kenya
11932,1968,Mexico,Athletics,Athletics,Daniel Matasi Rudisha,KEN,Men,4X400M Relay,Silver,Kenya
11933,1968,Mexico,Athletics,Athletics,Nabiba Naftali Temu,KEN,Men,5000M,Bronze,Kenya
11934,1968,Mexico,Athletics,Athletics,Mohamed Gammoudi,TUN,Men,5000M,Gold,Tunisia
11935,1968,Mexico,Athletics,Athletics,Kipchoge Keino,KEN,Men,5000M,Silver,Kenya
11936,1968,Mexico,Athletics,Athletics,Lawrence Dean Young,USA,Men,50KM Walk,Bronze,United States
11937,1968,Mexico,Athletics,Athletics,Christoph Höhne,GDR,Men,50KM Walk,Gold,
11938,1968,Mexico,Athletics,Athletics,Antal Kiss,HUN,Men,50KM Walk,Silver,Hungary
11939,1968,Mexico,Athletics,Athletics,Thomas Francis Farrell,USA,Men,800M,Bronze,United States
11940,1968,Mexico,Athletics,Athletics,Ralph Doubell,AUS,Men,800M,Gold,Australia
11941,1968,Mexico,Athletics,Athletics,Wilson Chuma Kiprugut,KEN,Men,800M,Silver,Kenya
11942,1968,Mexico,Athletics,Athletics,Maria Francisca P. Gommers,NED,Women,800M,Bronze,Netherlands
11943,1968,Mexico,Athletics,Athletics,Madeline Manning-Jackson,USA,Women,800M,Gold,United States
11944,1968,Mexico,Athletics,Athletics,Ileana Silai,ROU,Women,800M,Silver,
11945,1968,Mexico,Athletics,Athletics,Cheng Chi,TPE,Women,80M Hurdles,Bronze,Taiwan
11946,1968,Mexico,Athletics,Athletics,Maureen Caird,AUS,Women,80M Hurdles,Gold,Australia
11947,1968,Mexico,Athletics,Athletics,Pamela Kilborn-Ryan-Nelson,AUS,Women,80M Hurdles,Silver,Australia
11948,1968,Mexico,Athletics,Athletics,Kurt Bendlin,FRG,Men,Decathlon,Bronze,
11949,1968,Mexico,Athletics,Athletics,William Anthony Toomey,USA,Men,Decathlon,Gold,United States
11950,1968,Mexico,Athletics,Athletics,Hans Joachim Walde,FRG,Men,Decathlon,Silver,
11951,1968,Mexico,Athletics,Athletics,Ludvik Danek,TCH,Men,Discus Throw,Bronze,
11952,1968,Mexico,Athletics,Athletics,Alfred Oerter,USA,Men,Discus Throw,Gold,United States
11953,1968,Mexico,Athletics,Athletics,Lothar Milde,GDR,Men,Discus Throw,Silver,
11954,1968,Mexico,Athletics,Athletics,Jolan Kleiber-Kontsek,HUN,Women,Discus Throw,Bronze,Hungary
11955,1968,Mexico,Athletics,Athletics,Lia Manoliu,ROU,Women,Discus Throw,Gold,
11956,1968,Mexico,Athletics,Athletics,Liselotte (Liesel) Westermann,FRG,Women,Discus Throw,Silver,
11957,1968,Mexico,Athletics,Athletics,Lazar Lovasz,HUN,Men,Hammer Throw,Bronze,Hungary
11958,1968,Mexico,Athletics,Athletics,Gyula Zsivotzky,HUN,Men,Hammer Throw,Gold,Hungary
11959,1968,Mexico,Athletics,Athletics,Romuald Klim,URS,Men,Hammer Throw,Silver,
11960,1968,Mexico,Athletics,Athletics,Valentin Gavrilov,URS,Men,High Jump,Bronze,
11961,1968,Mexico,Athletics,Athletics,Richard Douglas Fosbury,USA,Men,High Jump,Gold,United States
11962,1968,Mexico,Athletics,Athletics,Edward J. Jr. Caruthers,USA,Men,High Jump,Silver,United States
11963,1968,Mexico,Athletics,Athletics,Valentina Kozyr,URS,Women,High Jump,Bronze,
11964,1968,Mexico,Athletics,Athletics,Miloslava Rezkova-Hubner,TCH,Women,High Jump,Gold,
11965,1968,Mexico,Athletics,Athletics,Antonina Okorokova-Lazareva,URS,Women,High Jump,Silver,
11966,1968,Mexico,Athletics,Athletics,Gergely Kulcsar,HUN,Men,Javelin Throw,Bronze,Hungary
11967,1968,Mexico,Athletics,Athletics,Yanis Lusis,URS,Men,Javelin Throw,Gold,
11968,1968,Mexico,Athletics,Athletics,Jorma Viljo Palaavi Kinnunen,FIN,Men,Javelin Throw,Silver,Finland
11969,1968,Mexico,Athletics,Athletics,Eva Janko-Egger,AUT,Women,Javelin Throw,Bronze,Austria
