merchant_id,label_is_bad,total_fraud_loss,label_generated_ts,label_generated_stage
m_06094,0,3.5,,
m_06095,0,0.67,,
m_06096,0,1.58,,
m_06097,0,2.85,,
m_06098,0,4.69,,
m_06099,0,1.63,,
m_06100,0,2.73,,
m_06101,0,2.16,,
m_06102,0,1.41,,
m_06103,0,5.91,,
m_06104,0,188.14,,
m_06105,0,0.18,,
m_06106,0,0.14,,
m_06107,0,0.88,,
m_06108,0,3.63,,
m_06109,0,0.17,,
m_06110,0,0.75,,
m_06111,0,1.39,,
m_06112,0,1.1,,
m_06113,0,0.53,,
m_06114,0,1.4,,
m_06115,0,0.92,,
m_06116,0,2.04,,
m_06117,0,4.93,,
m_06118,0,6.39,,
m_06119,0,2.34,,
m_06120,0,0.6,,
m_06121,0,0.65,,
m_06122,0,1.79,,
m_06123,0,206.53,,
m_06124,0,4.97,,
m_06125,0,3.68,,
m_06126,0,3.19,,
m_06127,0,1.59,,
m_06128,0,7.34,,
m_06129,0,1.89,,
m_06130,0,1.19,,
m_06131,0,1.35,,
m_06132,0,1.28,,
m_06133,0,0.14,,
m_06134,0,5.74,,
m_06135,0,7.3,,
m_06136,0,0.78,,
m_06137,0,2.11,,
m_06138,0,3.36,,
m_06139,0,0.25,,
m_06140,0,0.93,,
m_06141,0,1.53,,
m_06142,0,5.2,,
m_06143,0,38.74,,
m_06144,0,1.32,,
m_06145,0,51.7,,
m_06146,0,11.59,,
m_06147,0,5.37,,
m_06148,0,15.48,,
m_06149,0,6.12,,
m_06150,0,11.11,,
m_06151,0,2.48,,
m_06152,0,1.55,,
m_06153,0,5.81,,
m_06154,0,150.37,,
m_06155,0,5.52,,
m_06156,0,10.11,,
m_06157,0,1.82,,
m_06158,0,1.95,,
m_06159,0,4.06,,
m_06160,0,2.87,,
m_06161,0,4.17,,
m_06162,0,2.14,,
m_06163,0,3.16,,
m_06164,0,0.15,,
m_06165,1,5.64,2026-01-21 23:00:00,post onboarding
m_06166,0,0.51,,
m_06167,1,0.17,2025-06-12 00:00:00,onboarding
m_06168,0,0.96,,
m_06169,0,5.02,,
m_06170,0,105.46,,
m_06171,0,0.73,,
m_06172,0,311.18,,
m_06173,0,91.91,,
m_06174,0,1.53,,
m_06175,0,0.98,,
m_06176,0,80.61,,
m_06177,0,2.72,,
m_06178,0,1.23,,
m_06179,0,0.54,,
m_06180,0,1.14,,
m_06181,0,2.09,,
m_06182,0,35.17,,
m_06183,0,35.38,,
m_06184,0,1.04,,
m_06185,0,1.03,,
m_06186,1,4.24,2025-07-08 06:00:00,post onboarding
m_06187,0,1.99,,
m_06188,0,2.43,,
m_06189,0,0.8,,
m_06190,0,2.5,,
m_06191,0,0.22,,
m_06192,0,4.02,,
m_06193,0,2.96,,
m_06194,0,0.49,,
m_06195,0,4.12,,
m_06196,0,0.44,,
m_06197,0,0.66,,
m_06198,0,2.17,,
m_06199,0,7.02,,
m_06200,0,0.85,,
m_06201,0,1.1,,
m_06202,0,0.29,,
m_06203,0,23.98,,
m_06204,0,1.61,,
m_06205,0,1.03,,
m_06206,0,1.08,,
m_06207,0,1.24,,
m_06208,0,2.0,,
m_06209,0,1.61,,
m_06210,0,0.23,,
m_06211,0,0.36,,
m_06212,1,10.5,2025-07-31 15:00:00,post onboarding
m_06213,0,0.97,,
m_06214,1,109.91,2025-06-02 16:00:00,post onboarding
m_06215,0,4.85,,
m_06216,0,4.13,,
m_06217,0,4.45,,
m_06218,0,5.07,,
m_06219,0,96.44,,
m_06220,0,0.28,,
m_06221,0,1.64,,
m_06222,0,0.5,,
m_06223,0,5.46,,
m_06224,0,0.56,,
m_06225,0,4.92,,
m_06226,0,4.44,,
m_06227,0,0.77,,
m_06228,0,1.58,,
m_06229,0,1.86,,
m_06230,0,2.55,,
m_06231,0,0.93,,
m_06232,0,2.78,,
m_06233,0,2.13,,
m_06234,0,4.39,,
m_06235,0,31.9,,
m_06236,1,2.38,2026-04-25 10:00:00,post onboarding
m_06237,0,3.83,,
m_06238,0,10.1,,
m_06239,0,8.19,,
m_06240,0,1.55,,
m_06241,0,2.09,,
m_06242,0,2.86,,
m_06243,0,1.86,,
m_06244,0,3.75,,
m_06245,0,3.28,,
m_06246,0,0.55,,
m_06247,0,1.84,,
m_06248,1,0.17,2025-01-22 00:00:00,onboarding
m_06249,0,0.62,,
m_06250,0,0.49,,
m_06251,0,4.34,,
m_06252,0,147.42,,
m_06253,0,2.47,,
m_06254,0,1.1,,
m_06255,0,10.93,,
m_06256,0,4.01,,
m_06257,0,0.2,,
m_06258,0,1.4,,
m_06259,0,0.51,,
m_06260,0,0.33,,
m_06261,0,0.58,,
m_06262,1,0.05,2025-09-19 00:00:00,onboarding
m_06263,0,4.48,,
m_06264,0,0.45,,
m_06265,0,1.31,,
m_06266,0,2.89,,
m_06267,0,4.5,,
m_06268,0,5.9,,
m_06269,0,2.53,,
m_06270,0,0.51,,
m_06271,0,3.66,,
m_06272,1,178.77,2025-04-27 22:00:00,post onboarding
m_06273,0,2.27,,
m_06274,0,10.74,,
m_06275,0,0.14,,
m_06276,0,1.65,,
m_06277,1,14.67,2025-06-13 02:00:00,post onboarding
m_06278,0,3.65,,
m_06279,0,0.02,,
m_06280,0,3.21,,
m_06281,1,4.99,2025-10-11 17:00:00,post onboarding
m_06282,0,4.66,,
m_06283,0,1.7,,
m_06284,0,0.49,,
m_06285,0,1.5,,
m_06286,0,3.54,,
m_06287,0,5.63,,
m_06288,0,3.55,,
m_06289,0,6.63,,
m_06290,1,0.84,2025-10-07 00:00:00,onboarding
m_06291,0,15.37,,
m_06292,0,1.23,,
m_06293,0,1.71,,
m_06294,0,1.97,,
m_06295,0,2.6,,
m_06296,1,85.32,2026-01-15 16:00:00,post onboarding
m_06297,1,596.7,2025-08-08 01:00:00,post onboarding
m_06298,0,3.04,,
m_06299,0,1.52,,
m_06300,0,0.37,,
m_06301,0,2.04,,
m_06302,0,0.89,,
m_06303,0,11.8,,
m_06304,0,3.19,,
m_06305,0,2.57,,
m_06306,0,0.87,,
m_06307,0,0.96,,
m_06308,0,0.37,,
m_06309,0,0.71,,
m_06310,0,0.78,,
m_06311,0,1.26,,
m_06312,0,0.71,,
m_06313,0,6.32,,
m_06314,0,0.92,,
m_06315,0,2.94,,
m_06316,0,0.01,,
m_06317,0,1.45,,
m_06318,0,1.96,,
m_06319,0,4.71,,
m_06320,0,218.23,,
m_06321,0,0.2,,
m_06322,0,4.0,,
m_06323,0,3.62,,
m_06324,0,5.2,,
m_06325,0,1.07,,
m_06326,0,2.09,,
m_06327,0,0.32,,
m_06328,0,0.34,,
m_06329,0,0.5,,
m_06330,0,4.18,,
m_06331,0,0.08,,
m_06332,0,0.24,,
m_06333,1,8.2,2025-11-25 09:00:00,post onboarding
m_06334,0,0.02,,
m_06335,0,0.01,,
m_06336,1,1.12,2025-06-23 08:00:00,post onboarding
m_06337,0,1.4,,
m_06338,0,0.53,,
m_06339,0,0.33,,
m_06340,0,2.08,,
m_06341,0,14.07,,
m_06342,0,2.24,,
m_06343,0,3.34,,
m_06344,0,24.07,,
m_06345,0,7.25,,
m_06346,0,175.67,,
m_06347,0,7.17,,
m_06348,0,1.23,,
m_06349,0,4.6,,
m_06350,0,10.6,,
m_06351,0,1.58,,
m_06352,0,3.25,,
m_06353,0,0.92,,
m_06354,0,6.1,,
m_06355,0,0.78,,
m_06356,0,2.25,,
m_06357,0,4.34,,
m_06358,0,0.99,,
m_06359,0,1.93,,
m_06360,0,2.58,,
m_06361,0,2.07,,
m_06362,0,3.32,,
m_06363,0,0.32,,
m_06364,0,0.72,,
m_06365,0,10.16,,
m_06366,0,0.31,,
m_06367,1,107.8,2026-04-22 14:00:00,post onboarding
m_06368,0,3.55,,
m_06369,0,4.13,,
m_06370,0,0.95,,
m_06371,0,2.3,,
m_06372,0,0.38,,
m_06373,0,2.78,,
m_06374,0,3.41,,
m_06375,0,0.82,,
m_06376,0,1.49,,
m_06377,0,0.75,,
m_06378,0,3.09,,
m_06379,0,3.12,,
m_06380,0,10.75,,
m_06381,0,1.04,,
m_06382,1,5.61,2026-01-15 22:00:00,post onboarding
m_06383,0,44.36,,
m_06384,0,3.54,,
m_06385,0,3.91,,
m_06386,0,2.02,,
m_06387,0,2.51,,
m_06388,0,1.91,,
m_06389,0,10.23,,
m_06390,0,1.61,,
m_06391,0,0.83,,
m_06392,0,0.37,,
m_06393,0,0.16,,
m_06394,0,4.17,,
m_06395,0,5.25,,
m_06396,0,4.19,,
m_06397,0,2.2,,
m_06398,0,2.98,,
m_06399,0,0.2,,
m_06400,0,5.16,,
m_06401,0,1.5,,
m_06402,0,2.19,,
m_06403,0,0.75,,
m_06404,0,0.06,,
m_06405,0,1.9,,
m_06406,0,32.58,,
m_06407,0,1.12,,
m_06408,0,27.24,,
m_06409,0,0.73,,
m_06410,0,1.74,,
m_06411,0,14.31,,
m_06412,0,2.12,,
m_06413,1,5.67,2026-03-27 08:00:00,post onboarding
m_06414,0,1.55,,
m_06415,0,1.65,,
m_06416,1,6.28,2025-04-01 00:00:00,post onboarding
m_06417,0,3.61,,
m_06418,0,1.51,,
m_06419,0,0.04,,
m_06420,0,1.23,,
m_06421,0,4.9,,
m_06422,0,7.36,,
m_06423,0,0.49,,
m_06424,0,2.73,,
m_06425,0,0.72,,
m_06426,0,2.97,,
m_06427,0,3.38,,
m_06428,0,0.5,,
m_06429,0,3.34,,
m_06430,0,2.71,,
m_06431,0,1.18,,
m_06432,0,2.11,,
m_06433,0,2.2,,
m_06434,0,0.77,,
m_06435,0,2.24,,
m_06436,0,3.67,,
m_06437,0,3.71,,
m_06438,0,1.84,,
m_06439,0,5.92,,
m_06440,0,1.68,,
m_06441,0,5.15,,
m_06442,0,8.69,,
m_06443,0,6.1,,
m_06444,0,2.18,,
m_06445,0,0.04,,
m_06446,0,0.63,,
m_06447,0,4.84,,
m_06448,0,1.39,,
m_06449,0,3.01,,
m_06450,0,0.66,,
m_06451,0,0.09,,
m_06452,0,0.88,,
m_06453,1,8.51,2026-01-02 10:00:00,post onboarding
m_06454,1,6.61,2025-09-02 08:00:00,post onboarding
m_06455,0,0.87,,
m_06456,0,1.19,,
m_06457,0,83.65,,
m_06458,0,4.79,,
m_06459,0,4.53,,
m_06460,0,4.33,,
m_06461,0,3.84,,
m_06462,0,0.51,,
m_06463,0,3.98,,
m_06464,0,15.19,,
m_06465,0,0.9,,
m_06466,0,1.57,,
m_06467,0,1.21,,
m_06468,0,96.84,,
m_06469,0,0.85,,
m_06470,0,2.52,,
m_06471,0,11.73,,
m_06472,0,0.78,,
m_06473,0,0.39,,
m_06474,0,0.21,,
m_06475,1,6.47,2026-04-03 08:00:00,post onboarding
m_06476,0,7.15,,
m_06477,0,3.99,,
m_06478,0,1.21,,
m_06479,0,0.72,,
m_06480,0,2.07,,
m_06481,0,1.64,,
m_06482,0,2.65,,
m_06483,0,1.29,,
m_06484,0,2.25,,
m_06485,0,3.87,,
m_06486,0,4.65,,
m_06487,0,0.87,,
m_06488,0,3.88,,
m_06489,0,2.17,,
m_06490,0,0.19,,
m_06491,0,8.88,,
m_06492,0,1.57,,
m_06493,0,2.08,,
m_06494,0,3.15,,
m_06495,0,16.01,,
m_06496,1,40.19,2026-01-11 02:00:00,post onboarding
m_06497,0,2.98,,
m_06498,0,2.59,,
m_06499,0,2.92,,
m_06500,0,1.82,,
m_06501,0,0.52,,
m_06502,0,210.79,,
m_06503,0,0.47,,
m_06504,0,3.16,,
m_06505,0,12.51,,
m_06506,0,2.6,,
m_06507,0,2.47,,
m_06508,0,117.1,,
m_06509,0,4.15,,
m_06510,0,2.28,,
m_06511,0,0.28,,
m_06512,0,1.96,,
m_06513,0,1.04,,
m_06514,0,2.27,,
m_06515,0,1.85,,
m_06516,0,0.82,,
m_06517,0,4.48,,
m_06518,0,1.38,,
m_06519,0,8.75,,
m_06520,0,0.21,,
m_06521,0,4.37,,
m_06522,0,2.7,,
m_06523,0,1.0,,
m_06524,0,1.53,,
m_06525,0,7.98,,
m_06526,0,4.16,,
m_06527,0,0.47,,
m_06528,0,0.74,,
m_06529,0,2.47,,
m_06530,0,2.42,,
m_06531,0,9.3,,
m_06532,0,0.4,,
m_06533,0,4.97,,
m_06534,0,2.29,,
m_06535,0,2.48,,
m_06536,0,12.5,,
m_06537,0,1.21,,
m_06538,0,2.14,,
m_06539,0,247.93,,
m_06540,0,2.29,,
m_06541,0,3.13,,
m_06542,0,0.48,,
m_06543,0,3.89,,
m_06544,0,2.07,,
m_06545,0,2.98,,
m_06546,0,0.22,,
m_06547,0,9.48,,
m_06548,0,4.25,,
m_06549,0,2.63,,
m_06550,0,0.45,,
m_06551,0,0.58,,
m_06552,0,5.52,,
m_06553,0,0.49,,
m_06554,0,9.23,,
m_06555,0,0.86,,
m_06556,0,1.98,,
m_06557,0,3.52,,
m_06558,0,6.67,,
m_06559,0,2.75,,
m_06560,0,0.99,,
m_06561,0,4.6,,
m_06562,0,0.52,,
m_06563,0,4.86,,
m_06564,0,0.39,,
m_06565,0,2.75,,
m_06566,0,3.86,,
m_06567,0,0.32,,
m_06568,0,3.01,,
m_06569,0,0.45,,
m_06570,0,1.64,,
m_06571,0,33.64,,
m_06572,0,0.3,,
m_06573,0,4.24,,
m_06574,0,2.43,,
m_06575,0,0.17,,
m_06576,0,4.53,,
m_06577,0,2.01,,
m_06578,0,1.6,,
m_06579,0,0.29,,
m_06580,0,3.36,,
m_06581,0,44.35,,
m_06582,0,2.1,,
m_06583,0,4.91,,
m_06584,0,0.35,,
m_06585,0,2.35,,
m_06586,0,1.32,,
m_06587,0,0.59,,
m_06588,0,4.11,,
m_06589,0,0.23,,
m_06590,0,24.32,,
m_06591,0,0.61,,
m_06592,1,1.84,2025-07-26 00:00:00,onboarding
m_06593,0,5.91,,
m_06594,0,9.64,,
m_06595,0,4.0,,
m_06596,0,14.57,,
m_06597,0,2.28,,
m_06598,0,143.39,,
m_06599,0,10.94,,
m_06600,0,3.11,,
m_06601,0,22.59,,
m_06602,0,109.35,,
m_06603,0,8.1,,
m_06604,0,6.3,,
m_06605,0,2.64,,
m_06606,0,1.18,,
m_06607,0,85.17,,
m_06608,0,0.93,,
m_06609,0,0.6,,
m_06610,0,1.48,,
m_06611,0,1.24,,
m_06612,0,8.13,,
m_06613,0,2.97,,
m_06614,0,1.95,,
m_06615,0,8.01,,
m_06616,0,11.17,,
m_06617,0,0.39,,
m_06618,0,7.38,,
m_06619,0,0.46,,
m_06620,0,118.35,,
m_06621,0,3.85,,
m_06622,0,0.14,,
m_06623,0,0.75,,
m_06624,0,5.15,,
m_06625,0,7.25,,
m_06626,0,3.76,,
m_06627,0,1.04,,
m_06628,0,3.43,,
m_06629,0,6.85,,
m_06630,0,0.43,,
m_06631,0,1.1,,
m_06632,0,0.58,,
m_06633,0,0.54,,
m_06634,0,140.4,,
m_06635,0,64.36,,
m_06636,0,0.79,,
m_06637,0,6.06,,
m_06638,0,0.62,,
m_06639,0,0.77,,
m_06640,0,0.57,,
m_06641,0,1.68,,
m_06642,0,2.02,,
m_06643,0,0.12,,
m_06644,0,0.95,,
m_06645,0,0.37,,
m_06646,0,8.33,,
m_06647,0,0.69,,
m_06648,0,0.85,,
m_06649,0,1.35,,
m_06650,0,4.09,,
m_06651,0,1.22,,
m_06652,0,8.82,,
m_06653,0,0.77,,
m_06654,0,1.77,,
m_06655,0,5.84,,
m_06656,0,5.63,,
m_06657,0,4.68,,
m_06658,0,16.27,,
m_06659,0,1.05,,
m_06660,0,167.49,,
m_06661,0,0.55,,
m_06662,0,12.1,,
m_06663,0,3.34,,
m_06664,0,0.3,,
m_06665,0,7.02,,
m_06666,0,0.56,,
m_06667,0,6.45,,
m_06668,0,3.45,,
m_06669,0,0.26,,
m_06670,0,3.53,,
m_06671,0,0.92,,
m_06672,0,1.6,,
m_06673,0,0.85,,
m_06674,0,0.31,,
m_06675,0,8.5,,
m_06676,0,3.36,,
m_06677,0,5.6,,
m_06678,0,0.31,,
m_06679,0,7.83,,
m_06680,0,0.32,,
m_06681,0,4.13,,
m_06682,0,4.01,,
m_06683,0,11.0,,
m_06684,0,1.49,,
m_06685,0,1.85,,
m_06686,0,2.37,,
m_06687,0,12.0,,
m_06688,0,2.88,,
m_06689,0,0.18,,
m_06690,1,14.17,2025-11-25 07:00:00,post onboarding
m_06691,0,1.95,,
m_06692,0,2.36,,
m_06693,0,0.81,,
m_06694,0,1.9,,
m_06695,0,0.58,,
m_06696,0,1.57,,
m_06697,0,0.37,,
m_06698,0,0.19,,
m_06699,0,4.35,,
m_06700,0,5.37,,
m_06701,0,1.16,,
m_06702,0,0.6,,
m_06703,1,147.78,2025-10-04 11:00:00,post onboarding
m_06704,0,4.0,,
m_06705,0,6.92,,
m_06706,0,2.01,,
m_06707,0,1.07,,
m_06708,0,211.73,,
m_06709,0,1.14,,
m_06710,0,14.66,,
m_06711,0,2.89,,
m_06712,0,1.06,,
m_06713,0,8.68,,
m_06714,0,2.04,,
m_06715,0,5.35,,
m_06716,0,2.68,,
m_06717,0,0.66,,
m_06718,0,15.1,,
m_06719,0,2.31,,
m_06720,0,1.25,,
m_06721,0,13.05,,
m_06722,0,1.07,,
m_06723,0,2.72,,
m_06724,0,1.22,,
m_06725,0,313.02,,
m_06726,0,8.31,,
m_06727,0,8.82,,
m_06728,0,93.82,,
m_06729,0,7.52,,
m_06730,0,3.35,,
m_06731,0,4.1,,
m_06732,0,2.0,,
m_06733,0,0.79,,
m_06734,0,0.55,,
m_06735,0,288.2,,
m_06736,0,255.01,,
m_06737,0,1.63,,
m_06738,0,0.82,,
m_06739,0,0.39,,
m_06740,0,2.06,,
m_06741,0,2.29,,
m_06742,0,1.96,,
m_06743,0,1.28,,
m_06744,0,2.87,,
m_06745,0,1.28,,
m_06746,0,0.8,,
m_06747,1,9.25,2025-12-04 11:00:00,post onboarding
m_06748,0,213.59,,
m_06749,0,1.4,,
m_06750,0,0.58,,
m_06751,0,5.99,,
m_06752,1,604.96,2025-04-23 17:00:00,post onboarding
m_06753,0,3.24,,
m_06754,0,2.52,,
m_06755,0,2.73,,
m_06756,0,0.43,,
m_06757,0,2.26,,
m_06758,1,5.15,2025-12-23 06:00:00,post onboarding
m_06759,0,4.2,,
m_06760,0,0.16,,
m_06761,0,2.56,,
m_06762,0,7.72,,
m_06763,0,1.39,,
m_06764,0,3.47,,
m_06765,0,2.97,,
m_06766,0,1.55,,
m_06767,0,2.27,,
m_06768,0,2.18,,
m_06769,1,29.65,2025-04-20 03:00:00,post onboarding
m_06770,0,34.93,,
m_06771,0,2.89,,
m_06772,0,0.48,,
m_06773,0,1.75,,
m_06774,0,0.42,,
m_06775,0,0.18,,
m_06776,0,2.08,,
m_06777,0,0.56,,
m_06778,0,40.05,,
m_06779,0,0.52,,
m_06780,0,2.79,,
m_06781,0,1.39,,
m_06782,0,0.54,,
m_06783,0,187.4,,
m_06784,0,4.77,,
m_06785,0,0.01,,
m_06786,0,0.34,,
m_06787,0,4.11,,
m_06788,0,3.24,,
m_06789,0,1.02,,
m_06790,0,6.23,,
m_06791,0,4.18,,
m_06792,0,2.07,,
m_06793,0,0.14,,
m_06794,0,56.34,,
m_06795,0,1.98,,
m_06796,0,0.07,,
m_06797,0,1.67,,
m_06798,0,0.43,,
m_06799,0,0.24,,
m_06800,0,2.82,,
m_06801,0,1.28,,
m_06802,0,0.58,,
m_06803,0,4.21,,
m_06804,0,0.26,,
m_06805,0,0.2,,
m_06806,0,1.35,,
m_06807,0,0.66,,
m_06808,0,0.12,,
m_06809,0,1.7,,
m_06810,0,0.19,,
m_06811,0,0.26,,
m_06812,0,2.46,,
m_06813,0,0.59,,
m_06814,0,0.17,,
m_06815,0,0.27,,
m_06816,0,2.79,,
m_06817,0,3.38,,
m_06818,0,1.72,,
m_06819,0,0.48,,
m_06820,0,2.77,,
m_06821,0,4.63,,
m_06822,0,198.15,,
m_06823,0,0.52,,
m_06824,0,0.66,,
m_06825,0,0.66,,
m_06826,0,1.97,,
m_06827,0,4.22,,
m_06828,0,2.23,,
m_06829,1,669.66,2026-02-11 14:00:00,post onboarding
m_06830,0,2.71,,
m_06831,0,1.9,,
m_06832,0,0.64,,
m_06833,0,17.87,,
m_06834,0,1.15,,
m_06835,0,3.35,,
m_06836,0,9.56,,
m_06837,0,1.51,,
m_06838,0,71.39,,
m_06839,0,14.49,,
m_06840,0,1.83,,
m_06841,0,2.94,,
m_06842,0,1.76,,
m_06843,0,0.81,,
m_06844,0,7.53,,
m_06845,0,404.9,,
m_06846,0,2.19,,
m_06847,0,1.97,,
m_06848,0,3.74,,
m_06849,0,7.17,,
m_06850,0,5.52,,
m_06851,0,0.37,,
m_06852,0,0.45,,
m_06853,0,0.29,,
m_06854,0,0.33,,
m_06855,0,2.4,,
m_06856,0,2.68,,
m_06857,0,0.68,,
m_06858,0,7.72,,
m_06859,0,6.76,,
m_06860,0,2.13,,
m_06861,0,3.17,,
m_06862,0,7.42,,
m_06863,0,1.27,,
m_06864,0,0.4,,
m_06865,0,1.78,,
m_06866,0,3.87,,
m_06867,0,0.38,,
m_06868,0,15.75,,
m_06869,0,0.89,,
m_06870,0,1.21,,
m_06871,0,3.24,,
m_06872,0,1.89,,
m_06873,0,64.68,,
m_06874,1,12.29,2025-05-02 05:00:00,post onboarding
m_06875,0,6.78,,
m_06876,0,1.03,,
m_06877,0,88.23,,
m_06878,0,6.72,,
m_06879,0,0.47,,
m_06880,0,240.32,,
m_06881,0,1.93,,
m_06882,0,4.17,,
m_06883,0,2.68,,
m_06884,0,4.7,,
m_06885,0,1.0,,
m_06886,0,0.48,,
m_06887,0,1.95,,
m_06888,0,3.14,,
m_06889,0,0.76,,
m_06890,0,4.45,,
m_06891,0,48.12,,
m_06892,0,0.67,,
m_06893,0,0.11,,
m_06894,0,1.16,,
m_06895,0,98.57,,
m_06896,0,0.45,,
m_06897,0,0.44,,
m_06898,0,7.69,,
m_06899,0,2.72,,
m_06900,0,8.36,,
m_06901,0,2.09,,
m_06902,0,2.52,,
m_06903,0,1.55,,
m_06904,0,2.91,,
m_06905,0,5.46,,
m_06906,0,116.27,,
m_06907,0,2.1,,
m_06908,0,0.22,,
m_06909,0,1.16,,
m_06910,0,342.25,,
m_06911,0,0.3,,
m_06912,0,10.31,,
m_06913,0,4.76,,
m_06914,0,0.34,,
m_06915,0,1.96,,
m_06916,0,0.39,,
m_06917,0,2.69,,
m_06918,0,3.37,,
m_06919,0,0.82,,
m_06920,0,3.03,,
m_06921,0,5.4,,
m_06922,0,0.37,,
m_06923,0,1.14,,
m_06924,1,243.91,2025-05-20 21:00:00,post onboarding
m_06925,0,8.92,,
m_06926,0,0.89,,
m_06927,0,2.45,,
m_06928,0,4.67,,
m_06929,0,0.35,,
m_06930,0,5.32,,
m_06931,0,40.78,,
m_06932,0,7.82,,
m_06933,0,0.49,,
m_06934,0,6.19,,
m_06935,0,5.66,,
m_06936,0,2.99,,
m_06937,0,157.23,,
m_06938,0,4.0,,
m_06939,0,2.9,,
m_06940,0,15.48,,
m_06941,0,140.8,,
m_06942,0,26.96,,
m_06943,0,0.7,,
m_06944,0,1.11,,
m_06945,0,31.31,,
m_06946,0,0.83,,
m_06947,1,0.18,2025-01-30 00:00:00,onboarding
m_06948,0,25.97,,
m_06949,0,4.81,,
m_06950,0,0.65,,
m_06951,0,495.97,,
m_06952,0,0.06,,
m_06953,1,0.5,2025-09-06 00:00:00,onboarding
m_06954,0,2.25,,
m_06955,0,0.14,,
m_06956,0,1.09,,
m_06957,0,1.54,,
m_06958,0,1.82,,
m_06959,0,10.84,,
m_06960,0,3.3,,
m_06961,0,2.17,,
m_06962,0,1.73,,
m_06963,0,2.98,,
m_06964,0,20.63,,
m_06965,0,2.93,,
m_06966,0,4.07,,
m_06967,1,0.21,2025-08-31 00:00:00,onboarding
m_06968,0,139.13,,
m_06969,0,1.73,,
m_06970,0,4.98,,
m_06971,0,2.4,,
m_06972,0,0.79,,
m_06973,0,4.46,,
m_06974,0,1.93,,
m_06975,0,1.19,,
m_06976,0,4.59,,
m_06977,0,0.22,,
m_06978,0,1.52,,
m_06979,0,3.5,,
m_06980,0,3.2,,
m_06981,0,0.98,,
m_06982,0,6.53,,
m_06983,0,3.49,,
m_06984,0,0.56,,
m_06985,0,2.95,,
m_06986,0,1.88,,
m_06987,0,287.78,,
m_06988,0,47.11,,
m_06989,0,1.13,,
m_06990,0,0.35,,
m_06991,1,26.64,2026-03-11 20:00:00,post onboarding
m_06992,0,5.39,,
m_06993,0,1.98,,
m_06994,0,0.66,,
m_06995,0,0.7,,
m_06996,0,21.54,,
m_06997,0,0.21,,
m_06998,0,3.43,,
m_06999,0,4.06,,
m_07000,0,0.94,,
m_07001,0,0.75,,
m_07002,1,2.67,2025-06-24 13:00:00,post onboarding
m_07003,0,566.25,,
m_07004,0,6.3,,
m_07005,0,0.51,,
m_07006,0,7.66,,
m_07007,0,5.23,,
m_07008,0,3.91,,
m_07009,0,37.18,,
m_07010,0,191.18,,
m_07011,0,3.25,,
m_07012,0,1.24,,
m_07013,0,2.01,,
m_07014,1,1.45,2025-10-18 22:00:00,post onboarding
m_07015,0,3.12,,
m_07016,0,0.93,,
m_07017,0,1.06,,
m_07018,0,10.64,,
m_07019,0,0.38,,
m_07020,0,5.87,,
m_07021,0,1.35,,
m_07022,0,6.64,,
m_07023,0,5.56,,
m_07024,0,1.98,,
m_07025,0,1.99,,
m_07026,0,11.76,,
m_07027,0,1.0,,
m_07028,0,2.9,,
m_07029,0,1.67,,
m_07030,0,2.51,,
m_07031,0,1.85,,
m_07032,0,1.16,,
m_07033,0,7.0,,
m_07034,0,0.66,,
m_07035,0,3.64,,
m_07036,0,4.14,,
m_07037,0,1.95,,
m_07038,0,4.41,,
m_07039,0,4.72,,
m_07040,0,2.69,,
m_07041,0,3.83,,
m_07042,0,2.18,,
m_07043,0,0.42,,
m_07044,0,0.7,,
m_07045,0,1.47,,
m_07046,0,3.0,,
m_07047,0,4.46,,
m_07048,1,13.42,2025-05-27 04:00:00,post onboarding
m_07049,0,0.29,,
m_07050,0,3.9,,
m_07051,0,2.8,,
m_07052,0,1.61,,
m_07053,0,108.12,,
m_07054,0,0.18,,
m_07055,0,1.68,,
m_07056,0,3.55,,
m_07057,0,5.07,,
m_07058,0,4.66,,
m_07059,0,2.99,,
m_07060,0,3.0,,
m_07061,0,6.46,,
m_07062,0,0.56,,
m_07063,0,2.35,,
m_07064,0,0.31,,
m_07065,1,1.48,2025-12-30 03:00:00,post onboarding
m_07066,1,6.34,2025-09-01 00:00:00,onboarding
m_07067,0,4.0,,
m_07068,1,1.19,2025-09-02 00:00:00,onboarding
m_07069,1,94.27,2025-10-27 00:00:00,onboarding
m_07070,1,0.7,2025-07-21 00:00:00,onboarding
m_07071,0,0.96,,
m_07072,0,0.69,,
m_07073,0,0.17,,
m_07074,0,0.37,,
m_07075,0,2.61,,
m_07076,0,79.18,,
m_07077,0,2.43,,
m_07078,0,5.57,,
m_07079,0,0.56,,
m_07080,0,4.44,,
m_07081,0,0.66,,
m_07082,0,237.94,,
m_07083,0,9.5,,
m_07084,0,21.98,,
m_07085,0,0.56,,
m_07086,1,12.82,2026-05-10 02:00:00,post onboarding
m_07087,0,1.54,,
m_07088,0,3.36,,
m_07089,0,0.58,,
m_07090,0,0.86,,
m_07091,0,2.7,,
m_07092,0,2.83,,
m_07093,0,0.39,,
m_07094,0,326.34,,
m_07095,0,1.87,,
m_07096,0,1.25,,
m_07097,0,1.4,,
m_07098,0,4.31,,
m_07099,0,0.89,,
m_07100,0,1.1,,
m_07101,0,512.09,,
m_07102,0,4.23,,
m_07103,0,0.62,,
m_07104,1,6.36,2025-08-31 00:00:00,onboarding
m_07105,0,1.25,,
