merchant_id,merchant_name,merchant_email,onboarding_date,industry,country,platform,acquisition_channel,requested_limit,expected_aov,kyb_tier,approval_method,uw_decision,uw_decision_date,uw_reason_code
m_03747,Cedar Boutique,ituwtgncq@temp-mail.org,2025-09-04,services,CA,salesforce_cc,partner,30763,209.3,med,manual,approved,2025-09-11,
m_03748,Oak Goods,ttwftnny@merchant.com,2025-10-20,travel,US,shopify,partner,34995,531.67,low,auto,approved,2025-10-25,
m_03749,Apex Depot,mbopow@company.com,2025-10-27,services,CA,shopify,outbound,161201,191.61,med,auto,approved,2025-10-27,
m_03750,Vertex Shop,lndyrkst@yahoo.com,2025-06-15,marketplace,US,magento,inbound,154867,127.83,low,auto,approved,2025-06-22,
m_03751,Orbit Supply,pmbzstzea@company.com,2025-06-25,jewelry,US,shopify,inbound,63808,538.99,low,auto,approved,2025-06-29,
m_03752,Vertex Trading,idlvgongmw@store.com,2025-01-05,services,US,bigcommerce,partner,80490,228.95,low,manual,approved,2025-01-08,
m_03753,Cedar Shop,ogecdj@outlook.com,2025-02-05,auto_parts,US,custom,self_serve,75054,308.31,high,auto,approved,2025-02-12,
m_03754,Sunrise Trading,oovhntml@mailinator.com,2025-04-03,home_goods,US,shopify,outbound,22930,435.74,med,auto,approved,2025-04-07,
m_03755,Pioneer Depot,wdhdjwjkk@company.com,2025-12-19,fashion,US,magento,inbound,26411,124.17,med,manual,approved,2025-12-24,
m_03756,Lumen Market,vxykpdg@company.com,2025-11-27,fashion,US,shopify,inbound,38283,133.8,med,auto,approved,2025-11-30,
m_03757,Nimbus Boutique,gdcudjoto@mailinator.com,2025-12-04,auto_parts,US,magento,inbound,41121,362.44,med,auto,approved,2025-12-11,
m_03758,Acme Shop,uvifpbjkhw@store.com,2025-06-27,services,US,custom,inbound,58309,150.29,high,auto,declined,2025-07-03,HIGH_RISK
m_03759,Evergreen Market,ldcpmwjwp@gmail.com,2025-07-25,travel,US,salesforce_cc,outbound,70464,508.06,low,auto,approved,2025-07-30,
m_03760,Marlin Collective,wakees@company.com,2025-09-30,electronics,AU,custom,inbound,62177,412.48,med,auto,approved,2025-10-05,
m_03761,Marlin Trading,nxxgbpoqk@gmail.com,2025-08-08,home_goods,US,woocommerce,inbound,58364,455.47,low,auto,approved,2025-08-14,
m_03762,Oak Supply,bbwbbgh@temp-mail.org,2025-06-11,marketplace,US,bigcommerce,self_serve,11253,163.04,high,auto,approved,2025-06-18,
m_03763,Lumen Works,qrfqkyux@yahoo.com,2025-05-26,home_goods,US,salesforce_cc,partner,178956,147.91,low,auto,approved,2025-05-28,
m_03764,Blue Depot,haqdkqwnn@store.com,2025-01-03,home_goods,GB,custom,partner,28183,152.05,high,manual,approved,2025-01-09,
m_03765,Sunrise Supply,wlxyoidi@merchant.com,2025-04-06,health_beauty,US,magento,self_serve,64740,96.55,high,auto,approved,2025-04-11,
m_03766,Orbit Direct,aacwqjfp@company.com,2025-08-09,marketplace,US,custom,inbound,95325,197.29,high,auto,approved,2025-08-11,
m_03767,Nimbus Hub,khfjlvard@merchant.com,2025-03-02,health_beauty,US,shopify,outbound,25654,126.17,low,manual,approved,2025-03-08,
m_03768,Sunrise Store,kevcuhdoie@gmail.com,2025-04-14,health_beauty,US,bigcommerce,inbound,28354,115.7,low,manual,approved,2025-04-18,
m_03769,Vertex Hub,nlbrmywr@store.com,2025-10-17,health_beauty,US,salesforce_cc,inbound,51782,73.28,low,manual,approved,2025-10-21,
m_03770,Sunrise Shop,rwaqmnltt@yahoo.com,2025-02-20,fashion,US,shopify,outbound,43712,128.62,low,auto,approved,2025-02-23,
m_03771,Summit Trading,amwvwzllfz@company.com,2025-08-26,auto_parts,US,woocommerce,partner,26537,499.78,low,manual,approved,2025-08-27,
m_03772,Sunrise Trading,kvjjozzilq@store.com,2025-09-08,auto_parts,US,bigcommerce,inbound,28904,346.44,low,auto,approved,2025-09-08,
m_03773,Blue Store,xldelojxc@company.com,2025-09-08,health_beauty,US,custom,outbound,132792,82.48,low,manual,approved,2025-09-15,
m_03774,Pioneer Labs,nkafzgk@merchant.com,2025-08-12,fashion,US,custom,inbound,57969,108.58,high,auto,approved,2025-08-17,
m_03775,Blue Hub,ahqqqdyyyg@mailinator.com,2025-11-13,electronics,AU,magento,outbound,21184,421.69,med,auto,approved,2025-11-15,
m_03776,Apex Outlet,dpwzmbcw@company.com,2025-04-01,auto_parts,US,shopify,partner,70346,242.97,med,manual,approved,2025-04-05,
m_03777,Summit Supply,suyhqiry@gmail.com,2025-07-23,electronics,US,shopify,inbound,23952,359.38,low,auto,approved,2025-07-27,
m_03778,Oak Depot,xojgwsbst@outlook.com,2025-01-18,jewelry,US,salesforce_cc,self_serve,70311,456.15,low,manual,approved,2025-01-24,
m_03779,Pioneer Trading,pgzkhp@store.com,2025-05-04,health_beauty,US,shopify,partner,92800,97.57,med,manual,approved,2025-05-07,
m_03780,Apex Goods,trmndp@merchant.com,2025-10-25,fashion,US,custom,inbound,58265,179.4,high,auto,approved,2025-11-01,
m_03781,Evergreen Trading,loiedslgx@gmail.com,2025-11-16,fashion,US,shopify,outbound,34580,212.51,med,auto,approved,2025-11-21,
m_03782,Acme Works,gwdpovdx@company.com,2025-09-12,marketplace,US,bigcommerce,outbound,61452,156.86,med,manual,approved,2025-09-14,
m_03783,Cedar Supply,hrowoxo@yahoo.com,2025-12-20,home_goods,GB,custom,outbound,141882,173.3,low,auto,approved,2025-12-22,
m_03784,Vertex Co,yyfpzah@company.com,2025-02-16,marketplace,US,shopify,outbound,73786,131.0,med,auto,declined,2025-02-17,HIGH_RISK
m_03785,Cedar Co,cwyhgytrny@company.com,2025-03-08,auto_parts,US,shopify,partner,48224,372.47,high,manual,approved,2025-03-09,
m_03786,Acme Market,lancvdofj@temp-mail.org,2025-10-13,marketplace,US,salesforce_cc,self_serve,104165,202.75,med,auto,approved,2025-10-16,
m_03787,Vertex Co,unltzn@outlook.com,2025-09-04,jewelry,CA,shopify,outbound,50137,462.3,high,auto,declined,2025-09-10,INCONCLUSIVE
m_03788,Cedar Store,yjqnwpn@yahoo.com,2025-05-21,health_beauty,GB,shopify,inbound,111342,100.48,low,auto,approved,2025-05-22,
m_03789,Vertex Trading,oyhqzaju@outlook.com,2025-06-10,marketplace,US,woocommerce,outbound,172570,154.36,low,manual,declined,2025-06-16,LIMIT_TOO_HIGH
m_03790,Pioneer Depot,hebrml@company.com,2025-10-14,electronics,AU,custom,inbound,47993,368.03,med,auto,approved,2025-10-17,
m_03791,Acme Outlet,foajuy@temp-mail.org,2025-10-07,home_goods,US,custom,inbound,54177,372.1,low,auto,declined,2025-10-11,HIGH_RISK
m_03792,Marlin Collective,gxwgomv@company.com,2025-11-09,services,US,woocommerce,inbound,84952,147.28,low,manual,declined,2025-11-12,KYC_FAIL
m_03793,Lumen Direct,klieyc@gmail.com,2025-01-25,health_beauty,US,salesforce_cc,inbound,182950,87.68,low,auto,approved,2025-01-26,
m_03794,Orbit Trading,lrixprcnz@merchant.com,2025-02-27,services,US,bigcommerce,inbound,140551,175.47,low,auto,declined,2025-03-01,HIGH_RISK
m_03795,Blue Market,bythnsmkqe@gmail.com,2025-05-03,electronics,US,shopify,partner,13601,292.01,low,auto,approved,2025-05-08,
m_03796,Orbit Supply,lppjerurjq@outlook.com,2025-06-25,health_beauty,US,woocommerce,self_serve,59387,82.65,med,auto,declined,2025-06-25,LIMIT_TOO_HIGH
m_03797,Evergreen Trading,tmgglnrlf@gmail.com,2025-02-16,services,US,bigcommerce,inbound,52320,227.95,high,auto,approved,2025-02-22,
m_03798,River Supply,mahbwvf@outlook.com,2025-10-08,marketplace,CA,bigcommerce,partner,16064,172.21,low,manual,approved,2025-10-14,
m_03799,Vertex Outlet,iaayfdxqf@gmail.com,2025-06-12,services,US,woocommerce,inbound,107207,237.29,low,auto,approved,2025-06-18,
m_03800,Vertex Depot,ywgdfuevq@temp-mail.org,2025-12-16,services,CA,shopify,partner,54804,188.29,low,auto,approved,2025-12-23,
m_03801,Cedar Works,,2025-12-05,fashion,AU,salesforce_cc,inbound,37188,119.02,med,auto,approved,2025-12-06,
m_03802,Lumen Hub,dkcblr@store.com,2025-08-31,services,US,magento,inbound,104281,158.11,low,manual,approved,2025-09-02,
m_03803,Sunrise Outlet,ozjvqmj@company.com,2025-11-04,marketplace,US,bigcommerce,inbound,32766,110.95,low,auto,approved,2025-11-10,
m_03804,Acme Market,vkfqxlvp@company.com,2025-08-27,services,US,magento,outbound,38458,282.61,low,manual,approved,2025-08-31,
m_03805,Blue Trading,cfsviko@merchant.com,2025-02-07,jewelry,US,magento,self_serve,68803,1181.38,low,auto,declined,2025-02-10,LIMIT_TOO_HIGH
m_03806,Vertex Co,lecubcjrko@company.com,2025-12-15,marketplace,US,shopify,partner,40314,205.18,low,manual,approved,2025-12-20,
m_03807,Acme Direct,kpsyjvs@gmail.com,2025-09-03,marketplace,US,custom,self_serve,56031,127.34,med,manual,approved,2025-09-05,
m_03808,Orbit Co,vdflnbjq@merchant.com,2025-02-16,auto_parts,GB,woocommerce,inbound,106330,246.85,med,manual,declined,2025-02-16,POLICY
m_03809,Blue Labs,rqmfinflu@gmail.com,2025-07-30,marketplace,AU,salesforce_cc,inbound,79673,121.43,low,manual,approved,2025-08-01,
m_03810,Pioneer Depot,usdqeqis@yahoo.com,2025-08-13,fashion,US,magento,outbound,36281,79.56,low,auto,approved,2025-08-19,
m_03811,Apex Store,cqcfhfjrq@store.com,2025-05-23,travel,US,woocommerce,inbound,25021,644.19,high,manual,approved,2025-05-29,
m_03812,River Shop,xflrtys@company.com,2025-09-16,auto_parts,US,woocommerce,inbound,64054,292.48,low,auto,declined,2025-09-20,HIGH_RISK
m_03813,Evergreen Works,flbytcfw@store.com,2025-10-24,electronics,CA,salesforce_cc,partner,36508,522.3,low,manual,approved,2025-10-27,
m_03814,Sunrise Store,vlttrioy@outlook.com,2025-05-21,electronics,US,custom,self_serve,63608,440.75,med,manual,declined,2025-05-22,HIGH_RISK
m_03815,Vertex Works,xaelyfxmcx@store.com,2025-06-27,digital_goods,US,shopify,self_serve,30845,77.6,med,auto,approved,2025-07-03,
m_03816,Acme Market,ihfpaame@company.com,2025-08-03,jewelry,US,woocommerce,inbound,102101,793.28,med,auto,approved,2025-08-07,
m_03817,Evergreen Goods,wikmxsari@sharklasers.com,2025-08-16,marketplace,US,custom,inbound,59792,128.83,low,manual,declined,2025-08-16,POLICY
m_03818,Sunrise Supply,fihqqap@mailinator.com,2025-06-14,electronics,GB,shopify,inbound,72739,509.24,med,manual,approved,2025-06-21,
m_03819,Cedar Outlet,oezjpim@outlook.com,2025-07-20,jewelry,US,shopify,inbound,73017,408.23,low,auto,approved,2025-07-23,
m_03820,Cedar Labs,hbxklfqci@gmail.com,2025-01-26,home_goods,US,woocommerce,partner,34150,267.63,low,manual,declined,2025-01-26,POLICY
m_03821,Oak Co,pkbehunu@merchant.com,2025-06-05,home_goods,CA,custom,self_serve,63026,248.56,low,auto,approved,2025-06-12,
m_03822,Acme Boutique,jfxbqsgt@outlook.com,2025-05-21,home_goods,US,shopify,partner,137142,408.97,low,manual,approved,2025-05-23,
m_03823,Acme Store,gbehxczfof@company.com,2025-04-09,auto_parts,US,salesforce_cc,inbound,24245,385.52,low,auto,approved,2025-04-14,
m_03824,Orbit Collective,royhpb@merchant.com,2025-01-01,home_goods,US,salesforce_cc,inbound,105532,208.79,med,manual,approved,2025-01-02,
m_03825,Nimbus Depot,nfuitqokt@company.com,2025-10-09,home_goods,AU,bigcommerce,inbound,43415,242.1,low,manual,approved,2025-10-15,
m_03826,Oak Works,helvdn@company.com,2025-09-19,home_goods,AU,salesforce_cc,outbound,40520,210.88,med,manual,approved,2025-09-19,
m_03827,Blue Goods,kstpwukqsx@company.com,2025-10-06,jewelry,US,shopify,inbound,53827,522.37,low,auto,approved,2025-10-09,
m_03828,Oak Shop,edldylleg@yahoo.com,2025-11-22,home_goods,US,shopify,outbound,38901,213.55,low,auto,declined,2025-11-24,MISSING_DOCS
m_03829,River Shop,xlmlqixjy@store.com,2025-11-29,marketplace,US,shopify,outbound,180270,114.21,low,auto,declined,2025-12-01,MISSING_DOCS
m_03830,Pioneer Depot,qcejipck@example.net,2025-03-07,marketplace,GB,custom,inbound,80926,143.36,med,manual,approved,2025-03-12,
m_03831,Sunrise Outlet,gnanwon@company.com,2025-09-21,services,US,woocommerce,partner,216946,173.21,med,auto,approved,2025-09-24,
m_03832,Orbit Shop,odjxvzhzy@merchant.com,2025-11-21,health_beauty,US,custom,inbound,135795,90.92,med,manual,approved,2025-11-27,
m_03833,Cedar Co,dvopqyat@company.com,2025-08-05,services,US,custom,outbound,43591,172.86,low,auto,approved,2025-08-08,
m_03834,Cedar Shop,ncuwnijo@company.com,2025-04-01,home_goods,US,shopify,inbound,67232,242.12,low,auto,approved,2025-04-06,
m_03835,Cedar Boutique,tteijrl@company.com,2025-05-19,home_goods,US,shopify,partner,76086,299.75,low,manual,declined,2025-05-22,HIGH_RISK
m_03836,Pioneer Market,ykvbhgvvdg@outlook.com,2025-01-10,electronics,US,magento,outbound,50045,500.84,low,auto,declined,2025-01-10,LIMIT_TOO_HIGH
m_03837,Blue Store,dsjchayjzo@yahoo.com,2025-10-29,electronics,US,shopify,outbound,178384,672.83,high,manual,declined,2025-11-04,LIMIT_TOO_HIGH
m_03838,Nimbus Goods,nzouxt@company.com,2025-04-27,health_beauty,GB,woocommerce,self_serve,118198,75.55,low,manual,approved,2025-04-30,
m_03839,Blue Supply,dhnwcdv@gmail.com,2025-01-25,travel,US,shopify,self_serve,99431,391.37,med,manual,approved,2025-01-27,
m_03840,Evergreen Labs,ukperzwa@yahoo.com,2025-06-11,services,CA,woocommerce,inbound,69570,158.62,med,auto,approved,2025-06-18,
m_03841,Summit Depot,nvqobdux@outlook.com,2025-08-21,jewelry,US,woocommerce,inbound,79121,1129.26,high,manual,approved,2025-08-24,
m_03842,Sunrise Collective,mswaiu@merchant.com,2025-11-03,services,US,salesforce_cc,outbound,34999,246.12,med,auto,approved,2025-11-08,
m_03843,Blue Depot,pdumyvxkve@merchant.com,2025-02-23,auto_parts,US,shopify,outbound,66547,307.4,low,auto,approved,2025-02-23,
m_03844,Oak Outlet,xcbvzdb@company.com,2025-07-30,electronics,US,salesforce_cc,self_serve,216175,645.07,med,auto,declined,2025-07-30,MISSING_DOCS
m_03845,Nimbus Labs,pybgqlsnae@mailinator.com,2025-06-13,marketplace,GB,magento,inbound,84859,190.77,med,manual,declined,2025-06-16,KYC_FAIL
m_03846,Cedar Shop,fcflehyibb@company.com,2025-01-31,fashion,US,bigcommerce,inbound,58752,145.08,med,manual,declined,2025-01-31,KYC_FAIL
m_03847,Pioneer Direct,gyijhyyk@merchant.com,2025-09-11,electronics,GB,custom,self_serve,34028,461.09,low,manual,approved,2025-09-16,
m_03848,Oak Boutique,reecqm@outlook.com,2025-03-18,electronics,US,bigcommerce,partner,42094,371.52,med,auto,declined,2025-03-18,LIMIT_TOO_HIGH
m_03849,Apex Shop,iiwmxob@store.com,2025-04-11,home_goods,GB,custom,partner,44821,288.95,med,auto,approved,2025-04-18,
m_03850,Vertex Outlet,jfriloy@store.com,2025-09-22,marketplace,US,custom,inbound,17239,185.53,low,auto,approved,2025-09-22,
m_03851,Vertex Market,txwmkykv@outlook.com,2025-09-14,fashion,CA,custom,inbound,55162,114.07,low,auto,approved,2025-09-21,
m_03852,Blue Shop,bqybreyv@store.com,2025-06-29,marketplace,US,shopify,inbound,21776,128.63,low,manual,declined,2025-07-01,KYC_FAIL
m_03853,Pioneer Store,vdqhsl@temp-mail.org,2025-08-10,home_goods,CA,shopify,outbound,89951,509.13,med,manual,approved,2025-08-14,
m_03854,Vertex Supply,kbyrrjd@store.com,2025-08-10,services,US,shopify,self_serve,73031,193.67,low,auto,approved,2025-08-12,
m_03855,Pioneer Trading,biidknszxm@company.com,2025-11-26,marketplace,US,magento,inbound,92028,167.47,low,manual,declined,2025-11-28,HIGH_RISK
m_03856,Orbit Goods,otqfly@gmail.com,2025-02-22,services,GB,shopify,outbound,67865,175.05,med,auto,approved,2025-03-01,
m_03857,Blue Labs,lvdtflyreh@company.com,2025-01-08,auto_parts,US,custom,self_serve,69916,383.63,low,manual,declined,2025-01-12,LIMIT_TOO_HIGH
m_03858,Lumen Depot,biadvjz@merchant.com,2025-07-31,jewelry,US,custom,partner,225768,613.05,med,manual,approved,2025-08-02,
m_03859,Sunrise Direct,zsnmblx@gmail.com,2025-04-29,fashion,AU,shopify,self_serve,116964,112.12,low,manual,approved,2025-05-01,
m_03860,Acme Supply,nplmtsg@outlook.com,2025-04-27,marketplace,US,custom,outbound,16495,138.02,low,auto,approved,2025-04-29,
m_03861,Nimbus Trading,hrdyeyzz@gmail.com,2025-09-11,services,CA,shopify,partner,65476,155.74,med,auto,declined,2025-09-12,MISSING_DOCS
m_03862,Orbit Supply,dheryxftk@yahoo.com,2025-01-18,fashion,US,magento,self_serve,102289,178.69,low,auto,approved,2025-01-22,
m_03863,Apex Depot,znzbbt@outlook.com,2025-06-29,fashion,US,custom,inbound,71052,136.42,med,auto,declined,2025-07-04,LIMIT_TOO_HIGH
m_03864,Nimbus Store,tqptnkm@outlook.com,2025-05-17,services,AU,shopify,inbound,42000,220.9,low,auto,approved,2025-05-20,
m_03865,Lumen Goods,qmkwfafkh@gmail.com,2025-11-01,marketplace,US,shopify,inbound,47157,124.2,low,manual,declined,2025-11-02,MISSING_DOCS
m_03866,Vertex Trading,kigtmlyn@yahoo.com,2025-08-05,marketplace,US,shopify,inbound,62531,119.1,med,manual,approved,2025-08-11,
m_03867,River Supply,egwmrcff@gmail.com,2025-12-10,auto_parts,US,shopify,inbound,83970,271.34,med,manual,approved,2025-12-10,
m_03868,River Outlet,mzxamidkhu@sharklasers.com,2025-07-31,services,US,shopify,inbound,85130,153.54,high,manual,approved,2025-08-02,
m_03869,Summit Depot,zuvzqvxldn@mailinator.com,2025-01-06,home_goods,US,salesforce_cc,inbound,32193,389.04,med,auto,approved,2025-01-10,
m_03870,Nimbus Store,mofgtsm@merchant.com,2025-04-22,electronics,US,woocommerce,outbound,50090,374.83,low,auto,approved,2025-04-28,
m_03871,Lumen Goods,joofjlr@outlook.com,2025-06-30,electronics,US,magento,outbound,104937,554.07,med,auto,approved,2025-07-07,
m_03872,Sunrise Works,pqgivceg@merchant.com,2025-06-16,marketplace,US,shopify,outbound,51469,231.73,low,manual,approved,2025-06-21,
m_03873,Nimbus Co,mohpdggh@merchant.com,2025-01-20,electronics,US,shopify,partner,106565,367.6,low,auto,declined,2025-01-22,LIMIT_TOO_HIGH
m_03874,River Depot,gvizcapupv@merchant.com,2025-04-30,electronics,US,salesforce_cc,outbound,40240,366.94,med,manual,approved,2025-05-05,
m_03875,Pioneer Co,wjcbehwxzb@store.com,2025-03-16,digital_goods,US,shopify,outbound,240454,89.17,med,manual,approved,2025-03-19,
m_03876,Oak Depot,zyokrmz@company.com,2025-06-21,fashion,US,woocommerce,outbound,50907,124.57,low,manual,approved,2025-06-22,
m_03877,Marlin Market,nfssfb@merchant.com,2025-05-13,auto_parts,US,magento,inbound,84551,320.98,low,manual,approved,2025-05-17,
m_03878,Pioneer Goods,badyeyxxw@company.com,2025-10-15,home_goods,GB,magento,inbound,191684,247.95,low,auto,approved,2025-10-22,
m_03879,Lumen Outlet,nkvrqukre@company.com,2025-08-19,home_goods,US,shopify,self_serve,40158,365.34,high,auto,approved,2025-08-26,
m_03880,Evergreen Boutique,jsaxmd@merchant.com,2025-08-21,jewelry,US,woocommerce,inbound,35481,442.92,med,auto,declined,2025-08-21,INCONCLUSIVE
m_03881,Orbit Trading,rxhauuwqt@outlook.com,2025-09-11,auto_parts,US,woocommerce,self_serve,69235,363.26,med,manual,approved,2025-09-15,
m_03882,Marlin Hub,yavqfmbd@store.com,2025-06-12,auto_parts,US,custom,inbound,29459,295.7,low,manual,approved,2025-06-18,
m_03883,Sunrise Co,vvyfivtbjc@merchant.com,2025-05-03,health_beauty,US,custom,inbound,129397,158.99,med,manual,declined,2025-05-09,HIGH_RISK
m_03884,Blue Direct,ztwnslztnd@company.com,2025-03-07,jewelry,CA,shopify,outbound,40625,547.26,low,manual,declined,2025-03-14,POLICY
m_03885,River Shop,vtcmetvvud@yahoo.com,2025-05-16,health_beauty,US,shopify,partner,22424,104.27,high,manual,approved,2025-05-17,
m_03886,Oak Trading,roschfkcx@outlook.com,2025-03-24,marketplace,GB,custom,outbound,110381,166.11,low,auto,approved,2025-03-31,
m_03887,Vertex Trading,kfwepnkq@mailinator.com,2025-06-03,fashion,AU,custom,partner,34885,174.26,med,auto,declined,2025-06-04,LIMIT_TOO_HIGH
m_03888,Summit Trading,vgfpka@company.com,2025-10-03,fashion,AU,shopify,inbound,81463,158.28,high,auto,approved,2025-10-06,
m_03889,Oak Co,zcxjyavcb@outlook.com,2025-12-01,fashion,US,shopify,outbound,36928,159.71,low,auto,approved,2025-12-07,
m_03890,Cedar Boutique,utqbgjztv@merchant.com,2025-04-16,services,US,woocommerce,self_serve,57923,298.12,low,manual,declined,2025-04-20,LIMIT_TOO_HIGH
m_03891,Apex Co,qjnrbfeb@company.com,2025-05-08,electronics,GB,magento,outbound,30060,538.68,low,auto,approved,2025-05-12,
m_03892,Acme Supply,tvkwhhc@gmail.com,2025-09-12,auto_parts,US,salesforce_cc,partner,92846,201.01,low,auto,approved,2025-09-18,
m_03893,Blue Shop,ehbjkkhd@yahoo.com,2025-11-25,home_goods,GB,shopify,inbound,72020,287.57,med,manual,approved,2025-12-02,
m_03894,Sunrise Outlet,jkmfocgbbr@store.com,2025-02-23,fashion,AU,shopify,inbound,274030,129.27,low,auto,approved,2025-02-25,
m_03895,Apex Goods,usnibnkt@merchant.com,2025-06-23,fashion,US,bigcommerce,inbound,197294,182.35,med,auto,approved,2025-06-24,
m_03896,River Market,kzbqluahso@temp-mail.org,2025-02-21,marketplace,US,woocommerce,self_serve,62485,216.28,high,manual,approved,2025-02-28,
m_03897,Vertex Store,hgkvjta@company.com,2025-04-29,travel,US,shopify,partner,37062,662.77,high,manual,approved,2025-05-03,
m_03898,Orbit Store,bnbdox@merchant.com,2025-11-04,services,US,woocommerce,self_serve,106586,227.08,low,manual,approved,2025-11-05,
m_03899,Nimbus Works,,2025-06-01,digital_goods,US,woocommerce,self_serve,77647,97.48,low,auto,approved,2025-06-02,
