refund_id,transaction_id,merchant_id,refund_ts,refund_amount,refund_reason,is_partial_refund
r_0002097,t_0068694,m_04494,2025-10-13 02:55:00,234.78,customer_request,True
r_0002098,t_0068706,m_04495,2025-03-02 22:09:00,141.73,other,False
r_0002099,t_0068742,m_04496,2025-12-10 08:06:00,230.67,customer_request,False
r_0002100,t_0068773,m_04498,2025-05-01 01:52:00,337.57,return,False
r_0002101,t_0068830,m_04502,2025-11-06 02:49:00,718.19,service_issue,False
r_0002102,t_0068855,m_04509,2026-01-24 01:35:00,1849.38,other,False
r_0002103,t_0068888,m_04510,2025-05-18 18:05:00,399.32,customer_request,False
r_0002104,t_0069023,m_04524,2025-03-05 14:23:00,605.66,customer_request,False
r_0002105,t_0069049,m_04525,2025-05-15 06:24:00,42.53,customer_request,False
r_0002106,t_0069069,m_04528,2026-01-09 09:32:00,253.56,suspected_fraud,False
r_0002107,t_0069076,m_04530,2025-05-31 17:41:00,70.25,suspected_fraud,True
r_0002108,t_0069077,m_04530,2025-05-26 17:35:00,44.51,return,False
r_0002109,t_0069139,m_04543,2026-03-12 18:26:00,440.39,suspected_fraud,False
r_0002110,t_0069168,m_04548,2025-04-12 18:31:00,177.87,other,False
r_0002111,t_0069232,m_04550,2026-04-24 14:10:00,359.73,customer_request,False
r_0002112,t_0069268,m_04552,2025-11-08 13:49:00,475.05,customer_request,False
r_0002113,t_0069283,m_04553,2025-10-16 03:45:00,50.05,return,False
r_0002114,t_0069307,m_04554,2025-07-18 16:21:00,370.46,other,False
r_0002115,t_0069343,m_04555,2025-09-06 23:50:00,120.49,customer_request,False
r_0002116,t_0069355,m_04558,2026-03-06 11:37:00,128.08,customer_request,True
r_0002117,t_0069372,m_04560,2025-12-25 22:11:00,179.25,customer_request,False
r_0002118,t_0069384,m_04560,2026-02-07 14:52:00,448.91,customer_request,False
r_0002119,t_0069411,m_04564,2025-09-12 03:14:00,270.37,return,False
r_0002120,t_0069512,m_04579,2025-06-02 16:26:00,38.56,other,True
r_0002121,t_0069552,m_04582,2025-08-12 02:10:00,278.83,customer_request,False
r_0002122,t_0069585,m_04583,2025-03-26 22:33:00,1742.29,customer_request,False
r_0002123,t_0069658,m_04585,2026-02-11 15:31:00,301.33,service_issue,False
r_0002124,t_0069672,m_04586,2025-10-10 08:57:00,172.85,customer_request,True
r_0002125,t_0069722,m_04589,2025-07-03 13:02:00,152.01,other,False
r_0002126,t_0069729,m_04589,2025-07-31 03:56:00,411.12,customer_request,False
r_0002127,t_0069803,m_04593,2025-10-20 03:14:00,542.56,customer_request,False
r_0002128,t_0069881,m_04600,2025-02-14 06:25:00,1783.2,customer_request,False
r_0002129,t_0069903,m_04600,2025-04-06 19:17:00,348.35,customer_request,False
r_0002130,t_0069951,m_04605,2025-07-26 15:46:00,219.86,other,True
r_0002131,t_0069956,m_04605,2025-08-03 12:54:00,249.38,return,False
r_0002132,t_0070020,m_04609,2025-10-08 05:09:00,252.72,other,False
r_0002133,t_0070041,m_04610,2025-07-20 16:04:00,222.54,other,False
r_0002134,t_0070142,m_04618,2025-05-12 03:02:00,68.54,service_issue,False
r_0002135,t_0070203,m_04619,2025-07-30 04:32:00,1219.98,other,False
r_0002136,t_0070225,m_04619,2025-09-29 13:03:00,1276.35,customer_request,False
r_0002137,t_0070303,m_04625,2025-04-27 06:32:00,172.54,customer_request,True
r_0002138,t_0070332,m_04626,2025-11-18 14:14:00,248.54,customer_request,False
r_0002139,t_0070337,m_04628,2025-07-31 03:28:00,129.42,return,False
r_0002140,t_0070344,m_04628,2025-09-09 04:10:00,27.91,customer_request,True
r_0002141,t_0070364,m_04629,2025-05-14 09:53:00,248.59,return,False
r_0002142,t_0070428,m_04630,2026-03-03 08:40:00,234.04,return,False
r_0002143,t_0070537,m_04642,2026-01-01 17:36:00,44.73,suspected_fraud,False
r_0002144,t_0070619,m_04651,2025-10-28 21:45:00,578.91,return,False
r_0002145,t_0070620,m_04652,2025-08-24 00:23:00,362.95,customer_request,False
r_0002146,t_0070629,m_04652,2025-10-15 13:06:00,61.41,return,False
r_0002147,t_0070697,m_04657,2025-11-13 09:03:00,205.95,customer_request,False
r_0002148,t_0070719,m_04659,2025-05-28 10:00:00,215.9,service_issue,False
r_0002149,t_0070781,m_04663,2025-06-08 00:00:00,185.05,customer_request,False
r_0002150,t_0070789,m_04664,2025-12-29 12:48:00,121.62,customer_request,False
r_0002151,t_0070790,m_04664,2026-01-31 16:08:00,155.87,other,False
r_0002152,t_0070803,m_04665,2026-01-06 02:21:00,34.39,customer_request,True
r_0002153,t_0070805,m_04665,2026-01-13 00:30:00,40.71,customer_request,False
r_0002154,t_0070873,m_04669,2025-04-24 20:57:00,698.02,customer_request,False
r_0002155,t_0070888,m_04669,2025-05-24 09:14:00,416.43,return,False
r_0002156,t_0070896,m_04669,2025-05-25 06:58:00,97.66,customer_request,True
r_0002157,t_0070937,m_04671,2025-07-13 21:47:00,285.42,suspected_fraud,False
r_0002158,t_0071025,m_04676,2025-02-16 03:56:00,693.94,customer_request,False
r_0002159,t_0071044,m_04677,2025-03-27 02:07:00,252.44,suspected_fraud,False
r_0002160,t_0071047,m_04677,2025-04-14 07:55:00,24.64,customer_request,False
r_0002161,t_0071068,m_04685,2025-10-23 15:30:00,224.8,customer_request,False
r_0002162,t_0071088,m_04685,2025-11-05 14:18:00,279.91,customer_request,True
r_0002163,t_0071112,m_04685,2025-12-20 17:30:00,107.99,other,False
r_0002164,t_0071118,m_04685,2026-01-02 07:30:00,51.17,customer_request,True
r_0002165,t_0071171,m_04687,2025-10-14 02:52:00,223.73,customer_request,False
r_0002166,t_0071201,m_04688,2025-10-11 13:19:00,118.13,suspected_fraud,False
r_0002167,t_0071244,m_04692,2025-06-28 21:37:00,441.22,customer_request,False
r_0002168,t_0071343,m_04696,2025-03-07 03:21:00,2229.04,customer_request,False
r_0002169,t_0071428,m_04700,2025-05-11 15:56:00,110.2,other,False
r_0002170,t_0071448,m_04703,2025-03-11 12:55:00,260.23,customer_request,False
r_0002171,t_0071489,m_04706,2025-10-19 17:36:00,93.01,service_issue,False
r_0002172,t_0071567,m_04715,2025-09-03 11:04:00,334.06,service_issue,False
r_0002173,t_0071609,m_04722,2025-02-16 09:22:00,76.48,customer_request,False
r_0002174,t_0071611,m_04722,2025-02-24 05:13:00,109.15,return,False
r_0002175,t_0071725,m_04728,2026-04-15 04:21:00,704.44,return,False
r_0002176,t_0071728,m_04729,2025-08-15 11:33:00,192.78,customer_request,False
r_0002177,t_0071829,m_04734,2025-06-18 16:26:00,39.8,return,True
r_0002178,t_0071849,m_04735,2025-11-12 04:50:00,265.17,customer_request,False
r_0002179,t_0071919,m_04743,2025-04-27 18:10:00,35.42,service_issue,False
r_0002180,t_0071957,m_04746,2025-04-09 18:18:00,459.03,other,True
r_0002181,t_0072000,m_04747,2025-05-15 08:37:00,665.19,service_issue,False
r_0002182,t_0072001,m_04747,2025-05-28 05:45:00,137.4,customer_request,True
r_0002183,t_0072015,m_04752,2025-04-29 12:29:00,248.66,service_issue,False
r_0002184,t_0072111,m_04756,2025-11-20 07:04:00,189.9,customer_request,False
r_0002185,t_0072113,m_04756,2025-12-02 10:36:00,228.36,service_issue,True
r_0002186,t_0072152,m_04758,2025-11-11 02:34:00,32.55,customer_request,True
r_0002187,t_0072180,m_04759,2025-09-22 04:20:00,349.74,return,False
r_0002188,t_0072198,m_04760,2025-11-17 05:07:00,87.08,customer_request,False
r_0002189,t_0072207,m_04760,2025-12-17 01:54:00,74.2,other,False
r_0002190,t_0072284,m_04763,2025-12-26 23:05:00,99.32,customer_request,True
r_0002191,t_0072326,m_04766,2025-12-15 16:05:00,150.09,service_issue,False
r_0002192,t_0072330,m_04766,2026-01-17 12:50:00,358.04,customer_request,False
r_0002193,t_0072332,m_04767,2025-04-06 23:13:00,348.13,customer_request,False
r_0002194,t_0072362,m_04770,2025-04-29 22:58:00,418.77,customer_request,False
r_0002195,t_0072421,m_04772,2026-02-15 14:38:00,102.46,customer_request,True
r_0002196,t_0072490,m_04776,2025-09-01 22:00:00,82.81,service_issue,False
r_0002197,t_0072499,m_04779,2025-06-13 09:19:00,1221.87,return,False
r_0002198,t_0072501,m_04779,2025-06-18 19:24:00,402.92,service_issue,False
r_0002199,t_0072509,m_04781,2026-01-05 16:37:00,55.69,return,False
r_0002200,t_0072528,m_04783,2025-02-28 08:46:00,485.6,other,True
r_0002201,t_0072538,m_04783,2025-03-26 12:05:00,1183.01,customer_request,False
r_0002202,t_0072556,m_04783,2025-05-03 07:48:00,670.38,customer_request,True
r_0002203,t_0072659,m_04794,2025-06-19 05:13:00,613.61,customer_request,False
r_0002204,t_0072766,m_04805,2025-12-19 02:24:00,291.27,return,False
r_0002205,t_0072780,m_04805,2026-03-18 00:42:00,113.78,customer_request,False
r_0002206,t_0072792,m_04806,2025-04-24 23:51:00,610.1,customer_request,False
r_0002207,t_0072819,m_04809,2025-09-11 07:12:00,917.02,customer_request,False
r_0002208,t_0072912,m_04816,2026-01-02 11:01:00,108.84,customer_request,False
r_0002209,t_0072927,m_04818,2026-01-29 09:37:00,298.47,customer_request,False
r_0002210,t_0072979,m_04820,2025-08-08 21:10:00,197.18,return,False
r_0002211,t_0073057,m_04824,2025-11-09 22:10:00,309.07,return,False
r_0002212,t_0073095,m_04825,2026-02-09 16:25:00,209.69,suspected_fraud,False
r_0002213,t_0073182,m_04830,2026-04-03 10:47:00,494.64,customer_request,False
r_0002214,t_0073188,m_04832,2025-09-20 13:06:00,511.62,service_issue,False
r_0002215,t_0073213,m_04832,2025-12-08 02:34:00,1175.99,customer_request,False
r_0002216,t_0073355,m_04841,2026-01-18 07:53:00,43.83,customer_request,True
r_0002217,t_0073365,m_04842,2025-10-04 14:58:00,169.18,customer_request,False
r_0002218,t_0073389,m_04843,2025-06-10 13:15:00,349.31,customer_request,False
r_0002219,t_0073426,m_04846,2025-08-05 19:20:00,186.05,return,False
r_0002220,t_0073557,m_04852,2025-11-18 13:26:00,115.61,customer_request,False
r_0002221,t_0073564,m_04852,2025-11-25 16:41:00,66.94,other,False
r_0002222,t_0073569,m_04852,2025-12-21 04:08:00,361.53,return,False
r_0002223,t_0073602,m_04856,2025-12-06 03:33:00,219.44,return,False
r_0002224,t_0073609,m_04856,2025-12-31 20:54:00,67.71,other,False
r_0002225,t_0073612,m_04856,2026-01-09 08:43:00,43.72,suspected_fraud,True
r_0002226,t_0073644,m_04858,2025-03-07 10:32:00,80.56,service_issue,True
r_0002227,t_0073671,m_04858,2025-04-01 21:50:00,154.95,customer_request,False
r_0002228,t_0073676,m_04858,2025-04-23 19:18:00,58.77,return,True
r_0002229,t_0073695,m_04859,2025-07-11 17:22:00,218.45,return,False
r_0002230,t_0073812,m_04867,2026-01-05 02:19:00,184.77,return,False
r_0002231,t_0073860,m_04871,2025-03-03 19:43:00,304.04,customer_request,True
r_0002232,t_0073864,m_04871,2025-03-23 01:37:00,201.95,other,True
r_0002233,t_0074001,m_04884,2025-10-08 23:17:00,199.42,service_issue,False
r_0002234,t_0074022,m_04886,2025-11-18 11:48:00,548.47,customer_request,False
r_0002235,t_0074047,m_04886,2026-01-14 12:48:00,341.39,return,False
r_0002236,t_0074071,m_04887,2025-09-30 13:34:00,85.31,suspected_fraud,False
r_0002237,t_0074159,m_04898,2025-08-17 08:03:00,812.44,return,False
r_0002238,t_0074206,m_04902,2026-01-28 05:36:00,62.53,other,False
r_0002239,t_0074249,m_04903,2025-10-15 13:11:00,169.78,customer_request,False
r_0002240,t_0074290,m_04904,2025-11-21 22:26:00,163.18,customer_request,False
r_0002241,t_0074292,m_04905,2025-05-26 13:20:00,126.97,customer_request,True
r_0002242,t_0074311,m_04905,2025-08-27 16:48:00,61.42,customer_request,False
r_0002243,t_0074322,m_04906,2025-07-20 04:30:00,202.07,customer_request,False
r_0002244,t_0074329,m_04906,2025-09-10 09:11:00,229.47,return,False
r_0002245,t_0074445,m_04922,2025-11-17 08:31:00,64.48,service_issue,False
r_0002246,t_0074451,m_04922,2025-12-02 09:11:00,139.36,customer_request,False
r_0002247,t_0074508,m_04928,2026-01-14 02:13:00,419.99,customer_request,False
r_0002248,t_0074526,m_04929,2025-08-27 06:20:00,260.34,return,False
r_0002249,t_0074554,m_04931,2025-02-24 02:16:00,139.16,return,False
r_0002250,t_0074585,m_04931,2025-04-12 08:43:00,169.89,customer_request,False
r_0002251,t_0074604,m_04932,2025-05-14 21:35:00,88.91,customer_request,True
r_0002252,t_0074622,m_04932,2025-07-02 22:18:00,189.38,suspected_fraud,False
r_0002253,t_0074761,m_04942,2025-06-29 23:40:00,225.45,suspected_fraud,False
r_0002254,t_0074782,m_04943,2026-02-24 04:20:00,61.59,customer_request,True
r_0002255,t_0074794,m_04945,2025-11-25 09:25:00,138.88,customer_request,False
r_0002256,t_0074804,m_04945,2025-12-27 23:08:00,351.46,customer_request,False
r_0002257,t_0074843,m_04946,2025-07-29 08:00:00,42.94,service_issue,False
r_0002258,t_0074901,m_04949,2025-03-02 18:15:00,493.65,return,False
r_0002259,t_0074926,m_04950,2026-01-18 06:36:00,57.22,customer_request,False
r_0002260,t_0074960,m_04952,2025-10-17 07:39:00,787.36,customer_request,False
r_0002261,t_0074962,m_04952,2025-10-17 02:09:00,242.85,return,False
r_0002262,t_0075038,m_04956,2025-09-14 08:01:00,386.54,customer_request,False
r_0002263,t_0075039,m_04956,2025-10-16 19:13:00,322.6,service_issue,False
r_0002264,t_0075065,m_04957,2025-05-19 16:04:00,155.15,service_issue,False
r_0002265,t_0075113,m_04959,2025-12-27 20:38:00,349.16,other,False
r_0002266,t_0075301,m_04970,2025-07-07 06:55:00,66.49,customer_request,False
r_0002267,t_0075372,m_04971,2026-03-28 20:14:00,497.16,customer_request,False
r_0002268,t_0075379,m_04972,2025-05-17 05:10:00,404.81,return,False
r_0002269,t_0075381,m_04972,2025-06-20 00:48:00,735.34,return,False
r_0002270,t_0075411,m_04975,2025-11-02 03:14:00,80.03,service_issue,True
r_0002271,t_0075421,m_04975,2025-11-11 18:24:00,102.26,other,False
r_0002272,t_0075450,m_04975,2025-12-31 05:04:00,47.71,other,False
r_0002273,t_0075455,m_04975,2026-01-19 02:34:00,187.22,customer_request,False
r_0002274,t_0075469,m_04975,2026-02-16 16:10:00,126.64,customer_request,False
r_0002275,t_0075499,m_04977,2025-06-23 14:47:00,150.62,return,False
r_0002276,t_0075521,m_04978,2025-03-20 15:20:00,59.73,return,True
r_0002277,t_0075549,m_04980,2025-05-20 16:55:00,54.69,other,True
r_0002278,t_0075604,m_04982,2026-05-15 17:11:00,742.32,return,False
r_0002279,t_0075614,m_04983,2025-08-26 02:09:00,92.29,return,False
r_0002280,t_0075650,m_04986,2025-06-26 17:04:00,120.83,customer_request,False
r_0002281,t_0075676,m_04987,2025-08-04 09:00:00,269.89,return,False
r_0002282,t_0075694,m_04988,2026-02-07 14:06:00,440.95,customer_request,True
r_0002283,t_0075812,m_05001,2026-01-07 10:54:00,988.09,customer_request,False
r_0002284,t_0075870,m_05005,2025-09-11 01:31:00,153.56,other,False
r_0002285,t_0075871,m_05005,2025-08-17 00:20:00,388.79,customer_request,False
r_0002286,t_0075877,m_05005,2025-09-25 08:12:00,52.48,customer_request,True
r_0002287,t_0075895,m_05009,2025-12-03 10:15:00,186.77,return,False
r_0002288,t_0075941,m_05012,2025-09-10 09:40:00,91.92,service_issue,False
r_0002289,t_0075977,m_05016,2025-09-10 04:43:00,63.96,suspected_fraud,False
r_0002290,t_0076005,m_05017,2025-11-11 11:54:00,137.87,customer_request,False
r_0002291,t_0076020,m_05017,2026-01-03 09:03:00,83.94,customer_request,True
r_0002292,t_0076098,m_05024,2026-03-05 14:41:00,137.37,other,False
r_0002293,t_0076166,m_05026,2025-11-25 16:54:00,358.55,return,False
r_0002294,t_0076177,m_05026,2025-12-09 10:32:00,187.89,other,False
r_0002295,t_0076202,m_05026,2026-02-19 15:22:00,63.98,return,True
r_0002296,t_0076203,m_05026,2026-02-08 13:23:00,158.43,customer_request,True
r_0002297,t_0076208,m_05026,2026-03-01 16:35:00,211.26,suspected_fraud,False
r_0002298,t_0076223,m_05027,2026-03-22 01:58:00,192.95,customer_request,False
r_0002299,t_0076245,m_05028,2025-09-08 05:36:00,437.77,customer_request,False
r_0002300,t_0076255,m_05028,2025-11-12 12:09:00,550.31,suspected_fraud,False
r_0002301,t_0076270,m_05030,2025-02-26 07:05:00,538.81,customer_request,False
r_0002302,t_0076316,m_05031,2025-09-13 02:25:00,73.47,return,True
r_0002303,t_0076369,m_05039,2025-12-12 03:33:00,186.15,other,True
r_0002304,t_0076388,m_05041,2025-09-22 10:37:00,131.56,customer_request,False
r_0002305,t_0076448,m_05045,2025-07-27 17:04:00,36.35,service_issue,True
r_0002306,t_0076552,m_05048,2025-10-05 05:26:00,57.12,return,False
r_0002307,t_0076554,m_05048,2025-09-28 18:08:00,295.7,customer_request,False
r_0002308,t_0076561,m_05048,2025-10-17 23:40:00,184.44,customer_request,False
r_0002309,t_0076611,m_05050,2026-02-26 23:59:00,232.0,customer_request,False
r_0002310,t_0076658,m_05051,2025-04-06 10:48:00,23.39,service_issue,True
r_0002311,t_0076660,m_05051,2025-03-16 10:53:00,161.04,return,False
r_0002312,t_0076776,m_05060,2025-04-09 07:40:00,1210.19,return,False
r_0002313,t_0076778,m_05060,2025-04-05 18:05:00,411.16,service_issue,True
r_0002314,t_0076782,m_05060,2025-04-10 09:06:00,369.24,other,True
r_0002315,t_0076835,m_05064,2025-04-19 02:34:00,343.17,suspected_fraud,False
r_0002316,t_0076850,m_05066,2025-11-11 12:59:00,76.07,return,True
r_0002317,t_0076911,m_05072,2025-11-05 08:00:00,67.34,customer_request,True
r_0002318,t_0076941,m_05073,2025-04-02 00:11:00,264.44,suspected_fraud,False
r_0002319,t_0076951,m_05073,2025-04-11 19:17:00,408.31,other,True
r_0002320,t_0076981,m_05073,2025-06-14 11:28:00,551.91,service_issue,False
r_0002321,t_0076994,m_05074,2025-08-01 04:23:00,530.93,other,False
r_0002322,t_0077008,m_05075,2025-06-21 19:54:00,464.12,customer_request,False
r_0002323,t_0077016,m_05077,2025-06-16 18:19:00,297.01,customer_request,False
r_0002324,t_0077020,m_05077,2025-08-07 21:52:00,487.52,customer_request,False
r_0002325,t_0077094,m_05087,2025-12-08 23:13:00,323.07,suspected_fraud,False
r_0002326,t_0077182,m_05094,2025-04-19 03:24:00,346.52,customer_request,False
r_0002327,t_0077201,m_05097,2025-12-27 07:32:00,106.54,return,False
r_0002328,t_0077225,m_05098,2025-09-15 22:16:00,155.98,customer_request,False
r_0002329,t_0077297,m_05104,2025-09-19 10:15:00,333.4,customer_request,False
r_0002330,t_0077299,m_05104,2025-10-17 15:01:00,919.54,service_issue,False
r_0002331,t_0077330,m_05106,2025-06-19 06:41:00,79.53,customer_request,False
r_0002332,t_0077359,m_05109,2025-02-26 06:20:00,32.63,other,False
r_0002333,t_0077379,m_05109,2025-03-27 13:15:00,36.0,service_issue,False
r_0002334,t_0077407,m_05113,2025-11-06 13:01:00,137.03,return,True
r_0002335,t_0077466,m_05117,2025-07-22 05:00:00,428.6,service_issue,False
r_0002336,t_0077470,m_05117,2025-07-29 12:40:00,200.04,customer_request,False
r_0002337,t_0077488,m_05118,2025-11-20 14:05:00,171.71,other,False
r_0002338,t_0077494,m_05119,2025-10-11 17:27:00,704.1,return,False
r_0002339,t_0077514,m_05119,2025-12-29 19:21:00,258.51,other,False
r_0002340,t_0077606,m_05123,2025-07-13 07:42:00,542.16,customer_request,False
r_0002341,t_0077619,m_05125,2025-04-05 12:18:00,196.17,return,False
r_0002342,t_0077660,m_05127,2025-04-11 09:20:00,218.2,return,True
r_0002343,t_0077685,m_05131,2025-02-18 04:10:00,59.85,customer_request,False
r_0002344,t_0077755,m_05135,2025-05-30 03:59:00,346.71,customer_request,False
r_0002345,t_0077761,m_05135,2025-06-14 08:46:00,537.25,customer_request,False
r_0002346,t_0077764,m_05135,2025-05-28 13:08:00,345.66,customer_request,False
r_0002347,t_0077852,m_05144,2025-09-12 15:24:00,228.0,customer_request,True
r_0002348,t_0077861,m_05145,2025-12-12 23:49:00,37.43,customer_request,False
r_0002349,t_0077877,m_05148,2025-01-13 12:04:00,241.87,customer_request,False
r_0002350,t_0077992,m_05161,2026-01-22 18:15:00,209.23,customer_request,False
r_0002351,t_0078080,m_05172,2025-06-08 09:32:00,846.4,return,False
r_0002352,t_0078136,m_05173,2025-04-03 01:30:00,193.27,customer_request,True
r_0002353,t_0078297,m_05185,2025-11-28 18:55:00,139.89,customer_request,False
r_0002354,t_0078338,m_05188,2025-04-29 01:02:00,62.56,customer_request,True
