id,variant_id,ch_allowed_plan_tiers,meditation_type,published_at,position,title,subtitle,language,content_group,description,icon_asset_id,is_hidden,should_play_as_guide,search_category,upsell_variant,is_clinical,created_at,updated_at,content_type,author_id,author_name,author_should_display,narrator_id,narrator_name,narrator_bio,narrator_is_composer,narrator_created_at,narrator_updated_at,narrator_headshot_id,narrator_headshot_type,narrator_headshot_content_type,narrator_headshot_size,narrator_headshot_url,narrator_headshot_width,narrator_headshot_height,narrator_headshot_dominant_colors,background_image_id,background_image_type,background_image_content_type,background_image_size,background_image_url,background_image_width,background_image_height,background_image_dominant_colors,titled_background_image_id,titled_background_image_type,titled_background_image_content_type,titled_background_image_size,titled_background_image_url,titled_background_image_width,titled_background_image_height,titled_background_image_dominant_colors,cell_image_id,cell_image_type,cell_image_content_type,cell_image_size,cell_image_url,cell_image_width,cell_image_height,cell_image_dominant_colors,untitled_cell_image_id,untitled_cell_image_type,untitled_cell_image_content_type,untitled_cell_image_size,untitled_cell_image_url,untitled_cell_image_width,untitled_cell_image_height,untitled_cell_image_dominant_colors,cell_background_image_id,cell_background_image_type,cell_background_image_content_type,cell_background_image_size,cell_background_image_url,cell_background_image_width,cell_background_image_height,cell_background_image_dominant_colors,featured_start_at,featured_end_at,narrator_medium_bio,restricted_to_products,narrator_short_bio,featured_home_icon_id,featured_home_icon_type,featured_home_icon_content_type,featured_home_icon_size,featured_home_icon_url,featured_home_icon_width,featured_home_icon_height,featured_home_icon_dominant_colors
sF0Lub1cC3,yS3vlnZYD-,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-10-12T19:00:00.000Z,18,Azul's Sleepy Rainforest,fr,0-default,Fly high above the rainforest with a butterfly who just discovered her new wings.,615e9e9cffacb3e480520732e6892d2a,False,True,sleep_stories,generic,False,2021-09-27T13:00:13.878Z,2021-10-12T17:28:37.803Z,Schlafgeschichte,X01rO5n6,Julie Aigner Clark,True,3_DQDYmn9R,Jean-Michel Richaud,"Jean-Michel Richaud ist in zahlreichen Film- und Fernsehproduktionen zu sehen, zuletzt in einer Gastrolle in der Apple TV-Serie „Government Cheese“ an der Seite von David Oyelowo und in „For All Mankind“. Er ist Gründungsmitglied der Theatergruppe „The Next Arena“ in Los Angeles. Außerdem hat er eine umfangreiche Karriere als Synchronsprecher hinter sich und hat über 400 Filme in seine französische Muttersprache synchronisiert. Besonders stolz ist er auf seine Synchronisationsrollen als Al Pacino in der Jubiläumsausgabe von „Scarface“ und Colin Firth in „The King's Speech“. Seine zahllosen Rollen als Synchronsprecher reichen vom Zeichentrickfilm als französischer Baron in „Frozen“ über die TV-Stimme des Sire in „What We Do in the Shadows“ bis hin zu Videospielen, Werbespots, Hörbüchern... also eigentlich alles, was mit Synchronisation zu tun hat.",False,2019-04-16T02:50:47.180Z,2024-11-01T10:36:02.712Z,ce5c03ce6860bcb52b8adf06e1f362f8,image,image/jpeg,2271192,https://assets.calm.com/ce5c03ce6860bcb52b8adf06e1f362f8.jpeg,4515,4517,"['#bd7c54', '#6c351c']",5438f2d30095fcadbae04e4d82ffb4b5,image,image/jpeg,4591412,https://assets.calm.com/5438f2d30095fcadbae04e4d82ffb4b5.jpeg,2000,2000,"['#4e80b2', '#0b4783']",2fb9b999d14ec5e4ae22d2ea10336edd,image,image/jpeg,3472831.0,https://assets.calm.com/2fb9b999d14ec5e4ae22d2ea10336edd.jpeg,2000.0,2000.0,"['#4e80b1', '#0b4783']",2fb9b999d14ec5e4ae22d2ea10336edd,image,image/jpeg,3472831,https://assets.calm.com/2fb9b999d14ec5e4ae22d2ea10336edd.jpeg,2000,2000,"['#4e80b1', '#0b4783']",5438f2d30095fcadbae04e4d82ffb4b5,image,image/jpeg,4591412,https://assets.calm.com/5438f2d30095fcadbae04e4d82ffb4b5.jpeg,2000,2000,"['#4e80b2', '#0b4783']",,,,,,,,,,,,,,
pwuhtPTI87,8gCeQYlAIs,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-07-25T17:24:33.961Z,129,The River Wild,fr,0-default,"Tonight, drift off to the calming sounds of soothing jazz and historic riverboats as you journey across the famed Mississippi River.",7b4bcb4fd3dbf6f1fa19da5cfc3a75ff,False,True,sleep_stories,generic,False,2019-05-30T17:24:55.082Z,2019-10-28T13:35:12.005Z,Schlafgeschichte,A49ZOW1A,Phoebe Smith,True,3_DQDYmn9R,Jean-Michel Richaud,"Jean-Michel Richaud ist in zahlreichen Film- und Fernsehproduktionen zu sehen, zuletzt in einer Gastrolle in der Apple TV-Serie „Government Cheese“ an der Seite von David Oyelowo und in „For All Mankind“. Er ist Gründungsmitglied der Theatergruppe „The Next Arena“ in Los Angeles. Außerdem hat er eine umfangreiche Karriere als Synchronsprecher hinter sich und hat über 400 Filme in seine französische Muttersprache synchronisiert. Besonders stolz ist er auf seine Synchronisationsrollen als Al Pacino in der Jubiläumsausgabe von „Scarface“ und Colin Firth in „The King's Speech“. Seine zahllosen Rollen als Synchronsprecher reichen vom Zeichentrickfilm als französischer Baron in „Frozen“ über die TV-Stimme des Sire in „What We Do in the Shadows“ bis hin zu Videospielen, Werbespots, Hörbüchern... also eigentlich alles, was mit Synchronisation zu tun hat.",False,2019-04-16T02:50:47.180Z,2024-11-01T10:36:02.712Z,ce5c03ce6860bcb52b8adf06e1f362f8,image,image/jpeg,2271192,https://assets.calm.com/ce5c03ce6860bcb52b8adf06e1f362f8.jpeg,4515,4517,"['#bd7c54', '#6c351c']",6f611e8eae5c874c783dc657703b81ea,image,image/jpeg,9252765,https://assets.calm.com/6f611e8eae5c874c783dc657703b81ea.jpeg,1920,1920,"['#0c56a1', '#084c9a']",5754b85a9b18012ad7114e5cb211f8bd,image,image/jpeg,9112281.0,https://assets.calm.com/5754b85a9b18012ad7114e5cb211f8bd.jpeg,1920.0,1920.0,"['#0a519e', '#054c94']",5754b85a9b18012ad7114e5cb211f8bd,image,image/jpeg,9112281,https://assets.calm.com/5754b85a9b18012ad7114e5cb211f8bd.jpeg,1920,1920,"['#0a519e', '#054c94']",6f611e8eae5c874c783dc657703b81ea,image,image/jpeg,9252765,https://assets.calm.com/6f611e8eae5c874c783dc657703b81ea.jpeg,1920,1920,"['#0c56a1', '#084c9a']",,,,,,,,,,,,,,
wBHmFdQ1WY,KPHW5TW6sS,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-08-08T23:56:43.021Z,122,Wonder of the Northern Lights,fr,0-default,"Tonight, join Tristan Harvey above the arctic circle to experience the breathtaking beauty and awe-inspiring wonder of the Northern Lights",1c156643a1811896a1319acfb88f8455,False,True,sleep_stories,generic,False,2019-08-03T03:09:16.297Z,2019-10-28T13:34:31.674Z,Schlafgeschichte,r42XLLJp,Candace Rardon,True,qVzij5_VmK,Tristan Harvey,"Tristan Harveys Interesse für das gesprochene Wort geht auf seine Kindheit zurück, als sein Vater ihm Geschichten und Comicbücher vorlas. Heute ist er ein bekannter Sprecher für die französische Sprache und lebt in Montreal. Er hat Rollen in zahlreichen Filmen, Videospielen, Animationsfilmen, Dokumentationen und Hörbüchern übernommen.",False,2019-07-25T17:27:51.155Z,2019-07-25T17:30:08.397Z,7952c2fa1f9fa7e748e257dd8078d541,image,image/png,297543,https://assets.calm.com/7952c2fa1f9fa7e748e257dd8078d541.png,600,600,"['#1d1f22', '#d5af9b', '#8c9498']",737b0d686dadea2e03f81873ff3a06d0,image,image/jpeg,2100304,https://assets.calm.com/737b0d686dadea2e03f81873ff3a06d0.jpeg,1920,1920,"['#21c09e', '#04896c']",0485cd3bc1fec8fb7e9340c438a9b94e,image,image/jpeg,2211915.0,https://assets.calm.com/0485cd3bc1fec8fb7e9340c438a9b94e.jpeg,1920.0,1920.0,"['#3cac95', '#0c745c']",0485cd3bc1fec8fb7e9340c438a9b94e,image,image/jpeg,2211915,https://assets.calm.com/0485cd3bc1fec8fb7e9340c438a9b94e.jpeg,1920,1920,"['#3cac95', '#0c745c']",737b0d686dadea2e03f81873ff3a06d0,image,image/jpeg,2100304,https://assets.calm.com/737b0d686dadea2e03f81873ff3a06d0.jpeg,1920,1920,"['#21c09e', '#04896c']",Sprecher für die französische Sprache aus Montreal,,,,,,,,,,,,,
WCqXETOq4O,ntI9ZeF-Oi,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-08-25T19:00:00.000Z,76,Beauty and the Beast,fr,0-default,"Snuggle up and journey to a fairytale world full of enchanted forests and magic castles, in tonight’s beloved classic, Beauty and the Beast",d1e4a1a9464514a43fc25a63e2302a02,False,True,sleep_stories,generic,False,2020-08-25T19:00:00.000Z,2020-09-08T18:44:58.173Z,Schlafgeschichte,N32wq7qv,Jeanne-Marie Leprince,True,3_DQDYmn9R,Jean-Michel Richaud,"Jean-Michel Richaud ist in zahlreichen Film- und Fernsehproduktionen zu sehen, zuletzt in einer Gastrolle in der Apple TV-Serie „Government Cheese“ an der Seite von David Oyelowo und in „For All Mankind“. Er ist Gründungsmitglied der Theatergruppe „The Next Arena“ in Los Angeles. Außerdem hat er eine umfangreiche Karriere als Synchronsprecher hinter sich und hat über 400 Filme in seine französische Muttersprache synchronisiert. Besonders stolz ist er auf seine Synchronisationsrollen als Al Pacino in der Jubiläumsausgabe von „Scarface“ und Colin Firth in „The King's Speech“. Seine zahllosen Rollen als Synchronsprecher reichen vom Zeichentrickfilm als französischer Baron in „Frozen“ über die TV-Stimme des Sire in „What We Do in the Shadows“ bis hin zu Videospielen, Werbespots, Hörbüchern... also eigentlich alles, was mit Synchronisation zu tun hat.",False,2019-04-16T02:50:47.180Z,2024-11-01T10:36:02.712Z,ce5c03ce6860bcb52b8adf06e1f362f8,image,image/jpeg,2271192,https://assets.calm.com/ce5c03ce6860bcb52b8adf06e1f362f8.jpeg,4515,4517,"['#bd7c54', '#6c351c']",a368dc17a1b06d994686f9b486e41058,image,image/jpeg,8472477,https://assets.calm.com/a368dc17a1b06d994686f9b486e41058.jpeg,1920,1920,"['#f01425', '#980a0f']",be2bdf92ea567a8f93934d31cf0aab86,image,image/jpeg,7650378.0,https://assets.calm.com/be2bdf92ea567a8f93934d31cf0aab86.jpeg,1920.0,1920.0,"['#1b66ac', '#041440']",be2bdf92ea567a8f93934d31cf0aab86,image,image/jpeg,7650378,https://assets.calm.com/be2bdf92ea567a8f93934d31cf0aab86.jpeg,1920,1920,"['#1b66ac', '#041440']",a368dc17a1b06d994686f9b486e41058,image,image/jpeg,8472477,https://assets.calm.com/a368dc17a1b06d994686f9b486e41058.jpeg,1920,1920,"['#f01425', '#980a0f']",,,,,,,,,,,,,,
sgKff_d4-j,RedNoobkQW,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-09-09T16:44:48.970Z,1,Blue Gold,fr,0-default,Let yourself be carried away on a relaxing journey through the lavender fields and sleepy villages of Provence,623e4744110810b5108dfa9f75c11a45,False,True,sleep_stories,generic,False,2019-04-16T02:42:52.766Z,2019-11-20T00:02:50.610Z,Schlafgeschichte,A49ZOW1A,Phoebe Smith,True,G3VIj9gl6I,Jean Brassard,"Jean Brassard hat im Zuge seiner Sprecherkarriere unter anderem einen AudioFile Magazine Earphones Award gewonnen und mehr als 60 Audiobücher auf Englisch und Französisch eingesprochen. Zurzeit ist er in der Showtime-Miniserie Escape at Dannemora unter der Regie von Ben Stiller zu sehen sowie in der zweiten Staffel der Emmy-gekrönten Serie The Marvelous Mrs. Maisel. Demnächst tritt er in der Hulu-Serie RAMY auf. Weitere Credits: Person of Interest, The Wizard of Lies auf HBO, The Fault In Our Stars mit Shailene Woodley und Ansel Elgort, House of Cards, Zero Hour, 30 Rock, Believe sowie die HBO-Miniserie John Adams. Außerdem dürfte er französischsprachigen Wrestling-Fans durch seine Kommentare beim WWE Network bekannt sein. Jean ist außerdem Singer-Songwriter und Kabarettkünstler. Für seine Show „The Kid From Paris – Jean Brassard Sings Yves Montand“ wurde er mit den Preisen BISTRO und AGGIE ausgezeichnet. Er brachte die französische Version der Show auf CD – Le Gamin de Paris – und danach ein Album mit Eigenkompositionen, DIX, heraus. ",False,2019-04-16T02:50:27.402Z,2019-04-17T16:02:25.014Z,00d11020a98fc464f8d1771f609e48d4,image,image/png,1853271,https://assets.calm.com/00d11020a98fc464f8d1771f609e48d4.png,1081,1081,"['#bcc1c3', '#344c64', '#7e4e3f']",759d1c62b1186b17c0fa405fe0deb7a3,image,image/jpeg,1991255,https://assets.calm.com/759d1c62b1186b17c0fa405fe0deb7a3.jpeg,1920,1920,"['#9ab42c', '#0c284f']",4fc04bff598969c161dda42e56b05d93,image,image/jpeg,1945600.0,https://assets.calm.com/4fc04bff598969c161dda42e56b05d93.jpeg,1920.0,1920.0,"['#94a420', '#561b5e']",4fc04bff598969c161dda42e56b05d93,image,image/jpeg,1945600,https://assets.calm.com/4fc04bff598969c161dda42e56b05d93.jpeg,1920,1920,"['#94a420', '#561b5e']",759d1c62b1186b17c0fa405fe0deb7a3,image,image/jpeg,1991255,https://assets.calm.com/759d1c62b1186b17c0fa405fe0deb7a3.jpeg,1920,1920,"['#9ab42c', '#0c284f']",,,,,,,,,,,,,,
m-6vCuGlcT,gQr-d-5Mha,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-11-23T23:00:00.000Z,12,The Heart of Dublin,fr,0-default,Wander through the city that inspired writers such as James Joyce and W.B. Yeats.,089d2d67a5bd68cbb92eaa30a1d8867e,False,True,sleep_stories,generic,False,2021-11-04T13:30:00.793Z,2021-11-23T21:57:52.422Z,Schlafgeschichte,63PB06XR,Andrew Martin,True,qVzij5_VmK,Tristan Harvey,"Tristan Harveys Interesse für das gesprochene Wort geht auf seine Kindheit zurück, als sein Vater ihm Geschichten und Comicbücher vorlas. Heute ist er ein bekannter Sprecher für die französische Sprache und lebt in Montreal. Er hat Rollen in zahlreichen Filmen, Videospielen, Animationsfilmen, Dokumentationen und Hörbüchern übernommen.",False,2019-07-25T17:27:51.155Z,2019-07-25T17:30:08.397Z,7952c2fa1f9fa7e748e257dd8078d541,image,image/png,297543,https://assets.calm.com/7952c2fa1f9fa7e748e257dd8078d541.png,600,600,"['#1d1f22', '#d5af9b', '#8c9498']",a7c3f03ecfb39edefeaf3a6b21003698,image,image/jpeg,4285691,https://assets.calm.com/a7c3f03ecfb39edefeaf3a6b21003698.jpeg,2400,2400,"['#c35c1f', '#743a20']",c381c0534ec0c30046433b20824f2549,image,image/jpeg,4291150.0,https://assets.calm.com/c381c0534ec0c30046433b20824f2549.jpeg,2400.0,2400.0,"['#bf341c', '#23406e']",c381c0534ec0c30046433b20824f2549,image,image/jpeg,4291150,https://assets.calm.com/c381c0534ec0c30046433b20824f2549.jpeg,2400,2400,"['#bf341c', '#23406e']",a7c3f03ecfb39edefeaf3a6b21003698,image,image/jpeg,4285691,https://assets.calm.com/a7c3f03ecfb39edefeaf3a6b21003698.jpeg,2400,2400,"['#c35c1f', '#743a20']",Sprecher für die französische Sprache aus Montreal,,,,,,,,,,,,,
C9GSlhI_BR,gt6V0OQMIa,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-04-20T20:00:00.000Z,41,The Ridgeway,fr,0-default,"Explore the English Downs, as you walk Britain’s most Ancient road.",1058b4f949daee1ed120c7f0b49cc8f0,False,True,sleep_stories,generic,False,2021-04-12T18:05:10.954Z,2021-04-20T18:50:58.222Z,Schlafgeschichte,J4RL0YmW,Victoria Gosling,True,4VSImT3K0z,Mehdi Krüger,"Poète-interprète, le verbe de Mehdi Krüger tient autant de la boxe que de la danse. D'origines allemandes et algériennes, il développe une langue houleuse et langoureuse, inspirée tant par René Char que Kendrick Lamar. 
De chair et de sens, sa ""peau-ésie"" puise sa force dans l'oralité. Affranchi des codes, il publie livres et disques récompensés par de nombreux prix (SACEM, Prix Georges Brassens, Prix du Scribe-Georges Moustaki, etc.). 
Se définissant comme un ""artiviste"", il partage aussi sa passion lors d'ateliers d'écriture pour les Centre Culturels Français à l'étranger, ainsi qu'en établissements scolaires et pénitentiaires. ",False,2021-04-12T18:19:18.170Z,2021-04-12T18:26:25.900Z,f08f33a462e74e778c5d43f9472b6d2f,image,image/jpeg,5186612,https://assets.calm.com/f08f33a462e74e778c5d43f9472b6d2f.jpeg,2779,2785,"['#cc7454', '#5d442b']",4b2bf0ad941bfa5c960bfcfaef7484c8,image,image/jpeg,2341627,https://assets.calm.com/4b2bf0ad941bfa5c960bfcfaef7484c8.jpeg,2000,2000,"['#cd8e4c', '#161756']",026dd306daf006a4af8c0e77913b8558,image,image/jpeg,9839248.0,https://assets.calm.com/026dd306daf006a4af8c0e77913b8558.jpeg,2000.0,2000.0,"['#cd8e4c', '#161756']",026dd306daf006a4af8c0e77913b8558,image,image/jpeg,9839248,https://assets.calm.com/026dd306daf006a4af8c0e77913b8558.jpeg,2000,2000,"['#cd8e4c', '#161756']",4b2bf0ad941bfa5c960bfcfaef7484c8,image,image/jpeg,2341627,https://assets.calm.com/4b2bf0ad941bfa5c960bfcfaef7484c8.jpeg,2000,2000,"['#cd8e4c', '#161756']",,,,,,,,,,,,,,
Q6uaiLSejQ,KVS9ie5mfK,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-01-05T00:00:00.000Z,2889,Islands of the Puget Sound,fr,0-default,"Explore a tranquil island in the Pacific Northwest, where eagles nest and mountains rise up from the sea.",7485a606172dac85ca2b23822a992a38,False,True,sleep_stories,generic,False,2021-12-23T15:05:32.157Z,2022-01-04T21:57:02.301Z,Schlafgeschichte,2pY89wL6,Candace Rose Rardon,True,prm5k4vaQg,David Duclos,"David Duclos ist ein Synchronsprecher und Musiker, der in Lyon, Frankreich, lebt und an verschiedenen Projekten wie Filmen, Werbungen, Cartoons, Hörbüchern, E-Learning-Inhalten, Schlafgeschichten und Meditationen arbeitet. Seine auf französische und englische Synchronisation spezialisierten Arbeiten reichen von den klassischen Referenzen wie „Die Bibel“ über große Werbespots wie „Mobile Strike“ (Arnold Schwarzeneggers französische Synchronstimme) bis hin zu großen Konzernen wie „Franklin Templeton“ , „Apple“, „Microsoft“, „Poltrone Sofa“, „Calm.com“ und viele weitere Marken.",False,2019-12-12T19:03:19.130Z,2025-02-06T19:55:16.805Z,0efd78a7ff1290f3837346ceb2252cae,image,image/png,81358,https://assets.calm.com/0efd78a7ff1290f3837346ceb2252cae.png,250,250,"['#8a8174', '#48433c']",659f34f534659332fc22d75ea25c736f,image,image/jpeg,2912116,https://assets.calm.com/659f34f534659332fc22d75ea25c736f.jpeg,2000,2000,"['#045c9a', '#045496']",29a0194d61ab6e4cb290f5b6eca1b5df,image,image/jpeg,3019912.0,https://assets.calm.com/29a0194d61ab6e4cb290f5b6eca1b5df.jpeg,2000.0,2000.0,"['#045c9a', '#045496']",29a0194d61ab6e4cb290f5b6eca1b5df,image,image/jpeg,3019912,https://assets.calm.com/29a0194d61ab6e4cb290f5b6eca1b5df.jpeg,2000,2000,"['#045c9a', '#045496']",659f34f534659332fc22d75ea25c736f,image,image/jpeg,2912116,https://assets.calm.com/659f34f534659332fc22d75ea25c736f.jpeg,2000,2000,"['#045c9a', '#045496']",,,,,,,,,,,,,,
iGSLj14qvG,PiFTtEKUeY,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2024-02-14T09:00:00.000Z,11273,South Africa's Blue Train,fr,0-default,"Cozy up aboard South Africa’s famed railway, for a relaxing journey sure to stir the imagination and soothe the soul",dc5cca9dfd6adb513e26cb7a7a19764a,False,True,sleep_stories,generic,False,2024-01-10T14:10:55.933Z,2024-01-23T17:55:16.402Z,Schlafgeschichte,A49ZOW1A,Phoebe Smith,True,f0yQvUXtnj,Jean-Christophe Acquaviva,"Schauspieler und Regisseur aus Lyon. In den 90er Jahren nahm er an den „Petit Théâtre de Poche“-Kursen von Jeanine Berdin in Lyon teil. Er gründete das Ensemble „La Boulevardière“ und inszenierte mehrere Komödien. In den 2000er-Jahren machte er sich dann dank des von ihm geschriebenen Stücks „Chips, Boîte et Champagne“ sowohl im Café-Theater als auch im Theater einen Namen. Er hat in mehreren erfolgreichen Theaterstücken mitgewirkt, darunter „Un Grand Cri d'Amour“ und „La Gueule de l'Emploi“. Theater unterrichtet er seit über 23 Jahren. Seit 2016 ist er auch als Synchronsprecher für Serien, Fernsehfilme und Filme sowie für Audio-Comics tätig.",False,2023-10-17T15:03:26.177Z,2023-10-17T15:08:01.534Z,664a84f1069ac3f55c63b07286498bfe,image,image/jpeg,18704,https://assets.calm.com/664a84f1069ac3f55c63b07286498bfe.jpeg,280,280,"['#cf8f86', '#0c0404']",46cdd750d69a45a3093f43884d59b551,image,image/jpeg,10260630,https://assets.calm.com/46cdd750d69a45a3093f43884d59b551.jpeg,1920,1920,"['#c89d0f', '#092d6b']",57ba216d5d7cb864ddb8f3be9c456e7f,image,image/jpeg,1008127.0,https://assets.calm.com/57ba216d5d7cb864ddb8f3be9c456e7f.jpeg,2000.0,2000.0,"['#1832cc', '#a85104']",57ba216d5d7cb864ddb8f3be9c456e7f,image,image/jpeg,1008127,https://assets.calm.com/57ba216d5d7cb864ddb8f3be9c456e7f.jpeg,2000,2000,"['#1832cc', '#a85104']",46cdd750d69a45a3093f43884d59b551,image,image/jpeg,10260630,https://assets.calm.com/46cdd750d69a45a3093f43884d59b551.jpeg,1920,1920,"['#c89d0f', '#092d6b']",,,,,,,,,,,,,,
9ZzZGkOez1,AVpD7M2dU1,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-01-13T00:00:00.000Z,8,The Kite Maker of Kathmandu,fr,0-default,Join a family of kite makers in Nepal as they keep a wondrous tradition alive.,2769cfa2fe0687ff1ff79167e1a7aa0b,False,True,sleep_stories,generic,False,2022-01-06T16:56:05.686Z,2022-01-12T22:52:16.203Z,Schlafgeschichte,2pY89wL6,Candace Rose Rardon,True,pEgLfzLgv,Luc Chambon,"En plus de mon métier de comédien (plus 1200 représentations, Festival d'Avignon, Série TV Kaamelott...) je développe, conçois et anime depuis plus de 20 ans des interventions et formations en communication professionnelle destinées aux personnes et aux organisations qui souhaitent travailler leur rôle et être à l'aise en représentation. Que ce soit pour l'apprentie coiffeuse ou le député, j'accompagne la délivrance d'un service. M'appuyant sur la notion de ""Rôle social"" dans les interactions quotidiennes, j'invite les professionnels à passer de ""Être au service"" à ""Être le service"". ",False,2021-01-27T13:44:48.170Z,2021-01-27T15:30:51.346Z,1dfc14d01fa6981f7a2e17a28c14223b,image,image/jpeg,35909,https://assets.calm.com/1dfc14d01fa6981f7a2e17a28c14223b.jpeg,454,452,"['#7f7f7f', '#424242']",fcc66ed5595c60e268e61c1710aa04f7,image,image/jpeg,4628665,https://assets.calm.com/fcc66ed5595c60e268e61c1710aa04f7.jpeg,2000,2000,"['#a1351c', '#801f09']",e40cb54d2f4460884d3a4fcb7847dccc,image,image/jpeg,4568248.0,https://assets.calm.com/e40cb54d2f4460884d3a4fcb7847dccc.jpeg,2000.0,2000.0,"['#9f2c12', '#87230d']",e40cb54d2f4460884d3a4fcb7847dccc,image,image/jpeg,4568248,https://assets.calm.com/e40cb54d2f4460884d3a4fcb7847dccc.jpeg,2000,2000,"['#9f2c12', '#87230d']",fcc66ed5595c60e268e61c1710aa04f7,image,image/jpeg,4628665,https://assets.calm.com/fcc66ed5595c60e268e61c1710aa04f7.jpeg,2000,2000,"['#a1351c', '#801f09']",,,,,,,,,,,,,,
sdjC0a-aN2,CzZgx-VaMT,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-05-09T08:00:00.000Z,10678,The Land of Plenty,fr,0-default,"Explore the ancient city of Babylon, and revisit an old myth filled with wisdom.",91e5b8516c9cf29bf66572604e0f9ed3,False,True,sleep_stories,generic,False,2023-01-20T16:49:05.590Z,2023-04-26T15:54:17.363Z,Schlafgeschichte,LqPw0wpY,Eurydice Da Silva,True,Ckrnb1HTJD,Omar Sy ,"Omar Sy ist ein international preisgekrönter Schauspieler, Autor und Produzent. Derzeit arbeitet er als kreativer Produzent an der Serie „Lupin“, die von George Kay in
Zusammenarbeit mit François Uzan unter Regie von Louis Leterrier entwickelt wurde.

Unter anderem ist Sy neben Chris Pratt in „Jurassic World: Ein neues Zeitalter“ zu sehen.
2012 erlangte Sy dank des von Kritikern gefeierten Films „Ziemlich beste Freunde“ von Olivier Nakache und Eric Toledano internationale Anerkennung.

Im Jahr 2016 spielte Sy die Hauptrolle in „Chocolat“ und erhielt dafür den César-Preis als bester Schauspieler.

2021 wurde Sy vom TIME Magazine in die Liste der „100 einflussreichsten Menschen“ aufgenommen.",False,2023-04-24T14:31:13.092Z,2023-04-24T16:21:14.225Z,77cec322689e674462459d40aad2a1e7,image,image/jpeg,463361,https://assets.calm.com/77cec322689e674462459d40aad2a1e7.jpeg,2000,2000,"['#c4643c', '#65331e']",f986b6ff59d4aef2755ffdff2058d5fe,image,image/jpeg,1577019,https://assets.calm.com/f986b6ff59d4aef2755ffdff2058d5fe.jpeg,2500,2500,"['#c75410', '#644a0f']",0f449f16c0195112ae077056fa9fb88f,image,image/jpeg,1253596.0,https://assets.calm.com/0f449f16c0195112ae077056fa9fb88f.jpeg,2500.0,2500.0,"['#c4440c', '#92700d']",0f449f16c0195112ae077056fa9fb88f,image,image/jpeg,1253596,https://assets.calm.com/0f449f16c0195112ae077056fa9fb88f.jpeg,2500,2500,"['#c4440c', '#92700d']",f986b6ff59d4aef2755ffdff2058d5fe,image,image/jpeg,1577019,https://assets.calm.com/f986b6ff59d4aef2755ffdff2058d5fe.jpeg,2500,2500,"['#c75410', '#644a0f']",,,,,,,,,,,,,,
