customer_id,gender,age,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status
C1615,Male,Adult,Lahore,4/30/2024,O5615,9/8/2024,Pizza Hut,Fries,Italian,3,1340.32,Cash,48,5/26/2025,395,Inactive,2,6/15/2025,Delayed
C5228,Male,Teenager,Peshawar,3/6/2025,O9228,9/8/2024,KFC,Burger,Fast Food,5,1068.79,Wallet,12,4/22/2025,324,Inactive,4,2/18/2025,Cancelled
C6291,Male,Teenager,Lahore,11/7/2024,O10291,9/8/2024,Subway,Pizza,Fast Food,4,474.2,Card,10,7/20/2025,207,Inactive,4,5/17/2025,Cancelled
C2554,Male,Teenager,Multan,8/22/2023,O6554,9/8/2024,Pizza Hut,Fries,Continental,4,1350.62,Cash,5,5/28/2025,69,Inactive,2,2/3/2025,Delivered
C4791,Female,Senior,Peshawar,4/22/2025,O8791,9/8/2024,KFC,Fries,Fast Food,3,726.01,Wallet,12,7/22/2025,459,Active,2,7/12/2025,Cancelled
C1140,Other,Senior,Multan,1/26/2025,O5140,9/8/2024,Subway,Burger,Chinese,3,407.46,Wallet,10,8/19/2025,471,Inactive,3,12/11/2024,Cancelled
C4047,Other,Senior,Multan,1/16/2025,O8047,9/8/2024,Subway,Burger,Italian,2,647.68,Cash,29,2/5/2025,182,Inactive,4,4/1/2025,Cancelled
C1678,Other,Adult,Multan,9/19/2024,O5678,9/8/2024,KFC,Sandwich,Continental,1,1227.07,Cash,46,9/29/2024,84,Active,3,5/20/2025,Delayed
C6801,Male,Senior,Multan,3/4/2024,O10801,9/8/2024,Burger King,Pasta,Chinese,1,770.18,Cash,21,2/11/2025,254,Inactive,1,8/19/2025,Delayed
C1735,Other,Senior,Lahore,9/27/2023,O5735,9/8/2024,McDonald's,Fries,Fast Food,5,541.99,Card,27,5/11/2025,219,Inactive,1,5/22/2025,Cancelled
C4408,Male,Senior,Peshawar,4/22/2024,O8408,9/8/2024,McDonald's,Burger,Dessert,5,595.83,Cash,8,6/11/2025,216,Inactive,2,6/30/2025,Delivered
C2970,Male,Teenager,Lahore,7/1/2024,O6970,9/8/2024,Pizza Hut,Burger,Italian,3,1222.86,Cash,35,1/13/2025,9,Active,3,4/3/2025,Delivered
C5953,Female,Teenager,Multan,6/6/2024,O9953,9/8/2024,Pizza Hut,Sandwich,Dessert,5,1101.14,Card,28,10/30/2024,413,Inactive,1,4/2/2025,Delayed
C4954,Female,Teenager,Peshawar,8/7/2025,O8954,9/8/2024,Burger King,Sandwich,Fast Food,1,397.66,Card,21,12/3/2024,445,Active,5,10/13/2024,Delivered
C2198,Other,Adult,Peshawar,4/12/2025,O6198,9/8/2024,Pizza Hut,Fries,Continental,2,1288.07,Wallet,29,11/24/2024,479,Inactive,5,7/15/2025,Delayed
C5307,Female,Senior,Karachi,2/28/2024,O9307,9/8/2024,Burger King,Burger,Italian,2,1337.62,Card,13,5/4/2025,141,Inactive,5,2/15/2025,Delayed
C3629,Male,Teenager,Islamabad,2/26/2024,O7629,9/9/2024,Subway,Pasta,Chinese,4,623.88,Wallet,50,3/30/2025,288,Active,5,10/6/2024,Delivered
C2050,Female,Senior,Peshawar,2/24/2024,O6050,9/9/2024,Pizza Hut,Pizza,Continental,2,670.42,Card,17,4/15/2025,466,Inactive,3,6/19/2025,Delivered
C2757,Other,Adult,Islamabad,10/1/2023,O6757,9/9/2024,Pizza Hut,Sandwich,Dessert,1,504.1,Cash,4,12/17/2024,254,Inactive,2,10/18/2024,Cancelled
C5967,Male,Senior,Peshawar,12/20/2024,O9967,9/9/2024,KFC,Pizza,Chinese,2,279.72,Cash,39,6/30/2025,336,Active,2,6/13/2025,Cancelled
C5300,Other,Senior,Karachi,5/20/2025,O9300,9/9/2024,Subway,Sandwich,Continental,2,964.04,Wallet,2,7/30/2025,47,Inactive,1,2/15/2025,Delayed
C6316,Other,Teenager,Lahore,7/29/2024,O10316,9/9/2024,McDonald's,Burger,Fast Food,1,500.88,Card,31,8/13/2025,126,Inactive,2,12/23/2024,Delivered
C2662,Other,Teenager,Islamabad,9/27/2024,O6662,9/9/2024,Subway,Fries,Italian,2,1121.61,Cash,12,8/17/2025,418,Active,3,4/15/2025,Delayed
C3441,Female,Senior,Peshawar,4/8/2025,O7441,9/10/2024,Subway,Sandwich,Chinese,1,1393.55,Cash,28,6/15/2025,370,Active,5,11/26/2024,Delayed
C6795,Male,Teenager,Peshawar,1/20/2025,O10795,9/10/2024,McDonald's,Pasta,Chinese,4,1029.42,Wallet,14,11/16/2024,252,Active,3,11/24/2024,Delivered
C6039,Other,Adult,Peshawar,7/1/2025,O10039,9/10/2024,Pizza Hut,Sandwich,Continental,3,130.17,Card,5,8/17/2025,54,Inactive,3,8/7/2025,Delivered
C4837,Other,Adult,Lahore,3/29/2024,O8837,9/10/2024,Subway,Pizza,Fast Food,3,778.48,Card,49,10/16/2024,264,Inactive,4,9/11/2024,Delivered
C6031,Male,Adult,Peshawar,7/28/2025,O10031,9/10/2024,KFC,Burger,Continental,1,929.01,Wallet,44,5/19/2025,206,Active,1,7/9/2025,Delivered
C5468,Female,Adult,Multan,6/25/2024,O9468,9/10/2024,Pizza Hut,Fries,Chinese,3,298.97,Wallet,19,10/4/2024,366,Active,2,2/15/2025,Delayed
C5815,Female,Teenager,Karachi,12/1/2024,O9815,9/10/2024,Subway,Pasta,Continental,5,996.23,Cash,22,4/17/2025,148,Inactive,1,6/8/2025,Delayed
C2506,Male,Adult,Islamabad,5/28/2025,O6506,9/11/2024,McDonald's,Sandwich,Italian,1,929.38,Cash,6,2/10/2025,110,Active,4,9/7/2024,Delivered
C2220,Female,Senior,Lahore,11/21/2023,O6220,9/11/2024,KFC,Pizza,Fast Food,5,1333.37,Card,17,12/21/2024,58,Active,5,11/29/2024,Delivered
C3079,Other,Teenager,Peshawar,5/1/2024,O7079,9/11/2024,Pizza Hut,Pasta,Fast Food,4,433.82,Wallet,6,11/22/2024,161,Active,5,2/27/2025,Cancelled
C2442,Female,Adult,Lahore,11/24/2023,O6442,9/11/2024,Pizza Hut,Burger,Fast Food,3,443.87,Cash,20,4/12/2025,397,Active,3,10/17/2024,Delivered
C2243,Other,Adult,Karachi,1/27/2024,O6243,9/11/2024,Pizza Hut,Fries,Continental,3,384.51,Cash,49,12/9/2024,328,Active,2,1/5/2025,Cancelled
C5817,Other,Senior,Peshawar,6/25/2024,O9817,9/11/2024,Burger King,Pizza,Fast Food,4,1164.25,Cash,12,8/26/2024,203,Active,4,7/6/2025,Delayed
C4424,Male,Teenager,Peshawar,6/22/2024,O8424,9/11/2024,McDonald's,Sandwich,Chinese,5,1135.94,Cash,7,2/22/2025,487,Inactive,2,3/2/2025,Delayed
C3882,Male,Teenager,Islamabad,6/25/2024,O7882,9/11/2024,McDonald's,Fries,Dessert,2,1136.9,Cash,9,11/8/2024,132,Inactive,3,2/26/2025,Delivered
C5669,Other,Adult,Peshawar,7/9/2024,O9669,9/11/2024,Subway,Burger,Chinese,4,905.71,Wallet,29,9/13/2024,350,Inactive,4,12/20/2024,Cancelled
C6230,Other,Adult,Islamabad,7/16/2024,O10230,9/11/2024,KFC,Sandwich,Chinese,3,1007.43,Wallet,36,4/17/2025,45,Active,3,4/16/2025,Delivered
C2908,Male,Adult,Lahore,10/8/2024,O6908,9/11/2024,McDonald's,Pasta,Dessert,3,998.75,Card,17,1/11/2025,432,Inactive,1,1/22/2025,Delivered
C3377,Male,Senior,Karachi,6/15/2024,O7377,9/11/2024,Burger King,Fries,Dessert,4,127.46,Cash,20,3/3/2025,334,Active,4,12/9/2024,Cancelled
C6155,Other,Adult,Lahore,4/10/2024,O10155,9/12/2024,KFC,Pasta,Continental,5,1332.13,Card,40,9/19/2024,175,Inactive,1,10/23/2024,Delivered
C6580,Female,Senior,Karachi,3/21/2025,O10580,9/12/2024,McDonald's,Pasta,Dessert,5,957.61,Wallet,35,5/24/2025,14,Inactive,4,10/21/2024,Delivered
C2319,Other,Teenager,Islamabad,4/20/2024,O6319,9/12/2024,McDonald's,Pizza,Dessert,4,174.91,Card,22,12/22/2024,303,Active,5,8/15/2025,Delayed
C3397,Other,Adult,Karachi,7/24/2025,O7397,9/12/2024,KFC,Fries,Fast Food,5,168.98,Cash,21,10/9/2024,443,Active,5,11/25/2024,Delivered
C2720,Female,Senior,Peshawar,12/16/2023,O6720,9/12/2024,Burger King,Sandwich,Fast Food,3,1234.83,Cash,38,3/24/2025,293,Active,2,5/15/2025,Delayed
C1177,Other,Adult,Karachi,6/3/2024,O5177,9/12/2024,Burger King,Sandwich,Fast Food,2,1204.02,Cash,25,2/3/2025,481,Inactive,1,9/24/2024,Delayed
C2751,Female,Adult,Peshawar,1/19/2024,O6751,9/12/2024,Pizza Hut,Sandwich,Chinese,3,606.93,Wallet,13,3/18/2025,467,Active,4,8/21/2025,Delivered
C6694,Female,Adult,Multan,5/13/2024,O10694,9/12/2024,McDonald's,Pizza,Chinese,2,424.91,Card,35,9/29/2024,217,Inactive,1,4/19/2025,Delivered
C5210,Other,Teenager,Multan,4/4/2025,O9210,9/12/2024,Subway,Sandwich,Continental,1,986.49,Wallet,17,10/11/2024,134,Inactive,1,3/5/2025,Delivered
C5099,Other,Senior,Islamabad,10/30/2024,O9099,9/12/2024,McDonald's,Burger,Fast Food,1,988.23,Card,27,3/15/2025,153,Inactive,4,4/5/2025,Delivered
C6536,Other,Senior,Karachi,4/12/2024,O10536,9/12/2024,McDonald's,Pizza,Continental,3,774.13,Card,39,2/14/2025,93,Active,2,11/18/2024,Delivered
C2518,Female,Adult,Multan,5/6/2024,O6518,9/12/2024,Pizza Hut,Pizza,Italian,5,1281.96,Cash,5,7/20/2025,335,Inactive,2,12/25/2024,Delayed
C1768,Other,Teenager,Lahore,12/6/2024,O5768,9/12/2024,McDonald's,Fries,Continental,4,360.55,Wallet,27,9/10/2024,367,Inactive,1,10/21/2024,Delayed
C2539,Other,Teenager,Islamabad,8/6/2025,O6539,9/12/2024,Subway,Burger,Italian,3,800.27,Wallet,36,12/24/2024,97,Active,2,7/13/2025,Cancelled
C2726,Male,Senior,Multan,8/29/2023,O6726,9/12/2024,McDonald's,Pasta,Italian,1,1076.78,Wallet,29,8/30/2024,500,Inactive,3,5/11/2025,Delivered
C1931,Other,Adult,Peshawar,2/15/2025,O5931,9/12/2024,Pizza Hut,Fries,Italian,1,807.93,Cash,25,12/27/2024,78,Inactive,2,5/2/2025,Cancelled
C2295,Female,Teenager,Lahore,10/31/2023,O6295,9/12/2024,Burger King,Fries,Dessert,5,898.52,Cash,16,4/22/2025,321,Active,5,11/20/2024,Delivered
C2569,Male,Adult,Karachi,5/2/2024,O6569,9/13/2024,McDonald's,Burger,Fast Food,4,495.56,Cash,17,9/29/2024,205,Active,4,9/20/2024,Cancelled
C1234,Other,Teenager,Islamabad,3/15/2024,O5234,9/13/2024,Subway,Pizza,Chinese,3,947.92,Wallet,17,5/4/2025,270,Active,1,4/19/2025,Delayed
C6331,Male,Adult,Karachi,6/1/2024,O10331,9/13/2024,Burger King,Pasta,Chinese,2,498.36,Cash,31,10/19/2024,219,Active,5,3/22/2025,Delivered
C4010,Male,Senior,Lahore,3/15/2024,O8010,9/13/2024,Pizza Hut,Pizza,Italian,2,1406.72,Wallet,50,8/10/2025,400,Active,2,12/16/2024,Cancelled
C6522,Other,Senior,Multan,1/14/2024,O10522,9/13/2024,Pizza Hut,Pasta,Continental,3,973.67,Cash,8,9/18/2024,463,Inactive,3,10/19/2024,Delayed
C3192,Female,Adult,Lahore,8/15/2025,O7192,9/13/2024,Pizza Hut,Fries,Dessert,2,323.84,Card,27,12/10/2024,305,Inactive,4,9/24/2024,Cancelled
C2281,Other,Teenager,Lahore,11/25/2023,O6281,9/13/2024,Subway,Fries,Chinese,5,245.89,Wallet,11,12/24/2024,291,Inactive,4,8/11/2025,Cancelled
C3137,Male,Senior,Karachi,8/6/2024,O7137,9/13/2024,Subway,Burger,Continental,4,1263.6,Card,38,12/24/2024,299,Active,2,9/26/2024,Delivered
C2318,Female,Teenager,Karachi,10/15/2024,O6318,9/13/2024,KFC,Burger,Fast Food,4,1183.63,Cash,20,3/31/2025,236,Active,5,4/6/2025,Delayed
C3386,Male,Adult,Peshawar,12/11/2023,O7386,9/13/2024,KFC,Pizza,Italian,3,280.29,Wallet,28,6/27/2025,76,Active,1,7/2/2025,Delayed
C5225,Female,Adult,Peshawar,2/16/2024,O9225,9/13/2024,Pizza Hut,Pizza,Chinese,5,1246.37,Card,25,1/4/2025,265,Active,3,4/8/2025,Delivered
C3531,Male,Teenager,Lahore,12/1/2023,O7531,9/13/2024,KFC,Sandwich,Fast Food,1,1061.36,Wallet,29,9/30/2024,140,Active,3,3/31/2025,Delayed
C5844,Female,Senior,Peshawar,12/20/2024,O9844,9/13/2024,Burger King,Pasta,Continental,2,1309.17,Cash,9,2/1/2025,214,Active,5,12/19/2024,Delivered
C2546,Female,Senior,Islamabad,7/5/2024,O6546,9/13/2024,Burger King,Burger,Italian,1,1119.25,Cash,34,1/13/2025,439,Inactive,4,12/26/2024,Delayed
C6420,Male,Adult,Karachi,9/19/2023,O10420,9/13/2024,Pizza Hut,Sandwich,Dessert,4,312.95,Wallet,9,8/22/2024,66,Active,5,6/18/2025,Delayed
C6427,Female,Teenager,Peshawar,7/5/2025,O10427,9/14/2024,McDonald's,Pizza,Fast Food,5,326.68,Card,3,8/4/2025,167,Inactive,3,7/14/2025,Delivered
C4502,Other,Senior,Multan,11/18/2024,O8502,9/14/2024,KFC,Sandwich,Italian,2,782.07,Cash,1,12/9/2024,192,Active,3,8/12/2025,Cancelled
C5073,Female,Adult,Islamabad,2/9/2024,O9073,9/14/2024,Subway,Fries,Chinese,1,856.06,Cash,19,9/30/2024,182,Active,2,12/14/2024,Cancelled
C4310,Other,Senior,Karachi,12/25/2023,O8310,9/14/2024,McDonald's,Pizza,Dessert,1,960.92,Card,26,1/12/2025,237,Active,1,7/1/2025,Cancelled
C2656,Male,Teenager,Karachi,11/12/2024,O6656,9/14/2024,KFC,Burger,Italian,3,1456.7,Card,46,9/17/2024,462,Active,3,9/7/2024,Delivered
C3652,Female,Adult,Islamabad,1/5/2025,O7652,9/14/2024,KFC,Sandwich,Italian,1,1438.9,Cash,1,6/18/2025,470,Active,3,1/18/2025,Delayed
C6899,Female,Senior,Multan,9/23/2023,O10899,9/14/2024,Burger King,Pizza,Fast Food,2,976.82,Cash,15,12/29/2024,119,Active,1,6/17/2025,Delivered
C2549,Other,Senior,Islamabad,11/8/2024,O6549,9/15/2024,McDonald's,Pasta,Chinese,4,468.47,Cash,50,6/5/2025,256,Inactive,5,3/10/2025,Delivered
C3803,Male,Adult,Islamabad,1/6/2025,O7803,9/15/2024,McDonald's,Burger,Italian,2,529.85,Cash,39,6/27/2025,109,Active,4,4/27/2025,Delivered
C2950,Other,Adult,Karachi,12/5/2024,O6950,9/15/2024,KFC,Sandwich,Italian,1,1003.7,Wallet,48,1/1/2025,436,Inactive,3,11/1/2024,Delayed
C4043,Male,Senior,Multan,3/19/2025,O8043,9/15/2024,McDonald's,Fries,Dessert,4,806.84,Wallet,45,11/18/2024,94,Active,5,4/13/2025,Cancelled
C5147,Male,Senior,Lahore,11/26/2023,O9147,9/15/2024,Pizza Hut,Fries,Chinese,3,992.78,Cash,5,10/25/2024,336,Inactive,2,2/14/2025,Delayed
C1344,Other,Senior,Multan,3/23/2024,O5344,9/15/2024,Subway,Sandwich,Continental,4,712.83,Cash,19,9/29/2024,310,Inactive,4,8/23/2024,Cancelled
C2373,Male,Adult,Karachi,9/8/2023,O6373,9/15/2024,McDonald's,Burger,Dessert,2,143.74,Card,17,6/2/2025,231,Active,1,8/16/2025,Delayed
C5753,Female,Teenager,Islamabad,5/5/2025,O9753,9/15/2024,Subway,Fries,Chinese,4,461.63,Card,4,9/17/2024,371,Inactive,3,4/29/2025,Delivered
C3450,Female,Teenager,Lahore,8/28/2023,O7450,9/15/2024,Pizza Hut,Pasta,Italian,4,1096.24,Card,37,3/10/2025,191,Inactive,3,11/29/2024,Cancelled
C1986,Male,Teenager,Lahore,7/25/2024,O5986,9/15/2024,McDonald's,Fries,Continental,2,695.78,Card,13,1/29/2025,138,Inactive,1,12/17/2024,Delayed
C5041,Other,Teenager,Lahore,5/15/2024,O9041,9/15/2024,McDonald's,Sandwich,Continental,2,744.73,Card,5,11/22/2024,459,Inactive,1,1/10/2025,Delivered
C2105,Other,Senior,Islamabad,6/19/2025,O6105,9/16/2024,KFC,Fries,Fast Food,5,217.26,Card,9,12/19/2024,490,Active,5,1/16/2025,Delivered
C2455,Male,Teenager,Islamabad,3/3/2024,O6455,9/16/2024,Pizza Hut,Sandwich,Continental,2,808.38,Card,36,10/26/2024,402,Inactive,4,5/24/2025,Delayed
C2117,Other,Adult,Peshawar,3/30/2024,O6117,9/16/2024,Burger King,Pizza,Italian,3,580.71,Wallet,4,10/27/2024,41,Inactive,4,7/2/2025,Delivered
C4573,Other,Teenager,Peshawar,2/6/2024,O8573,9/16/2024,Subway,Pizza,Continental,2,725.62,Cash,22,12/21/2024,385,Active,5,8/8/2025,Delivered
C4674,Other,Senior,Karachi,4/14/2024,O8674,9/16/2024,Subway,Sandwich,Continental,2,251.4,Card,47,2/3/2025,349,Active,5,10/20/2024,Delayed
C2875,Other,Adult,Islamabad,8/21/2025,O6875,9/16/2024,Pizza Hut,Pasta,Chinese,3,508.78,Card,3,4/24/2025,394,Active,2,5/9/2025,Delayed
C6893,Female,Adult,Peshawar,7/20/2024,O10893,9/16/2024,Subway,Pasta,Dessert,5,1129.1,Wallet,24,6/2/2025,38,Inactive,3,9/25/2024,Delivered
C2844,Female,Teenager,Karachi,3/28/2025,O6844,9/16/2024,McDonald's,Pizza,Italian,1,304.61,Wallet,43,1/20/2025,374,Inactive,5,10/7/2024,Delivered
C6341,Other,Senior,Multan,10/26/2024,O10341,9/16/2024,McDonald's,Pizza,Italian,4,606.63,Wallet,26,7/17/2025,345,Active,2,9/13/2024,Delayed
C4708,Male,Teenager,Multan,12/21/2023,O8708,9/16/2024,KFC,Pizza,Chinese,5,1461.19,Wallet,17,11/2/2024,353,Inactive,2,12/21/2024,Delayed
C2896,Other,Teenager,Multan,4/22/2024,O6896,9/17/2024,KFC,Sandwich,Chinese,1,128,Wallet,37,1/4/2025,265,Active,4,1/14/2025,Delayed
C4802,Male,Senior,Multan,7/11/2025,O8802,9/17/2024,Subway,Fries,Continental,2,1423.89,Wallet,20,3/12/2025,122,Inactive,5,6/16/2025,Delayed
C3952,Other,Teenager,Lahore,12/20/2024,O7952,9/17/2024,KFC,Pizza,Continental,5,245.62,Card,1,7/21/2025,236,Inactive,4,1/23/2025,Cancelled
C5010,Male,Adult,Islamabad,6/13/2024,O9010,9/17/2024,McDonald's,Fries,Dessert,3,806.17,Wallet,20,11/3/2024,319,Inactive,5,9/11/2024,Delivered
C3524,Other,Senior,Peshawar,3/5/2025,O7524,9/17/2024,McDonald's,Fries,Chinese,1,727.3,Wallet,15,2/26/2025,481,Inactive,5,6/20/2025,Delayed
C6102,Male,Teenager,Multan,11/2/2023,O10102,9/17/2024,Pizza Hut,Pizza,Italian,5,192.08,Cash,44,8/23/2024,184,Inactive,2,11/5/2024,Cancelled
C6307,Female,Senior,Peshawar,1/13/2025,O10307,9/17/2024,Subway,Burger,Dessert,5,978.59,Cash,37,2/13/2025,26,Active,2,12/1/2024,Cancelled
C4675,Male,Senior,Islamabad,12/8/2023,O8675,9/17/2024,Burger King,Burger,Continental,1,342.81,Card,48,8/19/2025,156,Active,4,5/19/2025,Cancelled
C5451,Other,Teenager,Karachi,9/4/2024,O9451,9/17/2024,Pizza Hut,Sandwich,Continental,3,1437.31,Card,31,12/1/2024,325,Inactive,2,5/13/2025,Delayed
C3284,Female,Adult,Islamabad,7/6/2025,O7284,9/17/2024,KFC,Pizza,Fast Food,5,367.14,Wallet,17,11/24/2024,94,Inactive,3,10/17/2024,Delayed
C1157,Male,Senior,Multan,9/2/2023,O5157,9/17/2024,Subway,Pasta,Italian,5,939.16,Card,14,11/23/2024,101,Inactive,2,8/13/2025,Delayed
C2658,Other,Adult,Islamabad,7/21/2025,O6658,9/17/2024,McDonald's,Fries,Italian,3,315.37,Wallet,30,11/29/2024,52,Active,4,4/21/2025,Delayed
C5878,Other,Adult,Karachi,6/15/2024,O9878,9/17/2024,Pizza Hut,Pizza,Dessert,2,554.35,Card,31,12/6/2024,377,Inactive,4,3/14/2025,Cancelled
C5100,Male,Senior,Multan,4/29/2025,O9100,9/17/2024,KFC,Fries,Dessert,1,844.59,Cash,1,3/9/2025,68,Inactive,5,8/15/2025,Cancelled
C2036,Male,Teenager,Peshawar,1/22/2024,O6036,9/17/2024,Subway,Pizza,Continental,2,758.21,Card,45,12/26/2024,229,Inactive,2,3/1/2025,Delayed
C2555,Female,Senior,Lahore,11/17/2024,O6555,9/18/2024,Pizza Hut,Burger,Continental,4,880.12,Wallet,5,10/26/2024,344,Active,5,2/23/2025,Cancelled
C3266,Male,Teenager,Peshawar,3/5/2025,O7266,9/18/2024,Burger King,Pizza,Continental,1,1366.76,Card,16,6/5/2025,500,Inactive,4,4/28/2025,Cancelled
C1673,Male,Senior,Multan,8/18/2024,O5673,9/18/2024,KFC,Pasta,Dessert,1,135.74,Cash,27,10/22/2024,8,Active,1,1/6/2025,Delivered
C4312,Other,Senior,Lahore,5/27/2024,O8312,9/18/2024,Subway,Sandwich,Italian,5,795.01,Card,9,9/4/2024,249,Active,5,12/11/2024,Delivered
C1737,Other,Senior,Karachi,8/11/2024,O5737,9/18/2024,Subway,Pizza,Fast Food,2,1140.03,Cash,31,4/5/2025,336,Active,2,7/17/2025,Cancelled
C6214,Male,Senior,Islamabad,2/4/2025,O10214,9/18/2024,Pizza Hut,Pizza,Italian,2,1443.97,Card,37,10/7/2024,481,Active,2,9/17/2024,Cancelled
C3328,Female,Adult,Lahore,2/17/2024,O7328,9/19/2024,Subway,Pasta,Dessert,3,1358.47,Cash,17,5/16/2025,488,Inactive,3,3/11/2025,Delayed
C2737,Female,Adult,Lahore,7/6/2024,O6737,9/19/2024,McDonald's,Sandwich,Dessert,1,709.28,Wallet,8,6/20/2025,444,Active,4,9/13/2024,Delivered
C1126,Male,Adult,Peshawar,2/4/2024,O5126,9/19/2024,Burger King,Pizza,Dessert,2,596.63,Wallet,8,9/30/2024,11,Inactive,2,1/13/2025,Delayed
C4130,Female,Adult,Karachi,9/21/2024,O8130,9/19/2024,McDonald's,Pizza,Italian,4,328.31,Wallet,1,5/19/2025,179,Active,5,6/24/2025,Delayed
C6828,Female,Adult,Peshawar,12/30/2024,O10828,9/19/2024,KFC,Pizza,Chinese,4,443.42,Card,38,10/17/2024,300,Active,2,12/14/2024,Delivered
C4468,Male,Senior,Islamabad,11/13/2023,O8468,9/19/2024,KFC,Pasta,Italian,3,1489.33,Card,8,7/11/2025,137,Active,5,7/6/2025,Delivered
C2267,Male,Adult,Karachi,11/13/2024,O6267,9/19/2024,McDonald's,Pasta,Fast Food,5,1267.05,Wallet,35,11/13/2024,97,Active,4,1/14/2025,Delayed
C2981,Male,Teenager,Peshawar,8/8/2025,O6981,9/19/2024,McDonald's,Fries,Chinese,2,595.12,Cash,36,10/19/2024,454,Inactive,4,7/13/2025,Delayed
C5339,Other,Senior,Lahore,7/5/2025,O9339,9/19/2024,Pizza Hut,Pasta,Dessert,2,1175.98,Cash,21,10/6/2024,365,Inactive,3,9/23/2024,Delivered
C5224,Female,Teenager,Karachi,2/5/2025,O9224,9/19/2024,Pizza Hut,Fries,Chinese,2,802.62,Wallet,10,6/2/2025,369,Active,3,8/6/2025,Cancelled
C4097,Other,Senior,Multan,9/29/2023,O8097,9/20/2024,McDonald's,Pizza,Dessert,2,904.28,Card,26,1/15/2025,92,Inactive,2,9/16/2024,Cancelled
C4566,Male,Senior,Islamabad,4/15/2024,O8566,9/20/2024,Burger King,Pasta,Dessert,4,940.37,Card,46,5/27/2025,265,Inactive,3,9/26/2024,Delayed
C5960,Other,Adult,Islamabad,6/30/2025,O9960,9/20/2024,KFC,Burger,Fast Food,1,148.3,Cash,14,6/11/2025,417,Active,2,1/2/2025,Cancelled
C3840,Male,Teenager,Islamabad,8/26/2023,O7840,9/20/2024,Subway,Fries,Italian,5,142.72,Card,17,12/21/2024,311,Inactive,4,10/6/2024,Cancelled
C3140,Male,Senior,Karachi,3/12/2024,O7140,9/20/2024,Burger King,Pizza,Italian,5,486.71,Wallet,15,1/26/2025,204,Active,1,11/25/2024,Cancelled
C6882,Female,Adult,Lahore,6/10/2025,O10882,9/20/2024,KFC,Pasta,Chinese,4,1320.04,Card,48,5/30/2025,95,Inactive,5,9/7/2024,Delayed
C5093,Male,Adult,Islamabad,2/5/2024,O9093,9/20/2024,Subway,Pasta,Chinese,4,307.43,Card,43,6/5/2025,382,Inactive,5,4/4/2025,Delayed
C5892,Male,Adult,Multan,10/17/2023,O9892,9/20/2024,Pizza Hut,Sandwich,Fast Food,3,322.59,Cash,4,10/20/2024,473,Inactive,5,7/28/2025,Delivered
C5838,Male,Senior,Multan,2/24/2025,O9838,9/21/2024,Burger King,Pasta,Continental,4,387.56,Cash,46,6/8/2025,327,Inactive,5,6/8/2025,Cancelled
C6671,Female,Senior,Islamabad,10/17/2023,O10671,9/21/2024,Burger King,Pasta,Fast Food,4,512.29,Card,30,9/17/2024,394,Inactive,1,11/23/2024,Delivered
C4179,Other,Adult,Lahore,11/5/2024,O8179,9/21/2024,Pizza Hut,Pasta,Italian,3,1410.48,Wallet,34,11/19/2024,239,Inactive,4,1/21/2025,Cancelled
C2817,Other,Adult,Peshawar,9/23/2024,O6817,9/21/2024,Burger King,Pizza,Dessert,3,388.7,Wallet,30,11/18/2024,33,Active,5,12/15/2024,Delivered
C4068,Female,Teenager,Peshawar,2/18/2025,O8068,9/22/2024,Burger King,Fries,Italian,3,554.73,Wallet,46,12/13/2024,262,Active,2,11/30/2024,Cancelled
C6524,Male,Adult,Lahore,8/23/2024,O10524,9/22/2024,McDonald's,Burger,Dessert,1,577.83,Card,38,5/16/2025,80,Inactive,3,6/16/2025,Delayed
C2212,Other,Adult,Islamabad,8/6/2024,O6212,9/22/2024,KFC,Fries,Dessert,5,1428.23,Wallet,30,1/30/2025,144,Active,5,4/1/2025,Cancelled
C6940,Female,Teenager,Peshawar,8/3/2024,O10940,9/22/2024,KFC,Pasta,Fast Food,5,1037.93,Card,36,2/17/2025,249,Inactive,2,5/27/2025,Delivered
C5874,Male,Senior,Multan,7/23/2025,O9874,9/22/2024,Subway,Sandwich,Italian,3,1279.13,Wallet,43,7/1/2025,107,Active,1,2/21/2025,Delivered
C1870,Other,Teenager,Lahore,2/18/2025,O5870,9/22/2024,McDonald's,Pizza,Italian,2,855.95,Card,33,7/24/2025,160,Active,3,4/21/2025,Cancelled
C2706,Female,Teenager,Karachi,9/29/2023,O6706,9/23/2024,Pizza Hut,Burger,Fast Food,2,699.57,Wallet,18,4/28/2025,380,Inactive,3,11/21/2024,Delayed
C6743,Female,Teenager,Lahore,1/8/2025,O10743,9/23/2024,Burger King,Sandwich,Italian,1,570.44,Card,50,8/15/2025,173,Inactive,5,9/9/2024,Delivered
C4067,Female,Teenager,Peshawar,4/4/2024,O8067,9/23/2024,Subway,Sandwich,Fast Food,5,215.22,Cash,14,9/2/2024,441,Inactive,3,3/1/2025,Delivered
C6455,Male,Teenager,Multan,12/1/2023,O10455,9/23/2024,Burger King,Pizza,Chinese,1,266.54,Cash,17,12/10/2024,319,Active,3,10/4/2024,Delayed
