Sample,YZ3_AB_1,YZ3_AB_2,YZ3_AB_3,YZ1_AB_1,YZ1_AB_2,YZ1_AB_3,YZ4_AB_1,YZ4_AB_2,YZ4_AB_3,YZ6_AB_1,YZ6_AB_2,YZ6_AB_3,YZ8_A_1,YZ8_A_2,YZ8_A_3,YZ10_AB_1,YZ10_AB_2,YZ10_AB_3,YZ13_AB_1,YZ13_AB_2,YZ13_AB_3,YZ14_AB_1,YZ14_AB_2,YZ14_AB_3,YZ15_AB_1,YZ15_AB_2,YZ15_AB_3,YZ17_AB_1,YZ17_AB_2,YZ17_AB_3,YZ18_AB_1,YZ18_AB_2,YZ18_AB_3,YZ19_AB_1,YZ19_AB_2,YZ19_AB_3,YZ20_AB_1,YZ20_AB_2,YZ20_AB_3,YZ22_AB_1,YZ22_AB_2,YZ22_AB_3,YZ23_AB_1,YZ23_AB_2,YZ23_AB_3,YZ24_AB_1,YZ24_AB_2,YZ24_AB_3,YZ25_A_1,YZ25_A_2,YZ25_A_3
1399.00,0.9229,0.9231,0.9231,0.8761,0.8761,0.8761,0.6172,0.6172,0.6172,1.0875,1.0876,1.0877,0.8718,0.8717,0.8718,0.9839,0.9839,0.9839,1.18,1.1803,1.1802,0.8813,0.8814,0.8814,0.5609,0.561,0.5611,0.5894,0.5895,0.5895,0.9907,0.9906,0.9907,1.1141,1.114,1.1141,0.955,0.955,0.955,0.9544,0.9545,0.9545,1.2258,1.2258,1.2257,0.9431,0.9431,0.9431,1.1666,1.1666,1.1665
1399.50,0.9226,0.9228,0.9228,0.8758,0.8758,0.8759,0.617,0.6171,0.6171,1.0873,1.0874,1.0875,0.8715,0.8715,0.8716,0.9836,0.9837,0.9837,1.1799,1.1802,1.1801,0.881,0.8811,0.8811,0.5608,0.5609,0.561,0.5894,0.5895,0.5896,0.9904,0.9904,0.9904,1.1138,1.1138,1.1139,0.9548,0.9547,0.9547,0.9542,0.9543,0.9543,1.2256,1.2256,1.2256,0.9429,0.9429,0.9429,1.1664,1.1664,1.1663
1400.00,0.9223,0.9225,0.9225,0.8756,0.8756,0.8756,0.6169,0.617,0.617,1.087,1.0871,1.0872,0.8712,0.8712,0.8713,0.9834,0.9834,0.9835,1.1798,1.1801,1.1801,0.8808,0.8808,0.8809,0.5607,0.5608,0.5609,0.5895,0.5896,0.5896,0.9902,0.9902,0.9902,1.1136,1.1136,1.1136,0.9545,0.9545,0.9545,0.954,0.9541,0.9541,1.2255,1.2255,1.2255,0.9427,0.9427,0.9427,1.1662,1.1661,1.1661
1400.50,0.9221,0.9223,0.9223,0.8753,0.8753,0.8753,0.6168,0.6169,0.6169,1.0868,1.0869,1.087,0.871,0.871,0.871,0.9832,0.9832,0.9832,1.1797,1.18,1.18,0.8805,0.8806,0.8806,0.5607,0.5607,0.5608,0.5895,0.5896,0.5896,0.99,0.99,0.99,1.1134,1.1134,1.1134,0.9542,0.9542,0.9542,0.9537,0.9538,0.9538,1.2254,1.2254,1.2253,0.9424,0.9425,0.9425,1.166,1.1659,1.1659
1401.00,0.9218,0.922,0.922,0.875,0.8751,0.8751,0.6167,0.6167,0.6168,1.0866,1.0866,1.0867,0.8707,0.8707,0.8708,0.9829,0.983,0.983,1.1796,1.1799,1.1799,0.8802,0.8803,0.8803,0.5606,0.5607,0.5608,0.5895,0.5896,0.5897,0.9898,0.9897,0.9898,1.1131,1.1131,1.1132,0.954,0.9539,0.9539,0.9535,0.9536,0.9536,1.2253,1.2253,1.2252,0.9422,0.9422,0.9422,1.1657,1.1657,1.1657
1401.50,0.9215,0.9217,0.9217,0.8748,0.8748,0.8748,0.6166,0.6166,0.6167,1.0863,1.0864,1.0865,0.8704,0.8704,0.8705,0.9827,0.9827,0.9828,1.1795,1.1798,1.1798,0.88,0.88,0.8801,0.5605,0.5606,0.5607,0.5896,0.5897,0.5897,0.9895,0.9895,0.9895,1.1129,1.1129,1.113,0.9537,0.9537,0.9537,0.9532,0.9534,0.9534,1.2251,1.2251,1.225,0.942,0.942,0.942,1.1655,1.1655,1.1655
1402.00,0.9213,0.9215,0.9215,0.8745,0.8745,0.8745,0.6165,0.6165,0.6166,1.0861,1.0862,1.0863,0.8702,0.8702,0.8703,0.9825,0.9825,0.9826,1.1794,1.1797,1.1797,0.8797,0.8797,0.8798,0.5604,0.5605,0.5606,0.5896,0.5897,0.5898,0.9893,0.9893,0.9893,1.1127,1.1127,1.1128,0.9535,0.9534,0.9534,0.953,0.9531,0.9531,1.225,1.225,1.2249,0.9418,0.9418,0.9418,1.1653,1.1653,1.1652
1402.50,0.921,0.9212,0.9212,0.8743,0.8743,0.8743,0.6164,0.6164,0.6164,1.0858,1.0859,1.086,0.8699,0.8699,0.87,0.9823,0.9823,0.9823,1.1794,1.1796,1.1796,0.8794,0.8795,0.8795,0.5603,0.5604,0.5605,0.5897,0.5898,0.5898,0.9891,0.9891,0.9891,1.1124,1.1125,1.1125,0.9532,0.9532,0.9532,0.9528,0.9529,0.9529,1.2249,1.2249,1.2248,0.9416,0.9416,0.9416,1.1651,1.1651,1.165
1403.00,0.9207,0.9209,0.9209,0.874,0.874,0.874,0.6163,0.6163,0.6163,1.0856,1.0857,1.0858,0.8696,0.8697,0.8697,0.982,0.9821,0.9821,1.1793,1.1795,1.1795,0.8792,0.8792,0.8792,0.5603,0.5604,0.5605,0.5897,0.5898,0.5899,0.9889,0.9889,0.9888,1.1122,1.1123,1.1123,0.9529,0.9529,0.9529,0.9525,0.9526,0.9526,1.2248,1.2247,1.2247,0.9414,0.9414,0.9413,1.1649,1.1649,1.1648
1403.50,0.9205,0.9207,0.9207,0.8737,0.8738,0.8738,0.6162,0.6162,0.6162,1.0854,1.0855,1.0855,0.8694,0.8694,0.8695,0.9818,0.9818,0.9819,1.1792,1.1794,1.1794,0.8789,0.8789,0.879,0.5602,0.5603,0.5604,0.5898,0.5899,0.5899,0.9886,0.9886,0.9886,1.112,1.112,1.1121,0.9527,0.9526,0.9527,0.9523,0.9524,0.9524,1.2246,1.2246,1.2245,0.9411,0.9411,0.9411,1.1647,1.1647,1.1646
1404.00,0.9202,0.9204,0.9204,0.8735,0.8735,0.8735,0.6161,0.6161,0.6161,1.0851,1.0852,1.0853,0.8691,0.8692,0.8692,0.9816,0.9816,0.9817,1.1791,1.1793,1.1794,0.8787,0.8787,0.8787,0.5601,0.5602,0.5603,0.5898,0.5899,0.59,0.9884,0.9884,0.9884,1.1117,1.1118,1.1119,0.9524,0.9524,0.9524,0.9521,0.9522,0.9522,1.2245,1.2245,1.2244,0.9409,0.9409,0.9409,1.1645,1.1645,1.1644
1404.50,0.92,0.9201,0.9202,0.8732,0.8733,0.8733,0.6159,0.616,0.616,1.0849,1.085,1.085,0.8689,0.8689,0.869,0.9814,0.9814,0.9814,1.179,1.1792,1.1793,0.8784,0.8784,0.8784,0.5601,0.5601,0.5603,0.5899,0.59,0.59,0.9882,0.9882,0.9882,1.1115,1.1116,1.1117,0.9522,0.9521,0.9521,0.9518,0.9519,0.9519,1.2244,1.2243,1.2243,0.9407,0.9407,0.9407,1.1643,1.1643,1.1641
1405.00,0.9197,0.9199,0.9199,0.8729,0.873,0.873,0.6158,0.6159,0.6159,1.0847,1.0848,1.0848,0.8686,0.8686,0.8687,0.9812,0.9812,0.9812,1.1789,1.1791,1.1792,0.8781,0.8781,0.8782,0.56,0.5601,0.5602,0.5899,0.59,0.5901,0.988,0.988,0.988,1.1113,1.1114,1.1114,0.9519,0.9519,0.9519,0.9516,0.9517,0.9517,1.2243,1.2242,1.2242,0.9405,0.9405,0.9405,1.164,1.1641,1.1639
1405.50,0.9195,0.9196,0.9196,0.8727,0.8728,0.8727,0.6157,0.6158,0.6158,1.0844,1.0845,1.0846,0.8684,0.8684,0.8684,0.9809,0.9809,0.981,1.1788,1.179,1.1791,0.8779,0.8779,0.8779,0.5599,0.56,0.5601,0.59,0.5901,0.5901,0.9877,0.9877,0.9877,1.1111,1.1111,1.1112,0.9516,0.9516,0.9516,0.9514,0.9515,0.9515,1.2242,1.2241,1.2241,0.9403,0.9403,0.9403,1.1638,1.1639,1.1637
1406.00,0.9192,0.9194,0.9194,0.8724,0.8725,0.8725,0.6156,0.6157,0.6157,1.0842,1.0843,1.0843,0.8681,0.8681,0.8682,0.9807,0.9807,0.9808,1.1787,1.1789,1.179,0.8776,0.8776,0.8777,0.5599,0.5599,0.5601,0.59,0.5902,0.5902,0.9875,0.9875,0.9875,1.1109,1.1109,1.111,0.9514,0.9513,0.9514,0.9511,0.9512,0.9512,1.224,1.2239,1.2239,0.9401,0.9401,0.9401,1.1636,1.1637,1.1635
1406.50,0.9189,0.9191,0.9191,0.8722,0.8723,0.8722,0.6155,0.6156,0.6156,1.084,1.0841,1.0841,0.8679,0.8679,0.8679,0.9805,0.9805,0.9805,1.1786,1.1788,1.1789,0.8773,0.8774,0.8774,0.5598,0.5599,0.56,0.5901,0.5902,0.5902,0.9873,0.9873,0.9873,1.1106,1.1107,1.1108,0.9511,0.9511,0.9511,0.9509,0.951,0.951,1.2239,1.2238,1.2238,0.9399,0.9399,0.9399,1.1634,1.1635,1.1633
1407.00,0.9187,0.9189,0.9189,0.8719,0.872,0.872,0.6154,0.6155,0.6155,1.0838,1.0838,1.0839,0.8676,0.8676,0.8677,0.9803,0.9803,0.9803,1.1785,1.1788,1.1788,0.8771,0.8771,0.8771,0.5597,0.5598,0.5599,0.5901,0.5903,0.5903,0.9871,0.9871,0.9871,1.1104,1.1105,1.1106,0.9508,0.9508,0.9509,0.9507,0.9507,0.9508,1.2238,1.2237,1.2237,0.9396,0.9396,0.9397,1.1632,1.1633,1.1631
1407.50,0.9184,0.9186,0.9186,0.8717,0.8717,0.8717,0.6153,0.6154,0.6154,1.0835,1.0836,1.0836,0.8674,0.8674,0.8674,0.98,0.98,0.9801,1.1784,1.1787,1.1787,0.8768,0.8769,0.8769,0.5597,0.5597,0.5599,0.5902,0.5903,0.5904,0.9869,0.9868,0.9868,1.1102,1.1102,1.1103,0.9506,0.9506,0.9506,0.9504,0.9505,0.9505,1.2237,1.2236,1.2236,0.9394,0.9394,0.9394,1.163,1.1631,1.1628
1408.00,0.9182,0.9184,0.9183,0.8714,0.8715,0.8715,0.6152,0.6153,0.6153,1.0833,1.0834,1.0834,0.8671,0.8671,0.8672,0.9798,0.9798,0.9799,1.1783,1.1786,1.1786,0.8766,0.8766,0.8766,0.5596,0.5597,0.5598,0.5903,0.5904,0.5904,0.9866,0.9866,0.9866,1.11,1.11,1.1101,0.9503,0.9503,0.9503,0.9502,0.9503,0.9503,1.2236,1.2235,1.2234,0.9392,0.9392,0.9392,1.1627,1.1628,1.1626
1408.50,0.918,0.9181,0.9181,0.8711,0.8712,0.8712,0.6151,0.6151,0.6152,1.083,1.0831,1.0832,0.8669,0.8669,0.8669,0.9796,0.9796,0.9797,1.1782,1.1785,1.1785,0.8763,0.8764,0.8764,0.5595,0.5596,0.5597,0.5903,0.5904,0.5905,0.9864,0.9864,0.9864,1.1098,1.1098,1.1099,0.9501,0.9501,0.9501,0.95,0.95,0.9501,1.2234,1.2233,1.2233,0.939,0.939,0.939,1.1625,1.1626,1.1624
1409.00,0.9177,0.9179,0.9178,0.8709,0.871,0.8709,0.615,0.615,0.6151,1.0828,1.0829,1.0829,0.8666,0.8666,0.8667,0.9794,0.9794,0.9794,1.1782,1.1784,1.1784,0.8761,0.8761,0.8761,0.5594,0.5595,0.5596,0.5904,0.5905,0.5905,0.9862,0.9862,0.9862,1.1095,1.1096,1.1097,0.9498,0.9498,0.9498,0.9497,0.9498,0.9498,1.2233,1.2232,1.2232,0.9388,0.9388,0.9388,1.1623,1.1624,1.1622
1409.50,0.9175,0.9176,0.9176,0.8706,0.8707,0.8707,0.6149,0.6149,0.6149,1.0826,1.0826,1.0827,0.8664,0.8664,0.8664,0.9791,0.9792,0.9792,1.1781,1.1783,1.1783,0.8758,0.8759,0.8759,0.5594,0.5595,0.5596,0.5904,0.5905,0.5905,0.986,0.9859,0.986,1.1093,1.1093,1.1094,0.9495,0.9496,0.9496,0.9495,0.9496,0.9496,1.2232,1.2231,1.2231,0.9386,0.9386,0.9386,1.1621,1.1622,1.162
1410.00,0.9172,0.9174,0.9173,0.8704,0.8705,0.8704,0.6148,0.6148,0.6148,1.0823,1.0824,1.0825,0.8661,0.8661,0.8662,0.9789,0.9789,0.979,1.178,1.1783,1.1782,0.8755,0.8756,0.8756,0.5593,0.5594,0.5595,0.5904,0.5905,0.5906,0.9858,0.9857,0.9857,1.1091,1.1091,1.1092,0.9493,0.9493,0.9493,0.9493,0.9493,0.9494,1.2231,1.223,1.2229,0.9384,0.9384,0.9384,1.1618,1.162,1.1618
1410.50,0.917,0.9171,0.9171,0.8701,0.8702,0.8702,0.6147,0.6147,0.6147,1.0821,1.0822,1.0823,0.8659,0.8659,0.8659,0.9787,0.9787,0.9788,1.1779,1.1782,1.1781,0.8753,0.8754,0.8754,0.5592,0.5593,0.5594,0.5905,0.5905,0.5906,0.9855,0.9855,0.9855,1.1089,1.1089,1.109,0.949,0.949,0.9491,0.949,0.9491,0.9491,1.2229,1.2229,1.2228,0.9382,0.9382,0.9382,1.1616,1.1617,1.1616
1411.00,0.9167,0.9168,0.9168,0.8699,0.87,0.8699,0.6145,0.6146,0.6146,1.0819,1.0819,1.082,0.8656,0.8656,0.8657,0.9785,0.9785,0.9785,1.1778,1.1781,1.178,0.875,0.8751,0.8751,0.5591,0.5592,0.5593,0.5905,0.5906,0.5906,0.9853,0.9853,0.9853,1.1087,1.1087,1.1087,0.9488,0.9488,0.9488,0.9488,0.9489,0.9489,1.2228,1.2227,1.2227,0.938,0.938,0.938,1.1614,1.1615,1.1614
1411.50,0.9165,0.9166,0.9166,0.8696,0.8697,0.8697,0.6144,0.6145,0.6145,1.0816,1.0817,1.0818,0.8654,0.8654,0.8654,0.9783,0.9783,0.9783,1.1777,1.178,1.1779,0.8748,0.8748,0.8749,0.559,0.5591,0.5592,0.5905,0.5906,0.5906,0.9851,0.985,0.9851,1.1084,1.1085,1.1085,0.9485,0.9485,0.9485,0.9486,0.9487,0.9487,1.2227,1.2226,1.2226,0.9378,0.9377,0.9378,1.1612,1.1613,1.1612
1412.00,0.9162,0.9163,0.9163,0.8693,0.8694,0.8694,0.6143,0.6144,0.6144,1.0814,1.0815,1.0816,0.8651,0.8651,0.8652,0.978,0.9781,0.9781,1.1776,1.1779,1.1778,0.8745,0.8746,0.8746,0.5589,0.559,0.5591,0.5905,0.5906,0.5906,0.9849,0.9848,0.9849,1.1082,1.1082,1.1083,0.9483,0.9483,0.9483,0.9484,0.9484,0.9484,1.2226,1.2225,1.2225,0.9376,0.9375,0.9376,1.161,1.1611,1.161
1412.50,0.9159,0.9161,0.916,0.8691,0.8692,0.8692,0.6142,0.6142,0.6143,1.0812,1.0813,1.0813,0.8649,0.8649,0.8649,0.9778,0.9778,0.9779,1.1775,1.1778,1.1777,0.8743,0.8743,0.8743,0.5589,0.559,0.559,0.5905,0.5906,0.5906,0.9846,0.9846,0.9846,1.108,1.108,1.1081,0.948,0.948,0.948,0.9481,0.9482,0.9482,1.2224,1.2223,1.2223,0.9373,0.9373,0.9374,1.1608,1.1609,1.1607
1413.00,0.9157,0.9158,0.9158,0.8688,0.8689,0.8689,0.6141,0.6141,0.6141,1.0809,1.081,1.0811,0.8646,0.8646,0.8646,0.9776,0.9776,0.9776,1.1774,1.1777,1.1776,0.874,0.874,0.8741,0.5587,0.5589,0.5589,0.5905,0.5905,0.5906,0.9844,0.9843,0.9844,1.1078,1.1078,1.1078,0.9478,0.9478,0.9478,0.9479,0.948,0.948,1.2223,1.2222,1.2222,0.9371,0.9371,0.9371,1.1606,1.1607,1.1605
1413.50,0.9154,0.9155,0.9155,0.8686,0.8687,0.8686,0.6139,0.614,0.614,1.0807,1.0808,1.0809,0.8644,0.8644,0.8644,0.9773,0.9774,0.9774,1.1773,1.1776,1.1775,0.8737,0.8738,0.8738,0.5586,0.5587,0.5588,0.5904,0.5905,0.5906,0.9842,0.9841,0.9842,1.1076,1.1076,1.1076,0.9475,0.9475,0.9475,0.9477,0.9477,0.9477,1.2222,1.222,1.222,0.9369,0.9369,0.9369,1.1604,1.1604,1.1603
1414.00,0.9151,0.9153,0.9153,0.8683,0.8684,0.8684,0.6138,0.6139,0.6139,1.0804,1.0805,1.0806,0.8641,0.8641,0.8641,0.9771,0.9772,0.9772,1.1771,1.1775,1.1774,0.8734,0.8735,0.8735,0.5585,0.5586,0.5587,0.5904,0.5905,0.5905,0.9839,0.9839,0.984,1.1073,1.1073,1.1074,0.9473,0.9472,0.9472,0.9474,0.9475,0.9475,1.222,1.2219,1.2219,0.9367,0.9366,0.9367,1.1602,1.1602,1.1601
1414.50,0.9148,0.915,0.915,0.8681,0.8681,0.8681,0.6137,0.6137,0.6137,1.0802,1.0803,1.0804,0.8638,0.8638,0.8639,0.9769,0.9769,0.977,1.177,1.1774,1.1773,0.8732,0.8732,0.8733,0.5584,0.5585,0.5586,0.5903,0.5904,0.5905,0.9837,0.9836,0.9837,1.1071,1.1071,1.1071,0.947,0.947,0.947,0.9472,0.9473,0.9472,1.2219,1.2217,1.2217,0.9364,0.9364,0.9364,1.1599,1.16,1.1599
1415.00,0.9146,0.9147,0.9147,0.8678,0.8679,0.8679,0.6135,0.6136,0.6136,1.08,1.0801,1.0801,0.8635,0.8635,0.8636,0.9766,0.9767,0.9767,1.1769,1.1772,1.1771,0.8729,0.8729,0.873,0.5583,0.5584,0.5585,0.5903,0.5904,0.5904,0.9835,0.9834,0.9835,1.1069,1.1069,1.1069,0.9467,0.9467,0.9467,0.947,0.947,0.947,1.2217,1.2215,1.2216,0.9362,0.9362,0.9362,1.1597,1.1598,1.1597
1415.50,0.9143,0.9144,0.9145,0.8676,0.8676,0.8676,0.6134,0.6134,0.6135,1.0797,1.0798,1.0799,0.8633,0.8633,0.8633,0.9764,0.9765,0.9765,1.1768,1.1771,1.177,0.8726,0.8727,0.8727,0.5581,0.5583,0.5583,0.5902,0.5903,0.5903,0.9832,0.9832,0.9833,1.1067,1.1067,1.1067,0.9465,0.9465,0.9464,0.9467,0.9468,0.9468,1.2215,1.2214,1.2214,0.9359,0.9359,0.9359,1.1595,1.1596,1.1595
1416.00,0.914,0.9142,0.9142,0.8673,0.8674,0.8674,0.6132,0.6133,0.6133,1.0795,1.0796,1.0796,0.863,0.863,0.863,0.9762,0.9762,0.9762,1.1766,1.177,1.1769,0.8723,0.8724,0.8724,0.558,0.5581,0.5582,0.5901,0.5902,0.5902,0.983,0.9829,0.983,1.1065,1.1064,1.1065,0.9462,0.9462,0.9462,0.9465,0.9465,0.9465,1.2214,1.2212,1.2212,0.9357,0.9357,0.9357,1.1593,1.1594,1.1593
1416.50,0.9137,0.9139,0.9139,0.867,0.8671,0.8671,0.6131,0.6132,0.6132,1.0792,1.0793,1.0794,0.8627,0.8627,0.8627,0.9759,0.976,0.976,1.1765,1.1769,1.1768,0.8721,0.8721,0.8721,0.5579,0.558,0.558,0.59,0.5901,0.5901,0.9827,0.9827,0.9828,1.1062,1.1062,1.1062,0.9459,0.9459,0.9459,0.9462,0.9463,0.9462,1.2212,1.2211,1.2211,0.9354,0.9354,0.9354,1.1591,1.1592,1.1591
1417.00,0.9134,0.9136,0.9136,0.8668,0.8668,0.8668,0.6129,0.613,0.613,1.079,1.0791,1.0792,0.8624,0.8624,0.8625,0.9757,0.9757,0.9757,1.1764,1.1767,1.1767,0.8718,0.8718,0.8718,0.5577,0.5578,0.5579,0.5899,0.59,0.59,0.9825,0.9824,0.9825,1.106,1.106,1.106,0.9456,0.9456,0.9456,0.946,0.946,0.946,1.221,1.2209,1.2209,0.9352,0.9352,0.9352,1.1588,1.1589,1.1588
1417.50,0.9131,0.9133,0.9133,0.8665,0.8666,0.8666,0.6128,0.6128,0.6129,1.0788,1.0788,1.0789,0.8621,0.8621,0.8622,0.9754,0.9755,0.9755,1.1762,1.1766,1.1765,0.8715,0.8715,0.8715,0.5576,0.5577,0.5578,0.5898,0.5899,0.5899,0.9822,0.9822,0.9823,1.1058,1.1057,1.1058,0.9454,0.9454,0.9454,0.9457,0.9458,0.9457,1.2209,1.2207,1.2207,0.9349,0.9349,0.9349,1.1586,1.1587,1.1586
1418.00,0.9129,0.913,0.9131,0.8662,0.8663,0.8663,0.6126,0.6127,0.6127,1.0785,1.0786,1.0787,0.8618,0.8618,0.8619,0.9752,0.9752,0.9752,1.1761,1.1764,1.1764,0.8712,0.8712,0.8713,0.5574,0.5575,0.5576,0.5897,0.5897,0.5898,0.982,0.9819,0.982,1.1056,1.1055,1.1055,0.9451,0.9451,0.9451,0.9455,0.9455,0.9455,1.2207,1.2205,1.2206,0.9347,0.9347,0.9346,1.1584,1.1585,1.1584
1418.50,0.9126,0.9127,0.9128,0.866,0.866,0.866,0.6125,0.6125,0.6125,1.0783,1.0784,1.0784,0.8615,0.8615,0.8616,0.9749,0.975,0.975,1.176,1.1763,1.1763,0.8709,0.8709,0.871,0.5573,0.5574,0.5574,0.5895,0.5896,0.5897,0.9817,0.9817,0.9818,1.1053,1.1053,1.1053,0.9448,0.9448,0.9448,0.9452,0.9453,0.9452,1.2205,1.2204,1.2204,0.9344,0.9344,0.9344,1.1582,1.1582,1.1582
1419.00,0.9123,0.9124,0.9125,0.8657,0.8658,0.8658,0.6123,0.6124,0.6124,1.078,1.0781,1.0782,0.8613,0.8612,0.8613,0.9747,0.9747,0.9747,1.1759,1.1762,1.1761,0.8706,0.8706,0.8707,0.5571,0.5572,0.5573,0.5894,0.5895,0.5895,0.9815,0.9814,0.9815,1.1051,1.105,1.1051,0.9445,0.9445,0.9445,0.945,0.945,0.945,1.2203,1.2202,1.2202,0.9341,0.9342,0.9341,1.158,1.158,1.158
1419.50,0.912,0.9122,0.9122,0.8654,0.8655,0.8655,0.6121,0.6122,0.6122,1.0778,1.0779,1.078,0.861,0.861,0.861,0.9744,0.9744,0.9745,1.1757,1.176,1.176,0.8703,0.8703,0.8704,0.5569,0.557,0.5571,0.5893,0.5893,0.5894,0.9812,0.9812,0.9813,1.1049,1.1048,1.1048,0.9443,0.9443,0.9443,0.9447,0.9448,0.9447,1.2202,1.22,1.2201,0.9339,0.9339,0.9339,1.1578,1.1578,1.1577
1420.00,0.9117,0.9119,0.9119,0.8652,0.8652,0.8652,0.612,0.612,0.612,1.0775,1.0776,1.0777,0.8607,0.8607,0.8607,0.9742,0.9742,0.9742,1.1756,1.1759,1.1759,0.87,0.8701,0.8701,0.5568,0.5569,0.5569,0.5891,0.5892,0.5892,0.9809,0.9809,0.981,1.1046,1.1046,1.1046,0.944,0.944,0.944,0.9445,0.9445,0.9445,1.22,1.2199,1.2199,0.9336,0.9336,0.9336,1.1575,1.1576,1.1575
1420.50,0.9114,0.9116,0.9116,0.8649,0.8649,0.8649,0.6118,0.6119,0.6119,1.0773,1.0774,1.0775,0.8604,0.8604,0.8604,0.9739,0.9739,0.9739,1.1755,1.1757,1.1758,0.8697,0.8698,0.8698,0.5566,0.5567,0.5568,0.589,0.589,0.5891,0.9807,0.9807,0.9808,1.1044,1.1043,1.1044,0.9437,0.9437,0.9437,0.9442,0.9442,0.9442,1.2198,1.2197,1.2197,0.9333,0.9334,0.9334,1.1573,1.1573,1.1573
1421.00,0.9112,0.9113,0.9113,0.8646,0.8647,0.8647,0.6117,0.6117,0.6117,1.0771,1.0772,1.0773,0.8601,0.8601,0.8601,0.9737,0.9737,0.9737,1.1753,1.1756,1.1756,0.8695,0.8695,0.8695,0.5564,0.5565,0.5566,0.5888,0.5889,0.589,0.9804,0.9804,0.9805,1.1042,1.1041,1.1041,0.9434,0.9434,0.9434,0.9439,0.944,0.944,1.2197,1.2196,1.2196,0.9331,0.9331,0.9331,1.1571,1.1571,1.1571
1421.50,0.9109,0.911,0.9111,0.8644,0.8644,0.8644,0.6115,0.6115,0.6115,1.0768,1.0769,1.077,0.8598,0.8598,0.8599,0.9734,0.9734,0.9734,1.1752,1.1755,1.1755,0.8692,0.8692,0.8692,0.5563,0.5564,0.5564,0.5887,0.5887,0.5888,0.9802,0.9802,0.9803,1.1039,1.1039,1.1039,0.9432,0.9432,0.9432,0.9437,0.9437,0.9437,1.2195,1.2194,1.2194,0.9328,0.9329,0.9329,1.1569,1.1569,1.1568
1422.00,0.9106,0.9107,0.9108,0.8641,0.8641,0.8641,0.6113,0.6114,0.6114,1.0766,1.0767,1.0768,0.8596,0.8595,0.8596,0.9732,0.9732,0.9732,1.1751,1.1753,1.1754,0.8689,0.8689,0.8689,0.5561,0.5562,0.5563,0.5885,0.5886,0.5887,0.9799,0.9799,0.98,1.1037,1.1036,1.1037,0.9429,0.9429,0.9429,0.9434,0.9435,0.9435,1.2193,1.2193,1.2193,0.9326,0.9326,0.9326,1.1567,1.1567,1.1566
1422.50,0.9103,0.9104,0.9105,0.8638,0.8639,0.8639,0.6112,0.6112,0.6112,1.0764,1.0765,1.0765,0.8593,0.8593,0.8593,0.9729,0.9729,0.9729,1.175,1.1752,1.1752,0.8686,0.8686,0.8687,0.5559,0.556,0.5561,0.5884,0.5884,0.5885,0.9797,0.9797,0.9798,1.1035,1.1034,1.1034,0.9426,0.9426,0.9426,0.9432,0.9432,0.9432,1.2192,1.2191,1.2191,0.9323,0.9323,0.9324,1.1565,1.1565,1.1564
1423.00,0.9101,0.9102,0.9102,0.8636,0.8636,0.8636,0.611,0.611,0.611,1.0761,1.0763,1.0763,0.859,0.859,0.859,0.9727,0.9727,0.9727,1.1748,1.1751,1.1751,0.8683,0.8683,0.8684,0.5558,0.5559,0.5559,0.5882,0.5883,0.5884,0.9794,0.9794,0.9795,1.1032,1.1031,1.1032,0.9423,0.9423,0.9423,0.9429,0.943,0.943,1.219,1.219,1.2189,0.9321,0.9321,0.9322,1.1563,1.1562,1.1562
1423.50,0.9098,0.9099,0.9099,0.8633,0.8633,0.8634,0.6108,0.6109,0.6109,1.0759,1.076,1.0761,0.8587,0.8587,0.8587,0.9724,0.9724,0.9724,1.1747,1.175,1.175,0.868,0.8681,0.8681,0.5556,0.5557,0.5558,0.588,0.5881,0.5882,0.9792,0.9792,0.9793,1.103,1.1029,1.103,0.9421,0.9421,0.9421,0.9427,0.9427,0.9427,1.2189,1.2188,1.2188,0.9319,0.9318,0.9319,1.1561,1.156,1.156
1424.00,0.9095,0.9096,0.9097,0.863,0.8631,0.8631,0.6107,0.6107,0.6107,1.0757,1.0758,1.0759,0.8584,0.8584,0.8585,0.9722,0.9722,0.9722,1.1746,1.1748,1.1749,0.8677,0.8678,0.8678,0.5554,0.5555,0.5556,0.5879,0.588,0.588,0.9789,0.9789,0.979,1.1027,1.1027,1.1027,0.9418,0.9418,0.9418,0.9424,0.9425,0.9425,1.2187,1.2187,1.2186,0.9316,0.9316,0.9317,1.1558,1.1558,1.1558
1424.50,0.9093,0.9093,0.9094,0.8628,0.8628,0.8628,0.6105,0.6105,0.6105,1.0754,1.0756,1.0756,0.8582,0.8582,0.8582,0.9719,0.9719,0.9719,1.1745,1.1747,1.1747,0.8675,0.8675,0.8675,0.5553,0.5554,0.5554,0.5877,0.5878,0.5879,0.9787,0.9787,0.9788,1.1025,1.1025,1.1025,0.9415,0.9415,0.9415,0.9422,0.9422,0.9422,1.2186,1.2185,1.2185,0.9314,0.9314,0.9314,1.1556,1.1556,1.1556
