EmployeeID,Age,Department,JobLevel,YearsAtCompany,MonthlyIncome,JobSatisfaction,WorkLifeBalance,OverTime,DistanceFromHome,PromotionLast5Years,PerformanceRating,TrainingHoursLastYear,Attrition
EMP4892,32,Operations,3,6,8432,4,3,No,8.8,No,3,7,No
EMP4893,36,IT,1,4,6202,5,4,Yes,18.7,No,2,18,No
EMP4894,27,Engineering,2,3,8917,5,3,No,16.6,No,2,18,No
EMP4895,37,Engineering,2,10,10295,1,4,No,7.2,No,3,20,No
EMP4896,22,Engineering,1,0,6336,4,4,No,4.3,No,4,14,No
EMP4897,26,Engineering,2,3,8245,1,3,No,13.2,No,3,15,No
EMP4898,44,Marketing,3,21,12317,4,1,No,3.6,No,2,16,Yes
EMP4899,44,Finance,2,3,8965,4,2,No,6.2,No,2,16,No
EMP4900,34,Operations,2,4,6632,5,3,No,5.9,No,4,26,No
EMP4901,27,Marketing,3,5,10315,3,4,Yes,5.2,No,3,17,No
EMP4902,27,Engineering,1,4,7470,5,3,Yes,11.8,No,2,6,Yes
EMP4903,34,IT,2,3,8651,5,2,Yes,3.4,No,3,12,No
EMP4904,44,Finance,4,12,13869,3,3,No,8.7,Yes,3,15,No
EMP4905,47,Engineering,2,3,9064,3,4,No,7.6,No,3,18,No
EMP4906,33,Engineering,2,9,10393,3,1,Yes,6.9,No,2,12,No
EMP4907,26,Operations,2,3,6250,3,2,No,6.4,No,3,23,No
EMP4908,40,Engineering,1,0,5426,4,2,Yes,6.0,No,2,9,No
EMP4909,29,HR,1,4,4779,2,3,No,6.9,No,3,17,No
EMP4910,32,Engineering,3,7,12314,3,4,Yes,9.8,No,1,18,No
EMP4911,51,Operations,3,6,8659,3,3,No,5.1,Yes,3,15,No
EMP4912,46,HR,2,4,6419,3,4,No,9.9,Yes,2,13,No
EMP4913,39,Marketing,2,2,7280,3,3,No,14.0,No,3,13,No
EMP4914,25,Operations,2,2,6062,3,3,Yes,19.7,No,4,16,No
EMP4915,40,IT,4,16,15795,4,3,No,22.2,No,2,18,No
EMP4916,48,Operations,3,22,9968,3,1,No,13.6,No,3,18,No
EMP4917,34,Sales,2,12,8145,5,4,Yes,17.9,No,2,14,No
EMP4918,51,Engineering,3,14,12408,3,3,No,11.9,No,2,11,No
EMP4919,50,Engineering,3,26,14683,4,4,Yes,13.8,No,2,16,No
EMP4920,54,Sales,4,19,12881,3,4,No,9.7,No,2,17,No
EMP4921,41,IT,4,13,14962,4,4,No,24.1,No,2,14,No
EMP4922,43,Operations,3,20,10630,3,2,Yes,12.1,No,3,16,No
EMP4923,52,HR,4,12,11295,3,4,No,16.4,No,3,19,No
EMP4924,42,Sales,3,11,9802,3,2,No,11.8,Yes,4,15,No
EMP4925,32,Sales,3,7,8619,3,3,Yes,6.5,No,2,10,No
EMP4926,33,Engineering,2,6,9817,3,3,No,21.0,No,2,9,No
EMP4927,40,Sales,2,8,7668,3,2,No,3.6,No,3,9,No
EMP4928,25,Marketing,1,2,4820,3,2,No,16.7,No,3,9,No
EMP4929,36,Marketing,2,2,7665,5,3,Yes,15.4,No,3,16,No
EMP4930,48,Operations,4,10,10460,3,4,Yes,3.2,Yes,3,17,No
EMP4931,22,Sales,1,0,4967,4,3,No,15.5,No,3,21,No
EMP4932,53,Engineering,3,9,11519,3,4,Yes,5.9,No,2,14,No
EMP4933,49,Operations,1,0,4137,4,1,No,7.3,No,3,15,No
EMP4934,33,HR,1,0,4215,4,3,Yes,5.4,No,2,19,No
EMP4935,43,Sales,3,12,9366,3,4,Yes,8.5,No,3,13,No
EMP4936,38,Sales,3,13,10311,4,3,Yes,18.5,No,2,14,No
EMP4937,50,Operations,1,0,4716,4,3,No,9.1,No,2,14,No
EMP4938,47,Finance,1,1,5548,2,2,No,1.9,No,2,6,No
EMP4939,23,Operations,1,1,4546,4,4,No,2.4,No,4,17,No
EMP4940,43,Sales,3,6,8602,4,4,No,13.1,Yes,2,19,No
EMP4941,35,Operations,2,8,8510,2,3,No,11.9,No,3,15,No
EMP4942,38,Finance,2,3,8153,3,3,No,6.9,No,2,15,Yes
EMP4943,30,Sales,1,1,4815,4,4,Yes,1.2,No,2,18,No
EMP4944,55,IT,5,18,17646,5,3,No,4.0,No,3,16,No
EMP4945,48,Marketing,4,25,14419,4,4,No,18.9,No,2,12,No
EMP4946,30,IT,2,4,9202,3,3,No,3.5,No,2,8,No
EMP4947,24,Operations,1,0,3000,4,3,No,8.5,No,2,8,No
EMP4948,34,Engineering,2,7,8538,1,3,Yes,3.3,No,4,11,Yes
EMP4949,42,Marketing,3,12,10960,3,2,No,16.1,Yes,3,13,No
EMP4950,40,Engineering,3,11,12266,4,2,No,10.7,No,3,18,No
EMP4951,50,Finance,3,18,13022,1,3,No,9.9,No,3,12,No
EMP4952,45,Marketing,3,8,9941,4,4,No,12.3,No,2,16,No
EMP4953,47,Operations,3,9,8074,4,3,No,2.9,No,3,8,No
EMP4954,41,Sales,4,18,12566,2,4,No,7.0,No,3,18,No
EMP4955,24,Finance,1,1,5516,4,3,No,10.3,No,2,19,No
EMP4956,36,Engineering,4,11,14308,3,4,Yes,5.2,No,3,10,No
EMP4957,48,Sales,2,13,8643,3,3,No,2.8,No,3,22,No
EMP4958,37,Operations,3,7,8788,3,4,No,37.2,No,3,13,No
EMP4959,43,Sales,5,15,13457,4,3,Yes,17.3,No,2,11,No
EMP4960,34,Sales,1,0,3733,3,4,Yes,9.4,No,3,16,No
EMP4961,27,Sales,2,3,6927,4,3,No,21.1,No,3,22,No
EMP4962,36,Engineering,1,3,5971,2,3,No,27.8,No,2,13,No
EMP4963,41,Engineering,2,5,8670,3,4,Yes,28.1,No,2,18,No
EMP4964,31,Finance,1,1,5595,3,1,No,1.0,No,4,13,No
EMP4965,35,Finance,3,6,10823,3,3,No,13.8,Yes,2,17,No
EMP4966,28,Engineering,2,4,9251,3,4,Yes,5.8,No,2,20,No
EMP4967,49,Engineering,2,9,10278,4,2,No,6.5,No,3,21,No
EMP4968,35,Sales,3,5,8618,4,4,No,6.1,No,1,11,No
EMP4969,52,Finance,3,26,14093,3,3,No,12.5,No,4,11,No
EMP4970,53,Engineering,3,13,12662,4,3,Yes,7.7,No,3,15,No
EMP4971,37,Sales,3,5,9438,2,3,Yes,5.5,No,2,18,No
EMP4972,27,Sales,3,5,8425,5,3,No,10.0,No,1,15,No
EMP4973,22,Engineering,1,0,6262,4,3,Yes,17.2,No,1,10,Yes
EMP4974,23,Finance,1,1,5236,2,4,Yes,11.6,No,2,21,No
EMP4975,24,Sales,1,1,4196,4,2,Yes,8.8,No,3,20,Yes
EMP4976,51,Engineering,4,26,16871,3,3,No,7.6,No,2,17,No
EMP4977,39,Sales,2,11,6898,5,2,No,4.0,No,3,14,No
EMP4978,41,IT,2,7,9663,3,4,No,3.9,No,3,17,No
EMP4979,22,Finance,1,0,5063,3,1,No,15.2,Yes,2,15,No
EMP4980,26,Sales,1,1,4419,4,1,Yes,22.4,No,2,12,No
EMP4981,46,Sales,3,15,9866,4,4,No,10.4,No,2,10,No
EMP4982,40,Operations,3,7,9084,4,3,Yes,1.3,No,2,12,No
EMP4983,36,Sales,2,8,7633,3,2,No,12.8,No,4,18,No
EMP4984,43,IT,3,12,12515,4,3,Yes,5.9,No,3,10,No
EMP4985,54,Engineering,4,28,17484,5,2,No,12.0,Yes,3,8,No
EMP4986,35,Sales,2,3,6834,5,4,No,14.7,No,3,12,No
EMP4987,38,Finance,4,16,14666,4,3,No,11.3,No,3,24,No
EMP4988,39,Marketing,4,16,13874,4,2,No,4.5,No,2,13,No
EMP4989,60,IT,1,0,5226,5,3,No,13.1,No,3,12,No
EMP4990,22,Operations,1,0,3914,1,2,No,8.2,No,3,17,No
EMP4991,44,Engineering,3,19,13124,3,3,Yes,21.3,No,2,9,No
EMP4992,36,Finance,2,12,9799,3,3,No,8.8,No,2,17,No
EMP4993,43,Operations,3,13,9730,3,3,Yes,18.5,Yes,3,14,No
EMP4994,31,HR,1,0,4359,5,4,No,9.9,No,2,17,No
EMP4995,37,Engineering,3,12,11324,5,4,Yes,13.5,Yes,3,11,No
EMP4996,45,Sales,1,1,4433,5,2,Yes,3.3,No,3,17,No
EMP4997,60,Engineering,3,26,13509,2,1,Yes,6.6,No,3,16,No
EMP4998,46,Operations,4,13,12165,4,3,No,11.8,No,3,18,No
EMP4999,29,Engineering,1,0,6063,4,3,No,6.9,No,2,22,No
EMP5000,33,Engineering,2,4,8591,4,2,No,9.5,No,2,14,No
EMP5001,33,Operations,2,6,6718,4,4,Yes,3.5,Yes,3,11,No
EMP5002,22,Sales,1,0,4490,5,4,No,22.0,No,3,14,No
EMP5003,34,Marketing,1,2,6288,5,4,No,17.1,No,2,16,No
EMP5004,45,Operations,3,13,9413,1,3,No,21.7,No,2,15,No
EMP5005,25,Engineering,2,3,8942,3,3,No,8.2,No,3,9,No
EMP5006,48,Engineering,3,13,12453,5,2,No,10.7,No,3,23,Yes
EMP5007,42,HR,4,14,11954,3,4,Yes,8.4,No,3,13,No
EMP5008,30,Finance,2,4,9086,2,2,Yes,5.4,No,4,11,Yes
EMP5009,36,HR,1,4,3621,3,2,No,5.6,No,3,17,Yes
EMP5010,53,Sales,4,28,14526,3,1,No,14.0,No,2,8,No
EMP5011,45,Sales,5,20,14924,3,3,No,17.9,No,2,9,No
EMP5012,38,Finance,1,1,5262,4,4,No,15.4,Yes,4,10,No
EMP5013,35,Engineering,1,1,5653,4,2,No,3.4,No,2,10,No
EMP5014,38,Operations,3,8,7744,3,2,No,5.0,No,4,15,No
EMP5015,32,Marketing,4,10,12821,5,2,No,21.5,No,2,14,No
EMP5016,22,Marketing,1,0,4320,5,3,No,4.3,No,2,20,No
EMP5017,58,IT,4,27,16964,5,3,Yes,9.1,No,2,20,No
EMP5018,39,Sales,3,9,8905,4,1,Yes,20.1,No,4,12,No
EMP5019,41,Sales,5,17,13652,4,3,No,3.7,No,3,10,No
EMP5020,37,Marketing,2,3,7475,3,1,No,9.2,No,3,19,No
EMP5021,30,Sales,2,7,7975,3,4,Yes,24.5,No,3,21,No
EMP5022,36,Marketing,1,1,4766,5,2,No,9.2,No,3,20,No
EMP5023,22,IT,1,0,5770,4,3,Yes,6.5,No,2,15,No
EMP5024,60,Operations,4,19,12141,3,3,No,1.5,No,3,16,No
EMP5025,25,Marketing,1,1,5110,4,3,No,3.2,No,2,11,No
EMP5026,27,Operations,2,4,6634,3,3,No,8.7,No,3,18,No
EMP5027,33,Sales,1,0,4508,3,3,Yes,6.5,No,2,12,No
EMP5028,50,HR,5,15,11779,1,1,No,10.1,No,2,12,No
EMP5029,38,Engineering,2,6,9952,4,1,Yes,21.5,No,2,15,No
EMP5030,25,Engineering,1,0,6197,3,3,No,5.5,Yes,1,16,No
EMP5031,50,Sales,5,27,15643,3,2,No,16.2,No,2,17,No
EMP5032,45,Operations,1,0,3700,2,4,No,3.7,No,2,18,No
EMP5033,43,Operations,4,17,11607,2,3,No,15.6,No,3,16,No
EMP5034,45,Finance,2,3,8587,3,4,No,3.6,No,2,25,No
EMP5035,60,Sales,5,19,13884,5,3,No,12.1,No,3,17,No
EMP5036,59,Engineering,5,35,20430,3,1,Yes,4.6,No,3,21,No
EMP5037,31,IT,3,8,11597,4,2,No,13.2,No,2,19,No
EMP5038,54,Marketing,5,30,16696,3,1,No,44.2,Yes,2,15,No
EMP5039,41,Marketing,3,5,9264,3,3,Yes,9.1,No,2,14,No
EMP5040,42,IT,2,2,8282,4,2,No,13.9,No,3,9,No
EMP5041,22,Marketing,1,0,3774,4,3,No,6.4,No,2,13,No
EMP5042,36,Marketing,3,5,9629,3,3,No,11.3,No,4,23,No
EMP5043,29,Engineering,2,4,8342,4,3,No,5.2,No,2,16,No
EMP5044,46,Engineering,4,22,17091,4,3,No,15.1,Yes,3,21,No
EMP5045,48,Finance,2,6,8322,3,1,No,13.9,No,3,10,No
EMP5046,22,Engineering,1,0,6369,2,2,Yes,8.2,No,3,12,No
EMP5047,37,Marketing,2,7,8242,3,4,Yes,9.0,No,2,9,No
EMP5048,49,Engineering,2,3,8455,3,4,No,15.9,No,3,18,No
EMP5049,36,Sales,1,0,4675,4,1,Yes,5.6,No,2,20,Yes
EMP5050,45,HR,3,5,8800,4,4,No,1.4,Yes,3,14,No
EMP5051,41,Sales,2,4,6924,3,3,No,11.1,No,2,11,No
EMP5052,41,Operations,3,12,9182,4,4,No,3.4,No,2,17,No
EMP5053,35,Engineering,2,2,8890,4,3,No,18.4,No,2,14,No
EMP5054,25,Marketing,2,3,7692,4,2,No,18.1,No,4,14,No
EMP5055,26,Engineering,1,4,6415,4,2,No,14.1,No,2,19,No
EMP5056,45,Engineering,2,4,7547,4,3,No,10.3,No,2,13,No
EMP5057,38,Engineering,3,12,12154,5,3,No,16.1,No,3,14,No
EMP5058,36,IT,3,8,10987,5,1,Yes,8.2,No,2,13,No
EMP5059,33,Engineering,3,9,12138,2,3,Yes,7.5,No,3,16,No
EMP5060,34,Operations,2,2,6768,1,1,No,13.3,No,3,15,No
EMP5061,48,Sales,4,22,13443,3,4,No,7.3,Yes,2,13,No
EMP5062,34,Sales,2,8,7251,3,3,Yes,1.0,No,2,14,No
EMP5063,24,Operations,2,2,6311,3,4,Yes,3.5,Yes,2,8,No
EMP5064,45,Marketing,3,12,10790,3,1,No,16.4,No,3,23,No
EMP5065,35,HR,3,10,8960,5,2,No,13.2,No,4,18,No
EMP5066,38,Engineering,3,11,12738,4,3,Yes,9.3,No,2,12,No
EMP5067,54,Sales,1,3,5601,3,2,No,3.6,No,2,7,No
EMP5068,37,HR,3,9,8480,3,4,Yes,10.9,No,2,17,No
EMP5069,40,Operations,2,2,5281,4,4,No,10.9,No,2,20,No
EMP5070,26,Sales,1,0,3837,3,2,No,1.7,No,3,16,No
EMP5071,35,IT,3,8,11648,1,3,No,15.1,Yes,3,16,No
EMP5072,44,Engineering,1,0,5865,3,4,No,7.8,No,3,12,No
EMP5073,22,Marketing,1,0,5361,5,3,Yes,2.9,No,3,14,Yes
EMP5074,40,Sales,4,17,12968,4,3,Yes,9.5,No,2,21,No
EMP5075,39,Engineering,2,8,9618,3,3,Yes,4.9,Yes,3,6,Yes
EMP5076,38,Sales,2,8,6875,2,3,No,6.5,No,3,19,No
EMP5077,48,Sales,1,1,4930,4,3,No,3.5,No,3,21,Yes
EMP5078,41,IT,5,18,17919,5,3,No,10.7,No,2,17,No
EMP5079,52,Finance,4,27,16467,4,3,Yes,3.5,No,3,16,No
EMP5080,28,Finance,1,2,5437,3,2,No,16.8,No,3,14,No
EMP5081,39,Sales,4,15,13640,4,3,No,7.4,No,3,15,No
EMP5082,38,IT,3,12,11367,5,2,No,9.0,No,3,14,No
EMP5083,27,HR,1,2,4346,4,3,No,15.0,No,2,19,No
EMP5084,47,Operations,2,9,7587,4,4,No,10.7,No,2,15,No
EMP5085,60,Sales,5,31,16763,3,2,No,1.2,No,3,19,No
EMP5086,37,Engineering,1,1,6154,4,1,No,22.1,No,2,17,No
EMP5087,43,IT,3,5,11500,4,3,Yes,8.7,No,3,14,No
EMP5088,38,Engineering,2,5,9602,3,3,Yes,1.4,No,4,13,No
EMP5089,30,Operations,1,1,4403,4,3,No,3.2,No,3,8,No
EMP5090,22,Engineering,1,0,6114,1,1,Yes,3.5,No,2,17,No
EMP5091,30,HR,3,5,8270,5,4,No,16.9,No,2,22,No
EMP5092,24,Operations,1,1,4360,1,3,Yes,6.5,No,3,14,Yes
EMP5093,55,Marketing,4,12,13466,5,3,No,10.2,Yes,3,9,No
EMP5094,36,Finance,3,13,12348,5,2,No,5.4,Yes,2,15,No
EMP5095,34,Sales,1,4,4946,3,3,No,11.6,No,4,20,Yes
EMP5096,46,Sales,2,6,6840,3,1,No,5.2,No,4,10,No
EMP5097,26,Sales,1,4,5486,2,3,No,3.3,No,2,8,No
EMP5098,30,HR,2,4,6242,2,3,No,5.3,No,4,11,No
EMP5099,38,Operations,1,0,3903,3,4,No,10.7,No,2,14,No
EMP5100,48,Engineering,4,24,16560,3,3,No,9.0,No,2,12,No
EMP5101,43,Marketing,2,2,7624,4,3,Yes,15.8,No,2,16,No
EMP5102,40,Operations,4,17,11557,3,4,No,8.3,No,2,17,No
EMP5103,38,Sales,3,7,9872,4,3,No,27.5,No,2,13,No
EMP5104,42,Operations,1,1,3851,4,1,No,13.0,No,3,13,No
EMP5105,40,IT,2,3,8319,1,3,Yes,3.1,Yes,2,13,No
EMP5106,27,Sales,1,1,4184,2,3,No,27.4,No,4,6,No
EMP5107,38,Sales,3,12,9290,4,3,Yes,13.5,No,3,10,No
EMP5108,27,Sales,1,1,4251,2,3,Yes,7.4,No,1,19,Yes
EMP5109,38,Operations,3,9,8655,4,3,No,2.1,No,2,14,No
EMP5110,33,Sales,1,1,4440,3,3,No,12.6,No,2,13,No
EMP5111,60,Finance,5,29,17567,4,1,No,25.7,No,3,23,No
EMP5112,37,Engineering,3,12,12003,3,2,No,4.2,No,3,16,No
EMP5113,23,Operations,1,0,4289,4,3,No,14.2,No,2,15,No
EMP5114,36,Operations,3,11,8858,3,3,No,3.1,No,2,13,No
EMP5115,43,IT,2,4,9240,4,2,No,12.3,No,4,15,No
EMP5116,54,Engineering,4,22,16379,1,4,Yes,2.3,No,2,18,No
EMP5117,32,Sales,1,0,4796,3,4,Yes,5.6,No,1,20,No
EMP5118,22,Sales,1,0,4313,3,3,No,4.2,No,2,22,No
EMP5119,46,Engineering,1,1,6607,3,4,No,1.3,No,3,15,Yes
EMP5120,24,HR,2,2,4733,5,3,Yes,3.2,No,4,22,No
EMP5121,33,IT,4,10,14313,2,3,Yes,1.4,No,4,15,Yes
EMP5122,35,Operations,3,5,9075,2,3,No,8.5,No,2,11,No
EMP5123,37,Sales,1,1,3921,2,2,No,16.1,No,3,13,Yes
EMP5124,44,Operations,5,15,13546,2,1,No,8.7,No,4,10,No
EMP5125,31,Sales,2,3,6945,2,2,Yes,7.0,No,3,11,Yes
EMP5126,35,Sales,2,9,6936,4,3,No,3.0,No,2,11,No
EMP5127,37,Operations,4,15,11664,2,2,No,4.9,Yes,2,16,No
EMP5128,39,IT,3,5,11360,2,4,No,1.0,No,4,14,No
EMP5129,38,Sales,3,12,9854,4,2,No,9.6,No,3,15,No
EMP5130,42,Operations,4,11,11460,3,4,No,9.0,No,2,19,No
EMP5131,46,Operations,4,22,13041,2,4,No,10.4,No,2,14,No
EMP5132,41,Sales,2,9,8057,5,2,No,21.7,No,3,19,No
EMP5133,42,Engineering,1,4,7300,4,3,Yes,5.1,No,2,15,No
EMP5134,22,Finance,1,0,5094,4,4,No,10.8,No,1,19,No
EMP5135,38,Operations,3,7,8348,5,4,Yes,1.6,No,3,16,No
EMP5136,42,Engineering,3,5,11220,5,4,No,2.9,No,2,21,No
EMP5137,45,Sales,2,4,6644,2,4,Yes,16.7,No,3,21,No
EMP5138,31,Marketing,2,3,7204,2,2,No,2.9,No,3,9,No
EMP5139,31,Finance,2,5,8382,4,2,No,8.4,No,1,16,No
EMP5140,32,HR,2,5,6157,4,3,No,8.0,No,2,15,No
EMP5141,43,Sales,4,21,12506,3,3,No,20.0,No,1,15,No
EMP5142,48,Operations,5,16,13716,3,2,No,29.8,No,2,19,No
EMP5143,33,Marketing,3,5,9312,4,1,Yes,10.2,No,2,16,No
EMP5144,47,Operations,4,16,12427,4,3,No,12.3,No,2,16,No
EMP5145,39,IT,2,4,9123,4,2,Yes,13.9,No,3,18,Yes
EMP5146,36,Operations,3,6,7870,4,4,No,15.4,No,1,25,No
EMP5147,35,IT,1,0,5790,3,2,Yes,4.5,No,2,14,Yes
EMP5148,45,IT,3,16,12132,3,2,Yes,7.7,No,2,16,Yes
EMP5149,41,Marketing,3,12,11437,2,2,No,12.3,No,3,12,No
EMP5150,60,Finance,3,31,14552,5,2,No,5.2,No,3,20,No
EMP5151,29,Finance,2,6,8583,4,3,No,3.7,No,2,12,Yes
EMP5152,43,Marketing,4,21,14260,4,4,Yes,8.5,No,3,14,No
EMP5153,32,Sales,3,6,8913,2,3,Yes,9.9,Yes,2,10,No
EMP5154,29,Engineering,2,5,8820,4,3,No,6.3,Yes,2,17,No
EMP5155,37,Sales,1,4,5051,5,4,No,5.6,No,2,14,No
EMP5156,39,Engineering,3,5,12177,4,2,No,2.8,No,2,22,No
EMP5157,60,Sales,2,13,7971,4,2,No,4.3,Yes,4,14,No
EMP5158,36,IT,1,2,6796,3,3,Yes,5.6,No,4,12,No
EMP5159,26,HR,1,0,3763,4,2,No,15.9,No,2,16,No
EMP5160,40,Sales,4,14,12089,3,4,Yes,6.6,Yes,2,12,Yes
EMP5161,22,Marketing,1,0,5980,3,4,No,19.7,No,3,19,No
EMP5162,37,Sales,1,4,5382,5,3,No,12.6,No,3,10,No
EMP5163,38,Operations,2,9,7406,2,3,No,2.9,No,3,19,No
EMP5164,45,Engineering,2,9,10076,5,3,No,7.1,Yes,2,13,No
EMP5165,47,Engineering,5,22,19399,3,3,Yes,9.3,No,2,15,No
EMP5166,32,Operations,2,2,5761,3,3,No,8.5,Yes,3,8,No
EMP5167,36,Marketing,1,0,5249,3,1,No,2.1,No,2,9,Yes
EMP5168,30,Operations,1,2,4628,3,3,No,1.7,No,2,15,No
EMP5169,26,Engineering,1,0,4916,4,2,No,6.4,Yes,3,7,Yes
EMP5170,41,Engineering,2,4,9123,2,1,Yes,7.8,No,4,13,No
EMP5171,25,HR,1,2,3804,4,3,No,42.1,No,3,18,No
EMP5172,33,Sales,2,2,6656,3,3,No,5.0,No,3,15,No
EMP5173,28,Sales,2,3,7242,5,3,No,3.6,No,3,13,No
EMP5174,43,Sales,3,16,10032,3,3,No,4.4,No,3,7,No
EMP5175,56,Operations,2,2,6120,1,2,Yes,16.8,No,3,13,Yes
EMP5176,24,Finance,2,2,7787,5,3,No,7.6,No,3,7,No
EMP5177,22,Sales,1,0,5070,5,3,No,18.1,No,2,9,No
EMP5178,36,Engineering,2,3,8575,2,4,No,1.8,No,2,20,Yes
EMP5179,38,IT,1,1,6058,5,3,No,14.0,No,1,21,No
EMP5180,40,Sales,4,13,12165,3,1,No,5.3,No,2,15,No
EMP5181,33,Marketing,2,4,7979,5,3,No,15.8,No,3,19,No
EMP5182,35,HR,2,4,5715,3,4,No,11.9,No,2,13,No
EMP5183,41,Finance,1,1,5522,1,2,No,15.4,No,2,16,No
EMP5184,48,Engineering,3,14,13700,4,4,Yes,6.8,No,3,22,Yes
EMP5185,22,IT,1,0,5792,5,3,No,10.5,No,2,15,No
EMP5186,34,Engineering,4,10,15215,2,4,No,13.4,No,3,19,No
EMP5187,40,Engineering,3,9,13178,4,3,Yes,10.4,Yes,3,18,No
EMP5188,28,Engineering,2,3,8816,4,3,No,19.5,No,2,14,No
EMP5189,55,Engineering,5,29,20365,3,4,No,5.0,No,3,6,No
EMP5190,31,Sales,1,0,4976,4,4,No,14.2,No,2,18,No
EMP5191,37,IT,2,2,7740,4,2,No,7.0,No,2,8,No
EMP5192,43,Sales,2,13,8450,4,4,Yes,9.5,No,2,16,No
EMP5193,32,Operations,2,8,7831,5,3,No,13.5,No,3,15,Yes
EMP5194,22,Engineering,1,0,5211,3,4,Yes,5.9,No,3,16,No
EMP5195,33,Engineering,3,9,12093,4,2,No,1.7,No,3,20,No
EMP5196,48,Sales,4,22,13257,4,2,No,4.5,No,3,14,No
EMP5197,34,HR,4,12,10550,3,3,No,16.3,No,3,16,No
EMP5198,29,Finance,3,5,10549,3,4,No,1.4,No,3,15,No
EMP5199,47,Operations,4,13,10634,5,3,No,20.4,No,3,14,No
EMP5200,34,Finance,1,0,5692,3,4,Yes,8.4,No,2,20,No
EMP5201,32,HR,2,8,6427,3,2,No,1.0,No,3,14,No
EMP5202,39,Sales,2,8,7139,5,2,No,8.8,No,3,16,No
EMP5203,45,IT,4,16,14216,3,3,Yes,6.9,No,2,12,No
EMP5204,60,IT,4,13,13997,5,2,Yes,10.6,No,2,24,No
EMP5205,46,Engineering,4,12,15738,3,2,Yes,2.2,No,3,14,No
EMP5206,49,Sales,3,12,9938,4,3,No,24.3,No,2,22,No
EMP5207,32,Finance,3,5,11019,3,2,No,5.5,No,2,18,No
EMP5208,27,Operations,1,1,3906,3,3,No,12.0,No,3,8,No
EMP5209,38,Marketing,3,7,9077,4,2,Yes,17.2,No,3,8,No
EMP5210,39,Engineering,3,5,11221,5,4,No,13.7,No,2,11,No
EMP5211,27,Operations,1,0,3242,5,4,Yes,7.1,No,2,19,No
EMP5212,36,Sales,1,2,4449,5,4,No,7.4,No,4,22,No
EMP5213,41,Engineering,3,17,13925,4,2,No,19.7,Yes,3,18,No
EMP5214,41,Sales,4,17,12400,1,4,Yes,1.0,No,2,8,No
EMP5215,43,Sales,4,21,13774,4,3,No,6.0,No,4,15,No
EMP5216,40,IT,3,5,11475,4,1,No,8.1,No,2,10,No
EMP5217,32,Marketing,2,10,9033,2,2,Yes,3.3,No,2,19,Yes
EMP5218,32,Operations,2,2,6058,4,3,No,12.4,No,3,18,No
EMP5219,26,HR,2,4,5504,4,3,No,7.7,No,3,23,No
EMP5220,55,Operations,3,23,10502,3,3,No,9.8,No,3,8,No
EMP5221,38,Marketing,1,1,5762,3,4,Yes,1.9,No,3,19,No
EMP5222,35,Sales,3,6,9089,3,4,No,1.9,No,4,18,No
EMP5223,28,Operations,2,3,5642,5,3,Yes,5.4,No,3,21,No
EMP5224,60,Sales,4,27,14274,4,3,Yes,10.0,Yes,2,15,No
EMP5225,27,HR,1,0,3220,4,3,No,2.8,No,3,7,No
EMP5226,33,HR,1,1,4380,5,4,No,20.0,No,3,19,No
EMP5227,42,Sales,3,15,10220,3,4,Yes,11.7,No,3,9,No
EMP5228,44,Sales,2,3,7094,5,1,No,11.4,No,3,14,Yes
EMP5229,47,Operations,3,6,8327,4,3,No,19.7,No,4,17,No
EMP5230,56,Engineering,5,17,18512,5,3,No,7.9,No,3,14,No
EMP5231,43,Engineering,3,5,10784,4,3,No,10.8,No,3,21,No
EMP5232,27,Marketing,1,1,5317,4,2,No,19.8,No,4,22,No
EMP5233,35,Engineering,3,11,12228,3,3,No,13.1,No,2,10,No
EMP5234,41,Operations,2,6,6966,3,3,No,11.9,No,2,7,No
EMP5235,58,Operations,3,33,12356,3,1,No,14.0,No,3,12,No
EMP5236,24,Sales,2,2,6152,4,3,Yes,5.3,No,2,25,No
EMP5237,50,Marketing,3,8,10147,3,4,No,3.3,No,3,13,No
EMP5238,39,Engineering,1,3,7068,5,2,No,4.0,No,2,19,Yes
EMP5239,46,Marketing,4,13,12648,3,4,No,10.8,No,4,17,No
EMP5240,36,HR,2,4,6299,4,3,No,6.6,No,2,11,No
EMP5241,29,Engineering,1,0,5663,4,2,No,10.0,No,4,14,No
EMP5242,45,Sales,2,6,6217,4,4,No,5.2,No,4,13,No
EMP5243,44,Marketing,2,7,8087,2,4,No,5.3,Yes,2,14,Yes
EMP5244,47,Sales,4,14,13945,3,3,Yes,18.1,Yes,3,20,No
EMP5245,37,Sales,2,10,7131,3,1,Yes,3.1,No,3,17,No
EMP5246,32,IT,2,2,8899,3,1,No,2.0,Yes,1,16,No
EMP5247,22,Engineering,1,0,4814,4,3,Yes,6.7,No,2,16,No
EMP5248,46,Marketing,2,10,8472,3,1,Yes,7.9,No,2,19,No
EMP5249,42,Engineering,5,19,17753,1,3,Yes,5.0,No,3,10,No
EMP5250,28,Operations,3,6,8676,5,1,Yes,18.4,No,3,19,Yes
EMP5251,32,Engineering,2,3,8573,3,4,No,19.9,No,3,23,No
EMP5252,33,Engineering,1,1,5855,3,4,Yes,1.6,No,2,14,No
EMP5253,23,Marketing,1,1,4583,4,4,No,13.1,No,2,21,No
EMP5254,29,Operations,1,1,3275,5,4,No,6.6,No,2,17,Yes
