Flight_Number,Flight_Date,Origin,Destination,Route,Aircraft_Type,Aircraft_Capacity,Passengers,Load_Factor,Flight_Hours,Season,Route_Category,Demand_Level,Ticket_Revenue,Ancillary_Revenue,Total_Revenue,Fuel_Cost,Maintenance_Cost,Crew_Cost,Depreciation_Cost,Insurance_Cost,Airport_Fees,Catering_Cost,Handling_Cost,Navigation_Fees,Sales_Distribution_Cost,Passenger_Service_Cost,Overhead_Cost,Marketing_Cost,IT_Systems_Cost,Total_Cost,Profit,Profit_Margin
EK4787,2024-06-18,DXB,SIN,DXB-SIN,Boeing 777-300ER,396,297,0.7512,7.5,Low,Long Haul,High,306223.0,34199.56,340422.56,69275.91,26250.0,11250.0,33750.0,6000.0,7808.76,4287.54,4652.12,3416.07,41892.21,4946.08,41950.71,19888.55,2889.66,278257.61,62164.95,18.26
EK6253,2024-08-28,DXB,FRA,DXB-FRA,Boeing 787-9,296,225,0.7627,6.5,Low,Long Haul,High,230819.74,,257745.18,35297.24,14300.0,7800.0,20800.0,3900.0,7379.36,7204.25,4060.26,3075.24,44848.69,5360.88,33451.99,10414.14,2769.23,200661.28,57083.9,22.15
EK4728,2024-06-27,DXB,JFK,DXB-JFK,Airbus A380,517,420,0.8143,14.0,Low,Long Haul,High,403836.86,45249.95,449086.82,175907.27,70000.0,28000.0,84000.0,14000.0,9451.51,8187.37,3857.24,6191.89,78408.01,10811.44,121117.29,18130.0,5992.64,634054.67,-184967.86,-41.19
EK8373,2024-12-03,DXB,KWI,DXB-KWI,Airbus A320,180,171,0.95,2.0,Peak,Short Haul,High,65861.17,7113.54,72974.72,5077.41,2300.0,1560.0,3400.0,560.0,2698.5,3459.26,,940.14,9687.78,4173.51,6024.95,3827.64,1970.46,49375.26,23599.46,32.34
EK7796,2024-11-26,DXB,AMM,DXB-AMM,Boeing 787-9,296,236,0.8,3.2,Shoulder,Short Haul,Medium,38308.17,5286.75,43594.92,18831.2,7040.0,3840.0,10240.0,1920.0,3639.68,7120.65,5902.0,1545.25,5807.29,4504.32,16303.17,1497.16,3123.62,91314.33,-47719.41,-109.46
EK2874,2024-03-17,DXB,KUL,DXB-KUL,Airbus A350-900,325,263,0.8115,7.5,Shoulder,Long Haul,Medium,472128.75,66865.82,538994.57,42956.54,18000.0,9750.0,26250.0,4875.0,2454.68,8265.49,5666.45,3869.49,67593.23,4417.24,40616.6,19893.16,2822.08,257429.98,281564.59,52.24
EK3370,2024-04-19,DXB,CMB,DXB-CMB,Airbus A350-900,325,254,0.782,4.5,Shoulder,Medium Haul,Medium,176870.35,20521.72,197392.06,27379.48,10800.0,5850.0,15750.0,2925.0,4499.48,6244.68,2696.27,2402.27,27582.98,6500.21,21403.06,11173.65,3109.85,148316.93,49075.13,24.86
EK2769,2024-03-30,DXB,SYD,DXB-SYD,Airbus A380,517,444,0.8598,14.5,Shoulder,Long Haul,High,615738.58,67138.11,682876.69,157153.08,72500.0,29000.0,87000.0,14500.0,9629.35,7362.4,2890.07,9768.09,119254.61,10258.31,122795.4,21855.07,5355.73,669322.13,13554.57,1.98
EK8571,2024-12-21,DXB,IST,DXB-IST,Boeing 777-300ER,396,348,0.8806,5.0,Peak,Medium Haul,High,211575.91,24792.59,236368.5,39759.43,17500.0,7500.0,22500.0,4000.0,4673.72,4645.98,3423.13,3242.71,33825.91,5428.4,32131.01,13444.7,4916.25,196991.25,39377.25,16.66
EK6300,2024-08-23,DXB,SFO,DXB-SFO,Airbus A350-900,325,217,0.6704,16.5,Low,Long Haul,Medium,357488.52,46198.29,403686.81,96736.77,39600.0,21450.0,57750.0,10725.0,3692.07,7166.41,4940.23,8381.39,61170.18,5537.63,65450.93,23408.92,2082.46,408092.0,-4405.18,-1.09
EK2983,2024-03-03,DXB,ORD,DXB-ORD,Airbus A350-900,325,246,0.7598,14.5,Shoulder,Long Haul,Medium,466053.15,49951.18,516004.33,94902.54,34800.0,18850.0,50750.0,9425.0,4156.09,7265.07,3949.66,8853.7,89321.99,6397.73,75738.23,28361.37,3449.98,436221.36,79782.97,15.46
EK1531,2024-01-12,DXB,BKK,DXB-BKK,Boeing 777-300ER,396,325,0.8224,6.5,Peak,Long Haul,Medium,363030.62,53186.26,416216.88,57933.54,22750.0,9750.0,29250.0,5200.0,2379.19,4154.72,3725.68,4853.89,67178.57,9700.93,35574.78,23956.9,4657.19,281065.37,135151.51,32.47
EK6718,2024-09-10,DXB,JFK,DXB-JFK,Airbus A380,517,470,0.9099,14.0,Normal,Long Haul,High,666951.14,67620.74,734571.88,169430.42,70000.0,28000.0,84000.0,14000.0,9378.9,13281.24,2651.68,7629.5,89155.73,9289.64,117652.98,25183.24,7001.86,646655.2,87916.68,11.97
EK8777,2024-12-05,DXB,SIN,DXB-SIN,Airbus A380,517,470,0.9097,7.5,Peak,Long Haul,High,1155004.87,135937.83,1290942.7,95376.24,37500.0,15000.0,45000.0,7500.0,5316.0,6873.07,2623.31,5482.93,180203.8,11169.72,62864.77,50560.59,4883.33,530353.77,760588.94,58.92
EK4989,2024-07-29,DXB,DOH,DXB-DOH,Airbus A320,180,127,0.7061,1.5,Low,Short Haul,High,40711.78,4987.04,45698.82,3320.48,1725.0,1170.0,2550.0,420.0,3252.99,1945.61,4417.28,902.0,7996.14,3498.01,6369.14,2468.35,1702.22,41737.22,3961.6,8.67
EK3881,2024-05-31,DXB,DEL,DXB-DEL,Boeing 787-9,296,249,0.8442,3.5,Normal,Medium Haul,High,183772.07,22685.02,206457.09,17829.5,7700.0,4200.0,11200.0,2100.0,4321.66,8312.85,2335.45,1717.34,32813.23,4202.31,19080.29,7191.77,2830.48,125834.88,80622.21,39.05
EK1081,2024-01-29,DXB,KWI,DXB-KWI,Boeing 737-800,189,172,0.9152,2.0,Peak,Short Haul,High,51427.49,7518.52,58946.01,4541.19,2400.0,1600.0,3600.0,600.0,4591.34,2385.32,5794.19,1257.71,9800.44,3262.81,6915.83,2861.43,1412.46,51022.73,7923.28,13.44
EK5510,2024-07-10,DXB,BKK,DXB-BKK,Airbus A350-900,325,222,0.6832,6.5,Low,Long Haul,Medium,301747.97,42693.03,344441.0,38485.58,15600.0,8450.0,22750.0,4225.0,3131.36,6379.27,3427.06,3480.61,46628.79,4829.87,31846.81,14865.38,2359.79,206459.51,137981.49,40.06
EK5541,2024-07-18,DXB,CDG,DXB-CDG,Airbus A380,517,366,0.7082,7.5,Low,Long Haul,High,448703.67,51584.06,500287.74,93460.57,37500.0,15000.0,45000.0,7500.0,7100.84,4484.98,4755.14,4640.99,67349.46,8324.52,55833.7,17345.36,4663.07,372958.64,127329.1,25.45
EK3163,2024-04-13,DXB,AMM,DXB-AMM,Airbus A350-900,325,272,0.8396,3.2,Shoulder,Short Haul,Medium,42715.33,4773.93,47489.26,20639.49,7680.0,4160.0,11200.0,2080.0,4519.73,5939.89,4277.09,1718.77,6244.16,5983.78,21034.56,1877.02,3021.87,100376.36,-52887.11,-111.37
EK1731,2024-02-07,DXB,KWI,DXB-KWI,Boeing 737-800,189,179,0.95,2.0,Peak,Short Haul,High,51075.58,6916.05,57991.63,4669.37,2400.0,1600.0,3600.0,600.0,4871.87,5704.37,4038.74,1018.65,10402.47,2699.19,8308.45,3122.26,2404.66,55440.03,2551.6,4.4
EK3339,2024-04-28,DXB,KHI,DXB-KHI,Boeing 737-800,189,138,0.7307,2.5,Shoulder,Medium Haul,Medium,91752.77,10689.61,102442.37,6027.66,3000.0,2000.0,4500.0,750.0,3521.27,3315.53,2759.32,1427.5,18074.21,2377.54,8071.75,4645.99,1967.64,62438.42,40003.95,39.05
EK6802,2024-09-03,DXB,SIN,DXB-SIN,Airbus A380,517,434,0.8396,7.5,Normal,Long Haul,High,1049365.14,118170.62,1167535.76,90133.45,37500.0,15000.0,45000.0,7500.0,4945.12,7758.24,3752.22,4294.99,143842.1,7402.98,65214.35,46259.22,4849.28,483451.95,684083.81,58.59
EK3232,2024-04-01,DXB,DEL,DXB-DEL,Airbus A350-900,325,273,0.84,3.5,Shoulder,Medium Haul,High,186575.03,21255.2,207830.23,19162.72,8400.0,4550.0,12250.0,2275.0,4332.04,5374.91,5808.78,2629.15,27072.72,6718.02,16381.6,7160.25,2702.05,124817.25,83012.98,39.94
EK5529,2024-07-02,DXB,KUL,DXB-KUL,Boeing 777-300ER,396,244,0.617,7.5,Low,Long Haul,Medium,306621.93,36183.98,342805.91,68560.01,26250.0,11250.0,33750.0,6000.0,4425.39,4317.36,3920.22,4507.3,58073.76,5754.86,50002.29,14866.39,2429.94,294107.53,48698.38,14.21
EK7515,2024-10-09,DXB,KUL,DXB-KUL,Airbus A350-900,325,216,0.6677,7.5,Shoulder,Long Haul,Medium,407599.0,55560.95,463159.95,45261.28,18000.0,9750.0,26250.0,4875.0,4029.35,7456.86,5117.75,3068.16,69652.56,4463.32,38590.92,23453.46,1770.95,261739.61,201420.34,43.49
EK8517,2024-12-27,DXB,DEL,DXB-DEL,Airbus A350-900,325,284,0.8742,3.5,Peak,Medium Haul,High,175577.03,22540.7,198117.73,21923.68,8400.0,4550.0,12250.0,2275.0,4968.74,6214.21,2722.09,1738.14,31752.63,4874.77,17318.76,9842.96,2994.32,131825.3,66292.43,33.46
EK6050,2024-08-26,DXB,JFK,DXB-JFK,Boeing 777-300ER,396,299,0.7564,14.0,Low,Long Haul,High,377988.66,52237.65,430226.31,126453.54,49000.0,21000.0,63000.0,11200.0,10432.55,7981.09,,10299.66,64836.07,6323.53,83303.42,15187.65,4228.34,478165.02,-47938.71,-11.14
EK5623,2024-07-05,DXB,SFO,DXB-SFO,Airbus A350-900,325,217,0.6693,16.5,Low,Long Haul,Medium,237922.76,27466.21,265388.97,94086.91,39600.0,21450.0,57750.0,10725.0,2451.19,5998.89,5643.08,10214.55,42368.36,6235.35,73541.62,13034.17,3148.81,386247.92,-120858.95,-45.54
EK5379,2024-07-16,DXB,JFK,DXB-JFK,Boeing 787-9,296,207,0.7015,14.0,Low,Long Haul,High,413716.24,53410.6,467126.84,76180.85,30800.0,16800.0,44800.0,8400.0,11622.53,4937.01,4467.77,10678.9,68494.62,4156.56,61043.06,16663.03,2626.09,361670.43,105456.41,22.58
EK5823,2024-08-08,DXB,AMM,DXB-AMM,Airbus A350-900,325,217,0.669,3.2,Low,Short Haul,Medium,38449.14,4075.67,42524.81,19692.0,7680.0,4160.0,11200.0,2080.0,2674.69,6011.94,2746.87,2008.74,7075.79,5138.39,18048.51,1654.87,2386.84,92558.64,-50033.83,-117.66
EK7474,2024-10-29,DXB,HKG,DXB-HKG,Boeing 777-300ER,396,360,0.9108,8.5,Shoulder,Long Haul,High,546745.11,68379.41,615124.53,74314.7,29750.0,12750.0,38250.0,6800.0,6151.73,8735.67,2901.51,6005.8,102395.06,7751.04,58398.79,21468.25,4622.07,380294.62,234829.91,38.18
EK3705,2024-05-31,DXB,KWI,DXB-KWI,Airbus A320,180,142,0.7933,2.0,Normal,Short Haul,High,32220.83,3287.03,35507.86,4533.68,2300.0,1560.0,3400.0,560.0,2190.75,2969.6,2269.61,831.25,5478.35,2678.34,5723.26,1756.61,1830.33,38081.77,-2573.91,-7.25
EK2255,2024-02-10,DXB,FRA,DXB-FRA,Airbus A380,517,477,0.9227,6.5,Peak,Long Haul,High,1059275.67,127533.33,1186809.0,83133.81,32500.0,13000.0,39000.0,6500.0,7008.98,10781.61,5820.34,4853.51,201719.77,10364.96,52956.21,50359.31,5213.55,523212.04,663596.96,55.91
EK3104,2024-04-13,DXB,RUH,DXB-RUH,Boeing 737-800,189,146,0.7757,2.2,Shoulder,Short Haul,Medium,22269.07,2268.94,24538.0,5994.86,2640.0,1760.0,3960.0,660.0,2389.58,,3608.59,1260.36,3998.13,3407.09,7784.25,1080.13,1436.07,42685.84,-18147.84,-73.96
EK5294,2024-07-10,DXB,HYD,DXB-HYD,Boeing 787-9,296,204,0.6918,4.2,Low,Medium Haul,Medium,74219.16,10200.94,84420.1,20831.82,9240.0,5040.0,13440.0,2520.0,3855.44,2697.5,2294.78,2678.48,12796.81,4425.28,18735.12,4564.11,2610.76,105730.11,-21310.01,-25.24
EK5391,2024-07-12,DXB,JFK,DXB-JFK,Airbus A380,517,381,0.7374,14.0,Low,Long Haul,High,801439.34,83880.68,885320.02,159821.89,70000.0,28000.0,84000.0,14000.0,11568.72,10309.3,2791.45,10215.12,106417.9,9837.7,100980.17,42136.62,4570.08,654648.95,230671.08,26.06
EK5387,2024-07-06,DXB,JFK,DXB-JFK,Boeing 787-9,296,213,0.7219,14.0,Low,Long Haul,High,404694.05,53897.78,458591.83,81068.51,30800.0,16800.0,44800.0,8400.0,11429.77,3587.59,5294.47,6978.2,78103.64,5152.49,63146.62,26000.65,2803.57,384365.5,74226.33,16.19
EK1898,2024-02-17,DXB,DEL,DXB-DEL,Boeing 787-9,296,271,0.9184,3.5,Peak,Medium Haul,High,145480.65,19857.3,165337.95,19044.54,7700.0,4200.0,11200.0,2100.0,7664.6,6723.66,3273.34,2434.77,21915.04,7380.6,19549.6,5834.21,3854.77,122875.14,42462.82,25.68
EK1428,2024-01-24,DXB,JFK,DXB-JFK,Boeing 777-300ER,396,350,0.8851,14.0,Peak,Long Haul,High,845226.65,113236.93,958463.57,111103.71,49000.0,21000.0,63000.0,11200.0,6337.99,7062.45,3895.5,7495.52,169364.15,5866.07,82200.66,41227.97,3163.99,581918.0,376545.57,39.29
EK6519,2024-09-10,DXB,BOM,DXB-BOM,Airbus A350-900,325,264,0.8135,3.2,Normal,Medium Haul,High,153655.36,19989.58,173644.94,19654.34,7680.0,4160.0,11200.0,2080.0,6823.77,5009.16,3235.19,1540.57,30685.95,5850.31,16501.72,6628.79,3067.63,124117.43,49527.52,28.52
EK4601,2024-06-01,DXB,LHR,DXB-LHR,Boeing 777-300ER,396,296,0.7487,7.0,Low,Medium Haul,High,209559.72,,231523.91,59811.29,24500.0,10500.0,31500.0,5600.0,8927.81,8241.66,4101.93,3741.39,36388.81,4968.33,52536.9,7661.83,3722.51,262202.47,-30678.56,-13.25
EK7245,2024-10-30,DXB,LHR,DXB-LHR,Boeing 787-9,296,265,0.898,7.0,Shoulder,Medium Haul,High,120752.81,13373.61,134126.41,39463.87,15400.0,8400.0,22400.0,4200.0,10380.38,7526.56,2695.4,5306.39,17841.37,4677.83,32171.49,5152.64,3694.75,179310.68,-45184.27,-33.69
EK8220,2024-11-04,DXB,CDG,DXB-CDG,Boeing 787-9,296,259,0.8766,7.5,Shoulder,Long Haul,High,317241.46,45808.54,363050.0,41996.41,16500.0,9000.0,24000.0,4500.0,6568.61,3265.07,4062.06,4614.65,62843.99,6036.27,37867.8,12072.21,2529.67,235856.74,127193.26,35.03
EK2222,2024-02-25,DXB,KUL,DXB-KUL,Airbus A350-900,325,253,0.7814,7.5,Peak,Long Haul,Medium,399986.86,43757.78,443744.64,45513.39,18000.0,9750.0,26250.0,4875.0,4878.78,6132.88,3268.35,3872.73,77857.95,7280.54,40836.06,23605.53,2217.68,274338.88,169405.76,38.18
EK4246,2024-05-03,DXB,FRA,DXB-FRA,Airbus A380,517,407,0.7888,6.5,Normal,Long Haul,High,706550.64,86859.75,793410.39,71904.38,32500.0,13000.0,39000.0,6500.0,8572.82,6787.54,3010.77,2975.77,122222.58,7019.23,60524.68,35422.88,4435.91,413876.55,379533.84,47.84
EK4455,2024-06-27,DXB,JED,DXB-JED,Airbus A320,180,113,0.6316,3.0,Low,Short Haul,Medium,17624.1,2100.84,19724.94,6690.7,3450.0,2340.0,5100.0,840.0,2810.97,2102.29,5082.46,1637.92,3498.83,2260.38,8273.58,882.32,1260.47,46229.93,-26504.99,-134.37
EK7820,2024-11-19,DXB,BOM,DXB-BOM,Boeing 787-9,296,249,0.8418,3.2,Shoulder,Medium Haul,High,202410.94,27694.5,230105.43,15933.45,7040.0,3840.0,10240.0,1920.0,4053.35,8276.19,2523.41,1801.38,31766.81,4777.18,17252.27,9518.29,3391.12,122333.44,107771.99,46.84
EK6128,2024-08-16,DXB,SIN,DXB-SIN,Airbus A380,517,416,0.8059,7.5,Low,Long Haul,High,425605.65,49665.87,475271.52,89486.18,37500.0,15000.0,45000.0,7500.0,4204.25,10128.92,2387.9,3513.46,72668.78,10887.04,56642.41,17708.37,3532.2,376159.51,99112.01,20.85
EK8755,2024-12-14,DXB,MEL,DXB-MEL,Airbus A350-900,325,234,0.7228,13.5,Peak,Long Haul,Medium,364983.61,36938.26,401921.87,77821.21,32400.0,17550.0,47250.0,8775.0,2044.85,3946.28,4165.03,7343.35,58818.97,6900.66,52816.85,20266.29,2592.72,342691.2,59230.67,14.74
EK7557,2024-10-01,DXB,FRA,DXB-FRA,Airbus A380,517,479,0.927,6.5,Shoulder,Long Haul,High,561983.41,67685.21,629668.62,73063.39,32500.0,13000.0,39000.0,6500.0,6681.93,12609.24,2568.93,4657.51,89362.02,11234.25,52347.46,23622.84,5901.9,373049.48,256619.14,40.75
EK2621,2024-03-04,DXB,BLR,DXB-BLR,Airbus A350-900,325,259,0.7999,4.5,Shoulder,Medium Haul,Medium,162377.79,16633.23,179011.02,26227.39,10800.0,5850.0,15750.0,2925.0,3273.25,7557.92,5517.12,2453.59,29241.23,5501.41,23158.97,6018.25,2308.99,146583.13,32427.89,18.12
EK8124,2024-11-19,DXB,SIN,DXB-SIN,Airbus A380,517,421,0.8157,7.5,Shoulder,Long Haul,High,1014721.79,126710.95,1141432.75,98556.52,37500.0,15000.0,45000.0,7500.0,4381.5,12073.12,3439.46,4026.31,138564.88,10191.67,73435.93,59596.02,3403.07,512668.48,628764.27,55.09
EK5084,2024-07-03,DXB,BAH,DXB-BAH,Boeing 737-800,189,146,0.7743,1.3,Low,Short Haul,High,36755.95,4553.53,41309.48,3514.76,1560.0,1040.0,2340.0,390.0,2372.67,3864.33,4955.16,711.43,5514.27,2465.53,6638.07,1339.78,1249.25,37955.24,3354.24,8.12
EK7369,2024-10-12,DXB,CMB,DXB-CMB,Airbus A350-900,325,273,0.8404,4.5,Shoulder,Medium Haul,Medium,214639.46,,243719.44,24379.14,10800.0,5850.0,15750.0,2925.0,3538.34,5795.74,2647.04,3501.12,36718.39,4956.53,23291.81,12105.35,3894.34,156152.8,87566.64,35.93
EK2096,2024-02-02,DXB,SYD,DXB-SYD,Boeing 777-300ER,396,352,0.89,14.5,Peak,Long Haul,High,428371.07,57585.06,485956.13,129841.23,50750.0,21750.0,65250.0,11600.0,8760.41,7227.84,3869.96,9565.75,75734.97,6501.08,78115.12,17300.13,3782.93,490049.42,-4093.29,-0.84
EK3715,2024-05-29,DXB,KWI,DXB-KWI,Airbus A320,180,146,0.8135,2.0,Normal,Short Haul,High,41029.81,,45992.96,5085.11,2300.0,1560.0,3400.0,560.0,4318.3,4657.45,3162.44,1506.68,6863.83,2591.4,7615.94,2069.75,1196.68,46887.58,-894.62,-1.95
EK3072,2024-04-04,DXB,KWI,DXB-KWI,Airbus A320,180,152,0.8468,2.0,Shoulder,Short Haul,High,49706.18,6502.45,56208.63,4387.78,2300.0,1560.0,3400.0,560.0,2437.11,3859.42,5999.72,1205.48,8018.88,2977.97,6580.66,2868.49,2061.87,48217.38,7991.24,14.22
EK8205,2024-11-05,DXB,CDG,DXB-CDG,Boeing 777-300ER,396,329,0.8328,7.5,Shoulder,Long Haul,High,729022.01,88204.14,817226.15,62670.08,26250.0,11250.0,33750.0,6000.0,9221.04,8870.15,4121.09,3825.38,105171.75,8416.19,56604.77,37471.81,4441.06,378063.32,439162.83,53.74
EK6221,2024-08-21,DXB,CDG,DXB-CDG,Airbus A380,517,392,0.7588,7.5,Low,Long Haul,High,679860.44,72489.66,752350.09,96890.01,37500.0,15000.0,45000.0,7500.0,9217.2,12035.9,4780.43,3971.45,130564.71,11331.35,66629.72,42095.46,5511.09,488027.32,264322.77,35.13
EK7044,2024-10-22,DXB,KWI,DXB-KWI,Airbus A320,180,155,0.8646,2.0,Shoulder,Short Haul,High,35708.29,3723.85,39432.14,5100.34,2300.0,1560.0,3400.0,560.0,3947.04,3947.01,5028.94,978.61,5706.74,3633.74,7066.03,1650.74,1313.71,46192.9,-6760.76,-17.15
EK4213,2024-05-12,DXB,CDG,DXB-CDG,Boeing 787-9,296,242,0.8186,7.5,Normal,Long Haul,High,300399.67,36126.52,336526.19,41951.9,16500.0,9000.0,24000.0,4500.0,7640.25,7971.76,5162.65,3340.2,58064.75,5936.93,33968.69,19952.99,2973.08,240963.18,95563.01,28.4
EK7729,2024-11-29,DXB,BAH,DXB-BAH,Airbus A320,180,152,0.8472,1.3,Shoulder,Short Haul,High,53521.81,6680.82,60202.63,3043.29,1495.0,1014.0,2210.0,364.0,3775.26,5172.38,5690.68,609.31,8029.51,3695.2,7866.87,3224.38,1640.8,47830.69,12371.93,20.55
EK3588,2024-04-10,DXB,FRA,DXB-FRA,Boeing 777-300ER,396,328,0.8283,6.5,Shoulder,Long Haul,High,365832.3,49725.82,415558.12,53962.47,22750.0,9750.0,29250.0,5200.0,10598.03,7927.81,4113.35,2902.99,57134.23,6804.22,48079.62,23053.27,4608.87,286134.86,129423.26,31.14
EK2788,2024-03-31,DXB,MEL,DXB-MEL,Airbus A350-900,325,257,0.7909,13.5,Shoulder,Long Haul,Medium,444540.52,49453.24,493993.76,78751.88,32400.0,17550.0,47250.0,8775.0,3035.11,7153.69,4665.18,9394.05,62470.13,4629.35,64075.31,16689.25,3296.0,360134.96,133858.8,27.1
EK6785,2024-09-25,DXB,SIN,DXB-SIN,Boeing 787-9,296,237,0.8032,7.5,Normal,Long Haul,High,423589.2,48328.58,471917.78,43698.09,16500.0,9000.0,24000.0,4500.0,5303.6,6655.11,2827.91,4727.43,74408.62,5312.5,30243.76,27042.89,3205.99,257425.9,214491.88,45.45
EK8296,2024-11-03,DXB,ORD,DXB-ORD,Airbus A350-900,325,256,0.7898,14.5,Shoulder,Long Haul,Medium,366315.38,38184.7,404500.08,92405.18,34800.0,18850.0,50750.0,9425.0,2030.29,3451.84,4562.29,6860.66,54365.34,6531.64,65721.52,20154.59,3809.86,373718.19,30781.88,7.61
EK1528,2024-01-26,DXB,BKK,DXB-BKK,Airbus A350-900,325,256,0.7883,6.5,Peak,Long Haul,Medium,451722.62,59835.45,511558.07,42550.4,15600.0,8450.0,22750.0,4225.0,4875.88,8914.78,,4001.32,92013.32,6260.45,36099.84,17207.42,3622.24,270832.24,240725.83,47.06
EK5035,2024-07-16,DXB,MCT,DXB-MCT,Airbus A320,180,137,0.7661,1.2,Low,Short Haul,High,27481.79,2919.87,30401.67,2815.91,1380.0,936.0,2040.0,336.0,2744.61,2707.92,3647.53,731.74,4822.66,3650.81,5608.53,1125.58,1157.3,33704.59,-3302.92,-10.86
EK1192,2024-01-10,DXB,BOM,DXB-BOM,Boeing 777-300ER,396,376,0.95,3.2,Peak,Medium Haul,High,333343.95,40762.42,374106.37,29400.46,11200.0,4800.0,14400.0,2560.0,6454.8,,5835.59,2489.58,60213.57,7450.08,28876.38,15553.95,4429.9,203547.88,170558.49,45.59
EK4459,2024-06-08,DXB,JED,DXB-JED,Boeing 737-800,189,121,0.6408,3.0,Low,Short Haul,Medium,20960.46,2966.61,23927.07,7143.22,3600.0,2400.0,5400.0,900.0,4098.92,1953.75,5981.21,2343.9,3121.77,2077.19,9163.52,1022.52,1493.25,50699.24,-26772.18,-111.89
EK2126,2024-02-15,DXB,MEL,DXB-MEL,Boeing 777-300ER,396,331,0.8381,13.5,Peak,Long Haul,Medium,599539.52,84311.79,683851.3,120783.79,47250.0,20250.0,60750.0,10800.0,3285.24,10244.52,5491.68,9023.93,111377.52,8081.47,82207.11,31844.0,4524.58,525913.85,157937.45,23.1
EK4438,2024-06-21,DXB,RUH,DXB-RUH,Boeing 737-800,189,117,0.6204,2.2,Low,Short Haul,Medium,26239.81,2896.52,29136.33,5509.46,2640.0,1760.0,3960.0,660.0,4629.16,2708.62,2234.56,1705.94,3821.84,1847.33,7777.78,1696.65,1234.78,42186.13,-13049.8,-44.79
EK4379,2024-06-22,DXB,KWI,DXB-KWI,Airbus A320,180,132,0.7347,2.0,Low,Short Haul,High,22514.18,2496.33,25010.51,4845.52,2300.0,1560.0,3400.0,560.0,3643.96,2364.02,5990.26,1153.38,3420.96,3274.39,7604.1,1365.47,1691.98,43174.02,-18163.5,-72.62
EK4439,2024-06-07,DXB,RUH,DXB-RUH,Airbus A320,180,124,0.689,2.2,Low,Short Haul,Medium,16073.3,1757.81,17831.11,5391.64,2530.0,1716.0,3740.0,616.0,2790.53,2129.36,3421.12,1053.21,2849.97,3496.3,6034.8,860.79,1587.7,38217.43,-20386.32,-114.33
EK1304,2024-01-01,DXB,BLR,DXB-BLR,Airbus A350-900,325,246,0.7586,4.5,Peak,Medium Haul,Medium,98387.91,11530.31,109918.22,26313.74,10800.0,5850.0,15750.0,2925.0,3619.6,3871.98,3206.24,2061.69,19260.53,5182.84,21696.75,4807.96,2519.42,127865.74,-17947.52,-16.33
EK7179,2024-10-10,DXB,DEL,DXB-DEL,Boeing 787-9,296,256,0.8656,3.5,Shoulder,Medium Haul,High,167757.0,17334.94,185091.94,18941.51,7700.0,4200.0,11200.0,2100.0,7487.6,4079.4,4149.49,2700.98,30345.77,4013.68,18831.98,8216.99,2134.67,126102.06,58989.88,31.87
EK2292,2024-02-04,DXB,LAX,DXB-LAX,Boeing 777-300ER,396,302,0.765,16.0,Peak,Long Haul,Medium,364084.22,42895.65,406979.87,127725.14,56000.0,24000.0,72000.0,12800.0,2161.92,4060.01,2893.83,9278.59,53472.5,8192.36,84363.91,18714.85,3836.01,479499.13,-72519.26,-17.82
EK1070,2024-01-10,DXB,KWI,DXB-KWI,Airbus A320,180,168,0.9338,2.0,Peak,Short Haul,High,56153.56,7596.27,63749.84,4750.66,2300.0,1560.0,3400.0,560.0,2015.75,2322.13,3023.7,1222.22,10843.71,3902.99,6432.6,2125.14,1682.81,46141.69,17608.14,27.62
EK4524,2024-06-24,DXB,DEL,DXB-DEL,Boeing 777-300ER,396,326,0.8247,3.5,Low,Medium Haul,High,187828.12,21713.42,209541.54,30736.22,12250.0,5250.0,15750.0,2800.0,5147.5,4348.67,3090.27,2593.04,32897.37,7369.65,23050.09,7682.71,3572.98,156538.49,53003.05,25.29
EK5554,2024-07-30,DXB,CDG,DXB-CDG,Airbus A380,517,402,0.7778,7.5,Low,Long Haul,High,441467.13,49500.56,490967.69,93184.0,37500.0,15000.0,45000.0,7500.0,11289.23,9221.06,4421.51,3748.92,81498.81,6077.7,65288.25,17122.98,3623.38,400475.84,90491.85,18.43
EK3687,2024-05-27,DXB,MCT,DXB-MCT,Boeing 737-800,189,157,0.8331,1.2,Normal,Short Haul,High,38842.18,5306.33,44148.51,2945.83,1440.0,960.0,2160.0,360.0,2864.31,3075.89,2713.86,665.36,6117.9,3442.57,5694.94,2487.24,1947.59,36875.49,7273.03,16.47
EK4347,2024-06-25,DXB,MCT,DXB-MCT,Boeing 737-800,189,150,0.7977,1.2,Low,Short Haul,High,40274.24,5251.06,45525.3,2984.35,1440.0,960.0,2160.0,360.0,2177.6,2424.38,4700.34,509.34,6648.04,2380.26,4907.54,2522.02,1320.37,35494.24,10031.07,22.03
EK4617,2024-06-29,DXB,BLR,DXB-BLR,Boeing 787-9,296,176,0.597,4.5,Low,Medium Haul,Medium,80011.41,10365.91,90377.32,24705.39,9900.0,5400.0,14400.0,2700.0,3744.21,2716.48,2613.77,1876.46,11398.14,4537.23,20163.75,3920.75,2477.07,110553.24,-20175.92,-22.32
EK1831,2024-02-02,DXB,CAI,DXB-CAI,Boeing 787-9,296,252,0.8532,3.5,Peak,Short Haul,Medium,55665.53,7235.66,62901.19,20462.22,7700.0,4200.0,11200.0,2100.0,4995.74,8084.68,4858.94,2652.22,7955.59,4586.44,20477.89,2531.89,3746.51,105552.12,-42650.93,-67.81
