Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Manuel Barroso,M,Portugal,POR,1984,Los Angeles,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
Manuel Barroso,M,Portugal,POR,1984,Los Angeles,Modern Pentathlon,Modern Pentathlon Men's Team,No medal
Manuel Barroso,M,Portugal,POR,1988,Seoul,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
Manuel Barroso,M,Portugal,POR,1992,Barcelona,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
Manuel Barroso,M,Portugal,POR,1996,Atlanta,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
Manuel Barroso,M,Portugal,POR,1972,Munich,Rowing,Rowing Men's Double Sculls,No medal
Aissam Al-barroudi,M,Morocco,MAR,2000,Sydney,Football,Football Men's Football,No medal
Cordell Barrow,M,Firebird II,TTO,1964,Tokyo,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal
Daniel Jr.,M,United States,USA,1936,Berlin,Rowing,Rowing Men's Single Sculls,Bronze
Rawle Barrow,M,Firebird II,TTO,1964,Tokyo,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal
Sarah Barrow,F,Great Britain,GBR,2012,London,Diving,Diving Women's Synchronized Platform,No medal
Sarah Barrow,F,Great Britain,GBR,2016,Rio de Janeiro,Diving,Diving Women's Platform,No medal
Michael Barrowman,M,United States,USA,1988,Seoul,Swimming,Swimming Men's 200 metres Breaststroke,No medal
Michael Barrowman,M,United States,USA,1992,Barcelona,Swimming,Swimming Men's 200 metres Breaststroke,Gold
Thomas Iii,M,United States Virgin Islands,ISV,2008,Beijing,Sailing,Sailing Men's One Person Dinghy,No medal
Thomas Iii,M,United States,USA,2016,Rio de Janeiro,Sailing,Sailing Men's Skiff,No medal
Jack Jr.,M,United States,USA,1988,Seoul,Archery,Archery Men's Individual,Gold
Jack Jr.,M,United States,USA,1988,Seoul,Archery,Archery Men's Team,Silver
Jack Jr.,M,United States,USA,1992,Barcelona,Archery,Archery Men's Individual,No medal
Jack Jr.,M,United States,USA,1992,Barcelona,Archery,Archery Men's Team,No medal
Luis Casenave,M,Uruguay,URU,1968,Mexico City,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
David Bofill,M,Spain,ESP,1992,Barcelona,Handball,Handball Men's Handball,No medal
David Bofill,M,Spain,ESP,2000,Sydney,Handball,Handball Men's Handball,Bronze
David Bofill,M,Spain,ESP,2004,Athina,Handball,Handball Men's Handball,No medal
David Bofill,M,Spain,ESP,2008,Beijing,Handball,Handball Men's Handball,Bronze
Esther Alvina,F,Andorra,AND,2016,Rio de Janeiro,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal
Aissatou Barry,F,Guinea,GUI,2000,Sydney,Swimming,Swimming Women's 50 metres Freestyle,No medal
William Barry,M,Ireland,IRL,1948,London,Football,Football Men's Football,No medal
Clifford Barry,M,Canada,CAN,1972,Munich,Water Polo,Water Polo Men's Water Polo,No medal
Clifford Barry,M,Canada,CAN,1976,Montreal,Water Polo,Water Polo Men's Water Polo,No medal
Damion Barry,M,Trinidad and Tobago,TTO,2000,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
Djene Barry,F,Guinea,GUI,2008,Beijing,Swimming,Swimming Women's 50 metres Freestyle,No medal
John Barry,M,United States,USA,1920,Antwerpen,Equestrianism,"Equestrianism Men's Dressage, Individual",No medal
John Barry,M,United States,USA,1920,Antwerpen,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal
John Barry,M,United States,USA,1920,Antwerpen,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal
John Barry,M,United States,USA,1924,Paris,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal
John Barry,M,United States,USA,1924,Paris,Equestrianism,"Equestrianism Men's Jumping, Team",No medal
John Barry,M,United States,USA,1924,Paris,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal
John Barry,M,United States,USA,1924,Paris,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal
John Barry,M,Ireland,IRL,1948,London,Athletics,"Athletics Men's 1,500 metres",No medal
John Barry,M,Ireland,IRL,1948,London,Athletics,"Athletics Men's 5,000 metres",No medal
Kevin Barry,M,Ireland,IRL,1956,Stockholm,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal
Kevin Barry,M,Ireland,IRL,1956,Stockholm,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal
Kevin Barry,M,New Zealand,NZL,1984,Los Angeles,Boxing,Boxing Men's Light-Heavyweight,Silver
Mamadou Barry,M,Guinea,GUI,2012,London,Athletics,"Athletics Men's 1,500 metres",No medal
Mariama Barry,F,Guinea,GUI,2008,Beijing,Taekwondo,Taekwondo Women's Welterweight,No medal
Mark Barry,M,Great Britain,GBR,1984,Los Angeles,Cycling,Cycling Men's Sprint,No medal
Mark Barry,M,Great Britain,GBR,1984,Los Angeles,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
Maurice Barry,M,United States,USA,1904,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Maurice Barry,M,United States,USA,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",No medal
Maurice Barry,M,United States,USA,1904,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",No medal
Michael Barry,M,Canada,CAN,1996,Atlanta,Cycling,"Cycling Men's Road Race, Individual",No medal
Michael Barry,M,Canada,CAN,2004,Athina,Cycling,"Cycling Men's Road Race, Individual",No medal
Michael Barry,M,Canada,CAN,2008,Beijing,Cycling,"Cycling Men's Road Race, Individual",No medal
Michael Barry,M,Canada,CAN,1976,Montreal,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal
Peter Barry,M,Canada,CAN,2012,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal
Peter Barry,M,Canada,CAN,2012,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal
Raymond Barry,M,Australia,AUS,1972,Munich,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal
Rhona Barry,F,Ireland,IRL,1996,Atlanta,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal
Steeve Barry,M,France,FRA,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal
Steven Barry,M,Great Britain,GBR,1984,Los Angeles,Athletics,Athletics Men's 20 kilometres Walk,No medal
Trevor Barry,M,Bahamas,BAH,2012,London,Athletics,Athletics Men's High Jump,No medal
Trevor Barry,M,Bahamas,BAH,2016,Rio de Janeiro,Athletics,Athletics Men's High Jump,No medal
William Barry,M,Great Britain,GBR,1964,Tokyo,Rowing,Rowing Men's Coxless Fours,Silver
Florina Brsan-chintoan,F,Romania,ROU,2008,Beijing,Handball,Handball Women's Handball,No medal
Florina Brsan-chintoan,F,Romania,ROU,2016,Rio de Janeiro,Handball,Handball Women's Handball,No medal
Anahit Barseghyan,F,Armenia,ARM,2012,London,Swimming,Swimming Women's 100 metres Backstroke,No medal
Hovhannes Barseghyan,M,Armenia,ARM,1996,Atlanta,Weightlifting,Weightlifting Men's Middleweight,No medal
Mutaz Barshim,M,Qatar,QAT,2012,London,Athletics,Athletics Men's High Jump,Bronze
Mutaz Barshim,M,Qatar,QAT,2016,Rio de Janeiro,Athletics,Athletics Men's High Jump,Silver
Lszl Barsi,M,Hungary,HUN,1988,Seoul,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal
Lszl Barsi,M,Hungary,HUN,1992,Barcelona,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal
Lszl (tomaschek-),M,Hungary,HUN,1928,Amsterdam,Athletics,Athletics Men's 400 metres,No medal
Lszl (tomaschek-),M,Hungary,HUN,1928,Amsterdam,Athletics,Athletics Men's 800 metres,No medal
Lszl (tomaschek-),M,Hungary,HUN,1928,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
Franz Barsicke,M,Germany,GER,1936,Berlin,Athletics,Athletics Men's Marathon,No medal
Selina Barsosio,F,Kenya,KEN,1996,Atlanta,Athletics,"Athletics Women's 10,000 metres",No medal
Selina Barsosio,F,Kenya,KEN,2000,Sydney,Athletics,"Athletics Women's 10,000 metres",No medal
Selina Barsosio,F,Kenya,KEN,2004,Athina,Athletics,"Athletics Women's 10,000 metres",No medal
Dino Barsotti,M,Italy,ITA,1932,Los Angeles,Rowing,Rowing Men's Coxed Eights,Silver
Dino Barsotti,M,Italy,ITA,1936,Berlin,Rowing,Rowing Men's Coxed Eights,Silver
Dmitry Barsuk,M,Russia,RUS,2008,Beijing,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,No medal
Dmitry Barsuk,M,Russia-2,RUS,2016,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,No medal
Tatyana Barsuk,F,Russia,RUS,2016,Rio de Janeiro,Shooting,Shooting Women's Trap,No medal
Yuliya (-samokhin),F,Russia,RUS,2000,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Gold
Jacob Barse,M,Denmark,DEN,2012,London,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
Jacob Barse,M,Denmark,DEN,2016,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
Adrien Bart,M,France,FRA,2016,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",No medal
Robert Bart,M,France,FRA,1952,Helsinki,Athletics,Athletics Men's 400 metres Hurdles,No medal
Robert Bart,M,France,FRA,1952,Helsinki,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
Alexander Brta,M,Czechoslovakia,TCH,1924,Paris,Fencing,"Fencing Men's Sabre, Team",No medal
Franz Barta,M,Austria,AUT,1924,Paris,Boxing,Boxing Men's Bantamweight,No medal
Istvn (berger),M,Hungary,HUN,1924,Paris,Water Polo,Water Polo Men's Water Polo,No medal
Istvn (berger),M,Hungary,HUN,1928,Amsterdam,Water Polo,Water Polo Men's Water Polo,Silver
Istvn (berger),M,Hungary,HUN,1932,Los Angeles,Water Polo,Water Polo Men's Water Polo,Gold
Jan Brta,M,Czech Republic,CZE,2012,London,Cycling,"Cycling Men's Road Race, Individual",No medal
Jan Brta,M,Czech Republic,CZE,2016,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",No medal
Jan Brta,M,Czech Republic,CZE,2016,Rio de Janeiro,Cycling,Cycling Men's Individual Time Trial,No medal
Nra Barta,F,Hungary,HUN,2000,Sydney,Diving,Diving Women's Springboard,No medal
Nra Barta,F,Hungary,HUN,2004,Athina,Diving,Diving Women's Springboard,No medal
Nra Barta,F,Hungary,HUN,2008,Beijing,Diving,Diving Women's Springboard,No medal
Nra Barta,F,Hungary,HUN,2012,London,Diving,Diving Women's Springboard,No medal
Vladimr Brta,M,Czechoslovakia,TCH,1980,Moskva,Judo,Judo Men's Half-Middleweight,No medal
Zdenk Brta,M,Bohemia,BOH,1912,Stockholm,Fencing,"Fencing Men's epee, Individual",No medal
Zdenk Brta,M,Bohemia,BOH,1912,Stockholm,Fencing,"Fencing Men's Sabre, Individual",No medal
Lenka Bartkov,F,Czech Republic,CZE,2012,London,Basketball,Basketball Women's Basketball,No medal
Marie Bartkov,F,Czechoslovakia,TCH,1976,Montreal,Rowing,Rowing Women's Coxed Quadruple Sculls,No medal
Marcello Bartalini,M,Italy,ITA,1984,Los Angeles,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold
Klmn Bartalis,M,Hungary,HUN,1936,Berlin,Polo,Polo Men's Polo,No medal
Bla Bartalos,M,Hungary,HUN,1972,Munich,Handball,Handball Men's Handball,No medal
Bla Bartalos,M,Hungary,HUN,1976,Montreal,Handball,Handball Men's Handball,No medal
Bla Bartalos,M,Hungary,HUN,1980,Moskva,Handball,Handball Men's Handball,No medal
Caroline Bartasek,F,Australia,AUS,2004,Athina,Taekwondo,Taekwondo Women's Welterweight,No medal
Jolanta -skrzyszowska),F,Poland,POL,1988,Seoul,Athletics,Athletics Women's Long Jump,No medal
Tom Bartek,M,Czechoslovakia,TCH,1988,Seoul,Handball,Handball Men's Handball,No medal
Danka Bartekov,F,Slovakia,SVK,2008,Beijing,Shooting,Shooting Women's Skeet,No medal
Danka Bartekov,F,Slovakia,SVK,2012,London,Shooting,Shooting Women's Skeet,Bronze
Danka Bartekov,F,Slovakia,SVK,2016,Rio de Janeiro,Shooting,Shooting Women's Skeet,No medal
Beatrice Bartelloni,F,Italy,ITA,2016,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,No medal
Ralf Bartels,M,Germany,GER,2004,Athina,Athletics,Athletics Men's Shot Put,No medal
Ralf Bartels,M,Germany,GER,2012,London,Athletics,Athletics Men's Shot Put,No medal
Martina Vries,F,Netherlands,NED,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal
Martina Vries,F,Netherlands,NED,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Dressage, Team",No medal
Martina Vries,F,Netherlands,NED,1988,Seoul,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal
Martina Vries,F,Netherlands,NED,1988,Seoul,Equestrianism,"Equestrianism Mixed Dressage, Team",No medal
Martina Vries,F,Netherlands,NED,1992,Barcelona,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal
Martina Vries,F,Netherlands,NED,1992,Barcelona,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
Martina Vries,F,Netherlands,NED,1996,Atlanta,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal
Martina Vries,F,Netherlands,NED,1996,Atlanta,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
Herbert Barten,M,United States,USA,1948,London,Athletics,Athletics Men's 800 metres,No medal
Leonid Barteniev,M,Soviet Union,URS,1956,Melbourne,Athletics,Athletics Men's 100 metres,No medal
Leonid Barteniev,M,Soviet Union,URS,1956,Melbourne,Athletics,Athletics Men's 200 metres,No medal
Leonid Barteniev,M,Soviet Union,URS,1956,Melbourne,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
Leonid Barteniev,M,Soviet Union,URS,1960,Roma,Athletics,Athletics Men's 200 metres,No medal
Leonid Barteniev,M,Soviet Union,URS,1960,Roma,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
Luigi Bartesaghi,M,Canada,CAN,1960,Roma,Cycling,"Cycling Men's Road Race, Individual",No medal
Krisztin Brtfai,M,Hungary,HUN,1992,Barcelona,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",No medal
Krisztin Brtfai,M,Hungary,HUN,1996,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",No medal
Krisztin Brtfai,M,Hungary,HUN,2000,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
Carmine (dibartolomeo-),M,United States,USA,1932,Los Angeles,Boxing,Boxing Men's Middleweight,Gold
Claudia Barth,F,Germany,GER,2000,Sydney,Rowing,Rowing Women's Coxless Pairs,No medal
Elke (-schmitz),F,West Germany,FRG,1976,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,No medal
Friederike (-sievers),F,Germany,GER,2000,Sydney,Hockey,Hockey Women's Hockey,No medal
Heidrun (-steininger),F,West Germany,FRG,1984,Los Angeles,Rowing,Rowing Women's Coxed Fours,No medal
Heidrun (-steininger),F,West Germany,FRG,1984,Los Angeles,Rowing,Rowing Women's Coxed Eights,No medal
Hugo Barth,M,Germany,GER,1928,Amsterdam,Athletics,Athletics Men's Decathlon,No medal
Jrgen Barth,M,West Germany,FRG,1968,Mexico City,Cycling,Cycling Men's Sprint,No medal
Jrgen Barth,M,West Germany,FRG,1972,Munich,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",No medal
Manfred Barth,M,West Germany,FRG,1988,Seoul,Archery,Archery Men's Individual,No medal
Manfred Barth,M,West Germany,FRG,1988,Seoul,Archery,Archery Men's Team,No medal
Paul Barth,M,Switzerland,SUI,1952,Helsinki,Fencing,"Fencing Men's epee, Individual",No medal
Paul Barth,M,Switzerland,SUI,1952,Helsinki,Fencing,"Fencing Men's epee, Team",Bronze
Paul Barth,M,West Germany,FRG,1972,Munich,Judo,Judo Men's Half-Heavyweight,Bronze
Philip Barth,M,Germany,GER,2000,Sydney,Sailing,Sailing Mixed Skiff,No medal
Ren Barth,M,Switzerland,SUI,1984,Los Angeles,Handball,Handball Men's Handball,No medal
Ren Barth,M,Switzerland,SUI,1996,Atlanta,Handball,Handball Men's Handball,No medal
Thomas Barth,M,East Germany,GDR,1980,Moskva,Cycling,"Cycling Men's Road Race, Individual",No medal
Jrgen Barth-jrgensen,M,Norway,NOR,1952,Helsinki,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal
Gyula Bartha,M,Romania,ROU,1972,Munich,Volleyball,Volleyball Men's Volleyball,No medal
Iosif Bartha,M,Romania,ROU,1924,Paris,Football,Football Men's Football,No medal
Kroly Bartha,M,Hungary,HUN,1924,Paris,Swimming,Swimming Men's 100 metres Backstroke,Bronze
Lszl Bartha,M,Hungary,HUN,1948,London,Athletics,Athletics Men's 100 metres,No medal
Lszl Bartha,M,Hungary,HUN,1948,London,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
Josef Barthel,M,Luxembourg,LUX,1948,London,Athletics,Athletics Men's 800 metres,No medal
Josef Barthel,M,Luxembourg,LUX,1948,London,Athletics,"Athletics Men's 1,500 metres",No medal
Josef Barthel,M,Luxembourg,LUX,1952,Helsinki,Athletics,"Athletics Men's 1,500 metres",Gold
Josef Barthel,M,Luxembourg,LUX,1956,Melbourne,Athletics,"Athletics Men's 1,500 metres",No medal
Mona Barthel,F,Germany,GER,2012,London,Tennis,Tennis Women's Singles,No medal
Zhenqi -apolnia),F,Germany,GER,2008,Beijing,Table Tennis,Table Tennis Women's Team,No medal
Yan Varela,M,Cuba,CUB,2004,Athina,Boxing,Boxing Men's Light-Flyweight,Gold
Richard Barthlemy,M,Italy,ITA,1912,Stockholm,Art Competitions,Art Competitions Mixed Music,Gold
Wolfgang Barthels,M,Germany,GER,1964,Tokyo,Football,Football Men's Football,Bronze
Friedrich Bartholomae,M,Berliner Ruderverein von 1876-2,GER,1912,Stockholm,Rowing,Rowing Men's Coxed Eights,Bronze
Willi Bartholomae,M,Berliner Ruderverein von 1876-2,GER,1912,Stockholm,Rowing,Rowing Men's Coxed Eights,Bronze
William Jr.,M,Mystery,USA,1936,Berlin,Sailing,Sailing Mixed 6 metres,No medal
Bruno Bartholome,M,Germany,GER,1960,Roma,Athletics,Athletics Men's Marathon,No medal
Robert Bartholomew,M,United States,USA,1968,Mexico City,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal
Jacinta Bartholomew,F,Grenada,GRN,1984,Los Angeles,Athletics,Athletics Women's Long Jump,No medal
Trish Bartholomew,F,Grenada,GRN,2008,Beijing,Athletics,Athletics Women's 400 metres,No medal
Anton Barticevic,M,Chile,CHI,1936,Berlin,Athletics,Athletics Men's Hammer Throw,No medal
Robert Bartko,M,Germany,GER,1996,Atlanta,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Robert Bartko,M,Germany,GER,2000,Sydney,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Gold
Robert Bartko,M,Germany,GER,2000,Sydney,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
Robert Bartko,M,Germany,GER,2004,Athina,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal
Robert Bartko,M,Germany,GER,2004,Athina,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Robert Bartko,M,Germany,GER,2004,Athina,Cycling,Cycling Men's Madison,No medal
Beata Bartkw-kwiatkowska,F,Poland,POL,2012,London,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal
Beata Bartkw-kwiatkowska,F,Poland,POL,2012,London,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal
Francis Bartkus,M,United States,USA,1936,Berlin,Football,Football Men's Football,No medal
Franz Bartl,M,Austria,AUT,1936,Berlin,Handball,Handball Men's Handball,Silver
Johann Bartl,M,Czechoslovakia,TCH,1928,Amsterdam,Athletics,Athletics Men's 100 metres,No medal
Johann Bartl,M,Czechoslovakia,TCH,1928,Amsterdam,Athletics,Athletics Men's 200 metres,No medal
Johann Bartl,M,Czechoslovakia,TCH,1928,Amsterdam,Athletics,Athletics Men's 400 metres,No medal
Johann Bartl,M,Czechoslovakia,TCH,1928,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
Christopher Bartle,M,Great Britain,GBR,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal
Christopher Bartle,M,Great Britain,GBR,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Dressage, Team",No medal
Jane Bartle-wilson,F,Great Britain,GBR,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal
Jane Bartle-wilson,F,Great Britain,GBR,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Dressage, Team",No medal
Hotse Bartlema,M,Netherlands,NED,1936,Berlin,Rowing,Rowing Men's Coxless Fours,No medal
Hotse Bartlema,M,Netherlands,NED,1936,Berlin,Rowing,Rowing Men's Coxed Fours,No medal
Charles Bartlett,M,Great Britain,GBR,1908,London,Cycling,Cycling Men's 100 kilometres,Gold
Henry Bartlett,M,Great Britain,GBR,1936,Berlin,Fencing,"Fencing Men's Foil, Individual",No medal
Henry Bartlett,M,Great Britain,GBR,1936,Berlin,Fencing,"Fencing Men's Foil, Team",No medal
Harold Bartlett,M,United States,USA,1912,Stockholm,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal
Harold Bartlett,M,United States,USA,1912,Stockholm,Shooting,"Shooting Men's Military Rifle, Three Positions, 300 metres",No medal
Harold Bartlett,M,United States,USA,1912,Stockholm,Shooting,"Shooting Men's Military Rifle, Any Position, 600 metres",No medal
James Bartlett,M,Canada,CAN,1936,Berlin,Athletics,Athletics Men's Marathon,No medal
William Bartlett,M,United States,USA,1920,Antwerpen,Athletics,Athletics Men's Discus Throw,No medal
